time/total_timesteps,train/std,train/entropy_loss,rollout/ep_len_mean,time/fps,train/explained_variance,train/policy_loss,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,time/iterations,train/value_loss,eval/mean_ep_length,eval/mean_reward
88000,0.8781414031982422,-25.69623374938965,26.3,198,0.9209854006767273,24.818286895751953,0.0007,125.06786904,443,17599,17600,3.265047073364258,,
88500,0.8770579695701599,-25.67323875427246,26.26,198,-0.3382570743560791,-1101.74169921875,0.0007,124.90068475000002,445,17699,17700,7317.04931640625,,
89000,0.8786565065383911,-25.709314346313477,26.59,198,0.3386859893798828,-54.0233039855957,0.0007,126.65896321,448,17799,17800,26.77396011352539,,
89500,0.8826426863670349,-25.79205894470215,26.91,198,0.9160956889390945,80.1186752319336,0.0007,128.39667443000002,450,17899,17900,11.110507011413574,,
90000,0.8864518404006958,-25.874805450439453,,,0.9767396133393049,8.20267105102539,0.0007,,,17999,,0.8972343802452087,27.65,132.8302669396624
90000,,,27.13,198,,,,129.70732952,454,,18000,,,
90500,0.8855258822441101,-25.86039161682129,27.23,198,0.9910078942775726,-9.446818351745605,0.0007,130.63587325,456,18099,18100,0.5473766922950745,,
91000,0.8863334655761719,-25.879125595092773,27.35,198,0.9309057071805,20.46363639831543,0.0007,131.3762435,459,18199,18200,3.0040812492370605,,
91500,0.8892170190811157,-25.945463180541992,27.17,197,0.9126479253172874,18.32162857055664,0.0007,130.55473207,462,18299,18300,3.534147024154663,,
92000,0.8896818161010742,-25.9559326171875,27.06,197,0.9907388109713793,-31.078283309936523,0.0007,130.21432744,464,18399,18400,1.9759559631347656,,
92500,0.8913917541503906,-25.997257232666016,26.82,197,0.9051743075251579,-373.0431213378906,0.0007,128.97444989,467,18499,18500,362.1192932128906,,
93000,0.8924621939659119,-26.0178165435791,26.73,197,0.8430088460445404,-107.7314682006836,0.0007,128.65856734,470,18599,18600,21.88564682006836,,
93500,0.8935588002204895,-26.04242515563965,26.71,197,0.9628340378403664,-218.99839782714844,0.0007,128.56908590999998,472,18699,18700,183.73130798339844,,
94000,0.8953951001167297,-26.085840225219727,26.7,197,0.9494547508656979,127.62934875488281,0.0007,128.68895027,475,18799,18800,31.35047721862793,,
94500,0.8952471017837524,-26.080780029296875,26.6,197,0.9096483066678047,-46.68243408203125,0.0007,127.97184007,477,18899,18900,5.893886566162109,,
95000,0.8968187570571899,-26.109174728393555,,,0.9941392322070897,-86.3983154296875,0.0007,,,18999,,11.533378601074219,24.95,117.73627347619622
95000,,,26.52,197,,,,127.51446143999998,482,,19000,,,
95500,0.8993846774101257,-26.16096305847168,26.48,196,0.9988476127618924,-122.41764068603516,0.0007,127.08645807999997,484,19099,19100,29.6535587310791,,
96000,0.8994084596633911,-26.161102294921875,26.34,196,0.9584154523909092,124.2058334350586,0.0007,126.39011636,487,19199,19200,27.38201904296875,,
96500,0.9014072418212891,-26.207870483398438,26.41,196,0.9433480426669121,-112.06605529785156,0.0007,126.80499458999999,490,19299,19300,17.89196014404297,,
97000,0.9008005261421204,-26.193262100219727,26.38,196,0.9635278210043907,-85.11376953125,0.0007,126.85087392000001,492,19399,19400,13.803133010864258,,
97500,0.9010424017906189,-26.198780059814453,26.45,196,0.9942866358906031,43.940303802490234,0.0007,127.47336586000002,495,19499,19500,2.945286989212036,,
98000,0.9002823233604431,-26.187768936157227,26.62,196,0.9956295522861183,-76.47086334228516,0.0007,128.69781026,497,19599,19600,19.715009689331055,,
98500,0.8998392224311829,-26.17756462097168,26.7,196,0.9666516706347466,55.386566162109375,0.0007,129.02337062,500,19699,19700,5.763941287994385,,
99000,0.9013883471488953,-26.21024513244629,26.8,196,0.9976874019484967,6.2291693687438965,0.0007,129.35627165,502,19799,19800,4.934297561645508,,
99500,0.9012670516967773,-26.211828231811523,26.83,197,0.9840818289667368,45.650390625,0.0007,129.25498365,505,19899,19900,3.656057357788086,,
100000,0.9002691507339478,-26.191486358642578,,,0.9962572092190385,-72.90229034423828,0.0007,,,19999,,15.342303276062012,25.25,119.73434474822133
100000,,,27.07,196,,,,130.40084987000003,508,,20000,,,
100500,0.8993499875068665,-26.172657012939453,27.05,196,0.991065644659102,25.62990379333496,0.0007,130.19805258000002,511,20099,20100,1.2228058576583862,,
101000,0.8988329172134399,-26.167139053344727,26.86,196,0.9467160403728485,94.02003479003906,0.0007,128.83072531,513,20199,20200,15.240252494812012,,
101500,0.8967475891113281,-26.120590209960938,27.03,196,0.9278258085250854,55.49717330932617,0.0007,129.92777974999998,515,20299,20300,7.694112300872803,,
102000,0.8999230265617371,-26.186731338500977,27.15,197,0.9628469944000244,106.2586898803711,0.0007,130.41767052,517,20399,20400,18.757505416870117,,
102500,0.8983781933784485,-26.146656036376953,26.96,197,0.9846554705873132,19.501766204833984,0.0007,129.40362248000002,519,20499,20500,1.0854862928390503,,
103000,0.898319661617279,-26.14862060546875,26.52,197,0.8486823290586472,-121.40869140625,0.0007,127.18746883,521,20599,20600,34.11476516723633,,
103500,0.8993644118309021,-26.1691951751709,26.45,197,0.9977183358278126,66.0803451538086,0.0007,127.00644872999999,523,20699,20700,5.954245567321777,,
104000,0.8980129361152649,-26.134057998657227,26.1,197,0.9356703832745552,61.574012756347656,0.0007,125.23124668000003,526,20799,20800,8.752816200256348,,
104500,0.8960986137390137,-26.094797134399414,25.69,197,0.9284725934267044,58.13640213012695,0.0007,123.48939275999999,528,20899,20900,7.997627258300781,,
105000,0.8948950171470642,-26.0607967376709,,,0.9934454904869199,65.46813201904297,0.0007,,,20999,,17.064680099487305,26.35,126.20142459687777
105000,,,25.45,197,,,,122.47601246,531,,21000,,,
105500,0.8963540196418762,-26.09439468383789,25.86,197,0.9459647014737129,-297.1595764160156,0.0007,124.54846518999999,534,21099,21100,325.322265625,,
106000,0.8970052599906921,-26.116086959838867,26.32,197,0.986154324375093,14.783919334411621,0.0007,126.79437591,536,21199,21200,0.8527094721794128,,
106500,0.8966736197471619,-26.095975875854492,26.34,197,0.9948322298005223,-97.50777435302734,0.0007,126.93778371,538,21299,21300,14.3711519241333,,
107000,0.8964380621910095,-26.090742111206055,26.64,197,-0.40214335918426514,-330.9137268066406,0.0007,128.2848137,541,21399,21400,211.74258422851562,,
107500,0.8945460319519043,-26.05402183532715,26.67,197,0.6193937361240387,139.96304321289062,0.0007,128.39880724,543,21499,21500,44.324520111083984,,
108000,0.892758846282959,-26.003644943237305,26.74,197,0.8967955633997917,-124.22100067138672,0.0007,128.75775525,545,21599,21600,29.60297203063965,,
108500,0.8923637270927429,-25.99054527282715,26.23,197,0.400601327419281,369.3626403808594,0.0007,125.98386913999998,548,21699,21700,181.9729766845703,,
109000,0.892651379108429,-25.99880027770996,26.6,197,-0.07484185695648193,-299.43701171875,0.0007,127.81621276,550,21799,21800,215.9629669189453,,
109500,0.8911945223808289,-25.9700870513916,27.01,197,-0.6433850526809692,-235.4546661376953,0.0007,129.72161459,553,21899,21900,138.1934814453125,,
110000,0.8923916816711426,-25.994983673095703,,,0.9075522795319557,-193.4224395751953,0.0007,,,21999,,50.933143615722656,19.95,91.7672713316977
110000,,,27.37,197,,,,131.46720248999998,556,,22000,,,
110500,0.8906143307685852,-25.955236434936523,27.22,197,0.9689945969730616,30.887683868408203,0.0007,130.47284833,559,22099,22100,3.259019613265991,,
111000,0.8916860818862915,-25.974878311157227,27.48,197,0.3976101875305176,-352.6566467285156,0.0007,132.01630603,562,22199,22200,212.4320068359375,,
111500,0.888012707233429,-25.89447593688965,27.96,197,0.19534683227539062,270.3179626464844,0.0007,134.48722252,564,22299,22300,125.0864028930664,,
112000,0.8841378092765808,-25.808507919311523,28.88,197,0.02764815092086792,259.3981018066406,0.0007,139.12823819000002,567,22399,22400,128.79566955566406,,
112500,0.8843188285827637,-25.811874389648438,31.37,197,-22.030536651611328,3494.323974609375,0.0007,151.97068936000002,570,22499,22500,17380.822265625,,
113000,0.8825492858886719,-25.774988174438477,32.92,197,0.14622902870178223,-96.53079986572266,0.0007,159.68284761,572,22599,22600,37.824180603027344,,
113500,0.8824557662010193,-25.764368057250977,33.9,197,0.6194327473640442,52.84145736694336,0.0007,164.01578598,575,22699,22700,13.744028091430664,,
114000,0.8836051821708679,-25.786718368530273,33.7,197,0.3048146367073059,269.1354064941406,0.0007,162.47532427,577,22799,22800,123.13134765625,,
114500,0.8848326802253723,-25.8201847076416,35.54,197,0.48872798681259155,-38.38093948364258,0.0007,171.24611078,580,22899,22900,14.624995231628418,,
115000,0.8839870691299438,-25.802001953125,,,0.6348893046379089,-282.856201171875,0.0007,,,22999,,131.14425659179688,26.7,125.90729359285906
115000,,,35.51,196,,,,170.37727254,584,,23000,,,
115500,0.8848270773887634,-25.8199520111084,31.56,196,0.5365947484970093,181.57156372070312,0.0007,149.15661856,586,23099,23100,64.8442611694336,,
116000,0.8851402401924133,-25.826391220092773,27.73,196,0.2686179280281067,-3831.107177734375,0.0007,129.52466515999998,589,23199,23200,22906.005859375,,
116500,0.8832061886787415,-25.7742862701416,28.62,196,0.005265712738037109,242.19192504882812,0.0007,133.82182793,592,23299,23300,106.79793548583984,,
117000,0.8817035555839539,-25.746051788330078,26.65,196,0.7436597347259521,104.3702392578125,0.0007,123.7098757,594,23399,23400,27.058935165405273,,
117500,0.8818131685256958,-25.747358322143555,26.13,196,0.8955944627523422,494.08575439453125,0.0007,120.87174384,596,23499,23500,357.6331481933594,,
118000,0.8827295303344727,-25.769794464111328,27.98,196,0.005714356899261475,239.41873168945312,0.0007,130.01574551,599,23599,23600,105.01720428466797,,
118500,0.882764995098114,-25.76848793029785,30.47,196,0.2253718376159668,218.59947204589844,0.0007,142.29619215,601,23699,23700,82.48802947998047,,
119000,0.8811556696891785,-25.7233943939209,30.9,196,-0.056259989738464355,260.54180908203125,0.0007,144.14254545,604,23799,23800,108.63330078125,,
119500,0.8779628872871399,-25.654050827026367,32.58,196,0.7364022433757782,84.63601684570312,0.0007,152.63805746,606,23899,23900,13.30084228515625,,
120000,0.8758757710456848,-25.607929229736328,,,0.9893217068165541,75.61592864990234,0.0007,,,23999,,8.855559349060059,23.3,106.76173907965422
120000,,,31.12,196,,,,145.07523095,610,,24000,,,
120500,0.8768749237060547,-25.6260929107666,30.1,196,-0.23732972145080566,268.6077575683594,0.0007,139.68875308,612,24099,24100,114.58110809326172,,
121000,0.8744082450866699,-25.57227325439453,25.74,196,-7.833569526672363,-977.39306640625,0.0007,118.05085349000001,614,24199,24200,1466.961181640625,,
121500,0.8756279945373535,-25.596263885498047,24.73,197,-0.09335923194885254,168.4199676513672,0.0007,112.95518803,616,24299,24300,72.31861877441406,,
122000,0.875134289264679,-25.58699607849121,23.2,197,0.93233872205019,-952.6264038085938,0.0007,105.41633958999996,618,24399,24400,1752.7342529296875,,
122500,0.8753906488418579,-25.592893600463867,23.08,197,0.7102636694908142,240.9382781982422,0.0007,104.82255131,620,24499,24500,90.9832992553711,,
123000,0.8753313422203064,-25.591365814208984,23.64,197,0.3777555227279663,-1207.9705810546875,0.0007,107.76504235000002,623,24599,24600,6065.42138671875,,
123500,0.8739985823631287,-25.560054779052734,25.1,197,0.6618974506855011,138.43128967285156,0.0007,115.26410138,625,24699,24700,31.779890060424805,,
124000,0.8733475804328918,-25.557445526123047,26.82,197,0.0073986053466796875,210.9481964111328,0.0007,123.8819236,627,24799,24800,93.24261474609375,,
124500,0.8715764284133911,-25.51776123046875,28.73,197,-8.138171195983887,1447.568359375,0.0007,134.01342400000001,629,24899,24900,3564.04541015625,,
125000,0.8706308603286743,-25.487407684326172,,,-71.38862609863281,-176.554443359375,0.0007,,,24999,,1263.5169677734375,32.7,154.65094317174515
125000,,,30.51,197,,,,142.7662519,632,,25000,,,
125500,0.8676599860191345,-25.413238525390625,32.55,197,0.049302101135253906,228.3870086669922,0.0007,153.16534929,635,25099,25100,93.34683990478516,,
126000,0.8658992648124695,-25.36872673034668,35.16,197,0.0009747743606567383,-753.9439086914062,0.0007,166.31826243,637,25199,25200,8080.66552734375,,
126500,0.8647463917732239,-25.350149154663086,37.89,197,0.004250288009643555,180.8568572998047,0.0007,179.67893888000003,640,25299,25300,58.49798583984375,,
127000,0.8648377656936646,-25.353759765625,41.23,197,0.0009744763374328613,234.27685546875,0.0007,195.79463494000004,642,25399,25400,104.8675537109375,,
127500,0.8634514212608337,-25.322372436523438,43.6,197,-0.0009251832962036133,217.00108337402344,0.0007,207.68280691999993,644,25499,25500,86.80107879638672,,
128000,0.8612685203552246,-25.275306701660156,46.05,197,-0.004750251770019531,209.94570922851562,0.0007,219.65711956000004,647,25599,25600,89.39031982421875,,
128500,0.8618610501289368,-25.28533172607422,46.23,197,-0.09330260753631592,-3095.1220703125,0.0007,221.37583328,649,25699,25700,29548.859375,,
129000,0.8627691268920898,-25.30910873413086,46.6,197,-3.033766269683838,67.80550384521484,0.0007,222.62048942,652,25799,25800,64.44203186035156,,
129500,0.8597087860107422,-25.233779907226562,46.11,197,0.00274735689163208,209.1961669921875,0.0007,220.18908797,654,25899,25900,72.72489166259766,,
130000,0.8604636192321777,-25.250680923461914,,,0.0003349184989929199,180.7240447998047,0.0007,,,25999,,72.81909942626953,24.6,112.78861137777567
130000,,,45.62,197,,,,217.57364695,658,,26000,,,
130500,0.859536349773407,-25.21364402770996,43.29,197,0.00017195940017700195,92.06817626953125,0.0007,205.81813151999998,660,26099,26100,24.37445831298828,,
131000,0.8606605529785156,-25.23675537109375,39.78,197,0.0003647804260253906,202.93182373046875,0.0007,189.06488912000003,663,26199,26200,66.88316345214844,,
131500,0.8609428405761719,-25.244176864624023,37.77,197,0.4544607996940613,90.59101867675781,0.0007,179.07206702,665,26299,26300,18.717937469482422,,
132000,0.8576201796531677,-25.169973373413086,36.46,197,0.0836605429649353,155.9308624267578,0.0007,171.75000475000004,668,26399,26400,42.83716583251953,,
132500,0.8550950884819031,-25.109012603759766,36.77,197,0.0024362802505493164,184.12535095214844,0.0007,173.05314738999996,670,26499,26500,55.48793411254883,,
133000,0.8542901873588562,-25.104156494140625,37.8,197,-0.002305269241333008,164.0242462158203,0.0007,177.7483392,672,26599,26600,59.41567611694336,,
133500,0.8512627482414246,-25.02473258972168,37.98,197,-0.0001456737518310547,185.0638885498047,0.0007,178.50469632999994,675,26699,26700,64.840576171875,,
134000,0.8516739010810852,-25.03114891052246,37.57,197,0.0002097487449645996,177.15208435058594,0.0007,176.56987445000001,678,26799,26800,56.45522689819336,,
134500,0.8491851687431335,-24.970294952392578,35.58,197,0.249833881855011,144.71240234375,0.0007,166.78721694999996,680,26899,26900,37.416011810302734,,
135000,0.8493122458457947,-24.973485946655273,,,0.31087416410446167,-830.8224487304688,0.0007,,,26999,,8885.8701171875,27.6,129.37363278493285
135000,,,32.94,197,,,,154.00397269,684,,27000,,,
135500,0.8499637842178345,-24.988677978515625,31.29,197,-0.02789449691772461,-198.9357452392578,0.0007,146.20278843999998,687,27099,27100,70.58695983886719,,
136000,0.8492171168327332,-24.973432540893555,28.99,197,0.9502033554017544,-8.814624786376953,0.0007,135.30551729,689,27199,27200,0.876486599445343,,
136500,0.8493116497993469,-24.975627899169922,26.98,197,0.4788886308670044,242.7346649169922,0.0007,125.33517834,692,27299,27300,129.38751220703125,,
137000,0.8507149815559387,-25.00161361694336,27.31,197,0.7086367309093475,-1027.6236572265625,0.0007,126.95545329000001,694,27399,27400,3296.8203125,,
137500,0.8513156771659851,-25.02236557006836,26.88,197,-0.20962071418762207,87.29222106933594,0.0007,125.14216875999999,696,27499,27500,54.034095764160156,,
138000,0.8539906740188599,-25.074268341064453,26.27,197,0.8886804357171059,259.59161376953125,0.0007,122.30733018000001,699,27599,27600,101.4073257446289,,
138500,0.8540552258491516,-25.078060150146484,26.18,197,0.7275825440883636,-109.6378402709961,0.0007,122.03292358,701,27699,27700,27.81719398498535,,
139000,0.8555325865745544,-25.11090850830078,27.22,197,0.5964482724666595,76.44507598876953,0.0007,126.93703187999999,703,27799,27800,23.942102432250977,,
139500,0.8552082180976868,-25.094810485839844,27.97,197,-1.8137729167938232,300.7823181152344,0.0007,130.53927321,705,27899,27900,193.2965545654297,,
140000,0.8554169535636902,-25.098087310791016,,,-4.702369213104248,54.95329666137695,0.0007,,,27999,,95.07600402832031,31.8,147.25412630736827
140000,,,29.67,197,,,,138.82516962,709,,28000,,,
140500,0.8546276092529297,-25.0823974609375,31.25,197,-1.208631992340088,-5815.72509765625,0.0007,146.63881065,711,28099,28100,59009.18359375,,
141000,0.8519842028617859,-25.020986557006836,33.04,197,-0.23209452629089355,-181.9150848388672,0.0007,155.52563207,713,28199,28200,69.32743072509766,,
141500,0.8492088317871094,-24.957931518554688,35.41,197,0.09436815977096558,-2786.108642578125,0.0007,167.00366761,716,28299,28300,12345.544921875,,
142000,0.8495492935180664,-24.969036102294922,37.5,197,0.07770508527755737,151.84872436523438,0.0007,177.13306966999997,718,28399,28400,49.308753967285156,,
142500,0.8452680706977844,-24.855667114257812,37.83,197,0.0008461475372314453,-3641.392333984375,0.0007,179.01720309,720,28499,28500,41462.8359375,,
143000,0.8426139950752258,-24.792383193969727,37.44,197,0.05775856971740723,150.5469512939453,0.0007,177.53990066999998,723,28599,28600,45.884315490722656,,
143500,0.8437582850456238,-24.817520141601562,36.62,197,-0.08462715148925781,166.5200958251953,0.0007,173.78535976999999,725,28699,28700,55.5308837890625,,
144000,0.8440977334976196,-24.82067108154297,37.33,197,0.009041070938110352,178.5428924560547,0.0007,177.68344521,727,28799,28800,53.78833770751953,,
144500,0.8444272875785828,-24.833730697631836,38.07,197,-3.6011481285095215,-254.2947998046875,0.0007,180.89900787,730,28899,28900,177.00804138183594,,
145000,0.8424993753433228,-24.791584014892578,,,-4.380446434020996,557.2760620117188,0.0007,,,28999,,573.0636596679688,34.3,158.39841496050357
