time/episodes,time/fps,train/n_updates,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
47952,131,700842,15.46355926990509,26.46,12.031507587432861,5340,700853,1.2827332399999996,0.001,,
47956,131,700902,17.280218336317276,26.49,12.997372430913588,5340,700919,1.3930989899999986,0.001,,
47960,131,700968,13.452104926109314,26.39,13.517568079630534,5341,700985,0.9411199299999996,0.001,,
47964,131,701031,11.565461908067975,26.07,12.689484596252441,5341,701043,0.13187189999999976,0.001,,
47968,131,701085,13.399423837661743,25.98,12.53509266236249,5341,701095,0.0846185599999981,0.001,,
47972,131,701140,11.589262247085571,25.81,11.642485878684305,5342,701156,-0.26024615000000256,0.001,,
47976,131,701196,16.899220943450928,25.71,12.3777437210083,5342,701212,-0.3848087200000023,0.001,,
47980,131,701284,15.130975127220154,26.0,11.19605603425399,5343,701301,-0.010831810000001987,0.001,,
47984,131,701341,12.795322704315186,26.08,13.17493495941162,5343,701359,0.0946369099999981,0.001,,
47988,131,701435,16.19414119720459,26.66,13.172959173879315,5344,701481,0.48624019999999674,0.001,,
47992,131,701545,18.63871955871582,27.14,12.187793850898743,5344,701566,1.347503449999997,0.001,,
47996,131,701611,11.646275679270426,27.1,14.505321502685547,5345,701621,1.1295352499999978,0.001,,
48000,131,701669,16.434654235839844,27.07,19.686903595924377,5345,701679,1.263027019999998,0.001,,
48004,131,701712,16.002162524632045,26.3,13.693595818110875,5345,701720,0.21984696000000092,0.001,,
48008,131,701763,15.735830307006836,26.15,13.910223347800118,5346,701779,0.03423359000000047,0.001,,
48012,131,701813,12.097734212875366,26.12,10.82762622833252,5346,701842,-0.3798752600000017,0.001,,
48016,131,701888,13.694422543048859,26.0,12.730383809407552,5347,701904,-0.8987511800000008,0.001,,
48020,131,702923,14.386012845993042,25.89,13.02330871939659,5353,702934,4.738882580000002,0.001,,
48024,131,703002,14.079596413506401,25.6,12.57058182884665,5354,703015,4.18990724,0.001,,
48028,131,703066,12.629027764002482,25.55,15.418183306852976,5354,703078,4.412322150000001,0.001,,
48032,131,703121,14.828291773796082,25.61,13.466626822948456,5355,703137,4.1243049700000025,0.001,,
48036,131,703181,17.839332898457844,25.68,14.411082612143623,5355,703193,4.416634140000002,0.001,,
48040,131,703247,10.611875465938024,25.55,14.658482551574707,5356,703257,4.715170180000001,0.001,,
48044,131,703294,13.911219914754232,25.52,13.344660927267636,5356,703304,4.57239286,0.001,,
48048,131,703358,14.090307199037992,25.69,12.537218475341797,5357,703375,4.69129045,0.001,,
48052,131,703442,15.665032227834066,26.28,14.271657943725586,5357,703481,6.043700130000001,0.001,,
48056,131,703545,15.985408465067545,26.51,12.798967917760214,5358,703570,6.092295489999999,0.001,,
48060,131,703622,14.069531281789144,26.65,13.293384291908957,5359,703650,6.362207569999999,0.001,,
48064,131,703695,12.313118171691894,26.65,12.674387121200562,5359,703708,6.583758690000001,0.001,,
48068,131,703753,15.00337839126587,26.97,14.44800682067871,5360,703792,7.2166518800000015,0.001,,
48072,131,703878,12.967072592841255,27.38,13.054731130599976,5361,703894,7.931337870000001,0.001,,
48076,131,703940,14.658230113983155,27.37,11.944508427067808,5362,703949,8.094176540000001,0.001,,
48080,131,704004,14.429951131343842,27.4,14.012370944023132,5362,704041,8.02768172,0.001,,
48084,131,704086,12.393355071544647,27.64,12.8907470703125,5363,704123,8.37965934,0.001,,
48088,131,704176,15.693135049608019,27.12,14.502966039321002,5364,704193,7.969596790000001,0.001,,
48092,131,704245,13.852726724412706,26.9,12.9144018072831,5364,704256,7.519336880000001,0.001,,
48096,131,704320,13.349727630615234,27.17,12.42779785044053,5365,704338,7.869217619999998,0.001,,
48100,131,704380,17.17978392706977,27.14,11.034956905576918,5365,704393,7.686984589999998,0.001,,
48104,131,704430,16.659347152709962,27.26,11.7989714940389,5366,704446,7.70140931,0.001,,
48108,131,704490,14.857414424419403,27.46,13.286626100540161,5366,704525,7.86579745,0.001,,
48112,131,704616,14.957936657799614,27.94,16.123285876380073,5367,704636,8.854981109999999,0.001,,
48116,131,704699,15.303957462310791,28.03,16.184926313512467,5368,704707,9.02678437,0.001,,
48120,131,704751,15.58132553100586,18.46,11.561257680257162,5369,704780,20.046090390000003,0.001,,
48124,131,704818,18.56547908782959,18.32,12.238414287567139,5369,704847,20.01285379,0.001,,
48128,131,704896,13.259991499093863,18.36,12.285303382873535,5370,704914,20.238318790000005,0.001,,
48132,131,704962,15.46780640738351,18.5,11.428515298025948,5370,704987,21.000350729999994,0.001,,
,,704987,14.800972779591879,,12.778869895935058,,705000,,0.001,19.7,2.0001514246687293
48136,131,705034,11.690395504236221,18.64,13.859149932861328,5371,705057,21.02530925,0.001,,
48140,131,705095,14.457982349395753,18.54,12.466355133056641,5372,705111,21.130122130000004,0.001,,
48144,131,705162,15.85190224647522,18.71,14.502311915159225,5372,705175,21.404629920000005,0.001,,
48148,131,705215,15.16163158416748,18.76,12.59890446296105,5373,705251,21.492801130000004,0.001,,
48152,131,705281,14.942013621330261,18.15,13.242811732821995,5373,705296,20.00350152,0.001,,
48156,131,705334,11.59360408782959,17.74,14.467179125005549,5374,705344,19.578447530000002,0.001,,
48160,131,705389,12.588800519704819,17.57,13.397310930139879,5374,705407,19.074470690000002,0.001,,
48164,131,705455,16.005491018295288,17.64,17.045025289058685,5375,705472,19.12854607,0.001,,
48168,131,705517,14.989299774169922,17.54,11.800702151130228,5375,705546,18.894550979999998,0.001,,
48172,131,705597,15.767508294847277,17.41,13.62645607524448,5376,705635,18.64098047,0.001,,
48176,131,705677,11.822906335194906,17.75,12.643267924969013,5377,705724,18.989447920000003,0.001,,
48180,131,705825,14.984256744384766,27.84,18.734287702120266,5380,706825,8.530986920000002,0.001,,
48184,131,706867,15.164350271224976,27.6,11.666255414485931,5387,706883,8.20371551,0.001,,
48188,131,706944,14.50628932317098,27.65,14.315284887949625,5387,706958,8.403759110000001,0.001,,
48192,131,707019,14.89137045542399,27.8,12.864437548319499,5388,707036,8.75919281,0.001,,
48196,131,707081,12.223243474960327,27.58,12.648756251615637,5389,707096,8.803175369999998,0.001,,
48200,131,707138,12.000504811604818,27.62,13.251504811373623,5389,707155,8.96324146,0.001,,
48204,131,707210,16.509373474121094,27.83,10.872719446818033,5390,707229,9.432217009999999,0.001,,
48208,131,707268,13.944294691085815,27.71,13.461317322470926,5390,707296,9.40316902,0.001,,
48212,131,707332,15.549042383829752,27.1,12.587252270091664,5391,707346,8.31219277,0.001,,
48216,131,707388,10.992116133371988,26.97,14.243239683263441,5391,707404,7.998058719999998,0.001,,
48220,131,707447,13.45007758670383,26.91,12.762893067465889,5392,707471,8.01021524,0.001,,
48224,131,707513,14.723596811294556,26.84,17.181355532477884,5392,707531,7.86200669,0.001,,
48228,131,707575,13.819026172161102,26.81,11.228837460279465,5393,707595,7.86218948,0.001,,
48232,131,707640,15.227288564046225,26.71,12.155721664428711,5393,707658,7.576928850000001,0.001,,
48236,131,707700,13.434597206115722,26.57,13.343537616729737,5394,707714,7.663119120000001,0.001,,
48240,131,707759,16.007975790235733,26.64,13.60990858078003,5394,707775,7.5281744,0.001,,
48244,131,707839,13.626790864127022,26.76,10.63093628202166,5395,707851,7.881133040000001,0.001,,
48248,131,707892,14.935905814170837,26.52,12.45412129163742,5395,707903,7.499158090000001,0.001,,
48252,131,707978,15.280485047234428,27.35,12.115216255187988,5396,708031,8.91096402,0.001,,
48256,131,708106,14.735562801361084,27.72,13.350295317800422,5397,708116,9.40385794,0.001,,
48260,131,708158,16.335855801900227,27.66,13.011959726160223,5398,708173,9.579922380000001,0.001,,
48264,131,708245,15.949211359024048,27.91,11.96742759031408,5398,708263,10.053985120000002,0.001,,
48268,131,708338,13.934370636940002,28.08,13.45621109008789,5399,708354,9.48927554,0.001,,
48272,131,708395,19.21676540374756,27.83,17.667061233520506,5400,708418,9.20683364,0.001,,
48276,131,708482,15.826206604639689,27.8,15.244016091028849,5400,708504,9.72981139,0.001,,
48280,131,708575,15.637788492090563,17.66,12.729091237573062,5401,708591,20.347474140000003,0.001,,
48284,131,708629,12.002478758494059,17.61,11.419374465942383,5402,708644,20.288810420000004,0.001,,
48288,131,708686,11.638166533576118,17.58,13.120479359346277,5402,708716,20.082339580000003,0.001,,
48292,131,708773,14.767063289880753,17.79,12.936252796288693,5403,708815,20.05017382,0.001,,
48296,131,708858,15.540462493896484,17.74,11.854428990681965,5403,708870,19.69440174,0.001,,
48300,131,708922,14.298707521878756,17.81,17.36390647521386,5404,708936,19.35902577,0.001,,
48304,131,708987,11.748816430568695,17.7,11.873577237129211,5404,708999,19.208467900000002,0.001,,
48308,131,709044,14.882582664489746,17.63,13.401102913750542,5405,709059,18.95264075,0.001,,
48312,131,709100,12.941664218902588,17.65,10.459892359646885,5405,709111,19.051544569999997,0.001,,
48316,131,709162,12.754224989149305,17.7,12.112918853759766,5406,709174,19.33065746,0.001,,
48320,131,709221,13.276878118515015,17.59,13.69596562385559,5406,709230,19.10902247,0.001,,
48324,131,709261,13.662681818008423,17.53,10.453383445739746,5406,709284,19.37254848,0.001,,
48328,131,709358,8.870988542383367,17.78,11.73367520741054,5407,709373,19.62172408,0.001,,
48332,131,709414,12.436471074819565,17.71,12.739197921752929,5407,709429,19.26425756,0.001,,
48336,131,709461,13.8504612048467,17.64,13.668287497300367,5408,709478,18.93918474,0.001,,
48340,131,709573,13.38683827718099,18.13,13.581800680894117,5409,709588,19.32214977,0.001,,
48344,131,709690,15.351035753885904,18.55,11.757716964272891,5409,709706,19.92779132,0.001,,
48348,131,709795,15.301613998413085,19.08,11.753992216927665,5410,709811,21.110823690000004,0.001,,
48352,131,709871,9.640708637237548,18.53,12.144995307922363,5411,709884,20.309585659999996,0.001,,
48356,131,709920,16.245333126613072,18.16,12.211825334108793,5411,709932,19.896652400000004,0.001,,
48360,131,709972,16.06881446838379,18.17,13.706112480163574,5412,709990,19.96959723,0.001,,
,,709990,14.184722052680122,,14.045677291022407,,710000,,0.001,19.8,0.2317372001707554
48364,131,710026,14.362199544906616,17.78,13.997573375701904,5412,710041,19.14268483,0.001,,
48368,131,710077,16.764192581176758,17.34,12.595846983102652,5413,710088,19.18936699,0.001,,
48372,131,710148,13.764246804373604,17.41,12.733451490049008,5413,710159,19.094604750000002,0.001,,
48376,131,710207,12.127240061759949,17.19,11.814850151538849,5414,710223,18.28799961,0.001,,
48380,131,710259,8.8407541513443,16.92,12.034893883599175,5414,710283,17.41511378,0.001,,
48384,131,710326,13.39426600933075,16.96,12.793269284566243,5415,710340,17.445755549999998,0.001,,
48388,131,710381,12.916799783706665,16.78,11.530333369970322,5415,710394,17.52479961,0.001,,
48392,131,710443,14.448362350463867,16.43,12.090990042686462,5416,710458,17.35446658,0.001,,
48396,131,710520,13.67214322090149,16.66,12.027978563308716,5416,710536,17.66392904,0.001,,
48400,131,710588,12.875771820545197,16.69,10.644175380468369,5417,710605,17.949888700000002,0.001,,
48404,131,710660,14.080999480353462,16.84,12.405610365026137,5417,710683,18.201051720000002,0.001,,
48408,131,710750,15.257829741427773,17.02,14.849320450344601,5418,710761,17.952472720000003,0.001,,
48412,131,710829,13.102260192235311,17.54,12.336278756459555,5418,710865,19.03157848,0.001,,
48416,131,710905,12.3405168397086,17.43,12.390463606516521,5419,710917,18.78413578,0.001,,
48420,131,710964,11.688634686999851,17.64,14.839942763833438,5419,710994,19.05919235,0.001,,
48424,131,711076,13.590815544128418,18.21,14.953140354156494,5420,711105,19.59294519,0.001,,
48428,131,711150,14.93917359246148,17.9,12.74508417977227,5421,711163,19.03852785,0.001,,
48432,131,711214,14.337081909179688,17.98,13.50424368241254,5421,711227,19.31192271,0.001,,
48436,131,711309,16.992850422859192,18.4,12.640395725474638,5422,711318,19.93332311,0.001,,
48440,131,711372,13.501883543454683,18.14,11.776431941986084,5422,711402,19.8520295,0.001,,
48444,131,711507,15.914350373404366,18.16,11.513837201254708,5423,711522,19.500618819999996,0.001,,
48448,131,711557,13.796095275878907,17.61,13.327980136871338,5424,711572,18.57900367,0.001,,
48452,131,711619,14.708774839128766,17.45,16.48476530710856,5424,711629,18.34005909,0.001,,
48456,131,711678,12.770387649536133,17.61,14.489469915628433,5425,711693,18.68648002,0.001,,
48460,131,711730,16.185073733329773,17.5,12.533030927181244,5425,711740,18.461536439999996,0.001,,
48464,131,711781,12.675764825608995,17.5,14.581990593358091,5425,711791,18.51607319,0.001,,
48468,131,711840,16.910386902945383,17.63,12.403493074270395,5426,711851,18.561712160000003,0.001,,
48472,131,711895,15.388894353594099,17.47,9.985945497240339,5426,711906,18.51188261,0.001,,
48476,131,711971,10.201911926269531,17.55,12.268366869758157,5427,711978,18.487915219999998,0.001,,
48480,131,712021,15.218699836730957,17.5,13.056473875045777,5427,712033,18.65890431,0.001,,
48484,131,712091,13.529874188559395,18.05,12.55404281616211,5428,712145,19.530883449999997,0.001,,
48488,131,712191,12.711992025375366,18.15,12.194776266813278,5429,712209,19.600677629999996,0.001,,
48492,131,712256,16.065746307373047,18.08,16.304512405395506,5429,712266,19.6021352,0.001,,
48496,131,712329,14.808717296237038,18.09,13.42780940477238,5430,712345,19.91247459,0.001,,
48500,131,712390,12.468613094753689,17.94,11.401295873853895,5430,712399,19.89597743,0.001,,
48504,131,712442,16.132083574930828,17.88,13.976587519926184,5431,712471,19.974268449999997,0.001,,
48508,131,712534,13.963710837894016,17.87,12.388264347525205,5432,712548,20.675594460000003,0.001,,
48512,131,712610,13.58578382219587,17.61,11.407752880683312,5432,712626,19.686788149999998,0.001,,
48516,131,712659,13.067226330439249,17.58,13.11985235947829,5433,712675,19.543008250000003,0.001,,
48520,131,712718,15.83945083618164,17.33,13.360599136352539,5433,712727,19.42278121,0.001,,
48524,131,712770,13.752137124538422,17.03,11.567783147096634,5434,712808,18.71257756,0.001,,
48528,131,712848,15.214152018229166,17.0,11.99599586833607,5434,712863,18.78691503,0.001,,
48532,131,712916,13.789959526062011,17.06,12.558372823815597,5435,712933,18.794430860000002,0.001,,
48536,131,712979,13.401871893141005,16.79,12.783769607543945,5435,712997,18.60599141,0.001,,
48540,131,713036,15.402854537963867,16.49,14.830905532836914,5436,713051,18.1340249,0.001,,
48544,131,713108,15.061194525824654,15.99,12.780652551090016,5436,713121,17.87986791,0.001,,
48548,131,713185,16.318207359313966,16.28,12.396200641509026,5437,713200,18.17875443,0.001,,
48552,131,713265,16.01498296525743,16.53,11.485191027323404,5437,713282,18.63624343,0.001,,
48556,131,713341,15.442828118801117,16.62,12.54947973020149,5438,713355,18.751924560000003,0.001,,
48560,131,713436,15.634900212287903,17.06,13.133634757995605,5439,713446,19.172921009999996,0.001,,
48564,131,713495,16.800583720207214,17.19,12.082779665788015,5439,713510,19.776718159999998,0.001,,
48568,131,713562,11.409276803334555,17.31,10.44179282468908,5440,713582,19.997006739999996,0.001,,
48572,131,713630,12.314462304115295,17.4,12.833303332328796,5440,713646,20.1813093,0.001,,
48576,131,713726,11.079442342122396,17.58,12.966691811879477,5441,713736,19.89227574,0.001,,
48580,131,713792,11.833580374717712,17.85,11.101605033874511,5442,713818,20.03426051,0.001,,
48584,131,713851,12.60263474782308,17.24,9.977153261502584,5442,713869,19.1535476,0.001,,
48588,131,713911,15.627375738961357,17.19,11.481921768188476,5443,713928,18.84695803,0.001,,
48592,131,713983,15.662031347101385,17.33,12.895184191790493,5443,713999,18.85016216,0.001,,
48596,131,714037,12.83141565322876,17.01,12.17854388554891,5444,714046,18.20540811,0.001,,
48600,131,714090,13.551430702209473,17.08,12.287656426429749,5444,714107,18.17062937,0.001,,
48604,131,714139,13.6583571434021,16.79,18.462031205495197,5444,714150,17.4840281,0.001,,
48608,131,714204,12.254617035388947,16.72,12.087675929069519,5445,714220,17.62187949,0.001,,
48612,131,714257,14.536969566345215,16.44,12.28711531379006,5445,714270,17.537110440000003,0.001,,
48616,131,714315,14.205696284770966,16.57,12.414180559270521,5446,714332,17.77981072,0.001,,
48620,131,714376,15.868988704681396,16.59,12.45621075630188,5446,714386,17.91099508,0.001,,
48624,131,714439,15.192787361145019,16.47,15.703115463256836,5447,714455,17.87361322,0.001,,
48628,131,714495,15.861807823181152,16.71,10.323655009269714,5447,714534,17.728919500000003,0.001,,
48632,131,714576,15.238154888153076,16.53,11.585050149397416,5448,714586,17.61518866,0.001,,
48636,131,714631,15.279778133739125,16.44,12.78296242589536,5448,714641,17.37056768,0.001,,
48640,131,714683,14.833897166781956,16.5,11.102109379238552,5448,714701,17.38577424,0.001,,
,,714764,15.877574375697545,,12.284700325557164,,715000,,0.001,15.0,0.10200520008802413
48644,131,,,26.43,,5451,715764,5.894975630000001,,,
48648,131,715829,15.35684315363566,26.45,11.49258550008138,5458,715845,6.2128133100000005,0.001,,
48652,131,715905,14.552607536315918,26.41,14.024391598171658,5459,715923,6.250751769999999,0.001,,
48656,131,715966,13.4850914478302,26.5,11.297644317150116,5460,716005,6.025117899999999,0.001,,
48660,131,716089,15.502622740609306,26.61,14.677014419010707,5461,716107,6.520187539999999,0.001,,
48664,131,716155,14.072289407253265,26.63,12.603575958925134,5461,716173,6.134484689999998,0.001,,
48668,131,716232,11.171619987487793,26.67,12.318891101413303,5462,716249,6.23752596,0.001,,
48672,131,716347,13.974867502848307,27.13,13.511335315704345,5463,716359,6.6051959999999985,0.001,,
48676,131,716412,14.559750420706612,26.92,12.203022394861494,5463,716428,6.95865229,0.001,,
48680,131,716485,12.622119358607701,26.93,12.077771663665771,5464,716511,7.534096509999999,0.001,,
48684,131,716577,14.234542256309872,27.45,13.131354127611433,5465,716614,8.110425099999999,0.001,,
48688,131,716702,16.67407763004303,27.84,10.922556495666504,5466,716712,9.113163089999999,0.001,,
48692,131,716771,15.292405128479004,27.89,12.569298417227609,5466,716788,9.168518209999995,0.001,,
48696,131,716851,11.267526039710411,28.2,12.528994772169325,5467,716866,9.704239629999996,0.001,,
48700,131,716909,14.025048528398786,28.19,12.202901077270507,5468,716926,9.573849220000001,0.001,,
48704,131,716965,13.542229354381561,28.31,13.017811179161072,5468,716981,9.69483379,0.001,,
48708,131,717030,14.258509635925293,28.21,12.741579711437225,5469,717041,9.14533883,0.001,,
48712,131,717093,12.553060191018242,28.39,12.408546129862467,5469,717109,9.265626389999998,0.001,,
48716,131,717146,14.0150420325143,28.27,12.410284655434745,5470,717159,8.925481560000001,0.001,,
48720,131,717209,16.986253874642507,28.4,12.209557601383754,5470,717226,8.649296150000001,0.001,,
48724,131,717304,13.707751671473185,28.85,13.358669112710391,5471,717340,9.112620640000001,0.001,,
48728,131,717391,15.989126801490784,28.67,17.4896382689476,5472,717401,9.34928455,0.001,,
48732,131,717446,13.2108389377594,28.8,12.636380296004447,5472,717466,9.550735569999999,0.001,,
48736,131,717520,13.578976843092176,28.93,14.023240986992331,5473,717534,9.972791500000001,0.001,,
48740,131,717592,11.87115870989286,29.08,12.03654353435223,5474,717609,10.2140273,0.001,,
48744,131,717682,10.626028060913086,19.32,11.957066059112549,5474,717696,21.66545184,0.001,,
48748,131,717751,11.690622901916504,19.21,10.915626785971902,5475,717766,21.12790462000001,0.001,,
48752,131,717810,13.771729469299316,19.33,12.060355479900654,5476,717856,21.427303379999998,0.001,,
48756,131,717933,13.00687950849533,19.44,12.63969025015831,5477,717949,22.306933349999998,0.001,,
48760,131,718014,14.120489809248182,19.23,13.952208095126682,5477,718030,21.746176209999998,0.001,,
48764,131,718096,14.175670878092449,19.35,11.928927224257897,5478,718108,21.464396720000003,0.001,,
48768,131,718155,13.769624650478363,19.23,12.439217209815979,5479,718172,21.27249013,0.001,,
48772,131,718269,13.442375963384455,19.25,11.99326941172282,5480,718284,21.2619449,0.001,,
48776,131,718426,14.317599654197693,20.09,12.587666934049583,5481,718437,21.85508842,0.001,,
48780,131,718484,15.583918929100037,19.93,12.425535011291505,5481,718504,21.27824162,0.001,,
48784,131,718578,12.205328404903412,19.74,13.069649279117584,5482,718588,21.39073548,0.001,,
48788,131,718661,15.363198096935566,19.65,11.340007873681875,5483,718677,21.042451059999998,0.001,,
48792,131,718744,16.339350700378418,19.72,12.877100018893971,5484,718760,21.030136479999996,0.001,,
48796,131,718812,15.395769225226509,19.57,12.877414142384248,5484,718823,20.710720780000003,0.001,,
48800,131,718896,12.37765568181088,19.88,11.771193993719,5485,718914,20.92646735,0.001,,
48804,131,719000,12.496225198109945,20.44,10.704276270336575,5486,719025,21.73831892,0.001,,
48808,131,719070,12.693336963653564,20.45,11.719326376914978,5486,719086,22.18441067,0.001,,
48812,131,719138,14.095542967319489,20.47,13.960434373219808,5487,719156,21.984593999999998,0.001,,
48816,131,719211,13.112159570058187,20.68,14.813712067074245,5488,719227,22.48091846999999,0.001,,
48820,131,719287,13.979381442070007,20.75,12.184355348348618,5488,719301,22.948009589999998,0.001,,
48824,131,719355,16.719226201375324,20.27,11.389535639021132,5489,719367,22.76192565,0.001,,
48828,131,719400,11.581326675415038,20.12,10.507576847076416,5489,719413,22.269975999999996,0.001,,
48832,131,719471,13.93078319231669,20.4,12.128365535736084,5490,719506,22.415258839999996,0.001,,
48836,131,719544,12.981528917948404,20.29,12.792914043773305,5490,719563,22.02994345,0.001,,
48840,131,719607,12.184736967086792,20.19,10.497261206309,5491,719628,21.947840429999996,0.001,,
48844,131,719673,13.166774272918701,19.88,14.435100475947062,5492,719684,21.52882373,0.001,,
48848,131,719737,16.73736925125122,19.88,15.49612021446228,5492,719754,21.48042936,0.001,,
48852,131,719795,14.37308120727539,19.52,12.193137486775717,5492,719808,20.46928564,0.001,,
48856,131,719865,12.267848696027484,19.31,14.0385673727308,5493,719880,19.54894293,0.001,,
48860,131,719928,12.115560940333776,19.16,12.641443525041852,5493,719946,19.4844588,0.001,,
,,719984,12.829641246795655,,11.211795759201049,,720000,,0.001,16.5,0.7511035434901714
48864,131,720001,14.64175009727478,19.06,12.26842207067153,5494,720014,19.93708457,0.001,,
48868,131,720060,13.488368193308512,19.04,12.190782322603113,5495,720076,20.069532249999998,0.001,,
48872,131,720127,15.082010507583618,18.61,10.785940338583554,5495,720145,19.36545669,0.001,,
48876,131,720197,13.043813024248395,17.7,12.195553175608318,5496,720207,18.6452468,0.001,,
48880,131,720254,13.397738032870823,17.64,12.212671896990608,5496,720268,18.52375214,0.001,,
48884,131,720312,13.08307499885559,17.62,12.505049128281442,5497,720350,18.311279600000002,0.001,,
48888,131,720411,12.837341904640198,17.51,10.852637847264608,5497,720428,17.872875450000002,0.001,,
48892,131,720477,14.449028491973877,17.47,13.175076484680176,5498,720507,18.073898699999997,0.001,,
48896,131,720561,11.665311336517334,17.52,13.355657128726735,5498,720575,18.12611625,0.001,,
48900,131,720612,13.651808738708496,17.07,10.984126784584738,5499,720621,17.722202149999998,0.001,,
48904,131,720665,12.57124662399292,16.49,11.767859234529382,5499,720674,16.912313909999998,0.001,,
48908,131,720717,11.740476489067078,26.31,10.860052445355583,5501,721717,9.151930779999997,0.001,,
48912,131,721757,13.413472016652426,26.12,11.836124420166016,5507,721768,9.200499980000002,0.001,,
48916,131,721801,13.698615455627442,25.9,12.271591091156006,5507,721817,8.892472089999998,0.001,,
48920,131,721861,13.430179238319397,25.82,12.293919277191161,5507,721883,8.9645981,0.001,,
48924,131,721932,13.968890488147736,25.8,12.202508799235027,5508,721947,8.913199440000001,0.001,,
48928,131,721992,11.418863236904144,26.13,12.79904180765152,5508,722026,9.642507100000001,0.001,,
48932,131,722076,15.283746971803552,25.9,13.687359992195578,5509,722096,9.20580656,0.001,,
48936,131,722138,13.420102179050446,26.1,12.093168385823567,5509,722173,9.043815979999998,0.001,,
48940,131,722211,16.89083480834961,26.23,12.668858083089193,5510,722251,9.055100209999999,0.001,,
48944,131,722318,11.093845844268799,26.45,12.076494163937038,5510,722329,9.360876490000003,0.001,,
48948,131,722389,15.162508368492126,26.49,13.238303899765015,5511,722403,9.48561368,0.001,,
48952,131,722453,14.167357444763184,26.57,11.688840499291054,5512,722465,10.07748182,0.001,,
48956,131,722525,14.532774758338928,26.61,15.07709230695452,5512,722541,10.48840877,0.001,,
48960,131,722619,14.789272161630484,26.96,13.413603672614464,5513,722642,11.076338230000001,0.001,,
48964,131,722694,15.042631830487933,27.08,12.103196437542255,5514,722722,10.87984514,0.001,,
48968,131,722806,13.248992919921875,27.47,11.376960722605387,5515,722823,11.272371520000002,0.001,,
48972,131,722866,12.478457848230997,27.31,16.333758382236255,5515,722876,11.370782799999999,0.001,,
48976,131,722933,13.180803980146136,27.36,11.72595112664359,5516,722943,11.01700576,0.001,,
48980,131,722983,11.010640621185303,27.57,13.954338680614125,5516,723025,11.199358259999999,0.001,,
48984,131,723076,13.014687442779541,27.42,12.157747620030454,5517,723092,10.903098429999998,0.001,,
48988,131,723156,11.02885135014852,27.38,11.965766906738281,5517,723166,10.819660149999999,0.001,,
48992,131,723207,12.13984659739903,27.18,12.531038570404053,5518,723225,10.442516060000003,0.001,,
48996,131,723282,13.39300549030304,27.22,11.408665627241135,5518,723297,10.393242060000002,0.001,,
49000,131,723340,12.409984164767796,27.42,12.234527167151956,5519,723363,10.903539320000002,0.001,,
49004,131,723404,16.509092330932617,27.57,11.93410587310791,5519,723431,11.188742150000003,0.001,,
49008,131,723473,14.298952511378697,17.67,11.881363677978516,5520,723484,18.60773248,0.001,,
49012,131,723534,10.33600311279297,18.07,11.770763397216797,5520,723575,18.79381749,0.001,,
49016,131,723662,13.906184792518616,18.55,12.961008644104004,5521,723672,19.84516958,0.001,,
49020,131,723726,13.139714611901177,18.57,12.837110625372993,5522,723740,19.51464571,0.001,,
49024,131,723777,12.812378883361816,18.4,12.496872226397196,5522,723787,19.23509574,0.001,,
49028,131,723834,16.070358140128,18.19,12.100714720212496,5523,723845,18.998043399999997,0.001,,
49032,131,723892,12.67520785331726,18.08,12.92951021194458,5523,723904,19.03655835,0.001,,
49036,131,723939,8.908317041397094,17.82,11.118126435713334,5524,723955,19.03271354,0.001,,
49040,131,723997,10.977787017822266,17.76,12.52869566749124,5524,724027,18.869720209999997,0.001,,
49044,131,724087,13.744101500511169,17.7,12.852875351905823,5525,724099,18.842715669999997,0.001,,
49048,131,724143,12.495271623134613,17.65,12.747539015377269,5525,724168,18.860433029999996,0.001,,
49052,131,724214,10.568758964538574,17.67,11.690772400961983,5526,724232,18.72321289,0.001,,
49056,131,724281,14.220579011099678,17.56,11.337685012817383,5526,724297,18.259048429999996,0.001,,
49060,131,724338,13.728128221299913,17.14,13.124423840466667,5526,724356,17.410621199999998,0.001,,
49064,131,724401,14.904450416564941,16.97,12.394324215975674,5527,724419,17.44555633,0.001,,
49068,131,724465,15.089133143424988,16.55,13.191184829263126,5527,724478,16.829920760000004,0.001,,
49072,131,724515,15.818880081176758,16.56,12.32064175605774,5528,724532,16.71116571,0.001,,
49076,131,724570,15.480310712541852,16.53,12.455990655081612,5528,724596,17.16505279,0.001,,
49080,131,724654,13.16886368393898,16.48,12.23485148747762,5529,724673,17.29505399,0.001,,
49084,131,724704,10.540816920144218,16.32,13.735063689095634,5529,724724,17.030640889999997,0.001,,
49088,131,724763,13.921491146087646,16.14,14.456100887722439,5529,724780,17.00408915,0.001,,
49092,131,724845,12.896409707910875,16.29,14.64284086227417,5530,724854,17.253199170000002,0.001,,
49096,131,724900,14.601049343744913,16.12,12.565505981445312,5530,724909,17.09641652,0.001,,
49100,131,724941,6.715325450897216,15.94,10.721967029571534,5531,724957,16.70000879,0.001,,
,,724993,16.757696628570557,,15.987003087997437,,725000,,0.001,18.7,-1.2866582710295915
49104,131,725009,14.357304096221924,15.91,11.834882766008377,5531,725022,16.47774692,0.001,,
49108,131,725067,13.236518224080404,16.02,13.890623469101754,5532,725086,16.775841319999998,0.001,,
