time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef,eval/mean_ep_length,eval/mean_reward
5130,6.43,55,816,-2.4113848200000003,91,-26.754701614379883,5029,0.0003,0.6614745855331421,-3.181006908416748,0.22667032480239868,,
5158,6.51,56,820,-2.43664576,91,-26.715869903564453,5057,0.0003,0.6847845315933228,-3.03225040435791,0.2247954159975052,,
5180,6.45,56,824,-2.39776981,91,-26.19607925415039,5079,0.0003,0.7902921438217163,-3.2935595512390137,0.22333459556102753,,
5217,6.43,56,828,-2.4170006399999995,91,-26.6168212890625,5116,0.0003,0.5682094097137451,-3.1025781631469727,0.2209095060825348,,
5241,6.4,57,832,-2.4336248499999997,91,-27.142574310302734,5140,0.0003,0.48827487230300903,-2.9295082092285156,0.21934959292411804,,
5264,6.37,57,836,-2.44403261,91,-27.47366714477539,5163,0.0003,0.650793194770813,-3.0327773094177246,0.2178608924150467,,
5293,6.44,57,840,-2.44711892,91,-27.243677139282227,5192,0.0003,0.5471007823944092,-3.087730884552002,0.21599312126636505,,
5315,6.47,57,844,-2.4844936100000004,91,-27.0251407623291,5214,0.0003,0.6785690784454346,-3.1623456478118896,0.21458716690540314,,
5344,6.5,58,848,-2.4342457600000005,91,-27.81686019897461,5243,0.0003,0.5311298370361328,-3.1830084323883057,0.21274727582931519,,
5377,6.52,58,852,-2.4884877700000003,91,-27.748184204101562,5276,0.0003,0.5687878131866455,-2.8397445678710938,0.21068130433559418,,
5406,6.61,58,856,-2.45228186,91,-27.84496307373047,5305,0.0003,0.533847987651825,-2.81327486038208,0.20888079702854156,,
5431,6.6,59,860,-2.4929944900000005,91,-27.6776065826416,5330,0.0003,0.5262373089790344,-2.6284127235412598,0.20733390748500824,,
5450,6.48,59,864,-2.5025782700000003,91,-27.9843692779541,5349,0.0003,0.5593541860580444,-2.8458123207092285,0.2061699628829956,,
5476,6.43,59,868,-2.36423131,91,-28.002483367919922,5375,0.0003,0.639477014541626,-2.7869415283203125,0.20459261536598206,,
5497,6.44,59,872,-2.27631388,91,-27.8974609375,5396,0.0003,0.5900841951370239,-2.740145206451416,0.2033318728208542,,
5532,6.53,60,876,-2.30135561,91,-28.25796127319336,5431,0.0003,0.5069953203201294,-2.729694366455078,0.20124933123588562,,
5551,6.51,60,880,-2.29827723,91,-28.24022102355957,5450,0.0003,0.6512891054153442,-2.3853578567504883,0.2001248002052307,,
5572,6.43,60,884,-2.2431287999999996,91,-28.324359893798828,5471,0.0003,0.5528007745742798,-2.6878662109375,0.19888931512832642,,
5601,6.51,61,888,-2.26912414,91,-28.635128021240234,5500,0.0003,0.47625046968460083,-2.233135461807251,0.19719521701335907,,
5638,6.54,61,892,-2.2824259399999995,91,-28.607563018798828,5537,0.0003,0.5424518585205078,-2.656480073928833,0.1950594037771225,,
5674,6.62,61,896,-2.2336081500000002,91,-28.830827713012695,5573,0.0003,0.5450827479362488,-2.226759433746338,0.19300369918346405,,
5700,6.67,62,900,-2.18660257,91,-28.932659149169922,5599,0.0003,0.5367709398269653,-2.4553868770599365,0.1915360987186432,,
5729,6.71,62,904,-2.16927948,91,-28.861473083496094,5628,0.0003,0.5063529014587402,-2.4584662914276123,0.1899127960205078,,
5749,6.59,62,908,-2.04817019,91,-29.270877838134766,5648,0.0003,0.39082127809524536,-2.3278801441192627,0.18880042433738708,,
5782,6.73,62,912,-1.9742353799999999,91,-29.574016571044922,5681,0.0003,0.4101402759552002,-2.1899492740631104,0.18698233366012573,,
5804,6.74,63,916,-2.01811449,91,-29.035324096679688,5703,0.0003,0.370267391204834,-2.4170639514923096,0.1857801228761673,,
5833,6.75,63,920,-1.9807159800000003,91,-29.280147552490234,5732,0.0003,0.4985783100128174,-2.137923240661621,0.1842106431722641,,
5863,6.83,63,924,-2.0953330500000003,91,-29.431720733642578,5762,0.0003,0.47836437821388245,-2.149801731109619,0.1825929582118988,,
5893,6.76,64,928,-2.06451272,91,-29.156217575073242,5792,0.0003,0.3884955644607544,-2.282214879989624,0.18100114166736603,,
5922,6.81,64,932,-1.9891278700000001,91,-29.892263412475586,5821,0.0003,0.4577791094779968,-2.268094539642334,0.1794852316379547,,
5946,6.82,64,936,-1.99341849,91,-29.96240997314453,5845,0.0003,0.5242574214935303,-1.8930472135543823,0.17823976278305054,,
5967,6.74,64,940,-1.95306312,91,-29.010391235351562,5866,0.0003,0.39973509311676025,-2.0021495819091797,0.1771516650915146,,
5991,6.76,65,944,-1.8965210700000004,91,-29.96877670288086,5890,0.0003,0.4404624104499817,-2.337820529937744,0.17591910064220428,,
6020,6.76,65,948,-1.86092213,91,-29.618778228759766,5919,0.0003,0.452465295791626,-2.1786675453186035,0.17444026470184326,,
6052,6.75,65,952,-1.7632261399999998,91,-29.937305450439453,5951,0.0003,0.38965755701065063,-1.954937219619751,0.1728242188692093,,
6071,6.65,66,956,-1.7376213,91,-30.42544937133789,5970,0.0003,0.4758142828941345,-2.0174989700317383,0.17187073826789856,,
6098,6.67,66,960,-1.70768381,91,-29.906875610351562,5997,0.0003,0.47460508346557617,-1.6775896549224854,0.1705273687839508,,
6119,6.69,66,964,-1.6785169100000004,91,-29.739398956298828,6018,0.0003,0.36284339427948,-1.9303901195526123,0.16949363052845,,
6146,6.7,66,968,-1.7192745499999997,91,-30.023216247558594,6045,0.0003,0.3463388681411743,-1.9755839109420776,0.16817866265773773,,
6175,6.78,67,972,-1.76612265,91,-30.784391403198242,6074,0.0003,0.35724759101867676,-1.754317045211792,0.166774183511734,,
6199,6.67,67,976,-1.7459803999999999,91,-30.186992645263672,6098,0.0003,0.3727381229400635,-1.9277839660644531,0.16561979055404663,,
6227,6.76,67,980,-1.78674571,91,-30.672767639160156,6126,0.0003,0.3617580831050873,-2.0378870964050293,0.16428689658641815,,
6251,6.79,67,984,-1.75024743,91,-30.41585922241211,6150,0.0003,0.3774973154067993,-1.772141933441162,0.16315263509750366,,
6286,6.85,68,988,-1.6408809400000002,92,-30.879703521728516,6185,0.0003,0.41796302795410156,-1.8244524002075195,0.1615161895751953,,
6320,6.82,68,992,-1.5808671399999996,92,-31.065509796142578,6219,0.0003,0.4096933603286743,-1.6700644493103027,0.15993741154670715,,
6346,6.72,68,996,-1.5829654399999997,92,-31.074325561523438,6245,0.0003,0.4153396487236023,-1.703526496887207,0.15873998403549194,,
6393,6.93,69,1000,-1.5698437499999998,92,-31.441627502441406,6292,0.0003,0.3633754849433899,-1.581286907196045,0.15660344064235687,,
6419,6.9,69,1004,-1.5763609100000002,92,-30.818273544311523,6318,0.0003,0.3886471092700958,-1.6898274421691895,0.1554328352212906,,
6450,7.01,70,1008,-1.58348734,92,-31.281021118164062,6349,0.0003,0.42815786600112915,-1.525662899017334,0.15404795110225677,,
6481,6.99,70,1012,-1.66353905,92,-31.916980743408203,6380,0.0003,0.32657504081726074,-1.7595571279525757,0.15267625451087952,,
6505,7.01,70,1016,-1.5078779400000004,91,-31.678897857666016,6404,0.0003,0.4096992611885071,-1.4890992641448975,0.15162768959999084,,
6546,7.13,71,1020,-1.52127617,91,-31.799922943115234,6445,0.0003,0.49950429797172546,-1.3977537155151367,0.14985252916812897,,
6566,7.03,71,1024,-1.3696261599999997,92,-31.67081069946289,6465,0.0003,0.3694797456264496,-1.3900046348571777,0.14898963272571564,,
6597,7.04,71,1028,-1.2821151600000003,92,-31.706459045410156,6496,0.0003,0.2671929895877838,-1.2403326034545898,0.14766842126846313,,
6626,7.04,71,1032,-1.30579091,92,-31.841331481933594,6525,0.0003,0.40677955746650696,-1.5935828685760498,0.14643916487693787,,
6660,7.14,72,1036,-1.30903501,92,-31.727436065673828,6559,0.0003,0.3869926929473877,-1.3378384113311768,0.14501900970935822,,
6690,7.23,72,1040,-1.27284793,92,-32.590660095214844,6589,0.0003,0.32197731733322144,-1.3861056566238403,0.14377418160438538,,
6725,7.34,73,1044,-1.33422968,92,-32.080284118652344,6624,0.0003,0.378754198551178,-1.5998677015304565,0.1423296332359314,,
6750,7.3,73,1048,-1.3232036799999998,92,-31.760250091552734,6649,0.0003,0.3322661519050598,-1.1050355434417725,0.14130936563014984,,
6777,7.25,73,1052,-1.3165700800000002,92,-32.625389099121094,6676,0.0003,0.394248902797699,-1.4306224584579468,0.14021892845630646,,
6804,7.33,73,1056,-1.3126479999999998,92,-32.768341064453125,6703,0.0003,0.29276028275489807,-1.1865854263305664,0.13913261890411377,,
6835,7.37,74,1060,-1.2366841499999999,92,-32.42637252807617,6734,0.0003,0.27328887581825256,-1.2353858947753906,0.1379040628671646,,
6876,7.57,74,1064,-1.32129279,92,-32.755287170410156,6775,0.0003,0.2694765329360962,-1.3386826515197754,0.13628824055194855,,
6904,7.58,74,1068,-1.31801362,92,-32.33334732055664,6803,0.0003,0.29627957940101624,-1.0978353023529053,0.13520276546478271,,
6929,7.54,75,1072,-1.2712588500000002,92,-32.12720489501953,6828,0.0003,0.31471481919288635,-1.1481969356536865,0.13424278795719147,,
6958,7.59,75,1076,-1.2022706200000002,92,-33.54747772216797,6857,0.0003,0.31120264530181885,-1.0991628170013428,0.13314057886600494,,
6997,7.7,75,1080,-1.14049843,92,-32.873390197753906,6896,0.0003,0.31480830907821655,-1.2402100563049316,0.13166214525699615,,
7026,7.75,76,1084,-1.16305162,92,-32.24909973144531,6925,0.0003,0.29328596591949463,-1.1189990043640137,0.13057243824005127,,
7055,7.69,76,1088,-1.12976361,92,-33.60477828979492,6954,0.0003,0.29744160175323486,-1.0473405122756958,0.12949532270431519,,
7075,7.55,76,1092,-1.04596228,92,-34.00776672363281,6974,0.0003,0.27796506881713867,-0.8861360549926758,0.12875382602214813,,
7099,7.53,76,1096,-0.98665595,92,-32.99976348876953,6998,0.0003,0.3279191255569458,-1.1077553033828735,0.12787184119224548,,
7134,7.41,77,1100,-0.89392186,92,-32.993194580078125,7033,0.0003,0.3358972668647766,-1.2645049095153809,0.12660062313079834,,
7162,7.43,77,1104,-0.70443526,92,-32.87151336669922,7061,0.0003,0.34127992391586304,-1.0775377750396729,0.12559638917446136,,
7196,7.46,77,1108,-0.6950569099999998,92,-33.54867935180664,7095,0.0003,0.23837313055992126,-1.2852962017059326,0.12438778579235077,,
7237,7.56,78,1112,-0.7031768100000001,92,-33.83741760253906,7136,0.0003,0.279386043548584,-0.9372058510780334,0.1229441836476326,,
7266,7.61,78,1116,-0.8066060499999999,92,-33.741912841796875,7165,0.0003,0.3386361300945282,-0.9472171068191528,0.12193387001752853,,
7301,7.55,78,1120,-0.78925485,92,-33.15953826904297,7200,0.0003,0.3238219618797302,-1.0527465343475342,0.12073028087615967,,
7330,7.64,79,1124,-0.8124831,92,-34.195953369140625,7229,0.0003,0.29823899269104004,-0.737602710723877,0.11974576860666275,,
7355,7.58,79,1128,-0.80288838,92,-33.512664794921875,7254,0.0003,0.29164567589759827,-1.1575487852096558,0.11890172213315964,,
7396,7.7,79,1132,-0.7790743599999999,92,-34.2505989074707,7295,0.0003,0.2617567777633667,-0.8196179270744324,0.11752692610025406,,
7422,7.62,80,1136,-0.6901545399999999,92,-33.18894577026367,7321,0.0003,0.25633320212364197,-0.9040699005126953,0.11666692048311234,,
7462,7.72,80,1140,-0.82596113,92,-33.331504821777344,7361,0.0003,0.3418791592121124,-0.7188894748687744,0.11536595225334167,,
7497,7.72,80,1144,-0.7855265899999999,92,-32.53643798828125,7396,0.0003,0.2916194200515747,-0.9956924319267273,0.11423767358064651,,
7521,7.71,81,1148,-0.7475638300000002,92,-33.32560729980469,7420,0.0003,0.23076331615447998,-0.8293040990829468,0.11347218602895737,,
7549,7.72,81,1152,-0.7310635300000001,92,-33.39080810546875,7448,0.0003,0.291294127702713,-0.833652675151825,0.11257963627576828,,
7575,7.71,81,1156,-0.7257252999999999,92,-33.81009292602539,7474,0.0003,0.2592085003852844,-0.874596357345581,0.11175671219825745,,
7615,7.8,82,1160,-0.8106434700000001,92,-34.563720703125,7514,0.0003,0.2519966959953308,-0.732340931892395,0.11050384491682053,,
7639,7.63,82,1164,-0.6765018900000002,92,-33.56819152832031,7538,0.0003,0.2656010687351227,-0.927528977394104,0.10975343734025955,,
7671,7.67,82,1168,-0.6446070700000002,92,-34.87734603881836,7570,0.0003,0.2615615725517273,-0.6994270086288452,0.10876564681529999,,
7697,7.68,83,1172,-0.63394631,92,-33.93988800048828,7596,0.0003,0.26125195622444153,-0.5602620840072632,0.10796776413917542,,
7743,7.85,83,1176,-0.6622526,92,-33.89693832397461,7642,0.0003,0.2791927456855774,-0.8469225764274597,0.10658258199691772,,
7769,7.72,83,1180,-0.65358254,92,-33.58766174316406,7668,0.0003,0.33790266513824463,-0.6133501529693604,0.10580647736787796,,
7796,7.7,84,1184,-0.62009178,92,-34.254886627197266,7695,0.0003,0.2555004954338074,-0.5567715167999268,0.1050090342760086,,
7824,7.69,84,1188,-0.6567256400000001,92,-34.470760345458984,7723,0.0003,0.24109262228012085,-0.5482301115989685,0.10419140756130219,,
7851,7.76,85,1192,-0.6316345000000001,92,-34.71322250366211,7750,0.0003,0.25528037548065186,-0.7708777189254761,0.10340464115142822,,
7891,7.92,86,1196,-0.75131585,91,-34.91119384765625,7790,0.0003,0.2718345522880554,-0.6515129804611206,0.10224588215351105,,
7926,7.92,86,1200,-0.78253769,91,-33.43223571777344,7825,0.0003,0.3177509307861328,-0.6779861450195312,0.10123994201421738,,
7958,7.96,87,1204,-0.94663927,90,-35.06645965576172,7857,0.0003,0.2305860072374344,-0.6854586601257324,0.10033407807350159,,
7993,7.97,88,1208,-0.8881654,90,-34.87712860107422,7892,0.0003,0.29784801602363586,-0.398782342672348,0.09935124963521957,,
8024,7.87,89,1212,-0.7361523700000002,89,-34.355064392089844,7923,0.0003,0.32070520520210266,-0.6907885670661926,0.09849631786346436,,
8048,7.82,89,1216,-0.7264938700000002,89,-34.843421936035156,7947,0.0003,0.2558492422103882,-0.7593071460723877,0.09784521162509918,,
8083,7.82,90,1220,-0.74737663,89,-34.78191375732422,7982,0.0003,0.2497272789478302,-0.3990718722343445,0.09688884764909744,,
8108,7.78,91,1224,-0.7151687299999999,88,-33.94640350341797,8007,0.0003,0.20198170840740204,-0.42091867327690125,0.09621347486972809,,
8146,7.91,92,1228,-0.7440038800000001,88,-34.40629577636719,8045,0.0003,0.28056180477142334,-0.38588887453079224,0.09520571678876877,,
8172,7.76,92,1232,-0.70969819,88,-34.61439514160156,8071,0.0003,0.2357807159423828,-0.2867291271686554,0.09451869875192642,,
8195,7.73,93,1236,-0.7074940000000001,87,-35.31005859375,8094,0.0003,0.24113795161247253,-0.36018985509872437,0.09391199052333832,,
8223,7.61,94,1240,-0.55195794,87,-35.3463249206543,8122,0.0003,0.24473902583122253,-0.4032946527004242,0.09317387640476227,,
8244,7.47,94,1244,-0.42959071000000004,87,-34.03005599975586,8143,0.0003,0.2894873023033142,-0.5453420877456665,0.09262476116418839,,
8278,7.57,95,1248,-0.46601721000000007,86,-35.17580795288086,8177,0.0003,0.2779444456100464,-0.10339284688234329,0.09174999594688416,,
8310,7.61,96,1252,-0.42500152,86,-34.775482177734375,8209,0.0003,0.23816144466400146,-0.3278765082359314,0.09093199670314789,,
8339,7.64,96,1256,-0.41931763000000005,86,-34.53176498413086,8238,0.0003,0.24795734882354736,-0.2599146366119385,0.09019968658685684,,
8371,7.56,97,1260,-0.37832473,85,-35.32145690917969,8270,0.0003,0.21152520179748535,-0.28317299485206604,0.08940050005912781,,
8395,7.56,98,1264,-0.35652806,85,-35.19700622558594,8294,0.0003,0.25261929631233215,-0.44395625591278076,0.08880540728569031,,
8425,7.54,99,1268,-0.35387507999999995,84,-34.88267517089844,8324,0.0003,0.18841570615768433,-0.28408151865005493,0.08806835860013962,,
8457,7.6,99,1272,-0.36354966000000005,84,-34.913665771484375,8356,0.0003,0.2726183533668518,-0.24905137717723846,0.0872902125120163,,
8478,7.35,100,1276,-0.28725864,84,-34.309226989746094,8377,0.0003,0.22192540764808655,-0.24632000923156738,0.08678305894136429,,
8530,7.61,101,1280,-0.16629529,83,-35.28117370605469,8429,0.0003,0.2520900070667267,-0.16129720211029053,0.08553671091794968,,
8560,7.64,102,1284,-0.14589983,83,-35.697906494140625,8459,0.0003,0.2634230852127075,-0.43829146027565,0.08482677489519119,,
8595,7.71,103,1288,-0.061755920000000034,83,-34.96525955200195,8494,0.0003,0.24849960207939148,-0.38317322731018066,0.08400855213403702,,
8615,7.64,103,1292,-0.06017049000000003,82,-33.67660903930664,8514,0.0003,0.23919615149497986,-0.1174631118774414,0.08354678750038147,,
8639,7.48,104,1296,0.04991962,82,-35.01295852661133,8538,0.0003,0.2174302041530609,-0.09728698432445526,0.08299863338470459,,
8666,7.4,105,1300,-0.018675390000000004,82,-35.564640045166016,8565,0.0003,0.22884398698806763,-0.17642787098884583,0.08237612247467041,,
8691,7.33,105,1304,0.03842719,82,-35.33848571777344,8590,0.0003,0.24032920598983765,-0.20812097191810608,0.08180485665798187,,
8721,7.28,106,1308,0.002363790000000003,81,-35.21428298950195,8620,0.0003,0.22592967748641968,-0.27917715907096863,0.08113401383161545,,
8744,7.2,107,1312,0.00730160999999997,81,-34.029884338378906,8643,0.0003,0.25033533573150635,-0.1672344207763672,0.08062300831079483,,
8781,7.33,107,1316,0.09455242999999992,81,-35.189300537109375,8680,0.0003,0.2659321427345276,-0.32230323553085327,0.07980834692716599,,
8808,7.25,108,1320,0.14440460999999996,81,-34.53269958496094,8707,0.0003,0.21296530961990356,-0.09671299159526825,0.07921642810106277,,
8833,7.25,109,1324,0.20045672,80,-34.28807067871094,8732,0.0003,0.3328802287578583,-0.23991090059280396,0.07867420464754105,,
8880,7.34,110,1328,0.24145761000000004,80,-36.09008026123047,8779,0.0003,0.24228361248970032,0.0170963816344738,0.07766890525817871,,
8899,7.27,110,1332,0.24002512000000004,80,-34.270103454589844,8798,0.0003,0.23420989513397217,-0.24871931970119476,0.07726763188838959,,
8928,7.33,111,1336,0.24846792999999998,80,-35.45515823364258,8827,0.0003,0.2775448262691498,-0.24469229578971863,0.07665622979402542,,
8948,7.25,111,1340,0.26803878,79,-36.17251205444336,8847,0.0003,0.2669505476951599,-0.12733420729637146,0.07623611390590668,,
8983,7.39,112,1344,0.23343183,79,-35.41022491455078,8882,0.0003,0.25661346316337585,-0.21671047806739807,0.07550982385873795,,
9008,7.3,113,1348,0.22890157,79,-35.37588882446289,8907,0.0003,0.20801597833633423,-0.12047450244426727,0.07499424368143082,,
9034,7.24,113,1352,0.22906989,79,-35.291412353515625,8933,0.0003,0.20729993283748627,0.016055651009082794,0.07445984333753586,,
9059,7.2,114,1356,0.21168937000000007,79,-34.489864349365234,8958,0.0003,0.23966872692108154,-0.167312353849411,0.07395367324352264,,
9087,7.16,115,1360,0.30364802,78,-35.363136291503906,8986,0.0003,0.24729469418525696,-0.13493604958057404,0.07338949292898178,,
9114,7.19,115,1364,0.27413125000000005,78,-34.9554443359375,9013,0.0003,0.2376297116279602,-0.152780219912529,0.07284973561763763,,
9153,7.28,116,1368,0.21692416,78,-36.779876708984375,9052,0.0003,0.2456486076116562,0.013545396737754345,0.07207801192998886,,
9187,7.3,117,1372,0.29855244,78,-36.050567626953125,9086,0.0003,0.2968517243862152,-0.08491450548171997,0.07141213119029999,,
9228,7.5,118,1376,0.24932530999999997,77,-36.012420654296875,9127,0.0003,0.284332811832428,0.030224841088056564,0.07061826437711716,,
9260,7.3,119,1380,0.19961272999999996,77,-35.49156951904297,9159,0.0003,0.285297155380249,-0.0574973039329052,0.07000839710235596,,
9285,7.25,119,1384,0.23954390999999994,77,-34.908172607421875,9184,0.0003,0.25593864917755127,0.08835110068321228,0.0695350170135498,,
9318,7.23,120,1388,0.15147750999999995,77,-35.90475845336914,9217,0.0003,0.2419164925813675,0.09370027482509613,0.06891006976366043,,
9353,7.38,121,1392,0.25937058,76,-35.79469299316406,9252,0.0003,0.21559397876262665,-0.06776954233646393,0.0682559683918953,,
9373,7.34,121,1396,0.30032160999999996,76,-34.160133361816406,9272,0.0003,0.23957744240760803,0.1226409301161766,0.06788250803947449,,
9400,7.34,122,1400,0.32705595000000004,76,-35.798828125,9299,0.0003,0.2506011426448822,0.11262830346822739,0.06738726049661636,,
9430,7.39,123,1404,0.37237251,76,-35.72036361694336,9329,0.0003,0.20378297567367554,0.021693695336580276,0.06683848053216934,,
9461,7.4,123,1408,0.4662844900000001,76,-33.476966857910156,9360,0.0003,0.18883436918258667,0.13700136542320251,0.06627482920885086,,
9482,7.38,124,1412,0.47858855000000006,76,-35.054039001464844,9381,0.0003,0.2139892578125,0.23030540347099304,0.06589747220277786,,
