time/episodes,time/fps,train/n_updates,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1136,117,62002,38.88023853302002,8.4,10.898411512374878,526,62053,-13.64178898,0.001,,
1140,117,62050,40.05975875854492,8.56,9.623386031702944,526,62101,-13.872151800000001,0.001,,
1144,117,62083,39.07198143005371,8.56,10.005367914835611,527,62135,-13.908325159999999,0.001,,
1148,117,62118,41.75003242492676,8.53,9.804802358150482,527,62169,-13.801636260000002,0.001,,
1152,117,62152,38.958261489868164,8.56,9.902122616767883,527,62204,-13.847798259999998,0.001,,
1156,117,62187,40.93221187591553,8.58,9.392606735229492,527,62239,-13.87504847,0.001,,
1160,117,62220,38.76679229736328,8.58,10.924279570579529,528,62271,-13.868028970000001,0.001,,
1164,117,62253,38.92873001098633,8.6,10.48180377483368,528,62306,-13.862276180000002,0.001,,
1168,117,62287,39.72578048706055,8.6,9.377205729484558,528,62338,-13.738440939999998,0.001,,
1172,117,62320,40.5756950378418,8.61,10.111707329750061,528,62371,-13.803445299999998,0.001,,
1176,117,62352,39.67050075531006,8.62,9.323653101921082,529,62405,-13.707684389999999,0.001,,
1180,117,62387,40.60646438598633,8.62,9.905528843402863,529,62438,-13.729282219999995,0.001,,
1184,117,62422,37.86564407348633,8.61,10.334379725986057,529,62473,-13.78410899,0.001,,
1188,118,62456,39.101890563964844,8.61,12.582501305474175,529,62507,-13.81489184,0.001,,
1192,118,62490,37.71626739501953,8.63,8.762815380096436,529,62541,-13.948907579999998,0.001,,
1196,118,62521,39.49611568450928,8.61,12.660141229629517,530,62572,-14.14708231,0.001,,
1200,118,62554,39.99684448242188,8.6,16.826012823316788,530,62605,-14.204215979999999,0.001,,
1204,118,62586,38.82058048248291,8.58,10.852276086807251,530,62637,-14.4636409,0.001,,
1208,118,62618,39.48898983001709,8.55,9.772129476070404,530,62669,-14.375644560000001,0.001,,
1212,118,62652,41.13059043884277,8.57,10.33358520269394,530,62703,-14.47299393,0.001,,
1216,118,62686,40.44816436767578,8.56,9.22200608253479,531,62738,-14.511821909999998,0.001,,
1220,118,62719,39.469017028808594,8.54,10.717377543449402,531,62770,-14.49550615,0.001,,
1224,118,62752,39.0233097076416,8.52,12.144394159317017,531,62803,-14.539450520000003,0.001,,
1228,118,62784,39.62388229370117,8.53,11.431227326393127,531,62836,-14.6426287,0.001,,
1232,118,62817,37.55701923370361,8.48,12.039510548114777,531,62868,-14.649326600000002,0.001,,
1236,118,62851,39.90515613555908,8.48,10.971001678042942,532,62901,-14.632378720000002,0.001,,
1240,118,62882,39.04248809814453,8.32,12.01900029182434,532,62933,-14.536557,0.001,,
1244,118,62914,38.577935791015626,8.3,12.874653551313612,532,62965,-14.515131379999998,0.001,,
1248,118,62947,39.44026184082031,8.29,9.611224598354763,532,62998,-14.409695089999998,0.001,,
1252,118,62979,39.50310802459717,8.27,9.21999204158783,532,63031,-14.29563572,0.001,,
1256,118,63011,37.85876750946045,8.23,10.814189672470093,533,63062,-14.355577779999999,0.001,,
1260,118,63043,39.744688987731934,8.23,11.00790786743164,533,63094,-14.335226329999998,0.001,,
1264,118,63080,40.269727325439455,8.24,11.374154615402222,533,63130,-14.356594230000002,0.001,,
1268,118,63111,38.691725730895996,8.25,9.460545182228088,533,63163,-14.465695140000003,0.001,,
1272,118,63145,38.07626724243164,8.25,10.504663043551975,534,63196,-14.459757310000002,0.001,,
1276,118,63180,39.52563552856445,8.26,8.658532778422037,534,63231,-14.462514150000002,0.001,,
1280,118,63213,39.97206974029541,8.28,10.051987946033478,534,63266,-14.48604112,0.001,,
1284,118,63246,38.26684856414795,8.24,9.722746431827545,535,63297,-14.448442210000001,0.001,,
1288,118,63281,38.5497802734375,8.25,9.189178371429444,535,63332,-14.434203270000001,0.001,,
1292,118,63314,38.683746337890625,8.27,10.614680767059326,535,63368,-14.393244140000002,0.001,,
1296,118,63349,36.63173484802246,8.29,8.904554188251495,536,63401,-14.250755350000002,0.001,,
1300,118,63383,39.45249843597412,8.3,8.604302406311035,536,63435,-14.049968620000001,0.001,,
1304,118,63419,38.85670280456543,8.33,9.435445149739584,536,63470,-13.93896236,0.001,,
1308,118,63451,37.61437797546387,8.33,10.569994330406189,537,63502,-13.92536404,0.001,,
1312,118,63484,40.59487724304199,8.34,8.63683831691742,537,63537,-13.9250812,0.001,,
1316,118,63519,39.90992546081543,8.32,10.715764257642958,537,63570,-13.892109369999998,0.001,,
1320,118,63551,37.05544090270996,8.32,9.121123207939995,538,63602,-13.84377849,0.001,,
1324,118,63586,39.14381122589111,8.36,10.101349771022797,538,63639,-13.73362441,0.001,,
1328,118,63621,39.44854736328125,8.37,10.462682604789734,538,63673,-13.71314346,0.001,,
1332,118,63656,37.33723526000976,8.39,10.506092283460829,539,63707,-13.541585140000004,0.001,,
1336,118,63690,39.57464752197266,8.41,9.389490445454916,539,63742,-13.474518060000003,0.001,,
1340,118,63724,39.24297904968262,8.43,10.4865443110466,539,63776,-13.406373029999997,0.001,,
1344,118,63757,37.89068603515625,8.43,12.482432246208191,540,63808,-13.381382899999998,0.001,,
1348,118,63790,41.518799781799316,8.45,8.453967809677124,540,63843,-13.414452970000003,0.001,,
1352,118,63826,38.43290252685547,8.47,10.248857604132759,540,63878,-13.49224687,0.001,,
1356,118,63859,39.49245738983154,8.48,10.237601220607758,541,63910,-13.45267482,0.001,,
1360,118,63890,38.89496898651123,8.47,8.93165248632431,541,63941,-13.515910309999999,0.001,,
1364,118,63925,37.98066329956055,8.46,8.207477188110351,541,63976,-13.436166749999998,0.001,,
1368,118,63958,38.79694747924805,8.46,9.243969016604954,541,64009,-13.35089878,0.001,,
1372,118,63991,39.74753475189209,8.46,8.809049871232775,542,64042,-13.238901720000001,0.001,,
1376,118,64025,39.94887733459473,8.46,10.60912815729777,542,64077,-13.19941336,0.001,,
1380,118,64059,39.41207790374756,8.44,9.321060597896576,542,64110,-13.17716117,0.001,,
1384,118,64091,39.30773735046387,8.45,8.527961492538452,542,64142,-13.059564130000002,0.001,,
1388,118,64125,39.404080390930176,8.44,9.670560896396637,543,64176,-12.96728859,0.001,,
1392,118,64158,39.489806175231934,8.41,8.943650901317596,543,64209,-12.939040460000001,0.001,,
1396,118,64191,38.398776054382324,8.43,8.959393858909607,543,64244,-12.927831409999996,0.001,,
1400,118,64226,38.81593322753906,8.42,11.615782873971122,544,64277,-12.906929280000002,0.001,,
1404,118,64260,37.06339168548584,8.42,11.24034333229065,544,64312,-12.849754979999998,0.001,,
1408,118,64294,36.73969745635986,8.42,10.55014419555664,544,64344,-12.805903509999998,0.001,,
1412,118,64328,38.345578002929685,8.42,10.284773720635307,545,64379,-12.768020739999999,0.001,,
1416,118,64361,37.394469261169434,8.43,10.894980669021606,545,64413,-12.703901509999998,0.001,,
1420,118,64396,38.11424102783203,8.45,9.55438592698839,545,64447,-12.572647960000001,0.001,,
1424,118,64429,37.58561420440674,8.41,8.669267892837524,545,64480,-12.650305279999998,0.001,,
1428,118,64461,39.08802127838135,8.57,10.425790965557098,546,64530,-12.93489263,0.001,,
1432,118,64513,39.43025779724121,8.57,9.127040028572083,546,64564,-13.0098772,0.001,,
1436,118,64546,38.35866641998291,8.56,11.300417184829712,546,64598,-13.05001435,0.001,,
1440,118,64581,39.642513275146484,8.57,10.397646522521972,546,64633,-13.070178670000002,0.001,,
1444,118,64615,38.29181098937988,8.58,9.943282067775726,547,64666,-13.01942642,0.001,,
1448,118,64648,39.23071575164795,8.58,9.667658686637878,547,64701,-12.993656899999998,0.001,,
1452,118,64682,39.03541374206543,8.54,9.96490216255188,547,64732,-13.017727959999997,0.001,,
1456,118,64716,39.725483894348145,8.57,10.163862586021423,547,64767,-12.93277104,0.001,,
1460,118,64749,37.59948921203613,8.59,9.666503190994263,548,64800,-12.756769669999999,0.001,,
1464,118,64782,38.29420566558838,8.57,10.212438941001892,548,64833,-12.72799285,0.001,,
1468,118,64816,38.15779418945313,8.59,8.76807279586792,548,64868,-12.78041857,0.001,,
1472,118,64848,38.38314914703369,8.57,11.232391953468323,548,64899,-12.822651299999997,0.001,,
1476,118,64884,38.57613983154297,8.58,9.204387664794922,548,64935,-12.902599329999996,0.001,,
1480,118,64919,39.610721588134766,8.61,9.809036784701878,549,64971,-12.89086906,0.001,,
,,64954,37.340050506591794,,10.80962128109402,,65000,,0.001,8.4,-9.026140084862709
1484,118,,,8.63,,549,65005,-12.9288644,,,
1488,118,64986,38.38527297973633,8.62,10.51462471485138,549,65038,-12.905219779999998,0.001,,
1492,118,65022,38.1978645324707,8.64,9.292531585693359,550,65073,-12.89490454,0.001,,
1496,118,65054,39.3716983795166,8.62,8.506945610046387,550,65106,-12.838326640000002,0.001,,
1500,118,65090,37.5704833984375,8.65,8.759650325775146,550,65142,-12.903550740000004,0.001,,
1504,118,65124,37.91780948638916,8.63,9.674420297145844,550,65175,-12.986651510000002,0.001,,
1508,118,65157,39.71622943878174,8.65,10.361787676811218,551,65209,-12.962281839999998,0.001,,
1512,118,65190,36.9989652633667,8.63,9.335004270076752,551,65242,-12.920335190000001,0.001,,
1516,118,65224,38.81788349151611,8.62,9.112658143043518,551,65275,-12.94567289,0.001,,
1520,118,65257,37.43809509277344,8.62,10.29040797551473,551,65309,-12.969402159999998,0.001,,
1524,118,65292,37.189690589904785,8.64,8.521922647953033,551,65344,-13.018590249999999,0.001,,
1528,118,65328,39.435933113098145,8.49,9.656154215335846,552,65379,-12.70104892,0.001,,
1532,118,65363,39.101765632629395,8.5,9.885787381066216,552,65414,-12.754065839999999,0.001,,
1536,118,65398,37.86738815307617,8.52,9.530277872085572,552,65450,-12.82072621,0.001,,
1540,118,65431,36.49201011657715,8.49,9.025565922260284,553,65482,-12.774798629999998,0.001,,
1544,118,65467,38.616037368774414,8.52,10.795330365498861,553,65518,-12.890339369999998,0.001,,
1548,118,65503,38.58726806640625,8.54,8.658619594573974,553,65555,-13.04740582,0.001,,
1552,118,65536,41.07595443725586,8.56,9.148861169815063,553,65588,-12.9985177,0.001,,
1556,118,65570,38.62649631500244,8.54,9.623178780078888,554,65621,-13.059475210000002,0.001,,
1560,118,65603,38.37653732299805,8.55,9.631127715110779,554,65655,-13.163881080000001,0.001,,
1564,118,65638,37.98718032836914,8.58,9.642065842946371,554,65691,-13.24088543,0.001,,
1568,118,65675,39.196739196777344,8.58,10.391857862472534,555,65726,-13.26037984,0.001,,
1572,118,65710,38.24744491577148,8.63,11.295329305860731,555,65762,-13.19698119,0.001,,
1576,118,65745,38.452213287353516,8.61,8.723430573940277,555,65796,-13.17233802,0.001,,
1580,118,65780,37.72086868286133,8.6,8.856507730484008,555,65831,-13.15669828,0.001,,
1584,118,65815,38.6600456237793,8.63,8.762993176778158,556,65868,-13.244018549999998,0.001,,
1588,118,65850,39.29359436035156,8.63,10.334869437747532,556,65901,-13.33004721,0.001,,
1592,118,65885,37.784393310546875,8.63,10.979350407918295,556,65936,-13.42125739,0.001,,
1596,118,65919,38.57461643218994,8.64,9.690463602542877,556,65970,-13.47578801,0.001,,
1600,118,65953,38.85708045959473,8.62,8.096333291795519,557,66004,-13.539297460000002,0.001,,
1604,118,65986,37.446763038635254,8.63,9.920100808143616,557,66038,-13.472344610000002,0.001,,
1608,118,66020,36.19743194580078,8.75,8.70120472378201,557,66084,-13.596535040000001,0.001,,
1612,118,66066,37.991984367370605,8.77,8.731090009212494,558,66119,-13.58535086,0.001,,
1616,118,66100,37.166608810424805,8.77,8.792283236980438,558,66152,-13.598483690000002,0.001,,
1620,118,66133,39.085872650146484,8.75,11.595300316810608,558,66184,-13.70485601,0.001,,
1624,118,66168,37.00083847045899,8.76,9.78442907333374,558,66220,-13.64615614,0.001,,
1628,118,66204,36.536678314208984,8.76,9.47624272108078,559,66255,-13.661542760000001,0.001,,
1632,118,66237,37.6697359085083,8.74,9.489902913570404,559,66288,-13.555697840000002,0.001,,
1636,118,66270,38.72968578338623,8.71,9.760809183120728,559,66321,-13.51351941,0.001,,
1640,118,66302,37.733741760253906,8.71,8.966793417930603,560,66353,-13.589372019999999,0.001,,
1644,118,66335,37.15644073486328,8.68,9.881705641746521,560,66386,-13.545158149999999,0.001,,
1648,118,66368,37.991634368896484,8.64,9.491862508985731,560,66419,-13.386157089999998,0.001,,
1652,118,66401,35.65653467178345,8.65,8.430116295814514,560,66453,-13.437721680000003,0.001,,
1656,118,66434,38.722060203552246,8.64,8.478825986385345,560,66485,-13.45444045,0.001,,
1660,118,66468,39.77491569519043,8.65,8.864511013031006,561,66520,-13.400025460000002,0.001,,
1664,118,66503,41.02415466308594,8.63,8.593548403845894,561,66554,-13.336416300000002,0.001,,
1668,118,66535,37.70070838928223,8.6,10.621684789657593,561,66586,-13.300394370000001,0.001,,
1672,118,66569,37.39832878112793,8.59,9.024188412560356,562,66621,-13.369343120000003,0.001,,
1676,118,66605,37.75679111480713,8.61,8.995689868927002,562,66657,-13.391911780000003,0.001,,
1680,118,66643,39.787576293945314,8.64,9.557665348052979,562,66695,-13.416457719999999,0.001,,
1684,118,66676,35.89355278015137,8.6,10.071861922740936,562,66728,-13.358439509999998,0.001,,
1688,118,66713,37.67642440795898,8.63,9.283545797521418,563,66764,-13.373114060000002,0.001,,
1692,118,66748,38.64741325378418,8.63,8.173337459564209,563,66799,-13.265325859999997,0.001,,
1696,118,66781,38.99515342712402,8.63,10.855767607688904,563,66833,-13.25352465,0.001,,
1700,118,66817,35.852745056152344,8.64,8.266303115420872,563,66868,-13.198640959999999,0.001,,
1704,118,66849,36.49839210510254,8.62,10.160975515842438,564,66900,-13.171967810000002,0.001,,
1708,118,66881,37.57497596740723,8.48,9.238332152366638,564,66932,-13.074078900000002,0.001,,
1712,118,66913,36.09311389923096,8.45,9.515058159828186,564,66964,-13.030614159999997,0.001,,
1716,118,66946,38.38711166381836,8.47,9.482246935367584,564,66999,-13.040311449999999,0.001,,
1720,118,66980,36.20732593536377,8.48,9.088624000549316,564,67032,-13.011657499999998,0.001,,
1724,118,67013,38.116655349731445,8.45,9.283880710601807,565,67065,-13.000175919999998,0.001,,
1728,118,67047,39.75125312805176,8.43,8.97456603580051,565,67098,-12.988953549999998,0.001,,
1732,118,67081,35.30931091308594,8.44,8.888608574867249,565,67132,-12.98747318,0.001,,
1736,118,67115,37.341993713378905,8.45,8.435703754425049,565,67166,-12.88083827,0.001,,
1740,118,67148,38.76979064941406,8.48,10.000550866127014,566,67201,-12.885297000000001,0.001,,
1744,118,67183,36.03573513031006,8.48,8.837221145629883,566,67234,-12.80120174,0.001,,
1748,118,67217,35.415231704711914,8.5,8.80868649482727,566,67269,-12.780532109999998,0.001,,
1752,118,67251,36.56183433532715,8.49,8.579724431037903,566,67302,-12.77936046,0.001,,
1756,118,67287,37.38136959075928,8.54,8.346596505906847,566,67339,-12.696366869999997,0.001,,
1760,118,67321,37.15559101104736,8.53,8.23313158750534,567,67373,-12.70722849,0.001,,
1764,118,67357,38.12543964385986,8.54,7.792962849140167,567,67408,-12.7495605,0.001,,
1768,118,67391,36.84182071685791,8.56,9.911974906921387,567,67442,-12.813442039999995,0.001,,
1772,118,67424,37.181583404541016,8.55,9.121862590312958,567,67476,-12.740964169999998,0.001,,
1776,118,67461,35.95331573486328,8.56,8.539653566148546,568,67513,-12.686364669999998,0.001,,
1780,118,67497,38.749755859375,8.56,9.89454428354899,568,67551,-12.80284617,0.001,,
1784,118,67532,37.219611167907715,8.56,8.996016442775726,568,67584,-12.771289450000005,0.001,,
1788,118,67569,36.69247913360596,8.58,8.627000278896755,568,67622,-12.691243649999999,0.001,,
1792,118,67605,40.98321723937988,8.58,8.37199608484904,569,67657,-12.54105437,0.001,,
1796,118,67638,36.0927734375,8.57,9.089890956878662,569,67690,-12.61042394,0.001,,
1800,118,67672,39.029222106933595,8.56,9.617973115709093,569,67724,-12.59986354,0.001,,
1804,118,67705,37.59398365020752,8.57,9.178508460521698,570,67757,-12.66912974,0.001,,
1808,118,67740,38.379239082336426,8.6,8.427353978157043,570,67792,-12.681812439999998,0.001,,
1812,118,67774,35.44090270996094,8.62,10.275544696384006,570,67826,-12.630918779999996,0.001,,
1816,118,67809,36.01774024963379,8.62,8.453202486038208,571,67861,-12.705562150000002,0.001,,
1820,118,67843,35.1682653427124,8.64,7.585649543338352,571,67896,-12.73401364,0.001,,
1824,118,67877,39.15351963043213,8.64,9.012356340885162,571,67929,-12.661703880000003,0.001,,
1828,118,67911,38.49863243103027,8.64,8.5783109664917,571,67962,-12.619752270000001,0.001,,
1832,118,67945,36.97173309326172,8.64,9.391611470116509,572,67996,-12.64953674,0.001,,
1836,118,67976,36.02955341339111,8.62,8.36506474018097,572,68028,-12.612746429999998,0.001,,
1840,118,68011,39.219468116760254,8.62,10.320978879928589,572,68063,-12.485860129999999,0.001,,
1844,118,68045,38.62051010131836,8.63,10.263240098953247,573,68097,-12.40023026,0.001,,
1848,118,68079,37.901793479919434,8.62,9.995690107345581,573,68131,-12.348602800000002,0.001,,
1852,118,68114,37.126214027404785,8.63,9.158701300621033,573,68165,-12.117684679999998,0.001,,
1856,118,68149,38.29354953765869,8.62,9.525709986686707,573,68201,-12.090546540000002,0.001,,
1860,118,68184,35.97324848175049,8.62,9.650448381900787,574,68235,-12.06335672,0.001,,
1864,118,68218,37.5011474609375,8.61,8.802102459801567,574,68269,-12.012961950000003,0.001,,
1868,118,68251,38.600586891174316,8.6,8.915889739990234,574,68302,-11.87686554,0.001,,
1872,118,68283,35.994587898254395,8.59,9.197797179222107,575,68335,-11.875247709999998,0.001,,
1876,118,68319,36.60821533203125,8.62,8.343109236823189,575,68375,-11.907587719999999,0.001,,
1880,118,68357,37.524574279785156,8.57,8.287293374538422,575,68408,-11.749721910000003,0.001,,
1884,118,68390,35.20366191864014,8.57,9.377312302589417,576,68441,-11.704923569999998,0.001,,
1888,118,68425,37.528008460998535,8.54,8.646188206142849,576,68476,-11.70911301,0.001,,
1892,118,68458,38.26660919189453,8.52,7.829742729663849,576,68509,-11.832113409999998,0.001,,
1896,118,68490,37.00302219390869,8.52,8.305333316326141,577,68542,-11.690225059999998,0.001,,
1900,118,68538,35.12888431549072,8.66,8.763113379478455,577,68590,-11.920957979999999,0.001,,
1904,118,68572,36.766921043395996,8.66,9.83863240480423,577,68623,-11.82631794,0.001,,
1908,118,68606,36.151720428466795,8.66,9.294401486714682,577,68658,-11.82217349,0.001,,
1912,118,68639,37.499735832214355,8.64,8.397616147994995,578,68690,-11.867331730000004,0.001,,
