time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
804162,117,9.0,6870,7368,1.1267012399999998,668.421644422743,0.001,-9.454601049423218,804062,,
804198,117,9.0,6870,7372,1.07585976,624.0182054307726,0.001,-7.7192843616008755,804098,,
804234,117,9.0,6870,7376,1.0228270899999998,674.5674574110243,0.001,-18.569569778442382,804134,,
804270,117,9.0,6871,7380,0.9658694999999998,631.4103257921007,0.001,-8.215169262886047,804170,,
804306,117,9.0,6871,7384,0.90936723,657.2520785861545,0.001,-12.101910257339478,804206,,
804342,117,9.0,6871,7388,0.8734125699999999,701.1471896701389,0.001,-6.756256687641144,804242,,
804378,117,9.0,6871,7392,0.8753839800000002,742.1193779839409,0.001,-15.248086738586426,804278,,
804414,117,9.0,6871,7396,0.8620589799999999,745.1595357259115,0.001,-5.814542579650879,804314,,
804450,117,9.0,6871,7400,0.8618238499999998,681.2406412760416,0.001,-6.8068132400512695,804350,,
804486,117,9.0,6872,7404,0.85402981,595.4398125542534,0.001,-9.814884686470032,804386,,
804522,117,9.0,6872,7408,0.8534155800000002,800.8868950737847,0.001,-6.704718208312988,804422,,
804558,117,9.0,6872,7412,0.8444372700000001,702.9873114691841,0.001,-9.882743072509765,804458,,
804594,117,9.0,6872,7416,0.84440508,725.3473849826389,0.001,-7.3201292037963865,804494,,
804630,117,9.0,6872,7420,0.8442092400000001,606.860083685981,0.001,-12.708310961723328,804530,,
804666,117,9.0,6873,7424,0.8203114499999999,839.7378913031685,0.001,-10.210163450241089,804566,,
804702,117,9.0,6873,7428,0.7890780000000001,621.5498860677084,0.001,-4.197658085823059,804602,,
804738,117,9.0,6873,7432,0.75976776,690.9324306911892,0.001,-6.762118649482727,804638,,
804774,117,9.0,6873,7436,0.7719319399999998,691.7503560384115,0.001,-1.1386695981025696,804674,,
804810,117,9.0,6873,7440,0.77616869,653.0897691514757,0.001,-0.9845331072807312,804710,,
804846,117,9.0,6874,7444,0.7787473300000001,618.9071655273438,0.001,-4.6589452743530275,804746,,
804882,117,9.0,6874,7448,0.7845557200000001,705.0776163736979,0.001,-6.304837489128113,804782,,
804918,117,9.0,6874,7452,0.78736076,580.7810838487413,0.001,0.6622315406799316,804818,,
804954,117,9.0,6874,7456,0.79350982,608.6209038628472,0.001,-4.992352151870728,804854,,
804990,117,9.0,6874,7460,0.79149135,612.9052666558159,0.001,0.5426177978515625,804890,,
805000,,,,,,617.3219943576389,0.001,-1.8984658554196359,804908,0.9444163682172075,9.0
805026,117,9.0,6875,7464,0.79987848,625.0269300672743,0.001,-6.187329688668251,804926,,
805062,117,9.0,6875,7468,0.7947755700000001,617.1051839192709,0.001,-12.660280418395995,804962,,
805098,117,9.0,6875,7472,0.7966184100000001,654.1470404730903,0.001,-3.082909619808197,804998,,
805134,117,9.0,6875,7476,0.8125047699999999,584.6007622612847,0.001,-5.542203617095947,805034,,
805170,117,9.0,6876,7480,0.82969746,609.778052435981,0.001,-2.6061870396137237,805070,,
805206,117,9.0,6876,7484,0.8407774299999998,565.534183078342,0.001,-4.045328138768673,805106,,
805242,117,9.0,6876,7488,0.8532716600000001,788.4830017089844,0.001,-3.48930344581604,805142,,
805278,117,9.0,6876,7492,0.8669949200000002,559.2656521267361,0.001,-1.3226007580757142,805178,,
805314,117,9.0,6876,7496,0.8689664100000001,642.3521491156685,0.001,-0.3152069330215454,805214,,
805350,117,9.0,6877,7500,0.8677288,730.219262017144,0.001,-9.288465785980225,805250,,
805386,117,9.0,6877,7504,0.8822014200000001,641.7582160101997,0.001,2.6953006267547606,805286,,
805422,117,9.0,6877,7508,0.8899046800000001,619.7107916937935,0.001,2.019233375787735,805322,,
805458,117,9.0,6877,7512,0.90219103,714.0477396647135,0.001,-6.52101993560791,805358,,
805494,117,9.0,6878,7516,0.90832838,753.5522393120659,0.001,4.629566287994384,805394,,
805530,117,9.0,6878,7520,0.90780702,658.6439175075955,0.001,-5.328998565673828,805430,,
805566,117,9.0,6878,7524,0.9100807300000001,511.1660902235243,0.001,-5.728803813830018,805466,,
805603,117,9.01,6878,7528,0.9127954399999999,781.0651177300347,0.001,4.872066497802734,805503,,
805639,117,9.01,6878,7532,0.9193211100000002,631.4761182996962,0.001,-2.460777021944523,805539,,
805675,117,9.01,6879,7536,0.92318471,615.4861891004774,0.001,5.138225018978119,805575,,
805711,117,9.01,6879,7540,0.9144537600000001,528.7596944173177,0.001,-8.38674545288086,805611,,
805748,117,9.02,6879,7544,0.89916692,737.1374037000868,0.001,-5.983711123466492,805647,,
805784,117,9.02,6879,7548,0.91308332,653.0079854329427,0.001,1.1517208099365235,805684,,
805821,117,9.03,6879,7552,0.9110020100000001,487.23780212402346,0.001,-9.668958580493927,805721,,
805857,117,9.03,6880,7556,0.9141096900000001,505.09290907118054,0.001,2.222812533378601,805757,,
805893,117,9.03,6880,7560,0.9207327699999999,599.1710001627604,0.001,-4.638544082641602,805793,,
805931,117,9.05,6880,7564,0.8919625399999999,562.073496500651,0.001,3.5327935338020326,805830,,
805969,117,9.07,6880,7568,0.8943900299999998,595.7934631347656,0.001,-0.14418406486511232,805869,,
806005,117,9.07,6881,7572,0.89616799,427.8029615614149,0.001,5.299662761390209,805905,,
806042,117,9.08,6881,7576,0.8953986699999998,671.9526306152344,0.001,-3.262120670080185,805942,,
806078,117,9.08,6881,7580,0.8923740199999998,746.2366095648872,0.001,2.6338788986206056,805978,,
806115,117,9.09,6881,7584,0.8815351599999999,616.6457722981771,0.001,1.6268993854522704,806014,,
806151,117,9.09,6881,7588,0.88829277,580.6404113769531,0.001,-1.4301924109458923,806051,,
806187,117,9.09,6882,7592,0.8823000700000001,436.01783582899304,0.001,4.150184199213982,806087,,
806225,117,9.11,6882,7596,0.86813832,461.3143480088976,0.001,4.035118207335472,806125,,
806265,117,9.15,6882,7600,0.8433797299999999,574.8456329345703,0.001,0.9061447143554687,806164,,
806301,117,9.15,6882,7604,0.8396667499999998,673.3024088541666,0.001,-3.3766174912452698,806201,,
806339,117,9.17,6883,7608,0.82730368,571.782484266493,0.001,6.460757732391357,806238,,
806378,117,9.2,6883,7612,0.7990553699999999,633.1744323730469,0.001,1.5535755574703216,806277,,
806416,117,9.22,6883,7616,0.7762048200000001,583.487036810981,0.001,7.943424582481384,806316,,
806454,117,9.24,6883,7620,0.7628602499999999,496.9256998697917,0.001,0.8499321937561035,806353,,
806492,117,9.26,6883,7624,0.75406596,501.8338894314236,0.001,-1.7497668862342834,806391,,
806528,117,9.25,6884,7628,0.78218435,683.1727837456597,0.001,4.8567156314849855,806428,,
806566,117,9.27,6884,7632,0.7684881399999998,489.38362291124133,0.001,4.777438834309578,806465,,
806605,117,9.3,6884,7636,0.7371177099999998,610.5850524902344,0.001,2.5861849784851074,806504,,
806643,117,9.32,6884,7640,0.7224625200000001,466.65819396972654,0.001,7.051800990104676,806542,,
806679,117,9.31,6884,7644,0.7277615900000001,739.2216254340278,0.001,0.8867616057395935,806579,,
806717,117,9.33,6885,7648,0.6994696399999999,470.72881401909723,0.001,5.272476673126221,806616,,
806755,117,9.34,6885,7652,0.6799869,462.90385267469617,0.001,4.607975482940674,806654,,
806793,117,9.36,6885,7656,0.67085046,525.1285196940104,0.001,-3.5219610929489136,806692,,
806831,117,9.38,6885,7660,0.66075873,713.3556111653646,0.001,5.484553575515747,806731,,
806867,117,9.36,6886,7664,0.69045576,588.1477525499132,0.001,3.737980917096138,806767,,
806907,117,9.38,6886,7668,0.66020443,688.9629302978516,0.001,1.0972786724567414,806806,,
806943,117,9.38,6886,7672,0.6611525500000001,512.3495890299479,0.001,0.3862389922142029,806843,,
806975,117,9.33,6886,7676,0.6933791400000001,531.3248748779297,0.001,4.5742094069719315,806876,,
807008,117,9.3,6886,7680,0.7426056899999999,602.4788246154785,0.001,-3.6313562095165253,806909,,
807041,117,9.26,6887,7684,0.7712136099999999,624.680406358507,0.001,0.07945771217346191,806942,,
807076,117,9.25,6887,7688,0.7701625000000001,668.6149224175347,0.001,2.4192672967910767,806977,,
807109,117,9.22,6887,7692,0.7955393,522.7935905456543,0.001,0.3338251858949661,807009,,
807142,117,9.17,6887,7696,0.8457266700000001,832.2281074523926,0.001,2.980608433485031,807043,,
807173,117,9.08,6887,7700,0.9005929,606.3547821044922,0.001,4.621578335762024,807074,,
807203,117,9.02,6887,7704,0.9462945599999999,487.91394478934154,0.001,8.006756782531738,807105,,
807235,117,8.96,6888,7708,0.99815646,554.0727615356445,0.001,2.75850673019886,807136,,
807267,117,8.89,6888,7712,1.06484297,644.027702331543,0.001,6.513476014137268,807168,,
807300,117,8.84,6888,7716,1.1225496099999999,480.1625739203559,0.001,3.5101104974746704,807201,,
807332,117,8.78,6888,7720,1.1687185100000002,475.5118865966797,0.001,12.357439756393433,807233,,
807364,117,8.72,6888,7724,1.2163411199999998,598.0775871276855,0.001,-2.2052334547042847,807265,,
807392,117,8.64,6889,7728,1.2581551899999999,445.5160478864397,0.001,0.7839343547821045,807294,,
807421,117,8.55,6889,7732,1.33397383,468.3955862862723,0.001,6.396785080432892,807322,,
807451,117,8.46,6889,7736,1.40062623,583.3905067443848,0.001,-3.358644813299179,807353,,
807479,117,8.36,6889,7740,1.4715305199999997,545.5006147112165,0.001,-1.191339333852132,807381,,
807500,,,,,,529.9292907714844,0.001,7.787706762552261,807402,2.192133757472038,7.0
807507,117,8.28,6889,7744,1.5293501999999999,527.7562735421317,0.001,-0.6883096297581991,807409,,
807535,117,8.18,6890,7748,1.6011018300000002,599.2900826590402,0.001,1.1728598525126774,807437,,
807563,117,8.08,6890,7752,1.6738349,548.2257428850446,0.001,-4.086455384890239,807465,,
807591,117,7.98,6890,7756,1.7318491800000002,856.1534859793527,0.001,-0.4383351008097331,807493,,
807622,117,7.91,6890,7760,1.78150421,532.204216003418,0.001,3.926674038171768,807523,,
807656,117,7.89,6890,7764,1.79236568,575.2831916809082,0.001,1.7185816317796707,807557,,
807691,117,7.84,6890,7768,1.86982628,709.1828036838108,0.001,-2.750260591506958,807591,,
807724,117,7.81,6891,7772,1.90968631,442.4485439724392,0.001,-3.4104814156889915,807625,,
807758,117,7.83,6891,7776,1.90124498,520.7496223449707,0.001,4.114567697048187,807659,,
807794,117,7.86,6891,7780,1.85773909,530.1725599500868,0.001,2.5405195236206053,807694,,
807827,117,7.86,6891,7784,1.8826403000000003,495.31029891967773,0.001,2.1533888578414917,807728,,
807859,117,7.83,6891,7788,1.926749,497.22039794921875,0.001,4.512205392122269,807760,,
807891,117,7.82,6892,7792,1.9571324,425.69268798828125,0.001,-2.0230788588523865,807792,,
807925,117,7.83,6892,7796,1.9560238400000003,470.06807793511285,0.001,-0.9545459747314453,807825,,
807960,117,7.87,6892,7800,1.9478485299999997,540.107164171007,0.001,2.5189957097172737,807861,,
807991,117,7.88,6892,7804,1.94647634,520.7111282348633,0.001,-1.4684712141752243,807893,,
808022,117,7.87,6892,7808,1.9648251799999996,498.20821380615234,0.001,-6.772279620170593,807924,,
808052,117,7.85,6893,7812,1.9806005500000001,688.9552993774414,0.001,-1.8715835511684418,807953,,
808088,117,7.88,6893,7816,1.98317803,492.10401916503906,0.001,-2.613548755645752,807989,,
808120,117,7.88,6893,7820,2.00090543,539.9317512512207,0.001,2.684128537774086,808021,,
808154,117,7.9,6893,7824,1.9925106100000003,542.7467108832466,0.001,-2.1441838145256042,808055,,
808186,117,7.94,6893,7828,1.9821090400000003,493.5463523864746,0.001,2.902695894241333,808087,,
808218,117,7.97,6893,7832,1.9652261399999997,500.2837257385254,0.001,0.28041815012693405,808119,,
808246,117,7.95,6894,7836,1.98220877,524.0202026367188,0.001,2.4146095514297485,808148,,
808274,117,7.95,6894,7840,1.99102436,463.1941833496094,0.001,-0.012341544032096863,808176,,
808302,117,7.95,6894,7844,1.9889694,452.5627746582031,0.001,1.4034271240234375,808204,,
808330,117,7.95,6894,7848,1.9907304599999995,515.0266026088169,0.001,6.369967818260193,808232,,
808358,117,7.95,6894,7852,1.9898714499999997,653.5156598772321,0.001,-1.3092986196279526,808260,,
808386,117,7.95,6894,7856,1.9954580699999998,542.0565665108817,0.001,-0.6892826557159424,808288,,
808416,117,7.94,6895,7860,1.99886104,440.66761997767856,0.001,-0.8439472019672394,808318,,
808446,117,7.9,6895,7864,2.03012141,449.02637100219727,0.001,-5.259793639183044,808347,,
808475,117,7.84,6895,7868,2.04552699,548.3915318080357,0.001,-3.770950138568878,808376,,
808507,117,7.83,6895,7872,2.04927203,529.5578193664551,0.001,-1.6275550872087479,808408,,
808539,117,7.81,6895,7876,2.06165815,416.2952308654785,0.001,1.8019641935825348,808440,,
808574,117,7.8,6896,7880,2.0753226000000002,481.61473253038196,0.001,1.7160956382751464,808474,,
808612,117,7.85,6896,7884,2.03605202,554.5230163574219,0.001,-2.2876640796661376,808511,,
808649,117,7.9,6896,7888,1.9959492399999998,553.1453993055555,0.001,-1.96110700070858,808549,,
808685,117,7.94,6896,7892,1.9796054600000001,466.72786119249133,0.001,0.05842864513397217,808585,,
808720,117,7.95,6896,7896,1.9895231400000002,603.9133758544922,0.001,0.4518849849700928,808620,,
808755,117,7.95,6897,7900,1.98692685,525.2251349555122,0.001,-5.262881636619568,808655,,
808787,117,7.96,6897,7904,1.98776727,518.0332565307617,0.001,-0.6120327860116959,808688,,
808819,117,7.97,6897,7908,1.9801962699999998,481.84397888183594,0.001,1.3197288513183594,808720,,
808849,117,7.97,6897,7912,1.9827531599999997,464.32873916625977,0.001,0.379583730828017,808751,,
808878,117,7.9,6897,7916,2.00041533,501.7841491699219,0.001,-3.6001574993133545,808779,,
808908,117,7.88,6898,7920,2.00889798,498.5457649230957,0.001,-4.187727749347687,808810,,
808940,117,7.86,6898,7924,2.0270079000000005,486.3991012573242,0.001,-2.048691749572754,808841,,
808972,117,7.86,6898,7928,2.04870843,508.1873893737793,0.001,3.9252981916069984,808873,,
809007,117,7.89,6898,7932,2.0437427500000003,499.6080254448785,0.001,-1.5452778823673725,808907,,
809041,117,7.95,6898,7936,2.03231321,521.0125923156738,0.001,-3.627281129360199,808942,,
809071,117,7.97,6898,7940,2.0278566899999997,519.7348894391741,0.001,-3.0832427740097046,808973,,
809099,117,7.97,6899,7944,2.03998912,400.7507585797991,0.001,0.36646807193756104,809001,,
809127,117,7.97,6899,7948,2.04955129,455.53284999302457,0.001,-4.340507427851359,809029,,
809155,117,7.97,6899,7952,2.0904430399999994,449.6092093331473,0.001,-4.457409183184306,809057,,
809183,117,7.97,6899,7956,2.13454003,523.2896074567523,0.001,-9.373587290445963,809085,,
809211,117,7.95,6899,7960,2.19212331,538.42038835798,0.001,-1.3030324776967366,809113,,
809239,117,7.93,6899,7964,2.2476311,698.1527579171317,0.001,-3.5331085522969565,809141,,
809268,117,7.93,6900,7968,2.28979671,552.2095336914062,0.001,-13.645105481147766,809170,,
809296,117,7.89,6900,7972,2.3521891000000004,483.5969717843192,0.001,1.8215485885739326,809198,,
809324,117,7.85,6900,7976,2.41623709,548.7574506487165,0.001,-2.8803699612617493,809226,,
809356,117,7.82,6900,7980,2.4967057,460.98422622680664,0.001,-0.04300600290298462,809257,,
809387,117,7.75,6900,7984,2.59741207,631.9810638427734,0.001,-5.724030300974846,809289,,
809415,117,7.66,6900,7988,2.6857134099999995,496.3218427385603,0.001,3.8866432905197144,809317,,
809443,117,7.58,6901,7992,2.74796492,437.1834455217634,0.001,-0.4587416648864746,809345,,
809471,117,7.51,6901,7996,2.8100020700000004,688.8235909598214,0.001,-7.583892400066058,809373,,
809501,117,7.46,6901,8000,2.89531953,517.3351211547852,0.001,-3.849832236766815,809403,,
809533,117,7.46,6901,8004,2.9588289100000003,545.481071472168,0.001,-0.2467169463634491,809434,,
809566,117,7.47,6901,8008,3.0338831000000006,496.499267578125,0.001,-4.77348405867815,809467,,
809597,117,7.48,6901,8012,3.0950427800000004,607.2600440979004,0.001,-0.36408407986164093,809499,,
809628,117,7.5,6902,8016,3.14906459,602.4066200256348,0.001,0.4589991569519043,809529,,
809662,117,7.54,6902,8020,3.2226149200000003,542.8628234863281,0.001,-4.207773518562317,809562,,
809695,117,7.55,6902,8024,3.2952821,542.0410652160645,0.001,-0.46269989013671875,809596,,
809727,117,7.55,6902,8028,3.3505891299999995,474.5987243652344,0.001,-3.3908481299877167,809628,,
809761,117,7.54,6902,8032,3.42832016,432.5526936848958,0.001,-2.6198315024375916,809661,,
809794,117,7.53,6903,8036,3.5046354500000008,630.8043009440104,0.001,-0.37638378143310547,809695,,
809826,117,7.55,6903,8040,3.56711769,470.4492416381836,0.001,-3.125693440437317,809727,,
809858,117,7.59,6903,8044,3.6189759500000003,437.19729232788086,0.001,-5.2929940819740295,809759,,
809890,117,7.63,6903,8048,3.6691591000000003,516.9625968933105,0.001,-7.633522629737854,809791,,
809922,117,7.67,6903,8052,3.6934829100000006,528.469066619873,0.001,-6.252030648291111,809823,,
809955,117,7.72,6904,8056,3.71212337,598.3353915744358,0.001,-4.983730481564999,809856,,
809988,117,7.77,6904,8060,3.73579248,793.7267074584961,0.001,0.48096498497761786,809889,,
810000,,,,,,603.8244323730469,0.001,0.43707611300051213,809906,4.158319378085435,8.55
810022,117,7.83,6904,8064,3.76080353,530.6353569030762,0.001,-8.30844945460558,809922,,
810055,117,7.87,6904,8068,3.7867285000000006,580.8909530639648,0.001,-0.9704633355140686,809956,,
810087,117,7.91,6905,8072,3.80034148,411.50438690185547,0.001,-0.7683540061116219,809988,,
810119,117,7.95,6905,8076,3.81161992,391.5388717651367,0.001,-4.4628725200891495,810020,,
810151,117,7.95,6905,8080,3.82094381,498.5737113952637,0.001,-2.396265745162964,810052,,
810183,117,7.96,6905,8084,3.8275735099999997,513.1463165283203,0.001,-3.826686143875122,810084,,
810215,117,8.0,6905,8088,3.8429301,436.78243255615234,0.001,-3.1623769998550415,810116,,
810247,117,8.04,6905,8092,3.8633287999999997,462.8692207336426,0.001,-2.782880663871765,810148,,
810279,117,8.08,6906,8096,3.88474532,507.80571365356445,0.001,-3.2671265490353107,810180,,
810307,117,8.06,6906,8100,3.878761,574.9586530412946,0.001,-7.889452695846558,810209,,
810335,117,8.02,6906,8104,3.86214718,528.2789524623325,0.001,-5.728181719779968,810237,,
810363,117,7.97,6906,8108,3.8317570300000003,433.06443568638394,0.001,1.5382870435714722,810265,,
810391,117,7.94,6906,8112,3.8093312499999996,542.6356637137277,0.001,-6.926758646965027,810293,,
810419,117,7.91,6906,8116,3.7928617700000005,451.62747628348217,0.001,-4.637187957763672,810321,,
810447,117,7.85,6907,8120,3.7613238500000006,636.0722089494977,0.001,-2.7612147331237793,810349,,
810475,117,7.8,6907,8124,3.74468868,408.3129185267857,0.001,-3.155127684275309,810377,,
810503,117,7.76,6907,8128,3.7264606599999994,505.5835745675223,0.001,-0.15690851211547852,810405,,
