time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/value_loss,train/clip_range,train/entropy_loss,train/approx_kl,train/loss,train/std,train/n_updates,eval/mean_ep_length,eval/mean_reward
,85000,,,,,0.183642578125,-0.05061300859961193,0.0003,0.6586083769798279,1333.8491617202758,0.2,-28.186577868461608,0.017939653,680.4595947265625,0.9915218353271484,410,94.1,483.75759909898045
465,86016,184,98.58,42,487.58654002000003,,,,,,,,,,,,,
475,88064,185,99.59,43,492.97864789000016,0.198095703125,-0.05281291810097173,0.0003,0.7343976199626923,1239.9445413589478,0.2,-28.188489693403245,0.018522575,489.1401672363281,0.9921427965164185,420,,
,90000,,,,,0.225830078125,-0.05540937065379694,0.0003,0.7409569323062897,1155.4804571151733,0.2,-28.188635051250458,0.02170322,412.6568908691406,0.9913886189460754,430,83.55,439.72981260251254
490,90112,183,97.38,44,482.28477798000006,,,,,,,,,,,,,
499,92160,184,100.2,45,495.98612882000003,0.236474609375,-0.05908951033197809,0.0003,0.7659841924905777,881.6489667892456,0.2,-28.183658307790758,0.02292405,377.3159484863281,0.9915607571601868,440,,
507,94208,185,98.04,46,485.71631513,0.1990234375,-0.05425811818422517,0.0003,0.7704082578420639,1042.346778488159,0.2,-28.21587860584259,0.018795313,342.91217041015625,0.9941226840019226,450,,
,95000,,,,,0.182421875,-0.05355167375819292,0.0003,0.7615405768156052,1064.2072261810304,0.2,-28.246134757995605,0.019908987,373.9521179199219,0.9949671030044556,460,97.75,499.6876030407846
521,96256,184,98.95,47,489.94631898000006,,,,,,,,,,,,,
530,98304,185,100.12,48,496.3195083,0.223681640625,-0.05485112207243219,0.0003,0.7786064445972443,957.515617275238,0.2,-28.2237897336483,0.020293377,282.6083068847656,0.9924688339233398,470,,
,100000,,,,,0.20673828125,-0.05153080557647627,0.0003,0.7329901456832886,1115.3207511901855,0.2,-28.188495916128158,0.019153811,400.1744384765625,0.9916243553161621,480,98.65,501.40608316212894
545,100352,183,105.98,49,525.09144147,,,,,,,,,,,,,
556,102400,184,106.41,50,527.64675963,0.24404296875,-0.057937112273066305,0.0003,0.8235869109630585,898.1743635177612,0.2,-28.179446655511857,0.023492161,385.65228271484375,0.9907357096672058,490,,
565,104448,184,107.09,51,531.60567545,0.2361328125,-0.05830358983075712,0.0003,0.8284789025783539,852.3462766647339,0.2,-28.203008621931076,0.023338187,290.43658447265625,0.9932342767715454,500,,
,105000,,,,,0.236669921875,-0.05585027843771968,0.0003,0.7985343337059021,986.6276937484741,0.2,-28.202621054649352,0.020976592,361.2070007324219,0.9916102290153503,510,84.6,435.7114654697478
580,106496,183,108.67,52,539.8251028800001,,,,,,,,,,,,,
589,108544,184,108.87,53,541.44754503,0.187548828125,-0.04992658306437079,0.0003,0.7760941833257675,951.0134952545166,0.2,-28.21427196264267,0.018280601,249.77691650390625,0.9942211508750916,520,,
,110000,,,,,0.195849609375,-0.053668603920959866,0.0003,0.8127721101045609,959.3404666900635,0.2,-28.225961220264434,0.020017928,368.5692443847656,0.9932290315628052,530,87.15,455.9458399429917
603,110592,183,107.44,54,533.9408445299999,,,,,,,,,,,,,
611,112640,184,109.77,55,546.38506559,0.222607421875,-0.05569500436540693,0.0003,0.827774852514267,795.8437090873718,0.2,-28.19021917581558,0.021624736,248.89976501464844,0.9914127588272095,540,,
619,114688,185,114.78,56,572.20410282,0.23154296875,-0.05987430000968743,0.0003,0.855930894613266,764.1644765853882,0.2,-28.171725237369536,0.023390744,269.56427001953125,0.9907724261283875,550,,
,115000,,,,,0.23154296875,-0.05748957307660021,0.0003,0.8491751551628113,747.335901927948,0.2,-28.125808823108674,0.022157006,195.7924346923828,0.9875602126121521,560,97.65,503.42282919734714
633,116736,184,116.06,57,579.42251816,,,,,,,,,,,,,
643,118784,184,115.37,58,575.28533566,0.226513671875,-0.05534988613217138,0.0003,0.8733018785715103,587.7397701263428,0.2,-28.087223052978516,0.022243733,224.30873107910156,0.9867011308670044,570,,
,120000,,,,,0.20400390625,-0.05040953669522423,0.0003,0.8288413137197495,976.2212347984314,0.2,-28.086784410476685,0.020418856,320.7774658203125,0.9875389933586121,580,107.65,560.9848642453551
659,120832,183,115.72,59,577.85945236,,,,,,,,,,,,,
669,122880,183,116.1,60,577.49755072,0.21552734375,-0.05380171342403628,0.0003,0.8495953679084778,691.5464209556579,0.2,-28.082021844387054,0.022803824,255.4310302734375,0.9859633445739746,590,,
678,124928,184,115.78,61,576.0952824200001,0.215234375,-0.05408021438925061,0.0003,0.8555475771427155,653.1626671791076,0.2,-28.040032571554185,0.02037435,152.0312957763672,0.9841524362564087,600,,
,125000,,,,,0.2013671875,-0.05258346808550414,0.0003,0.8538028597831726,678.881510925293,0.2,-28.01613364815712,0.02011798,185.5983123779297,0.9832212328910828,610,132.5,678.8513775283587
694,126976,182,111.11,62,551.07462622,,,,,,,,,,,,,
703,129024,183,115.45,63,571.5915605800001,0.175,-0.048918831552146005,0.0003,0.8081356436014175,1095.2497339248657,0.2,-27.98656432032585,0.017770536,507.69598388671875,0.9813348650932312,620,,
,130000,,,,,0.19306640625,-0.051727597502758724,0.0003,0.8177703469991684,911.5366099357605,0.2,-27.95310907959938,0.019235387,240.02613830566406,0.9797744154930115,630,103.65,538.4253638330847
717,131072,182,120.67,64,598.3078583299999,,,,,,,,,,,,,
726,133120,183,117.69,65,583.6143247000001,0.243994140625,-0.05643489568319637,0.0003,0.8623900413513184,534.4869059562683,0.2,-27.96346202492714,0.026490197,153.29092407226562,0.9818703532218933,640,,
,135000,,,,,0.198388671875,-0.05167105793952942,0.0003,0.8339154273271561,856.0428437232971,0.2,-27.975160944461823,0.019639231,190.16964721679688,0.9810925722122192,650,112.4,578.425614034338
740,135168,182,119.55,66,593.94153519,,,,,,,,,,,,,
749,137216,182,119.26,67,592.31400733,0.180224609375,-0.049541066319216044,0.0003,0.8377158939838409,805.4302271842956,0.2,-27.978749495744704,0.018284312,374.36962890625,0.9815475344657898,660,,
759,139264,183,127.79,68,635.4822268600001,0.160302734375,-0.04668262612831313,0.0003,0.8009042739868164,1156.8680371284486,0.2,-27.987134593725205,0.017473117,348.60791015625,0.982037365436554,670,,
,140000,,,,,0.235595703125,-0.05541427022253629,0.0003,0.8531054556369781,561.6677055835723,0.2,-27.971195113658904,0.022896374,213.75563049316406,0.9804898500442505,680,122.1,628.2973072104156
775,141312,182,129.99,69,648.1952862200001,,,,,,,,,,,,,
783,143360,182,126.82,70,631.7643956,0.143896484375,-0.0438174101873301,0.0003,0.7073236703872681,1224.4193239212036,0.2,-27.979050356149674,0.015188634,429.2588806152344,0.9822586178779602,690,,
,145000,,,,,0.213525390625,-0.05533824248996098,0.0003,0.8821167200803757,597.5100141525269,0.2,-27.983292084932327,0.020903453,231.80282592773438,0.9821182489395142,700,138.3,697.9359980327542
800,145408,181,131.7,71,656.1812469299999,,,,,,,,,,,,,
809,147456,182,135.6,72,675.4921109300001,0.22216796875,-0.05623262992303353,0.0003,0.8459028750658035,640.0619497299194,0.2,-27.967314571142197,0.02140831,130.97760009765625,0.9802698493003845,710,,
818,149504,182,135.77,73,675.1180413100001,0.226220703125,-0.055433978405199015,0.0003,0.8656317591667175,654.6695205688477,0.2,-27.91328821182251,0.021123562,160.98086547851562,0.9775476455688477,720,,
,150000,,,,,0.189453125,-0.050378459028434006,0.0003,0.8182961195707321,847.383475971222,0.2,-27.878177547454833,0.01954482,202.25088500976562,0.9769331216812134,730,154.05,776.9359553492861
834,151552,181,136.55,74,679.92438755,,,,,,,,,,,,,
843,153600,182,133.64,75,665.2194683800001,0.195849609375,-0.052613402836141174,0.0003,0.8897302001714706,639.897878074646,0.2,-27.853570979833602,0.019586904,180.20668029785156,0.9744758605957031,740,,
,155000,,,,,0.183203125,-0.051398013965808786,0.0003,0.7975111305713654,977.3249557495117,0.2,-27.806493693590163,0.019967478,432.1640319824219,0.9728328585624695,750,155.2,775.5977574523538
862,155648,180,138.69,76,689.5055735099999,,,,,,,,,,,,,
871,157696,180,142.19,77,706.5530139000001,0.21650390625,-0.05351331101846881,0.0003,0.8796757236123085,579.9326369285584,0.2,-27.794797480106354,0.022058856,153.8517303466797,0.9728264212608337,760,,
881,159744,181,139.39,78,692.2650739199998,0.234375,-0.05364526259654667,0.0003,0.8784273862838745,595.4432199001312,0.2,-27.813276380300522,0.022846518,228.98133850097656,0.9743024706840515,770,,
,160000,,,,,0.203759765625,-0.05312280197540531,0.0003,0.8389220982789993,735.5421654701233,0.2,-27.83514324426651,0.020097874,212.04095458984375,0.975365936756134,780,165.0,834.8239864278585
900,161792,179,139.11,79,691.55850144,,,,,,,,,,,,,
910,163840,179,140.96,80,700.61075778,0.193798828125,-0.05129272621124983,0.0003,0.8524712324142456,884.4467567443847,0.2,-27.88740753531456,0.020303544,213.8509063720703,0.9786317944526672,790,,
,165000,,,,,0.191845703125,-0.051414605678291994,0.0003,0.8893891647458076,716.0630802154541,0.2,-27.87951819896698,0.019344054,215.4000244140625,0.9759802222251892,800,195.7,977.2765663061291
929,165888,178,144.42,81,716.7230132699999,,,,,,,,,,,,,
938,167936,178,141.54,82,701.8225291099999,0.18056640625,-0.047038303685258145,0.0003,0.8392071276903152,766.0043998718262,0.2,-27.849609506130218,0.019049654,139.8708038330078,0.9748486876487732,810,,
946,169984,179,141.72,83,703.48565575,0.208056640625,-0.05310611007444095,0.0003,0.8892280533909798,582.610665178299,0.2,-27.82191182374954,0.019552173,141.3539276123047,0.9739477038383484,820,,
,170000,,,,,0.210009765625,-0.054650212655542416,0.0003,0.8704759180545807,628.8940057754517,0.2,-27.83010438680649,0.023049496,162.38624572753906,0.9753046035766602,830,170.2,849.1058931374457
961,172032,178,137.14,84,680.60232109,,,,,,,,,,,,,
970,174080,179,137.38,85,682.42226046,0.183935546875,-0.047745734607451594,0.0003,0.8078581690788269,970.7957377433777,0.2,-27.83200752735138,0.018718911,319.306640625,0.9749407172203064,840,,
,175000,,,,,0.182080078125,-0.050087104018894026,0.0003,0.83378104865551,837.0317611694336,0.2,-27.803607910871506,0.019331053,225.77610778808594,0.9731535315513611,850,210.25,1045.6400458210614
990,176128,177,136.09,86,674.8723251799998,,,,,,,,,,,,,
999,178176,178,137.27,87,680.9529094500001,0.215380859375,-0.053469633450731635,0.0003,0.8873900696635246,588.5784078598023,0.2,-27.803665524721147,0.021284668,153.46533203125,0.9735162854194641,860,,
,180000,,,,,0.20078125,-0.05344115528860129,0.0003,0.8634530305862427,882.6248043060302,0.2,-27.79979712367058,0.020735849,179.0499725341797,0.9735769629478455,870,231.55,1156.0240586120635
1021,180224,176,139.5,88,692.1472133899999,,,,,,,,,,,,,
1030,182272,176,138.83,89,687.4131235199998,0.23056640625,-0.056491190151427874,0.0003,0.8763528317213058,626.0436901569367,0.2,-27.77349543571472,0.02186065,120.19171905517578,0.9710214734077454,880,,
1038,184320,177,138.16,90,683.6864004099999,0.22255859375,-0.05488775164121762,0.0003,0.8766304329037666,543.6256918430329,0.2,-27.763462686538695,0.02182674,173.9247283935547,0.9724231958389282,890,,
,185000,,,,,0.22685546875,-0.0564367620885605,0.0003,0.90964724868536,519.0503256320953,0.2,-27.7649862408638,0.02211884,131.85452270507812,0.9709339141845703,900,207.05,1024.1892675032839
1056,186368,176,143.23,91,707.6796370099999,,,,,,,,,,,,,
1065,188416,176,145.04,92,716.1723531199999,0.226708984375,-0.05727590243914164,0.0003,0.9124730452895164,517.883732175827,0.2,-27.770418787002562,0.022009447,215.8001708984375,0.9723199009895325,910,,
,190000,,,,,0.235400390625,-0.05705189974105451,0.0003,0.8960375711321831,477.0808596611023,0.2,-27.76759539246559,0.024378857,100.12078857421875,0.9711490869522095,920,201.85,1012.382070576481
1085,190464,175,148.6,93,734.5149041299998,,,,,,,,,,,,,
1094,192512,175,150.11,94,743.60101171,0.194775390625,-0.05012647990661208,0.0003,0.8164969980716705,936.4331424713134,0.2,-27.758815973997116,0.019805454,396.3556823730469,0.9713382720947266,930,,
1103,194560,176,152.77,95,759.38873584,0.210791015625,-0.05482710363867227,0.0003,0.8615087121725082,604.5379661083222,0.2,-27.760207533836365,0.021716185,165.7217559814453,0.970935046672821,940,,
,195000,,,,,0.227001953125,-0.05992007355671376,0.0003,0.9085359796881676,551.9528200626373,0.2,-27.782907497882842,0.021949247,135.2941131591797,0.9738087058067322,950,225.4,1128.130840817094
1124,196608,174,153.24,96,762.00059549,,,,,,,,,,,,,
1132,198656,175,157.24,97,782.37873635,0.18564453125,-0.04930922543280758,0.0003,0.771416649222374,1187.7452624320983,0.2,-27.828231590986253,0.01912737,151.4149169921875,0.9754825830459595,960,,
,200000,,,,,0.223779296875,-0.0554097214480862,0.0003,0.8960248753428459,442.51734538078307,0.2,-27.828443539142608,0.021491928,127.5373764038086,0.9741547703742981,970,178.7,894.5540451396257
1149,200704,174,159.73,98,796.3648174699999,,,,,,,,,,,,,
1158,202752,175,166.4,99,830.2136743499998,0.26650390625,-0.06188768729043659,0.0003,0.9261883124709129,344.4111561536789,0.2,-27.778796750307084,0.026331533,73.55705261230469,0.9710121154785156,980,,
1167,204800,175,168.75,100,842.16572495,0.20712890625,-0.0544264890573686,0.0003,0.8496932834386826,510.24204149246214,0.2,-27.726318353414534,0.021291316,128.43115234375,0.9691320657730103,990,,
,205000,,,,,0.2470703125,-0.05846363050222862,0.0003,0.920366495847702,385.7276674747467,0.2,-27.72281277179718,0.02342998,67.87564086914062,0.9705444574356079,1000,210.8,1049.092471632734
1186,206848,174,168.17,101,839.51103508,,,,,,,,,,,,,
1196,208896,174,171.48,102,855.8473535599999,0.2017578125,-0.053703655817662364,0.0003,0.8733943104743958,614.8955031871795,0.2,-27.743085485696792,0.021189153,134.66409301757812,0.9709238409996033,1010,,
,210000,,,,,0.235986328125,-0.05442075797182042,0.0003,0.90360376983881,389.7384487390518,0.2,-27.713641196489334,0.023727324,107.04573822021484,0.967968761920929,1020,217.0,1086.608027215209
1218,210944,173,175.84,103,877.22000832,,,,,,,,,,,,,
1226,212992,173,182.79,104,910.6596927500001,0.243896484375,-0.05701393945346354,0.0003,0.8941317796707153,361.9716566562653,0.2,-27.70069212913513,0.023037497,64.6174545288086,0.9688336253166199,1030,,
,215000,,,,,0.17734375,-0.04952512909076177,0.0003,0.8626820892095566,575.0033363819123,0.2,-27.701749175786972,0.018849283,105.3416519165039,0.96894770860672,1040,298.2,1489.9994885567576
1252,215040,171,185.6,105,925.7788002100003,,,,,,,,,,,,,
1260,217088,172,193.23,106,964.58778226,0.158349609375,-0.04621984677069122,0.0003,0.8621892929077148,826.816543340683,0.2,-27.68202395439148,0.01679619,173.1345672607422,0.9674488306045532,1050,,
1268,219136,172,192.54,107,962.0370717000001,0.262353515625,-0.0602699291164754,0.0003,0.9036831855773926,329.0245453119278,0.2,-27.65655493736267,0.026197124,107.66557312011719,0.9655268788337708,1060,,
,220000,,,,,0.20087890625,-0.05170946713187732,0.0003,0.8904994577169418,706.5932218551636,0.2,-27.61624919772148,0.019420037,170.57669067382812,0.9639453291893005,1070,268.45,1344.2270103693008
1291,221184,171,187.36,108,937.1569265300001,,,,,,,,,,,,,
1300,223232,171,188.64,109,944.4016636299999,0.169921875,-0.04686126479355153,0.0003,0.8247405737638474,876.4067400932312,0.2,-27.57499213218689,0.018437317,138.97547912597656,0.9613189697265625,1080,,
,225000,,,,,0.254443359375,-0.059579686177312394,0.0003,0.9240610972046852,282.48075928688047,0.2,-27.54042528271675,0.025032278,52.761566162109375,0.9605781435966492,1090,234.3,1177.5212165858597
1320,225280,170,192.59,110,963.9664585999999,,,,,,,,,,,,,
1329,227328,171,192.02,111,961.51393897,0.1677734375,-0.0454067001817748,0.0003,0.8623471707105637,924.5720693588257,0.2,-27.508141416311265,0.015870111,643.5709838867188,0.9592043161392212,1100,,
1338,229376,171,195.23,112,976.8363525,0.1732421875,-0.047075042413780466,0.0003,0.8577042371034622,948.3477653980256,0.2,-27.4758207321167,0.017104398,469.4460144042969,0.9572016000747681,1110,,
,230000,,,,,0.2126953125,-0.051760528460727075,0.0003,0.790653333067894,725.3673916816712,0.2,-27.46082935333252,0.022307338,192.28875732421875,0.9575102925300598,1120,200.3,994.7829326562584
1357,231424,170,195.47,113,978.0460353099999,,,,,,,,,,,,,
1365,233472,170,194.06,114,971.2812917499999,0.19169921875,-0.049008691811468455,0.0003,0.8288267701864243,595.4435985088348,0.2,-27.450922179222108,0.020170506,171.51461791992188,0.9565305113792419,1130,,
,235000,,,,,0.19794921875,-0.051161942293401805,0.0003,0.9151002615690231,513.0282558918,0.2,-27.4411170065403,0.019513603,109.75010681152344,0.9564282298088074,1140,163.15,807.6630215924233
1381,235520,170,193.6,115,967.30895328,,,,,,,,,,,,,
1390,237568,170,188.73,116,940.62205912,0.2501953125,-0.05865890235872939,0.0003,0.9257431328296661,376.5683952331543,0.2,-27.447862374782563,0.024400864,77.53311920166016,0.9571119546890259,1150,,
1398,239616,171,192.09,117,956.5441447499999,0.173779296875,-0.04985667305445531,0.0003,0.882268600165844,856.2459929466247,0.2,-27.450505352020265,0.018903602,193.2636260986328,0.9569107890129089,1160,,
,240000,,,,,0.202880859375,-0.05395421690918738,0.0003,0.8391596674919128,821.4480920314788,0.2,-27.45018752217293,0.02055709,250.3174591064453,0.957314133644104,1170,196.7,989.5524442151188
1459,241664,165,194.52,118,967.32272967,,,,,,,,,,,,,
1468,243712,165,189.09,119,938.8140282900001,0.254638671875,-0.0596002634963952,0.0003,0.9428767524659634,369.9168399810791,0.2,-27.417364239692688,0.024389287,89.70313262939453,0.9543392062187195,1180,,
,245000,,,,,0.18037109375,-0.048093180693103935,0.0003,0.8723777085542679,800.8727600574493,0.2,-27.384141939878464,0.017690703,234.95834350585938,0.9539195895195007,1190,204.65,1027.4929662995041
1488,245760,165,189.71,120,940.84282141,,,,,,,,,,,,,
1497,247808,165,189.59,121,940.06185474,0.17548828125,-0.04978050405334215,0.0003,0.8473403006792068,830.6266045093537,0.2,-27.377141320705412,0.018825565,220.18460083007812,0.9533470273017883,1200,,
1505,249856,165,185.65,122,920.8493676100001,0.232568359375,-0.05740543176943902,0.0003,0.9082167893648148,502.19692249298095,0.2,-27.331889325380324,0.02319588,109.60385131835938,0.9506527781486511,1210,,
,250000,,,,,0.2265625,-0.0566966472833883,0.0003,0.9031044617295265,518.8043360710144,0.2,-27.314364326000213,0.022702428,109.90475463867188,0.9517040252685547,1220,154.35,783.4025312831625
1520,251904,165,186.12,123,924.2591681099999,,,,,,,,,,,,,
1528,253952,166,186.47,124,927.02288749,0.219677734375,-0.05084908333665226,0.0003,0.8405362367630005,781.4850544929504,0.2,-27.316179448366164,0.020895414,146.5477752685547,0.9502901434898376,1230,,
,255000,,,,,0.20107421875,-0.049756282547605224,0.0003,0.8566254824399948,641.557677602768,0.2,-27.28604452610016,0.019975496,161.708251953125,0.9493732452392578,1240,203.8,1015.9046825261321
1548,256000,165,190.07,125,946.52088752,,,,,,,,,,,,,
1557,258048,165,193.25,126,964.51878259,0.2208984375,-0.051633049128577115,0.0003,0.8328126668930054,786.5558759689332,0.2,-27.269458019733428,0.022260189,128.9503173828125,0.9484597444534302,1250,,
,260000,,,,,0.202099609375,-0.04982156299520284,0.0003,0.8232140690088272,920.6486097812652,0.2,-27.240018939971925,0.019925334,168.21588134765625,0.9462211728096008,1260,224.85,1128.8015440627933
1578,260096,164,193.71,127,967.4511138700001,,,,,,,,,,,,,
1586,262144,165,195.22,128,976.2324969200002,0.251953125,-0.05557981166057289,0.0003,0.9101671278476715,451.5538332700729,0.2,-27.19980471134186,0.024917126,226.17047119140625,0.9453131556510925,1270,,
1595,264192,165,201.02,129,1005.3468156999999,0.28056640625,-0.05987363550812006,0.0003,0.943533468991518,273.27918365001676,0.2,-27.20306122303009,0.028243486,101.06832885742188,0.945244312286377,1280,,
,265000,,,,,0.261767578125,-0.05942868812417146,0.0003,0.9454621002078056,312.9751286745071,0.2,-27.18264980316162,0.02495673,66.10737609863281,0.9445503354072571,1290,189.75,950.9270541643724
1611,266240,165,201.3,130,1007.5558749699999,,,,,,,,,,,,,
1619,268288,165,203.94,131,1020.4358072499999,0.169140625,-0.045797697309171784,0.0003,0.8410265445709229,900.4986992359161,0.2,-27.201612651348114,0.017956294,224.42735290527344,0.9472821354866028,1300,,
,270000,,,,,0.228515625,-0.053860335118952204,0.0003,0.9011592343449593,404.93368618488313,0.2,-27.21098878979683,0.023863364,76.85038757324219,0.9458376169204712,1310,240.25,1213.1614990451374
1641,270336,164,205.96,132,1030.01348341,,,,,,,,,,,,,
1649,272384,165,204.2,133,1020.23461181,0.226904296875,-0.05122917131520808,0.0003,0.9223660007119179,428.315194773674,0.2,-27.215769147872926,0.02273095,93.89064025878906,0.9473255276679993,1320,,
1658,274432,165,206.51,134,1031.1188581499998,0.20537109375,-0.05219054412737023,0.0003,0.8901370912790298,630.3567075252533,0.2,-27.234535509347914,0.020900289,150.47142028808594,0.9475834965705872,1330,,
,275000,,,,,0.221630859375,-0.057056918548187244,0.0003,0.8985506072640419,424.94395661354065,0.2,-27.21502017378807,0.021206852,131.48764038085938,0.945866048336029,1340,250.65,1265.3675198227168
1680,276480,164,213.7,135,1065.8658840099997,,,,,,,,,,,,,
1688,278528,164,218.55,136,1089.6251270999999,0.211962890625,-0.05047617434174754,0.0003,0.8550576418638229,635.7688753128052,0.2,-27.193943589925766,0.022659237,144.380615234375,0.9448861479759216,1350,,
,280000,,,,,0.2951171875,-0.06447790563397575,0.0003,0.9418208338320255,256.07425365448,0.2,-27.147510123252868,0.029850975,92.063232421875,0.9425379037857056,1360,223.65,1119.046485326439
1707,280576,164,219.54,137,1094.38152346,,,,,,,,,,,,,
1714,282624,164,217.7,138,1084.6514464299999,0.27255859375,-0.06597617252264172,0.0003,0.9406203627586365,296.8684761047363,0.2,-27.106567573547363,0.026468767,86.47191619873047,0.9409275054931641,1370,,
1723,284672,165,221.95,139,1106.4809315300001,0.27412109375,-0.06298723505460657,0.0003,0.9371048212051392,267.61445717811586,0.2,-27.048496580123903,0.028031219,62.23725509643555,0.938225269317627,1380,,
,285000,,,,,0.230224609375,-0.05453942412277683,0.0003,0.9142248556017876,352.4358038187027,0.2,-27.022876447439195,0.02225962,60.100223541259766,0.9374537467956543,1390,327.8,1644.6511026982218
1748,286720,163,226.06,140,1125.5619417199998,,,,,,,,,,,,,
1757,288768,164,226.02,141,1124.09768642,0.213671875,-0.04798167656117584,0.0003,0.8645669370889664,821.0513647079467,0.2,-27.012721872329713,0.02112801,134.32366943359375,0.9368481636047363,1400,,
,290000,,,,,0.156103515625,-0.04340461325191427,0.0003,0.7975371181964874,1379.0039276123048,0.2,-26.991511738300325,0.016033798,410.9001770019531,0.935644805431366,1410,353.7,1769.7459103553556
1783,290816,163,224.37,142,1115.81268467,,,,,,,,,,,,,
1791,292864,163,224.06,143,1113.81495132,0.147412109375,-0.04156459715741221,0.0003,0.8250222355127335,1110.0444650173188,0.2,-26.967711091041565,0.016605742,598.1121215820312,0.9343419075012207,1420,,
1800,294912,163,231.0,144,1146.82938164,0.21337890625,-0.05240035817550961,0.0003,0.8888744339346886,508.3494160413742,0.2,-26.920742201805115,0.021589516,62.01179122924805,0.9322247505187988,1430,,
,295000,,,,,0.273974609375,-0.060211109597003085,0.0003,0.9346391409635544,403.43686029911044,0.2,-26.872983247041702,0.026701549,75.44352722167969,0.9296690225601196,1440,391.65,1948.833259425685
1827,296960,162,233.35,145,1157.6528052800002,,,,,,,,,,,,,
1836,299008,162,225.31,146,1117.78856324,0.229443359375,-0.053720053282449956,0.0003,0.9009362161159515,427.6175975084305,0.2,-26.815469270944597,0.023813833,91.72088623046875,0.9274464845657349,1450,,
,300000,,,,,0.24541015625,-0.0544944770867005,0.0003,0.9190361797809601,419.02423346042633,0.2,-26.762937873601913,0.024670372,74.80116271972656,0.9242225885391235,1460,388.15,1937.5511214911937
1864,301056,161,221.19,147,1096.3771360800001,,,,,,,,,,,,,
1872,303104,161,218.57,148,1083.56356358,0.23095703125,-0.052217841846868396,0.0003,0.8978014662861824,489.06866376399995,0.2,-26.73047845363617,0.022271141,70.37351989746094,0.9245615005493164,1470,,
,305000,,,,,0.204345703125,-0.05520568861393258,0.0003,0.8958523496985435,478.42694268226626,0.2,-26.714450937509536,0.022114873,183.4635009765625,0.9231220483779907,1480,369.2,1845.4796575151383
1896,305152,160,216.45,149,1072.42046482,,,,,,,,,,,,,
1904,307200,161,217.15,150,1075.9848265100002,0.220458984375,-0.05081684858596418,0.0003,0.8397141546010971,879.4838583469391,0.2,-26.66701872944832,0.021941263,479.4740295410156,0.9198573231697083,1490,,
1913,309248,161,211.79,151,1049.76750397,0.280224609375,-0.05995497175608762,0.0003,0.9321005418896675,316.7716406583786,0.2,-26.622427839040757,0.027004119,70.68829345703125,0.9189149141311646,1500,,
,310000,,,,,0.17939453125,-0.04688917002640665,0.0003,0.8221794217824936,817.3623035430908,0.2,-26.600122094154358,0.020904459,95.47952270507812,0.9178798794746399,1510,379.35,1909.5323023255914
1940,311296,160,209.1,152,1038.2978333700003,,,,,,,,,,,,,
1948,313344,160,215.26,153,1070.16487836,0.17294921875,-0.045974082066095434,0.0003,0.820397824048996,1195.040352153778,0.2,-26.58471417427063,0.018150799,272.9503173828125,0.9170417785644531,1520,,
,315000,,,,,0.283642578125,-0.06120606741751544,0.0003,0.9004373252391815,401.8248183965683,0.2,-26.585903733968735,0.027339933,63.25278091430664,0.9172321557998657,1530,436.55,2175.5225809291005
1978,315392,159,214.57,154,1068.28057625,,,,,,,,,,,,,
1986,317440,159,215.13,155,1073.01384615,0.22998046875,-0.053741599002387376,0.0003,0.830618292093277,530.7725241661071,0.2,-26.582293391227722,0.023621758,119.40138244628906,0.9169108271598816,1540,,
1994,319488,160,217.77,156,1085.92587438,0.258056640625,-0.05621056037489325,0.0003,0.8953276872634888,385.3680079221725,0.2,-26.591063046455382,0.02407464,91.11442565917969,0.9174219369888306,1550,,
,320000,,,,,0.28564453125,-0.05535092768841423,0.0003,0.874239981174469,335.6650816440582,0.2,-26.55673621892929,0.030643456,45.20323181152344,0.9146472811698914,1560,395.65,1975.6222968548536
2022,321536,159,224.18,157,1118.32484377,,,,,,,,,,,,,
2030,323584,159,226.9,158,1132.59437064,0.231103515625,-0.05189600813610014,0.0003,0.9086999222636223,459.45443575382234,0.2,-26.500177717208864,0.022067,109.55367279052734,0.9125175476074219,1570,,
,325000,,,,,0.23916015625,-0.0545377631788142,0.0003,0.9234542399644852,347.95664205551145,0.2,-26.47043017745018,0.02358537,78.77562713623047,0.9115154147148132,1580,449.2,2236.7975505533627
2060,325632,158,230.17,159,1149.7231308399998,,,,,,,,,,,,,
2069,327680,158,231.54,160,1154.90864882,0.18125,-0.04756495361216366,0.0003,0.832077145576477,806.6949679374695,0.2,-26.451423168182373,0.018380169,446.9549255371094,0.9113191962242126,1590,,
2078,329728,158,233.96,161,1165.53714118,0.222705078125,-0.050361131795216355,0.0003,0.8637177795171738,737.0351809263229,0.2,-26.449938660860063,0.021736776,78.81120300292969,0.9106859564781189,1600,,
,330000,,,,,0.29072265625,-0.060469250284950246,0.0003,0.883720651268959,273.82194204330443,0.2,-26.426748192310335,0.02855045,46.935909271240234,0.90923672914505,1610,400.95,2004.1940977282823
2109,331776,157,243.36,162,1213.54728422,,,,,,,,,,,,,
2118,333824,157,247.35,163,1234.2393341299999,0.316064453125,-0.06661502899951302,0.0003,0.93825563788414,223.68193825483323,0.2,-26.372357666492462,0.031285338,44.90693664550781,0.9062013626098633,1620,,
