train/n_updates,train/actor_loss,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,train/learning_rate,train/critic_loss,time/total_timesteps,eval/mean_reward,eval/mean_ep_length
252450,20.931193389892577,1329,50.0,-6.11672449,189,5052,0.001,0.07527269713580609,252600,,
252650,20.93562713623047,1330,50.0,-6.1749168899999995,189,5056,0.001,0.07303096435964107,252800,,
252850,21.042188415527345,,,,,,0.001,0.07851941831409931,253000,-7.582517880015075,50.0
,,1331,50.0,-6.21200592,189,5060,,,253000,,
253050,20.95528373718262,1332,50.0,-6.178390380000001,189,5064,0.001,0.0787183839082718,253200,,
253250,20.975747146606444,1333,50.0,-6.18570198,189,5068,0.001,0.10391007177531719,253400,,
253450,20.982922668457032,1334,50.0,-6.16550919,189,5072,0.001,0.06632989145815373,253600,,
253650,21.0632755279541,1335,50.0,-6.220286049999999,189,5076,0.001,0.09105740450322627,253800,,
253850,21.00620147705078,,,,,,0.001,0.06983066469430924,254000,-7.158733716700226,50.0
,,1337,50.0,-6.18021741,189,5080,,,254000,,
254050,21.037966232299805,1338,50.0,-6.15341979,189,5084,0.001,0.0840737822651863,254200,,
254250,21.04463394165039,1339,50.0,-6.141927160000002,189,5088,0.001,0.0678833433240652,254400,,
254450,20.986242370605467,1340,50.0,-6.144893870000001,189,5092,0.001,0.07365182772278786,254600,,
254650,21.012030181884764,1341,50.0,-6.181389009999999,189,5096,0.001,0.07480932988226413,254800,,
254850,20.99063041687012,,,,,,0.001,0.06849643364548683,255000,-7.71531173940748,50.0
,,1342,50.0,-6.230921089999999,189,5100,,,255000,,
255050,21.15099060058594,1343,50.0,-6.15957191,189,5104,0.001,0.07493643328547478,255200,,
255250,21.03003173828125,1344,50.0,-6.213938430000001,189,5108,0.001,0.06747548058629035,255400,,
255450,21.14410232543945,1345,50.0,-6.31594065,189,5112,0.001,0.07714580580592155,255600,,
255650,21.046846618652342,1346,50.0,-6.210627350000001,189,5116,0.001,0.07691874988377094,255800,,
255850,20.965469512939453,,,,,,0.001,0.070581064671278,256000,-7.499886251799762,50.0
,,1347,50.0,-6.2752221,189,5120,,,256000,,
256050,21.078485717773436,1348,50.0,-6.24749145,189,5124,0.001,0.07071809001266956,256200,,
256250,21.030335845947267,1349,50.0,-6.330731569999999,189,5128,0.001,0.0718283499032259,256400,,
256450,21.0320809173584,1350,50.0,-6.267648450000001,189,5132,0.001,0.0721106643974781,256600,,
256650,21.063538131713866,1351,50.0,-6.259492369999999,190,5136,0.001,0.06502476438879967,256800,,
256850,21.073760681152343,,,,,,0.001,0.07683723919093609,257000,-7.477621148526668,50.0
,,1352,50.0,-6.341043389999999,189,5140,,,257000,,
257050,21.128829956054688,1353,50.0,-6.3759381,190,5144,0.001,0.06671082064509391,257200,,
257250,21.111359634399413,1354,50.0,-6.32232339,190,5148,0.001,0.0759932316839695,257400,,
257450,21.155870056152345,1355,50.0,-6.335447620000001,190,5152,0.001,0.06864060461521149,257600,,
257650,21.1103662109375,1356,50.0,-6.1544646599999995,190,5156,0.001,0.07939671114087105,257800,,
257850,21.10132827758789,,,,,,0.001,0.10168040879070758,258000,-7.835328956134617,50.0
,,1358,50.0,-6.122730229999999,189,5160,,,258000,,
258050,21.175268020629883,1359,50.0,-6.0755564,189,5164,0.001,0.07281110160052777,258200,,
258250,21.113388442993163,1360,50.0,-6.05363144,189,5168,0.001,0.0999507611244917,258400,,
258450,21.11493362426758,1361,50.0,-6.076960850000001,189,5172,0.001,0.06712303422391415,258600,,
258650,21.157935638427734,1362,50.0,-5.98766399,189,5176,0.001,0.07387791804969311,258800,,
258850,21.079895095825194,,,,,,0.001,0.07995465330779553,259000,-7.870018299669027,50.0
,,1363,50.0,-6.040367479999999,189,5180,,,259000,,
259050,21.061040649414064,1364,50.0,-6.0587268199999995,189,5184,0.001,0.06821058243513108,259200,,
259250,21.12287582397461,1365,50.0,-6.090580339999999,189,5188,0.001,0.09412075832486153,259400,,
259450,21.179936141967772,1366,50.0,-6.134908229999999,189,5192,0.001,0.07125775702297688,259600,,
259650,21.234143829345705,1367,50.0,-6.090778099999999,189,5196,0.001,0.07320373386144638,259800,,
259850,21.120032653808593,,,,,,0.001,0.07066265843808651,260000,-7.50747941294685,50.0
,,1369,50.0,-6.021693859999999,189,5200,,,260000,,
260050,21.15754783630371,1370,50.0,-6.046979140000001,189,5204,0.001,0.06967503696680069,260200,,
260250,21.170071716308595,1371,50.0,-5.955706570000001,189,5208,0.001,0.09695039443671703,260400,,
260450,21.093468170166016,1372,50.0,-5.837676180000001,189,5212,0.001,0.08307673998177051,260600,,
260650,21.184508285522462,1373,50.0,-5.9082948,189,5216,0.001,0.07240619577467441,260800,,
260850,21.16935203552246,,,,,,0.001,0.08961984150111675,261000,-7.505389242060483,50.0
,,1374,50.0,-5.8577040799999995,189,5220,,,261000,,
261050,21.206299819946288,1375,50.0,-5.913641529999999,189,5224,0.001,0.09494380839169025,261200,,
261250,21.22323371887207,1376,50.0,-5.829312530000001,189,5228,0.001,0.09017210945487023,261400,,
261450,21.101399536132813,1377,50.0,-5.7796204399999995,189,5232,0.001,0.08632760964334012,261600,,
261650,21.242151794433592,1378,50.0,-5.74224431,189,5236,0.001,0.09618043087422848,261800,,
261850,21.15429542541504,,,,,,0.001,0.0838952161371708,262000,-6.920292341243476,50.0
,,1379,50.0,-5.641908040000001,189,5240,,,262000,,
262050,21.290098571777342,1380,50.0,-5.70534039,189,5244,0.001,0.09599179044365883,262200,,
262250,21.349144744873048,1381,50.0,-5.79266531,189,5248,0.001,0.15148280434310435,262400,,
262450,21.298498229980467,1382,50.0,-5.78726317,189,5252,0.001,0.11059271715581417,262600,,
262650,21.336253662109375,1383,50.0,-5.925225879999999,189,5256,0.001,0.09249645501375198,262800,,
262850,21.297631072998048,,,,,,0.001,0.08848914042115212,263000,-6.859622145816684,50.0
,,1384,50.0,-5.977183579999999,189,5260,,,263000,,
263050,21.35017044067383,1385,50.0,-6.05022708,189,5264,0.001,0.09171089299023151,263200,,
263250,21.337029647827148,1386,50.0,-6.005654140000002,189,5268,0.001,0.079502564817667,263400,,
263450,21.227273864746095,1387,50.0,-5.936550330000001,189,5272,0.001,0.09226673416793346,263600,,
263650,21.31713996887207,1388,50.0,-5.93816776,190,5276,0.001,0.08677279867231846,263800,,
263850,21.31940574645996,,,,,,0.001,0.10075399294495582,264000,-7.23309552622959,50.0
,,1389,50.0,-5.876980020000001,189,5280,,,264000,,
264050,21.337697677612304,1390,50.0,-5.925841720000001,189,5284,0.001,0.10148461565375327,264200,,
264250,21.41183738708496,1391,50.0,-5.96825323,189,5288,0.001,0.10970476239919663,264400,,
264450,21.406776733398438,1392,50.0,-5.89896212,189,5292,0.001,0.12770565137267112,264600,,
264650,21.422464447021483,1393,50.0,-5.956248139999999,189,5296,0.001,0.11567965120077134,264800,,
264850,21.41137855529785,,,,,,0.001,0.09853994071483613,265000,-7.4108098515309395,50.0
,,1395,50.0,-6.00101999,189,5300,,,265000,,
265050,21.482800598144532,1396,50.0,-5.982094709999999,189,5304,0.001,0.10138156689703465,265200,,
265250,21.48353965759277,1397,50.0,-5.98601771,189,5308,0.001,0.0974338087439537,265400,,
265450,21.340922470092774,1398,50.0,-5.9668949499999995,189,5312,0.001,0.0911069429665804,265600,,
265650,21.452940368652342,1399,50.0,-5.9439760999999995,189,5316,0.001,0.10250811010599137,265800,,
265850,21.45454689025879,,,,,,0.001,0.09987726911902428,266000,-6.865761659108102,50.0
,,1400,50.0,-5.95559326,189,5320,,,266000,,
266050,21.38591323852539,1401,50.0,-5.981964479999999,189,5324,0.001,0.09827178224921226,266200,,
266250,21.57520393371582,1402,50.0,-6.094333030000001,189,5328,0.001,0.10309585839509965,266400,,
266450,21.477892303466795,1403,50.0,-6.141888080000001,189,5332,0.001,0.09427764415740966,266600,,
266650,21.574367752075194,1404,50.0,-6.19442848,189,5336,0.001,0.11246021337807179,266800,,
266850,21.481533889770507,,,,,,0.001,0.1064946985244751,267000,-7.021089340560138,50.0
,,1405,50.0,-6.1983432700000005,189,5340,,,267000,,
267050,21.600064392089845,1406,50.0,-6.24920858,189,5344,0.001,0.09354848623275756,267200,,
267250,21.62292900085449,1407,50.0,-6.24689904,189,5348,0.001,0.10341894030570983,267400,,
267450,21.579309310913086,1408,50.0,-6.15973477,189,5352,0.001,0.1061254683881998,267600,,
267650,21.641968536376954,1409,50.0,-6.08224925,189,5356,0.001,0.2292049778997898,267800,,
267850,21.670979919433595,,,,,,0.001,0.10242002636194229,268000,-6.907555802352727,50.0
,,1411,50.0,-6.014515849999999,189,5360,,,268000,,
268050,21.652660903930663,1412,50.0,-6.02519089,189,5364,0.001,0.09370397225022316,268200,,
268250,21.66007926940918,1413,50.0,-6.05227333,189,5368,0.001,0.09272457994520664,268400,,
268450,21.711034240722658,1414,50.0,-6.25089796,189,5372,0.001,0.09962961003184319,268600,,
268650,21.714261322021486,1415,50.0,-6.328960929999999,189,5376,0.001,0.1067100466787815,268800,,
268850,21.69266616821289,,,,,,0.001,0.14896779641509056,269000,-7.038783130375668,50.0
,,1416,50.0,-6.394588520000001,189,5380,,,269000,,
269050,21.697475128173828,1417,50.0,-6.351309929999998,189,5384,0.001,0.09017356395721436,269200,,
269250,21.775924072265624,1418,50.0,-6.340622239999999,189,5388,0.001,0.08988609060645103,269400,,
269450,21.743050842285157,1419,50.0,-6.365978110000001,189,5392,0.001,0.08957669772207737,269600,,
269650,21.73160743713379,1420,50.0,-6.275109759999999,189,5396,0.001,0.08969248577952385,269800,,
269850,21.60996154785156,,,,,,0.001,0.08843646429479123,270000,-6.798396856710315,50.0
,,1421,50.0,-6.318122590000001,189,5400,,,270000,,
270050,21.735838623046874,1422,50.0,-6.41388464,189,5404,0.001,0.08722226902842521,270200,,
270250,21.70418960571289,1423,50.0,-6.4119352,189,5408,0.001,0.09247557498514652,270400,,
270450,21.774006118774412,1424,50.0,-6.442204980000001,189,5412,0.001,0.08360624134540558,270600,,
270650,21.722994232177733,1425,50.0,-6.46984411,189,5416,0.001,0.09247364804148674,270800,,
270850,21.842614822387695,,,,,,0.001,0.14082222580909728,271000,-7.31680224146694,50.0
,,1426,50.0,-6.42170867,189,5420,,,271000,,
271050,21.83352668762207,1428,50.0,-6.30767262,189,5424,0.001,0.08091939888894557,271200,,
271250,21.845225143432618,1428,50.0,-6.1878015799999995,189,5428,0.001,0.09151598192751408,271400,,
271450,21.811448440551757,1429,50.0,-6.240514719999998,189,5432,0.001,0.08965854406356812,271600,,
271650,21.794079818725585,1430,50.0,-6.21053956,189,5436,0.001,0.08867728166282177,271800,,
271850,21.816152496337892,,,,,,0.001,0.09040080696344376,272000,-6.894885032437742,50.0
,,1432,50.0,-6.29998715,189,5440,,,272000,,
272050,21.811049270629884,1433,50.0,-6.31721315,189,5444,0.001,0.09637785397469997,272200,,
272250,21.852514343261717,1434,50.0,-6.31977843,189,5448,0.001,0.09966157928109169,272400,,
272450,21.78083137512207,1435,50.0,-6.407486809999999,189,5452,0.001,0.07457957707345486,272600,,
272650,21.839019165039062,1436,50.0,-6.452074440000001,189,5456,0.001,0.08492549888789654,272800,,
272850,21.924242324829102,,,,,,0.001,0.08024483628571033,273000,-6.150675382558257,50.0
,,1437,50.0,-6.46025927,189,5460,,,273000,,
273050,21.880965957641603,1438,50.0,-6.396506540000002,189,5464,0.001,0.10805428735911846,273200,,
273250,22.058250579833985,1439,50.0,-6.413610530000001,189,5468,0.001,0.07934394530951977,273400,,
273450,21.86838851928711,1440,50.0,-6.292867159999999,189,5472,0.001,0.08059210263192654,273600,,
273650,21.846925582885742,1441,50.0,-6.210106120000001,189,5476,0.001,0.08550278410315514,273800,,
273850,21.847686920166016,,,,,,0.001,0.08545371182262898,274000,-6.384463853295893,50.0
,,1442,50.0,-6.199014830000001,189,5480,,,274000,,
274050,21.763679122924806,1443,50.0,-6.231592760000001,189,5484,0.001,0.0848752611130476,274200,,
274250,21.887598037719727,1444,50.0,-6.181836449999999,189,5488,0.001,0.08533002488315106,274400,,
274450,21.81620346069336,1445,50.0,-6.090718209999999,189,5492,0.001,0.07873661704361438,274600,,
274650,21.924646682739258,1446,50.0,-6.08730704,189,5496,0.001,0.09883551709353924,274800,,
274850,21.993843307495116,,,,,,0.001,0.0909156459569931,275000,-6.512334990687668,50.0
,,1448,50.0,-6.010251520000001,189,5500,,,275000,,
275050,21.978779907226563,1449,50.0,-5.91162185,189,5504,0.001,0.0894073086977005,275200,,
275250,21.95613082885742,1450,50.0,-5.94867542,189,5508,0.001,0.08490322552621364,275400,,
275450,21.954980621337892,1451,50.0,-5.9783129,189,5512,0.001,0.09304156884551049,275600,,
275650,21.982297286987304,1452,50.0,-5.9282300900000005,189,5516,0.001,0.08855319112539291,275800,,
275850,22.007228317260743,,,,,,0.001,0.09796563170850277,276000,-6.673768996074796,50.0
,,1453,50.0,-5.96896557,189,5520,,,276000,,
276050,22.057110137939453,1454,50.0,-5.95925986,189,5524,0.001,0.09066718883812427,276200,,
276250,21.99569610595703,1455,50.0,-5.981995749999999,189,5528,0.001,0.11160807639360427,276400,,
276450,22.084847183227538,1456,50.0,-5.87912178,189,5532,0.001,0.10259232267737389,276600,,
276650,22.014497528076173,1457,50.0,-5.86132563,189,5536,0.001,0.10714788183569908,276800,,
276850,22.067920532226562,,,,,,0.001,0.28057370856404307,277000,-6.558100840821862,50.0
,,1459,50.0,-5.808009450000001,189,5540,,,277000,,
277050,22.041876678466796,1460,50.0,-5.800771010000001,189,5544,0.001,0.11960172429680824,277200,,
277250,22.08515609741211,1461,50.0,-5.7482621200000015,189,5548,0.001,0.10199887305498123,277400,,
277450,22.090018920898437,1462,50.0,-5.709740890000001,189,5552,0.001,0.0950487296283245,277600,,
277650,22.052498092651366,1463,50.0,-5.73469155,189,5556,0.001,0.12193535260856152,277800,,
277850,22.048511734008787,,,,,,0.001,0.10916148692369461,278000,-6.213820893317461,50.0
,,1464,50.0,-5.754327739999999,189,5560,,,278000,,
278050,22.070625,1465,50.0,-5.75642233,189,5564,0.001,0.0809408549964428,278200,,
278250,22.150720748901367,1466,50.0,-5.768887950000001,189,5568,0.001,0.1274141126871109,278400,,
278450,22.084477996826173,1466,50.0,-5.746878589999999,189,5572,0.001,0.08994684360921383,278600,,
278650,22.131111297607422,1467,50.0,-5.7296561499999985,189,5576,0.001,0.0949952531605959,278800,,
278850,22.112724838256835,,,,,,0.001,0.09189550958573818,279000,-6.327138781920075,50.0
,,1469,50.0,-5.613367790000001,189,5580,,,279000,,
279050,22.142316665649414,1470,50.0,-5.651861150000001,189,5584,0.001,0.09185612320899963,279200,,
279250,22.147911148071287,1470,50.0,-5.6862012,189,5588,0.001,0.08075531989336014,279400,,
279450,22.04165557861328,1472,50.0,-5.66553229,189,5592,0.001,0.07900084421038628,279600,,
279650,22.17856964111328,1473,50.0,-5.720673509999999,189,5596,0.001,0.08764633186161518,279800,,
279850,22.045243377685548,,,,,,0.001,0.11467424310743808,280000,-6.31572988210246,50.0
,,1474,50.0,-5.72057805,189,5600,,,280000,,
280050,22.182123336791992,1475,50.0,-5.820842310000001,189,5604,0.001,0.1321370054781437,280200,,
280250,22.185946350097655,1476,50.0,-5.835492929999999,189,5608,0.001,0.10437252596020699,280400,,
280450,22.122011642456055,1477,50.0,-5.852082720000001,189,5612,0.001,0.09024425238370895,280600,,
280650,22.13001678466797,1478,50.0,-5.847389639999999,189,5616,0.001,0.09394660465419293,280800,,
280850,22.093227920532225,,,,,,0.001,0.10914616912603378,281000,-6.313768520951271,50.0
,,1479,50.0,-5.836718059999999,189,5620,,,281000,,
281050,22.18661407470703,1480,50.0,-5.892241350000001,189,5624,0.001,0.09657507367432118,281200,,
281250,22.150080947875978,1481,50.0,-5.929354509999999,189,5628,0.001,0.11107103161513805,281400,,
281450,22.117704696655274,1482,50.0,-5.94642932,189,5632,0.001,0.08787970006465912,281600,,
281650,22.186871185302735,1483,50.0,-6.010529739999999,189,5636,0.001,0.08944487802684307,281800,,
281850,22.057144546508788,,,,,,0.001,0.09403760448098182,282000,-6.447140046209097,50.0
,,1484,50.0,-6.0366936199999985,189,5640,,,282000,,
282050,22.119366149902344,1485,50.0,-6.020226179999998,189,5644,0.001,0.08607630603015423,282200,,
282250,22.12399528503418,1486,50.0,-6.05255952,189,5648,0.001,0.08188205301761627,282400,,
282450,22.20710807800293,1487,50.0,-6.0557108699999995,189,5652,0.001,0.08155554220080376,282600,,
282650,22.258515396118163,1488,50.0,-5.986905879999999,190,5656,0.001,0.08708699859678745,282800,,
282850,22.133979187011718,,,,,,0.001,0.08315865881741047,283000,-6.96564164813608,50.0
,,1489,50.0,-6.05683496,189,5660,,,283000,,
283050,22.25309959411621,1490,50.0,-6.0924552599999995,189,5664,0.001,0.10484370954334736,283200,,
283250,22.162931976318358,1491,50.0,-6.103502080000001,190,5668,0.001,0.07910914100706577,283400,,
283450,22.068948440551758,1492,50.0,-6.137981009999999,190,5672,0.001,0.08666792757809162,283600,,
283650,22.17321594238281,1493,50.0,-6.24617016,190,5676,0.001,0.09070227220654488,283800,,
283850,22.253086166381834,,,,,,0.001,0.08060638710856438,284000,-6.67805268522352,50.0
,,1495,50.0,-6.290345340000001,189,5680,,,284000,,
284050,22.25633399963379,1496,50.0,-6.284052430000002,189,5684,0.001,0.09093865387141704,284200,,
284250,22.124898147583007,1497,50.0,-6.277231029999999,189,5688,0.001,0.0898798631876707,284400,,
284450,22.26525848388672,1498,50.0,-6.426644649999999,189,5692,0.001,0.08159183718264103,284600,,
284650,22.220603256225587,1499,50.0,-6.38833707,189,5696,0.001,0.08383264906704425,284800,,
284850,22.2767960357666,,,,,,0.001,0.07919204823672771,285000,-6.600228703627363,50.0
,,1500,50.0,-6.47245411,189,5700,,,285000,,
285050,22.24765884399414,1501,50.0,-6.4531006,189,5704,0.001,0.07756949841976166,285200,,
285250,22.32519889831543,1502,50.0,-6.415276960000001,189,5708,0.001,0.07260927982628346,285400,,
285450,22.321464614868162,1503,50.0,-6.41205238,189,5712,0.001,0.0793458392471075,285600,,
285650,22.35386978149414,1504,50.0,-6.34667461,189,5716,0.001,0.08114295154809952,285800,,
285850,22.269642486572266,,,,,,0.001,0.08084226615726947,286000,-6.407773522427306,50.0
,,1506,50.0,-6.338106529999999,189,5720,,,286000,,
286050,22.27821662902832,1507,50.0,-6.262415820000001,189,5724,0.001,0.08812514781951904,286200,,
286250,22.22014892578125,1508,50.0,-6.2435035999999995,189,5728,0.001,0.07625613920390606,286400,,
286450,22.30264045715332,1509,50.0,-6.323588180000001,189,5732,0.001,0.08585676603019238,286600,,
286650,22.241491394042967,1510,50.0,-6.37031158,189,5736,0.001,0.09022311508655548,286800,,
286850,22.21133041381836,,,,,,0.001,0.08567085459828377,287000,-6.854991430416703,50.0
,,1511,50.0,-6.352924400000001,189,5740,,,287000,,
287050,22.293633728027345,1512,50.0,-6.25261039,189,5744,0.001,0.08172977350652218,287200,,
287250,22.288853149414063,1513,50.0,-6.264496449999999,189,5748,0.001,0.10176736511290073,287400,,
287450,22.230369873046875,1514,50.0,-6.27606178,189,5752,0.001,0.09115480624139309,287600,,
287650,22.232697143554688,1515,50.0,-6.285328640000001,189,5756,0.001,0.07499991662800312,287800,,
287850,22.23624526977539,,,,,,0.001,0.08864096254110336,288000,-6.678954776283353,50.0
