train/n_updates,train/actor_loss,time/total_timesteps,time/time_elapsed,train/critic_loss,time/episodes,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1169754,-73.32680170586768,1170000,,7.762651335808538,,,,,0.001,1000.0,101.81755271786824
1170779,-73.48568852742513,1170995,11525,5.868478116989135,3756,259.78,101,-285.6641215,0.001,,
1171053,-73.58471965789795,1172151,11528,5.812191738801844,3760,260.21,101,-285.77188968999997,0.001,,
1172372,-73.84480605586883,1172619,11535,8.124998088742865,3764,261.43,101,-286.98834981,0.001,,
1174521,-73.16243539428712,1175000,,8.020377340197562,,,,,0.001,1000.0,262.6636519404361
1175521,-72.94114028930665,1176619,11569,8.0947737762928,3768,289.63,101,-317.43626328000005,0.001,,
1177128,-73.18351541246686,1177248,11578,8.260308212467603,3772,272.85,101,-299.605528,0.001,,
1178491,-73.06108356344289,1178677,11588,8.153864204883575,3776,265.9,101,-292.30943116,0.001,,
1178658,-73.14669265747071,1178808,11589,8.134953712162218,3780,255.04,101,-280.69064433999995,0.001,,
1178912,-73.19319558912709,1179116,11590,7.95664942361475,3784,256.62,101,-282.45077141999997,0.001,,
1179153,-73.33626841075385,1180000,,8.293796467781068,,,,,0.001,1000.0,-1.0677498268560157
1180177,-72.80238850911458,1181275,11612,6.483183801174164,3788,275.41,101,-302.83193497,0.001,,
1182368,-73.08145557750355,1183466,11626,7.972472619736331,3792,285.16,101,-313.42009014,0.001,,
1184581,-73.33137629582332,1184714,11639,9.582710046034594,3796,295.92,101,-324.74882411000004,0.001,,
1184645,-73.27803584507534,1185000,,8.757329628385346,,,,,0.001,1000.0,210.44031973368547
1185678,-73.36150674258961,1185808,11659,6.417254180619211,3800,304.12,101,-333.6570447,0.001,,
1187820,-73.20064336603338,1187956,11673,9.076653864166953,3804,304.56,101,-333.96907859,0.001,,
1188981,-73.25638103485107,1189198,11680,7.4292239275845615,3808,313.79,101,-344.3091927399999,0.001,,
1189263,-73.03821334838867,1190000,,8.535585138201714,,,,,0.001,1000.0,478.0396915778518
1190263,-73.4024287109375,1190488,11701,8.124010644197464,3812,315.44,101,-346.43911056,0.001,,
1191514,-72.93347637469952,1192612,11711,8.568503321953191,3816,325.9,101,-357.70366490999993,0.001,,
1192752,-73.1377944946289,1193850,11719,8.719349810055324,3820,327.9,101,-359.82097682000006,0.001,,
1194775,-73.46078260803223,1195000,,8.918454611063003,,,,,0.001,1000.0,397.77338160425427
1195775,-73.50499583435058,1195971,11750,8.474770597577095,3824,326.94,101,-358.71342502,0.001,,
1198031,-73.38978381347657,1198291,11765,8.034156792879104,3828,347.78,101,-381.1567406,0.001,,
1199311,-73.604951171875,1199494,11773,8.737514407634736,3832,338.83,101,-371.6145159599999,0.001,,
1199433,-73.80520672268338,1200000,,7.920675471022323,,,,,0.001,1000.0,194.85189835345372
1200654,-73.6809754930101,1201752,11795,8.454378055231604,3836,358.32,101,-393.17171892999994,0.001,,
1203714,-73.31618338012696,1204302,11813,8.936912052869797,3840,380.67,101,-417.58302728999996,0.001,,
1204245,-73.78976821899414,1205000,,6.952405159066363,,,,,0.001,1000.0,444.0959954895079
1205325,-73.4256462097168,1206423,11830,7.59893607199192,3844,389.7,101,-427.3308296199999,0.001,,
1206526,-73.19561153263241,1206659,11835,9.56549157815821,3848,380.43,101,-417.34040544,0.001,,
1206770,-73.54526539852745,1206899,11836,9.248909686741076,3852,371.4,101,-407.56875547,0.001,,
1208019,-73.11989733637596,1208161,11843,8.716776305315445,3856,371.66,102,-407.59948396,0.001,,
1208206,-73.38173571499911,1209304,11844,8.38145477663387,3860,371.53,102,-407.36181437,0.001,,
1209206,-73.42044036865235,1210000,,8.097068008422852,,,,,0.001,1000.0,305.24039368755183
1212206,-73.46813313293457,1212415,11873,8.488399214029313,3864,397.96,102,-436.14735485999995,0.001,,
1214418,-73.56411174011231,1214560,11884,8.525397943496705,3868,379.41,102,-415.8851018900001,0.001,,
1214733,-73.38287168230329,1214950,11886,8.325832167693546,3872,377.02,102,-413.07792517999997,0.001,,
1214852,-73.77932573954264,1215000,,8.639379138706111,,,,,0.001,1000.0,281.39885546439325
1216088,-73.62164668273925,1217186,11902,8.798995432376861,3876,385.09,102,-421.48868681,0.001,,
1217226,-73.34423932162198,1217439,11907,9.10020831769163,3880,386.31,102,-422.92580157000003,0.001,,
1219341,-73.65264749145508,1220000,,8.208143307566642,,,,,0.001,1000.0,225.53295619692653
1220341,-73.71730084228516,1220584,11932,8.580466549992561,3884,414.68,102,-452.97304932,0.001,,
1221646,-73.59354570007324,1221874,11938,8.368859460115432,3888,405.99,102,-443.52537170999994,0.001,,
1222887,-72.96625349256728,1223985,11946,9.426944573720297,3892,405.19,102,-442.66173509999993,0.001,,
1224887,-74.00095845031738,1225000,,8.225489752292633,,,,,0.001,1000.0,463.2238372512162
1225960,-73.75824534606933,1227058,11971,8.33042977809906,3896,423.44,102,-462.76078961999985,0.001,,
1228063,-73.8204797108968,1228196,11981,7.913811688621839,3900,423.88,102,-463.12436703,0.001,,
1228501,-73.84774134709285,1228695,11983,7.549366882214179,3904,407.39,102,-445.57903286,0.001,,
1229826,-73.86492776489258,1230000,,7.957988722205162,,,,,0.001,1000.0,501.664151490666
,,1230924,11999,,3908,417.26,102,-456.57687653,,,
1231875,-73.70642782592773,1232973,12010,8.399593910336494,3912,424.85,102,-464.9033900299999,0.001,,
1234118,-73.94292910893758,1234268,12020,6.882592257112265,3916,416.56,102,-455.9699283899999,0.001,,
1234170,-73.83223606989934,1235000,,8.287745847151829,,,,,0.001,1000.0,384.31646533403546
1236244,-73.77171496582031,1236431,12039,8.133433883547783,3920,425.81,102,-466.31601111000003,0.001,,
1236587,-73.7445435197386,1236736,12041,8.74269289186556,3924,407.65,102,-446.69448993000003,0.001,,
1237759,-73.90585111960387,1237882,12047,7.470619250566531,3928,395.91,102,-434.53057314,0.001,,
1237870,-74.10522937774658,1238023,12047,7.293136750658353,3932,385.29,102,-422.95625722999995,0.001,,
1239068,-73.7990611006574,1239239,12054,8.170378527990202,3936,374.87,102,-411.07430016,0.001,,
1239141,-73.47368155585394,1240000,,7.55440741369169,,,,,0.001,1000.0,83.88731496098917
1242141,-74.11771589660644,1242298,12079,8.772668458819389,3940,379.96,102,-416.87405715000006,0.001,,
1243296,-73.85161844889323,1244394,12087,9.939571964740754,3944,379.71,102,-416.6991165500001,0.001,,
1244527,-74.11292797586192,1244679,12092,8.989443746597871,3948,380.2,102,-417.3626620300001,0.001,,
1244581,-74.32450697157118,1245000,,9.874091453022427,,,,,0.001,1000.0,59.124552160152234
1246650,-74.01996547154017,1247748,12112,9.516916990280151,3952,408.49,103,-448.07726202,0.001,,
1249650,-73.98487351989746,1250000,,8.485634273290634,,,,,0.001,1000.0,109.2939927623564
1250650,-74.02848675537109,1250833,12139,8.48036652636528,3956,426.72,103,-467.75228065000005,0.001,,
1251035,-74.13999789101737,1252133,12142,7.617530084082058,3960,428.29,103,-469.67816931,0.001,,
1253202,-73.97722625732422,1254300,12154,6.777194333076477,3964,418.85,103,-459.2419269799999,0.001,,
1254202,-74.00952407836914,1255000,,8.714702604413032,,,,,0.001,1000.0,441.96767780035736
1256418,-73.9798158009847,1256559,12178,8.066492703777772,3968,419.99,103,-460.96634550000005,0.001,,
1258485,-74.08671617126465,1258692,12188,7.890771771073341,3972,437.42,103,-479.62263931999996,0.001,,
1258749,-74.04012843540737,1258863,12189,6.792490482330322,3976,416.77,103,-457.35893083999997,0.001,,
1259787,-73.74560338800603,1260000,,8.448414520783858,,,,,0.001,1000.0,384.6364810157567
1260787,-74.18610707092286,1261885,12210,7.744781428933144,3980,444.46,103,-487.68141552000003,0.001,,
1262954,-74.02758896656526,1263078,12220,8.061098521755587,3984,424.94,103,-467.37510049,0.001,,
1263744,-74.39080174763997,1263911,12225,7.5649025440216064,3988,420.37,103,-462.5846181699999,0.001,,
1264045,-74.21204349912446,1265000,,7.959464359900047,,,,,0.001,1000.0,217.60287726596
1266045,-74.243060256958,1267143,12246,7.830475550055504,3992,431.58,103,-474.38948652999994,0.001,,
1269099,-74.22706704711914,1270000,,9.296660587906837,,,,,0.001,1000.0,-26.381889226241036
,,1270197,12271,,3996,431.39,103,-473.9384527499999,,,
1271355,-74.1305294342041,1272453,12283,8.849221133708953,4000,442.57,103,-486.08298134999995,0.001,,
1274355,-74.20365560913086,1275000,,8.923387753248214,,,,,0.001,1000.0,316.0139758050442
1275355,-74.27586535644531,1276453,12312,8.234194269299508,4004,477.58,103,-524.16723168,0.001,,
1276490,-74.6731036376953,1276611,12317,8.134538835949368,4008,456.87,103,-501.14085429,0.001,,
1277572,-74.33728694915771,1277731,12323,6.640627048909664,4012,447.58,103,-490.82718249,0.001,,
1279692,-74.50849742126465,1279837,12334,8.58955041873455,4016,455.69,103,-500.3665153599999,0.001,,
1279772,-73.9506077485926,1280000,,8.606857191432606,,,,,0.001,1000.0,173.2827075805384
1280018,-74.65879717740145,1281116,12345,9.27478491300824,4020,446.85,103,-490.5203772800001,0.001,,
1283068,-74.27038157653809,1283259,12359,8.857211482286454,4024,465.23,103,-510.16484518,0.001,,
1284161,-74.1854953918457,1285000,,8.245211870908737,,,,,0.001,1000.0,224.69659997159616
1285268,-73.65587163854528,1285421,12379,7.879241034249279,4028,475.39,103,-520.8439472499999,0.001,,
1286548,-74.19470143127441,1287646,12387,8.86913287436962,4032,496.23,103,-542.8679672,0.001,,
1288663,-74.35324096679688,1288785,12397,6.860121291781229,4036,495.46,103,-541.9218609,0.001,,
1288749,-74.73381132238052,1288980,12398,6.191536510691924,4040,466.82,103,-510.43247797000004,0.001,,
1288950,-73.68666480569279,1290000,,8.885779549093808,,,,,0.001,1000.0,224.92380023719744
1289982,-73.82562017440796,1290214,12413,7.268397871404886,4044,458.2,103,-501.04656697999997,0.001,,
1291300,-74.16447323608398,1292398,12420,7.764570473790169,4048,477.19,104,-522.17352888,0.001,,
1292435,-74.45164841871996,1292546,12425,6.410084265929002,4052,447.98,104,-490.5526411699999,0.001,,
1293219,-73.60300381978352,1294317,12430,8.934332304000854,4056,434.84,104,-476.46254354000007,0.001,,
1294219,-73.99202485656738,1295000,,8.075673256516456,,,,,0.001,1000.0,-8.083366873573686
1295286,-73.45545087541852,1295510,12448,10.289891674405052,4060,433.77,104,-475.73453694000005,0.001,,
1296608,-74.06373107127654,1297706,12456,7.88103666366675,4064,434.06,104,-476.21387663,0.001,,
1299095,-73.7802131652832,1299219,12469,8.313159126162528,4068,426.6,104,-468.15429715,0.001,,
1299121,-73.49114403357872,1300000,,8.814909448990456,,,,,0.001,1000.0,248.22435603917984
1302121,-73.90880145263672,1302249,12493,8.360093605160714,4072,435.57,104,-477.56162537999995,0.001,,
1303436,-73.721189226423,1303602,12500,7.622163791142538,4076,447.39,104,-490.3966607499999,0.001,,
1304555,-74.39106475830079,1305000,,9.430475305108462,,,,,0.001,1000.0,182.03128684880213
1305555,-73.83200550842285,1305725,12520,7.949447740793228,4080,438.4,104,-480.59370943,0.001,,
1307680,-73.99738577270507,1307912,12531,8.09028167116642,4084,448.34,104,-491.406138,0.001,,
1308979,-73.90737997967264,1309091,12538,7.574131973328129,4088,451.8,104,-495.2571443600001,0.001,,
1308993,-74.26562608991351,1310000,,7.0126462153026035,,,,,0.001,1000.0,52.894940034905446
1311256,-73.78144911563757,1311470,12558,8.707045643501862,4092,443.27,104,-486.36972871,0.001,,
1313484,-73.81451791381836,1313624,12570,8.395396315217019,4096,434.27,104,-476.84240707000004,0.001,,
1314620,-73.61683482508505,1315000,,9.872734718635433,,,,,0.001,1000.0,275.9861425589096
,,1315718,12585,,4100,432.65,104,-475.31130081,,,
1316648,-72.74287632533482,1317746,12595,6.3303265021397515,4104,412.93,104,-453.93847446,0.001,,
1317850,-73.94477123684354,1318061,12601,10.31482241494315,4108,414.5,104,-455.72798806,0.001,,
1319156,-73.96936837220804,1319293,12607,10.001210799464932,4112,415.62,104,-457.06870040999996,0.001,,
1319277,-74.51091639200847,1320000,,13.489185571670532,,,,,0.001,1000.0,243.20489972706565
1320277,-73.84010011291504,1320428,12622,7.883750731706619,4116,405.91,104,-446.3298881000001,0.001,,
1321392,-73.9099153289795,1321590,12629,8.558911414027214,4120,404.74,104,-444.90350832,0.001,,
1323551,-74.05461778311894,1323669,12640,9.373533109487113,4124,404.1,104,-444.2735693899999,0.001,,
1324616,-74.09197843933106,1325000,,7.9092201503515245,,,,,0.001,1000.0,446.4421148547561
1325616,-74.1525897064209,1325790,12660,8.401171646237373,4128,403.69,104,-444.2130316700001,0.001,,
1326026,-73.87776624477976,1326170,12662,9.24460482646008,4132,385.24,104,-424.91812714,0.001,,
1326332,-73.59650186391977,1326454,12663,8.293103275299073,4136,376.69,104,-415.96273119,0.001,,
1326446,-74.14135456085205,1326561,12664,9.433514386415482,4140,375.81,104,-414.91933328,0.001,,
1326643,-74.53759256998698,1327741,12666,9.780181266823593,4144,375.27,104,-414.32519476999994,0.001,,
1329875,-74.02987138366699,1330000,,7.815193106174469,,,,,0.001,1000.0,203.42229261425717
,,1330038,12691,,4148,376.4,104,-415.1286646299999,,,
1331067,-74.05993448893229,1331191,12698,8.065207540011796,4152,386.45,104,-426.1125584199999,0.001,,
1331932,-73.92564145256492,1332104,12702,7.828909717389007,4156,377.87,104,-416.70682249,0.001,,
1332250,-74.11166524887085,1333348,12705,6.976526357233524,4160,378.38,104,-416.70855564,0.001,,
1334441,-73.8114638671875,1334581,12715,8.684500494599343,4164,368.75,104,-406.0705689299999,0.001,,
1334483,-74.0804933820452,1335000,,8.36902391910553,,,,,0.001,1000.0,34.054233194186054
1336565,-74.70681874344989,1336762,12735,7.771672684971879,4168,375.43,104,-412.57841417000003,0.001,,
1337795,-74.03127429199219,1337958,12741,8.009485904574394,4172,357.09,105,-393.10552660999997,0.001,,
1339004,-73.94495942687988,1340000,,7.979414810180664,,,,,0.001,1000.0,45.09682125183171
1340004,-73.88706298828124,1340267,12761,8.224814594626427,4176,366.65,105,-403.76149135,0.001,,
1340396,-73.9303463351342,1341494,12764,8.572283167031504,4180,357.69,105,-393.53464854,0.001,,
1342560,-73.82836574978299,1343658,12775,6.220314739455639,4184,357.46,105,-392.88019644,0.001,,
1344755,-74.04749301147461,1344918,12786,8.082766995549202,4188,358.27,105,-393.56411273,0.001,,
1344820,-73.47551889130564,1345000,,8.2822021484375,,,,,0.001,1000.0,38.449019102324385
1345931,-73.9827386765253,1347029,12802,8.03034063549929,4192,355.59,105,-390.35264372,0.001,,
1348063,-74.54521829941693,1348213,12812,9.418908005175384,4196,345.89,105,-380.09872342999995,0.001,,
1349222,-74.103345703125,1349399,12818,8.186054433584212,4200,336.81,105,-369.92428301,0.001,,
1349301,-74.16771854498448,1350000,,9.175681907919389,,,,,0.001,1000.0,70.49446766712936
1350410,-74.77754775337552,1351508,12833,9.680825435596963,4204,337.62,105,-370.47530006,0.001,,
1352471,-74.26530536852385,1353569,12843,8.865475347167568,4208,355.08,105,-389.31134172000003,0.001,,
1353691,-74.05351707262871,1353876,12849,8.763726356701973,4212,345.83,105,-379.24188151000004,0.001,,
1353867,-74.34483032226562,1354965,12851,9.085284233093262,4216,345.37,105,-378.49239521000004,0.001,,
1354867,-74.02322135925293,1355000,,7.756412755489349,,,,,0.001,1000.0,223.76998598403299
1354987,-74.42200205876277,1356085,12865,9.17797904748183,4220,344.95,105,-378.32936626000003,0.001,,
1357998,-74.24859388732911,1358116,12880,8.270668679118156,4224,344.47,105,-377.99084271,0.001,,
1359063,-74.28442625565962,1360000,,8.98083585633172,,,,,0.001,1000.0,272.3143339762831
1360063,-74.35501930236816,1360192,12899,8.340007395148277,4228,344.02,105,-377.23317956,0.001,,
1361772,-74.31662419128418,1361912,12909,8.946027135014534,4232,357.42,105,-391.6300046900001,0.001,,
1363835,-73.91569671630859,1363993,12924,8.7886430422465,4236,375.39,105,-410.90451913000004,0.001,,
1363935,-74.51848449707032,1365000,,8.49191951751709,,,,,0.001,1000.0,208.75634296016725
1365935,-74.41295370483398,1366060,12953,7.8880417510271075,4240,394.99,105,-431.78107427,0.001,,
1367131,-74.3667565612793,1367263,12961,7.633606609106064,4244,395.22,105,-432.27501907000004,0.001,,
1368423,-74.85428009033203,1368654,12970,7.841370590271488,4248,386.16,105,-422.19003555,0.001,,
1369616,-73.90216296652089,1370000,,7.431304343368696,,,,,0.001,1000.0,193.3002787333913
,,1370714,12993,,4252,395.23,105,-431.85694686000005,,,
1371730,-74.3798184967041,1371876,13006,8.227760347127914,4256,397.72,105,-434.76274404000003,0.001,,
1372665,-74.12269771800322,1372930,13013,8.284159776142666,4260,395.82,105,-432.83837954,0.001,,
1374892,-74.41435820007324,1375000,,8.353379663228989,,,,,0.001,1000.0,514.3588763975101
,,1375214,13042,,4264,406.33,105,-444.3972532700001,,,
1375549,-74.6423739779527,1375678,13046,7.649940214339336,4268,389.16,105,-426.1179527900001,0.001,,
1378580,-74.3574461364746,1379678,13069,7.759131621837616,4272,417.2,105,-456.66794482,0.001,,
1379802,-74.0986826578776,1380000,,8.100811462082932,,,,,0.001,1000.0,443.22814135628386
1380802,-74.33484970092773,1380984,13097,7.755738111972809,4276,407.17,105,-445.63605925999997,0.001,,
1381021,-74.71258878707886,1381157,13098,6.225170470774174,4280,396.63,105,-434.43513820999993,0.001,,
1382242,-74.28677644348144,1383340,13108,8.371084320902824,4284,396.82,105,-434.9744662699999,0.001,,
1384242,-74.36079304504395,1385000,,7.957559875845909,,,,,0.001,1000.0,505.16465396877464
1385322,-73.80863990783692,1385593,13144,7.746844244003296,4288,406.75,105,-445.24224367000005,0.001,,
1387574,-74.38075772094727,1388672,13162,7.731711796045303,4292,416.43,105,-455.45781723000005,0.001,,
1389628,-74.09827587890625,1389831,13175,8.22765643119812,4296,416.18,105,-455.08865804999994,0.001,,
1389733,-74.00629058251015,1390000,,8.182156652495975,,,,,0.001,1000.0,223.36948104426264
1391789,-74.27953447614398,1392887,13206,7.101390774760928,4300,434.88,105,-474.80916922999995,0.001,,
1394789,-74.31273757934571,1395000,,7.68424899816513,,,,,0.001,1000.0,177.3466258442507
1394990,-74.4724233646204,1395162,13244,8.19683502799836,4304,436.54,105,-476.46686163,0.001,,
1396106,-74.4081400604248,1396231,13253,8.078169167160988,4308,426.62,105,-465.81289588,0.001,,
1396458,-74.46703805728835,1397556,13257,8.884581285653654,4312,436.8,105,-476.82462454,0.001,,
1398516,-74.07203754625823,1398665,13272,6.953217242215131,4316,437.0,105,-477.07598735,0.001,,
1399741,-74.36011563110351,1399900,13281,7.707746269345283,4320,438.15,105,-478.41463461,0.001,,
1399849,-73.97376417077106,1400000,,6.510485461417665,,,,,0.001,1000.0,369.1438153298979
1400133,-74.39273600675622,1401231,13299,8.00705802380131,4324,431.15,105,-470.83338956999984,0.001,,
1404133,-74.17735977172852,1404299,13327,7.8157245819568635,4328,441.07,105,-480.92129265000005,0.001,,
1404343,-74.30939292907715,1404529,13329,7.1354678924267105,4332,426.17,105,-464.7379073399999,0.001,,
1404508,-74.46341294508714,1405000,,7.451803321962233,,,,,0.001,1000.0,350.46140052011776
1405577,-74.34097783705768,1406675,13354,7.838848362798276,4336,426.82,105,-465.04600757000003,0.001,,
1406848,-74.16671527515759,1407110,13362,8.658506656234914,4340,410.5,105,-447.94101364,0.001,,
1408182,-74.4280348777771,1409280,13373,7.892976606417002,4344,420.17,105,-458.46247961,0.001,,
1409182,-74.3489732208252,1410000,,7.662709569096565,,,,,0.001,1000.0,228.35649869087212
1410412,-74.33670171101888,1411510,13403,8.247463163101312,4348,428.56,105,-467.72619913,0.001,,
1412564,-74.37404223632812,1413662,13419,7.737175583958626,4352,429.48,105,-469.28601139,0.001,,
1414839,-74.26747010803223,1415000,,7.935559192419052,,,,,0.001,1000.0,322.22712071093264
1415839,-74.17760133361817,1416372,13457,8.336006059527397,4356,444.96,105,-485.59406738000007,0.001,,
1417440,-74.19006970054225,1418538,13469,7.3446035181221205,4360,456.08,105,-497.7490833299999,0.001,,
1419546,-74.05632760789659,1419696,13483,8.009433413895083,4364,444.82,105,-485.33872819,0.001,,
1419598,-73.72871633676382,1420000,,8.511687338352203,,,,,0.001,1000.0,528.7172676097601
1421637,-74.4748699790553,1421834,13512,8.203900049894283,4368,461.56,105,-503.41979642999996,0.001,,
1421837,-74.02254274156358,1422133,13513,8.62498230476902,4372,424.55,105,-463.09981766000004,0.001,,
1422202,-74.07209658622742,1423300,13517,7.761903937906027,4376,423.16,105,-461.40670270000004,0.001,,
1424202,-74.17334432983398,1425000,,8.126931030988693,,,,,0.001,1000.0,258.847510831416
1426202,-74.2378853302002,1427300,13562,8.248776540279389,4380,461.43,105,-502.79408986999994,0.001,,
1429202,-74.145097366333,1430000,,7.868487534403801,,,,,0.001,1000.0,499.93847511839124
1430202,-73.98381814575195,1430364,13605,7.914764829158783,4384,470.24,105,-512.7465656500001,0.001,,
1431378,-74.01287858581543,1431498,13614,8.36112399160862,4388,459.05,105,-501.19439118999986,0.001,,
1432566,-74.1297362796844,1432690,13622,8.297269088745118,4392,440.18,105,-480.87078188999993,0.001,,
1434454,-74.13336341785934,1434575,13637,7.824629745955737,4396,447.44,105,-488.3358471699999,0.001,,
1434554,-73.01117845015092,1435000,,8.762317407698859,,,,,0.001,1000.0,314.95976892518667
1435554,-74.03636845397949,1435723,13659,7.769230452775955,4400,428.36,105,-468.17379287999995,0.001,,
1435978,-74.07360252005155,1436114,13662,7.472815353362287,4404,409.52,105,-447.86758307,0.001,,
1437194,-73.72256134777534,1438292,13672,7.558653604837112,4408,420.61,105,-459.9517839100001,0.001,,
1438541,-74.39118385314941,1438657,13680,7.878540532630787,4412,411.01,105,-449.5655282,0.001,,
1438932,-73.78420229009129,1440000,,8.588644633663883,,,,,0.001,1000.0,217.96774538999324
1440932,-74.01142106628419,1442030,13711,8.24037072122097,4416,433.65,105,-474.29598313,0.001,,
1442133,-74.28021973254634,1442271,13718,8.27436045922485,4420,423.71,105,-463.31027077,0.001,,
1444255,-74.1875537109375,1444421,13732,7.710409357786179,4424,431.9,105,-471.76455717,0.001,,
1444563,-74.25131874084472,1445000,,7.7064086844523745,,,,,0.001,1000.0,247.23080388165545
1445645,-74.08791295493522,1445894,13754,8.647864312660403,4428,415.95,105,-455.06840331,0.001,,
1445877,-74.15798950195312,1446130,13755,6.583104395866394,4432,416.01,105,-455.23931023,0.001,,
1446199,-73.89479064941406,1446490,13758,7.233101107857444,4436,398.15,105,-436.58224744,0.001,,
1447484,-74.10652923583984,1447675,13766,7.200159551547124,4440,405.65,105,-444.13010391999995,0.001,,
1448656,-74.01146960449219,1448908,13774,8.030336023211479,4444,396.28,105,-433.8753348999999,0.001,,
1449810,-74.0862138519287,1450000,,8.106546656489373,,,,,0.001,1000.0,499.92545693783904
1451291,-74.22397587585449,1451518,13807,7.451641544342041,4448,400.08,105,-438.02688471,0.001,,
1451782,-74.04918272103836,1451913,13810,7.73649675810515,4452,382.51,105,-418.66044394000005,0.001,,
1453001,-73.9170244140625,1453132,13819,7.878717602849006,4456,367.6,105,-402.73302037999997,0.001,,
1454208,-74.34458644215654,1455000,,7.960191202752384,,,,,0.001,1000.0,634.0363636355847
,,1455306,13843,,4460,367.68,105,-402.6855453999999,,,
1455307,-74.1027562994706,1455428,13850,7.222465602975142,4464,357.32,105,-391.52204632,0.001,,
1455703,-74.23228991473162,1455931,13853,5.843419852080168,4468,340.97,105,-374.15600830999995,0.001,,
1457001,-73.94253125398055,1457139,13862,8.49748368417063,4472,350.06,105,-384.01470863,0.001,,
1458082,-74.48386192321777,1458277,13869,7.503885800639789,4476,349.77,105,-383.69759450000004,0.001,,
1459362,-74.0671877179827,1459697,13879,7.414321238654001,4480,323.97,105,-355.87875183999995,0.001,,
1459627,-74.12902232578823,1460000,,9.24819300855909,,,,,0.001,1000.0,356.806127015606
1460658,-74.14101219177246,1461756,13903,5.717357016378833,4484,313.92,105,-344.07047481,0.001,,
1462825,-73.8968869377585,1463923,13919,6.621733352116176,4488,324.25,105,-354.81732299000004,0.001,,
1464842,-73.22320726182726,1465000,,6.097227334976196,,,,,0.001,1000.0,705.5930164124817
1465842,-73.97676782226563,1465966,13952,7.6520837075710295,4492,332.76,105,-363.9137183599999,0.001,,
1466093,-74.32822665046243,1467191,13955,7.254984325736109,4496,326.16,105,-357.0029736599999,0.001,,
1468192,-73.95150858561198,1468312,13969,7.147712135314942,4500,325.89,105,-356.88439675999996,0.001,,
1469253,-74.19211498059724,1470000,,6.672044552289522,,,,,0.001,1000.0,608.6344991095423
1470253,-74.19210186767579,1471351,13999,7.821198598384857,4504,352.37,105,-385.58526573999995,0.001,,
1473284,-74.40215969085693,1473428,14020,6.913890873232195,4508,351.36,105,-384.79657146000005,0.001,,
1474446,-74.49034974633193,1475000,,7.3426029314229515,,,,,0.001,1000.0,741.8838842827827
,,1475544,14044,,4512,368.87,105,-403.4646831499999,,,
1475661,-74.04679672806351,1475779,14051,9.235199971632523,4516,337.49,105,-369.10705191999995,0.001,,
1475784,-74.45913423810687,1476882,14053,9.7650859441076,4520,346.11,105,-378.72594794,0.001,,
1476902,-74.02216815948486,1477141,14060,6.356606937944889,4524,327.2,105,-358.49383723000005,0.001,,
1478152,-74.09916802978516,1478360,14069,7.718135958790779,4528,324.66,105,-355.76617602999994,0.001,,
1479262,-74.07449407958984,1480000,,7.40129206931591,,,,,0.001,1000.0,580.7937765845097
1480342,-74.29423999786377,1480492,14098,6.528198772668839,4532,343.62,105,-376.05401598,0.001,,
1481522,-73.9454771677653,1481906,14107,7.241147798040639,4536,354.16,105,-387.30876706999993,0.001,,
1482018,-74.06711092862216,1483116,14111,9.105962900888352,4540,354.41,105,-387.91010620000003,0.001,,
1484052,-73.99222869873047,1485000,,7.461151522397995,,,,,0.001,1000.0,753.9708900349215
,,1485150,14140,,4544,362.42,105,-396.08439711,,,
1486267,-73.79634045797681,1486387,14154,6.945769293913766,4548,348.69,105,-381.17922899999996,0.001,,
1486432,-74.2143046061198,1486556,14155,6.396613041559855,4552,346.43,105,-378.53112687,0.001,,
1488512,-73.65181590270996,1488627,14169,7.824165865063668,4556,354.95,105,-388.12648460000014,0.001,,
1489598,-73.70514551798503,1489717,14177,9.226955870787302,4560,344.11,105,-376.37112341000005,0.001,,
1489619,-73.38433837890625,1490000,,7.74845670518421,,,,,0.001,1000.0,723.071600922913
1492619,-73.8698076171875,1492727,14212,7.402687764883042,4564,372.99,105,-407.69845295,0.001,,
1494702,-74.3306134198163,1495000,,7.563694811847112,,,,,0.001,1000.0,530.9967665665084
,,1495800,14241,,4568,398.69,105,-435.66495168,,,
1496879,-74.12668127441407,1497054,14255,7.526681080818176,4572,399.15,105,-436.06294469,0.001,,
1497221,-73.87956330270478,1498319,14259,9.255077640215555,4576,400.42,105,-437.82056620000003,0.001,,
1499340,-73.00735346476237,1499574,14272,6.805991778771083,4580,398.77,105,-435.98664776,0.001,,
1499613,-74.07563781738281,1500000,,9.036783660159392,,,,,0.001,1000.0,510.89295014426824
1500613,-74.3992826385498,1500952,14289,7.319943997621536,4584,391.96,105,-429.17039006,0.001,,
1502031,-74.38632023620606,1503129,14298,7.158510157704353,4588,392.06,105,-429.7465820400001,0.001,,
1504113,-74.29955673217773,1504257,14309,8.104649785636127,4592,382.91,105,-420.10825001000006,0.001,,
1504159,-73.95348988408628,1505000,,6.238785935484844,,,,,0.001,1000.0,602.150750674057
1505449,-74.4312858581543,1505564,14329,6.600499095587895,4596,383.73,105,-420.8087164499999,0.001,,
1506601,-74.40987752278646,1507699,14337,7.136707579096158,4600,393.87,105,-431.85517828999997,0.001,,
1509714,-74.76390264892578,1509862,14353,7.378574523687362,4604,385.11,105,-422.02470711999996,0.001,,
