time/time_elapsed,train/actor_loss,rollout/ep_len_mean,train/n_updates,train/critic_loss,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/fps,train/learning_rate,eval/mean_reward,eval/mean_ep_length
313,,50.0,,,52000,1040,-6.116607139999998,165,,,
314,18.433676528930665,50.0,52050,0.05711790055036545,52200,1044,-6.023329490000002,165,0.001,,
315,18.468536529541016,50.0,52250,0.051267008259892465,52400,1048,-6.077573400000001,165,0.001,,
317,18.489875106811525,50.0,52450,0.056469620317220685,52600,1052,-6.107509520000001,165,0.001,,
318,18.51757469177246,50.0,52650,0.05356642030179501,52800,1056,-6.119269919999999,165,0.001,,
,18.524767532348633,,52850,0.05029217392206192,53000,,,,0.001,-5.983586153993383,50.0
319,,50.0,,,53000,1060,-6.106929310000002,165,,,
320,18.621908798217774,50.0,53050,0.07570940762758255,53200,1064,-6.16245148,165,0.001,,
321,18.622587661743164,50.0,53250,0.064475439786911,53400,1068,-6.23729331,165,0.001,,
322,18.603868789672852,50.0,53450,0.05349290311336517,53600,1072,-6.2323533300000005,165,0.001,,
324,18.67215965270996,50.0,53650,0.053282776325941084,53800,1076,-6.1679220500000005,165,0.001,,
,18.74010917663574,,53850,0.05658420272171497,54000,,,,0.001,-5.864492432563566,50.0
325,,50.0,,,54000,1080,-6.19775506,165,,,
326,18.706424407958984,50.0,54050,0.07592673383653165,54200,1084,-6.319320040000001,165,0.001,,
328,18.78473030090332,50.0,54250,0.05148716576397419,54400,1088,-6.257450819999999,165,0.001,,
329,18.798737716674804,50.0,54450,0.05346041854470968,54600,1092,-6.182442139999999,165,0.001,,
330,18.834048767089843,50.0,54650,0.05373306944966316,54800,1096,-6.1608091300000005,165,0.001,,
,18.879604034423828,,54850,0.06747913673520088,55000,,,,0.001,-5.926589049585163,50.0
331,,50.0,,,55000,1100,-6.016279249999999,165,,,
332,18.874884338378905,50.0,55050,0.05356336452066898,55200,1104,-5.98113833,165,0.001,,
333,18.891295394897462,50.0,55250,0.05727351568639279,55400,1108,-5.970682249999999,165,0.001,,
334,18.89926200866699,50.0,55450,0.05136620037257671,55600,1112,-5.981585120000001,166,0.001,,
336,18.965314407348632,50.0,55650,0.05076732710003853,55800,1116,-5.872039810000001,166,0.001,,
,18.962170944213867,,55850,0.05949371464550495,56000,,,,0.001,-5.907691289274953,50.0
337,,50.0,,,56000,1120,-5.95571063,165,,,
338,19.0625057220459,50.0,56050,0.06638830430805683,56200,1124,-5.890913520000001,165,0.001,,
339,19.036310653686524,50.0,56250,0.05444761574268341,56400,1128,-5.931721120000001,165,0.001,,
340,19.11231330871582,50.0,56450,0.05543485201895237,56600,1132,-5.846290130000001,166,0.001,,
342,18.99826583862305,50.0,56650,0.05749426193535328,56800,1136,-5.909835940000001,166,0.001,,
,19.062006225585936,,56850,0.05422083720564842,57000,,,,0.001,-5.869029227783903,50.0
343,,50.0,,,57000,1140,-5.880616179999999,165,,,
344,19.17451774597168,50.0,57050,0.05863954290747642,57200,1144,-5.858491449999999,166,0.001,,
345,19.15442901611328,50.0,57250,0.05605209700763226,57400,1148,-5.833335819999999,166,0.001,,
346,19.213150405883788,50.0,57450,0.05813452087342739,57600,1152,-5.729097230000001,166,0.001,,
347,19.198552780151367,50.0,57650,0.05515244647860527,57800,1156,-5.799421640000002,166,0.001,,
,19.221420974731444,,57850,0.05880030557513237,58000,,,,0.001,-5.892270975932479,50.0
348,,50.0,,,58000,1160,-5.738445110000002,166,,,
350,19.206128845214845,50.0,58050,0.05689854398369789,58200,1164,-5.60894319,166,0.001,,
351,19.221088333129885,50.0,58250,0.08860629856586456,58400,1168,-5.6205206500000005,166,0.001,,
352,19.253255615234377,50.0,58450,0.05796305030584335,58600,1172,-5.654707630000001,166,0.001,,
353,19.27644187927246,50.0,58650,0.06806976079940796,58800,1176,-5.70912712,166,0.001,,
,19.26607276916504,,58850,0.055651506036520006,59000,,,,0.001,-6.040254360856489,50.0
355,,50.0,,,59000,1180,-5.71524235,166,,,
356,19.29564811706543,50.0,59050,0.06167666934430599,59200,1184,-5.708771969999999,166,0.001,,
357,19.311637725830078,50.0,59250,0.06025402471423149,59400,1188,-5.651835160000001,166,0.001,,
358,19.411521759033203,50.0,59450,0.06464869037270546,59600,1192,-5.55905466,166,0.001,,
359,19.346821594238282,50.0,59650,0.05470756448805332,59800,1196,-5.518943709999999,166,0.001,,
,19.433301544189455,,59850,0.05802091121673584,60000,,,,0.001,-6.184124962659553,50.0
361,,50.0,,,60000,1200,-5.583867110000001,166,,,
362,19.456552734375,50.0,60050,0.059395235404372214,60200,1204,-5.6046219200000005,166,0.001,,
363,19.416889419555662,50.0,60250,0.05736673951148987,60400,1208,-5.65042515,166,0.001,,
364,19.456400985717774,50.0,60450,0.06425666771829128,60600,1212,-5.69389198,166,0.001,,
366,19.487941436767578,50.0,60650,0.06050650514662266,60800,1216,-5.70630716,166,0.001,,
,19.54074478149414,,60850,0.06522600196301936,61000,,,,0.001,-5.9679852266330276,50.0
367,,50.0,,,61000,1220,-5.675860140000001,165,,,
368,19.51443244934082,50.0,61050,0.05489928670227528,61200,1224,-5.74365236,165,0.001,,
369,19.503954772949218,50.0,61250,0.05851463690400124,61400,1228,-5.75167686,166,0.001,,
370,19.556952743530275,50.0,61450,0.05807995706796646,61600,1232,-5.766566319999999,166,0.001,,
372,19.62892692565918,50.0,61650,0.05392807394266128,61800,1236,-5.685006449999999,166,0.001,,
,19.69191505432129,,61850,0.06035380788147449,62000,,,,0.001,-6.177376496978104,50.0
373,,50.0,,,62000,1240,-5.7014572999999995,166,,,
374,19.59970642089844,50.0,62050,0.06154816828668117,62200,1244,-5.7805354499999995,166,0.001,,
375,19.730545959472657,50.0,62250,0.09706431403756141,62400,1248,-5.72805459,166,0.001,,
376,19.590139083862304,50.0,62450,0.05699202679097652,62600,1252,-5.76004347,166,0.001,,
378,19.725945663452148,50.0,62650,0.058713536337018014,62800,1256,-5.788118409999999,166,0.001,,
,19.667388305664062,,62850,0.058861676305532455,63000,,,,0.001,-6.056328780017793,50.0
379,,50.0,,,63000,1260,-5.8479195200000005,165,,,
380,19.8513330078125,50.0,63050,0.056054398715496064,63200,1264,-5.938599280000001,165,0.001,,
382,19.74548225402832,50.0,63250,0.059794516041874884,63400,1268,-5.88285949,165,0.001,,
383,19.687428283691407,50.0,63450,0.05521552562713623,63600,1272,-5.888778609999999,165,0.001,,
384,19.7792130279541,50.0,63650,0.053918085396289825,63800,1276,-5.8764883,165,0.001,,
,19.71037040710449,,63850,0.05397199012339115,64000,,,,0.001,-6.11680945190601,50.0
385,,50.0,,,64000,1280,-5.78802631,165,,,
387,19.703329696655274,50.0,64050,0.061233065351843835,64200,1284,-5.66208013,165,0.001,,
388,19.849794235229492,50.0,64250,0.05430071353912354,64400,1288,-5.73271355,165,0.001,,
389,19.87005325317383,50.0,64450,0.05933114804327488,64600,1292,-5.86060109,165,0.001,,
390,19.87641258239746,50.0,64650,0.0579286590218544,64800,1296,-5.91837442,165,0.001,,
,19.80008285522461,,64850,0.05388792157173157,65000,,,,0.001,-5.874315507570282,50.0
392,,50.0,,,65000,1300,-5.828923300000001,165,,,
393,19.84313621520996,50.0,65050,0.07467057809233665,65200,1304,-5.77141512,165,0.001,,
394,19.907782669067384,50.0,65250,0.06053889825940132,65400,1308,-5.739095929999999,165,0.001,,
395,19.907830123901366,50.0,65450,0.05727782189846039,65600,1312,-5.708574409999999,165,0.001,,
397,19.909083633422853,50.0,65650,0.056178673207759856,65800,1316,-5.700326610000001,165,0.001,,
,19.92995651245117,,65850,0.05717136792838574,66000,,,,0.001,-5.950541768921539,50.0
398,,50.0,,,66000,1320,-5.71856998,165,,,
399,19.918307418823243,50.0,66050,0.06382631726562976,66200,1324,-5.77602564,165,0.001,,
400,19.91650115966797,50.0,66250,0.05343061842024326,66400,1328,-5.739336540000002,165,0.001,,
401,19.894481658935547,50.0,66450,0.06002093501389027,66600,1332,-5.7556327,165,0.001,,
403,19.997586135864257,50.0,66650,0.05238742515444755,66800,1336,-5.72136526,165,0.001,,
,19.932998657226562,,66850,0.05507012479007244,67000,,,,0.001,-6.140598078630864,50.0
404,,50.0,,,67000,1340,-5.730621080000001,165,,,
405,19.974336090087892,50.0,67050,0.0540144681930542,67200,1344,-5.65952756,165,0.001,,
406,19.96076545715332,50.0,67250,0.05847165785729885,67400,1348,-5.68691093,165,0.001,,
407,20.127565536499024,50.0,67450,0.057735352888703344,67600,1352,-5.705170210000001,165,0.001,,
408,20.011324310302733,50.0,67650,0.0549678872525692,67800,1356,-5.66896039,165,0.001,,
,20.01733901977539,,67850,0.05623260870575905,68000,,,,0.001,-5.925513507053256,50.0
410,,50.0,,,68000,1360,-5.53690902,165,,,
411,19.953509826660156,50.0,68050,0.06453015081584454,68200,1364,-5.484455150000001,165,0.001,,
412,20.059526443481445,50.0,68250,0.06823492214083672,68400,1368,-5.572624579999999,165,0.001,,
413,20.08240676879883,50.0,68450,0.05487623251974583,68600,1372,-5.4806146799999995,165,0.001,,
414,20.054655227661133,50.0,68650,0.06361800782382489,68800,1376,-5.44245643,165,0.001,,
,20.076664810180663,,68850,0.05762175336480141,69000,,,,0.001,-6.1765119776478965,50.0
416,,50.0,,,69000,1380,-5.529840529999999,165,,,
417,20.121728515625,50.0,69050,0.06910318717360496,69200,1384,-5.635857090000001,165,0.001,,
418,20.118101272583008,50.0,69250,0.07275868102908134,69400,1388,-5.564456250000001,165,0.001,,
420,20.078204727172853,50.0,69450,0.06007776945829391,69600,1392,-5.454019850000001,165,0.001,,
421,20.14730827331543,50.0,69650,0.06265893846750259,69800,1396,-5.4308746999999995,165,0.001,,
,20.185315017700194,,69850,0.052483140975236896,70000,,,,0.001,-6.334614414628595,50.0
422,,50.0,,,70000,1400,-5.503057280000002,165,,,
424,20.204496917724608,50.0,70050,0.056437102779746055,70200,1404,-5.503495550000001,165,0.001,,
425,20.173922805786134,50.0,70250,0.06359726935625076,70400,1408,-5.451675030000001,165,0.001,,
426,20.121453475952148,50.0,70450,0.05931793816387653,70600,1412,-5.46468913,165,0.001,,
427,20.19418815612793,50.0,70650,0.05744204662740231,70800,1416,-5.481831960000001,165,0.001,,
,20.08006660461426,,70850,0.057768417820334435,71000,,,,0.001,-7.01531206779182,50.0
428,,50.0,,,71000,1420,-5.43447933,165,,,
430,20.15987022399902,50.0,71050,0.055692426189780236,71200,1424,-5.451815320000001,165,0.001,,
431,20.127546768188477,50.0,71250,0.058641377612948416,71400,1428,-5.44266542,165,0.001,,
432,20.179164505004884,50.0,71450,0.05501089546829462,71600,1432,-5.557977999999999,165,0.001,,
433,20.169693908691407,50.0,71650,0.058380679190158845,71800,1436,-5.68359506,165,0.001,,
,20.126598739624022,,71850,0.07025406531989574,72000,,,,0.001,-6.699932664027438,50.0
435,,50.0,,,72000,1440,-5.655096000000001,165,,,
436,20.22606788635254,50.0,72050,0.05847485594451427,72200,1444,-5.660625550000001,165,0.001,,
437,20.21477096557617,50.0,72250,0.057014666050672534,72400,1448,-5.70199714,165,0.001,,
438,20.266676177978514,50.0,72450,0.05600674457848072,72600,1452,-5.739974179999999,165,0.001,,
439,20.243197708129884,50.0,72650,0.05292897142469883,72800,1456,-5.697660989999998,165,0.001,,
,20.206963195800782,,72850,0.05814412198960781,73000,,,,0.001,-6.684800738375634,50.0
441,,50.0,,,73000,1460,-5.82576137,165,,,
442,20.170190734863283,50.0,73050,0.050045880153775216,73200,1464,-5.960463100000001,165,0.001,,
443,20.329092712402343,50.0,73250,0.06192708939313889,73400,1468,-5.932854129999999,165,0.001,,
444,20.329864044189453,50.0,73450,0.06057458750903606,73600,1472,-6.017644819999999,165,0.001,,
445,20.240436782836912,50.0,73650,0.057107327207922935,73800,1476,-6.033206690000001,165,0.001,,
,20.361695861816408,,73850,0.05152129501104355,74000,,,,0.001,-6.622126737888903,50.0
446,,50.0,,,74000,1480,-5.893315729999999,165,,,
448,20.30463539123535,50.0,74050,0.07093457467854022,74200,1484,-5.887142540000002,165,0.001,,
449,20.25703681945801,50.0,74250,0.05597363278269768,74400,1488,-6.031794739999999,165,0.001,,
450,20.277981491088866,50.0,74450,0.07104761511087418,74600,1492,-6.10011887,165,0.001,,
451,20.3251220703125,50.0,74650,0.05030450433492661,74800,1496,-6.124207630000001,165,0.001,,
,20.37074203491211,,74850,0.05694960534572601,75000,,,,0.001,-6.379349468648433,50.0
452,,50.0,,,75000,1500,-6.142376610000001,165,,,
453,20.294443893432618,50.0,75050,0.0552406982332468,75200,1504,-6.2184388,165,0.001,,
454,20.3707511138916,50.0,75250,0.05869520328938961,75400,1508,-6.25742473,165,0.001,,
456,20.35132179260254,50.0,75450,0.06666574604809285,75600,1512,-6.171890060000001,165,0.001,,
457,20.401365661621092,50.0,75650,0.053959980383515356,75800,1516,-6.20042891,165,0.001,,
,20.314989166259764,,75850,0.05577091261744499,76000,,,,0.001,-6.633196158963256,50.0
458,,50.0,,,76000,1520,-6.276723470000002,165,,,
460,20.355136032104493,50.0,76050,0.055894922092556955,76200,1524,-6.139256690000001,165,0.001,,
461,20.364511642456055,50.0,76250,0.06598449602723122,76400,1528,-6.224876769999998,165,0.001,,
462,20.34484375,50.0,76450,0.05292262181639671,76600,1532,-6.139813859999999,165,0.001,,
463,20.40918426513672,50.0,76650,0.05193070963025093,76800,1536,-6.21787652,165,0.001,,
,20.419846115112303,,76850,0.06150550432503223,77000,,,,0.001,-7.163854971295223,50.0
464,,50.0,,,77000,1540,-6.268223930000001,165,,,
465,20.443583984375,50.0,77050,0.06244308546185493,77200,1544,-6.349364469999999,165,0.001,,
466,20.413203201293946,50.0,77250,0.05682255789637566,77400,1548,-6.38369224,165,0.001,,
468,20.466093292236327,50.0,77450,0.05666494332253933,77600,1552,-6.29791196,165,0.001,,
469,20.458692092895507,50.0,77650,0.050360914915800095,77800,1556,-6.34402968,165,0.001,,
,20.382942276000975,,77850,0.056775635257363316,78000,,,,0.001,-7.165482702711597,50.0
470,,50.0,,,78000,1560,-6.3227041999999996,165,,,
472,20.402057647705078,50.0,78050,0.057293298542499545,78200,1564,-6.2915846,165,0.001,,
473,20.443328704833984,50.0,78250,0.05650658316910267,78400,1568,-6.23529189,165,0.001,,
474,20.495740051269532,50.0,78450,0.06530547074973583,78600,1572,-6.174997530000001,165,0.001,,
475,20.46836608886719,50.0,78650,0.05885097302496433,78800,1576,-6.21651774,165,0.001,,
,20.444984588623047,,78850,0.06390155114233494,79000,,,,0.001,-6.576069698575884,50.0
476,,50.0,,,79000,1580,-6.30426875,165,,,
477,20.47834419250488,50.0,79050,0.053330378830432894,79200,1584,-6.25927381,165,0.001,,
479,20.50939758300781,50.0,79250,0.05063829861581325,79400,1588,-6.1862872399999995,165,0.001,,
480,20.5564697265625,50.0,79450,0.05642382889986038,79600,1592,-6.201202540000001,165,0.001,,
481,20.472032470703127,50.0,79650,0.05688294604420662,79800,1596,-6.18755347,165,0.001,,
,20.51024299621582,,79850,0.051348751932382586,80000,,,,0.001,-6.149978938838467,50.0
483,,50.0,,,80000,1600,-6.116164799999999,165,,,
484,20.488092346191408,50.0,80050,0.06084691256284714,80200,1604,-6.060821420000001,165,0.001,,
485,20.54705307006836,50.0,80250,0.05414578527212143,80400,1608,-6.15222401,165,0.001,,
486,20.505710830688475,50.0,80450,0.05086659509688616,80600,1612,-6.23810478,165,0.001,,
487,20.50472969055176,50.0,80650,0.04494399696588516,80800,1616,-6.27984321,165,0.001,,
,20.484462127685546,,80850,0.051481357142329216,81000,,,,0.001,-6.413657381688244,50.0
489,,50.0,,,81000,1620,-6.252671380000001,165,,,
490,20.511663284301758,50.0,81050,0.054703820571303366,81200,1624,-6.379605850000001,165,0.001,,
491,20.61778465270996,50.0,81250,0.060559674873948095,81400,1628,-6.360812240000001,165,0.001,,
493,20.521448974609374,50.0,81450,0.05864787690341473,81600,1632,-6.4001939100000005,165,0.001,,
494,20.542524795532227,50.0,81650,0.05160089153796434,81800,1636,-6.28296334,165,0.001,,
,20.575536575317383,,81850,0.05339470375329256,82000,,,,0.001,-6.250567253353074,50.0
495,,50.0,,,82000,1640,-6.33200464,165,,,
496,20.556116790771483,50.0,82050,0.046394057869911194,82200,1644,-6.241031539999999,165,0.001,,
497,20.5522135925293,50.0,82250,0.06803052209317684,82400,1648,-6.1860267,165,0.001,,
498,20.588915786743165,50.0,82450,0.05185409314930439,82600,1652,-6.21757905,165,0.001,,
500,20.617819213867186,50.0,82650,0.04988229896873236,82800,1656,-6.2565991,165,0.001,,
,20.54798278808594,,82850,0.0523139526322484,83000,,,,0.001,-6.464591329777614,50.0
501,,50.0,,,83000,1660,-6.218752429999999,165,,,
502,20.571120834350587,50.0,83050,0.048973916694521905,83200,1664,-6.1316755600000015,165,0.001,,
503,20.597613372802734,50.0,83250,0.07132714070379734,83400,1668,-6.1440408600000005,165,0.001,,
504,20.6668505859375,50.0,83450,0.05266409169882536,83600,1672,-6.172997860000001,165,0.001,,
505,20.572389450073242,50.0,83650,0.04628497578203678,83800,1676,-6.1533720800000005,165,0.001,,
,20.64357696533203,,83850,0.05216175395995379,84000,,,,0.001,-6.188947154860943,50.0
507,,50.0,,,84000,1680,-6.141826460000001,165,,,
508,20.62522346496582,50.0,84050,0.05872820511460304,84200,1684,-6.080612970000001,165,0.001,,
509,20.64451072692871,50.0,84250,0.047982802391052244,84400,1688,-6.0640676,165,0.001,,
510,20.63984664916992,50.0,84450,0.06116380259394646,84600,1692,-6.063053470000001,165,0.001,,
511,20.661725997924805,50.0,84650,0.0485091383010149,84800,1696,-6.0334547899999995,165,0.001,,
,20.631058502197266,,84850,0.05407053209841251,85000,,,,0.001,-6.102830477617681,50.0
513,,50.0,,,85000,1700,-6.08448422,165,,,
514,20.645779647827148,50.0,85050,0.04937601633369923,85200,1704,-6.09234074,165,0.001,,
515,20.552587585449217,50.0,85250,0.049283542931079866,85400,1708,-5.998083769999999,165,0.001,,
516,20.665137939453125,50.0,85450,0.05158639628440142,85600,1712,-5.943102819999998,165,0.001,,
517,20.700377960205078,50.0,85650,0.04838562577962875,85800,1716,-5.84823419,165,0.001,,
,20.658034744262697,,85850,0.06078830383718014,86000,,,,0.001,-5.93853859778028,50.0
519,,50.0,,,86000,1720,-5.76749192,165,,,
520,20.65082374572754,50.0,86050,0.056315898001194,86200,1724,-5.69028454,165,0.001,,
521,20.674692306518555,50.0,86250,0.06025897391140461,86400,1728,-5.635764920000001,165,0.001,,
522,20.652981491088866,50.0,86450,0.05299375556409359,86600,1732,-5.496348599999999,165,0.001,,
523,20.69988594055176,50.0,86650,0.06231581915169954,86800,1736,-5.4737477000000005,165,0.001,,
,20.651349029541016,,86850,0.049949325434863565,87000,,,,0.001,-6.3193162071052935,50.0
525,,50.0,,,87000,1740,-5.409123669999999,165,,,
526,20.704254760742188,50.0,87050,0.053211292698979375,87200,1744,-5.4069847200000005,165,0.001,,
527,20.695664978027345,50.0,87250,0.05585954412817955,87400,1748,-5.38748918,165,0.001,,
528,20.644712142944336,50.0,87450,0.045776328071951866,87600,1752,-5.3618559900000005,165,0.001,,
529,20.697069854736327,50.0,87650,0.046974059715867045,87800,1756,-5.276929750000001,165,0.001,,
,20.626580810546876,,87850,0.04879356052726507,88000,,,,0.001,-6.43719744081609,50.0
531,,50.0,,,88000,1760,-5.26554538,165,,,
532,20.65414093017578,50.0,88050,0.04806646842509508,88200,1764,-5.310994969999999,165,0.001,,
533,20.664162521362304,50.0,88250,0.047443134412169456,88400,1768,-5.339760319999999,165,0.001,,
534,20.700754776000977,50.0,88450,0.05321215063333511,88600,1772,-5.354390299999999,165,0.001,,
535,20.74552261352539,50.0,88650,0.04480654627084732,88800,1776,-5.309819960000001,165,0.001,,
,20.702470169067382,,88850,0.052194951102137566,89000,,,,0.001,-6.193054714426398,50.0
537,,50.0,,,89000,1780,-5.27458617,165,,,
538,20.730875625610352,50.0,89050,0.05632589191198349,89200,1784,-5.35838613,165,0.001,,
539,20.68746742248535,50.0,89250,0.05857128389179707,89400,1788,-5.28995318,165,0.001,,
540,20.67189125061035,50.0,89450,0.04311377253383398,89600,1792,-5.276111880000001,165,0.001,,
541,20.671941604614258,50.0,89650,0.06051526427268982,89800,1796,-5.317957040000001,165,0.001,,
,20.742167053222655,,89850,0.05095646947622299,90000,,,,0.001,-5.927049968950451,50.0
