time/episodes,rollout/ep_len_mean,time/fps,train/learning_rate,time/time_elapsed,time/total_timesteps,train/actor_loss,train/n_updates,rollout/ep_rew_mean,train/critic_loss,eval/mean_reward,eval/mean_ep_length
2024,1000.0,121,0.001,16179,1962106,-82.79013262939453,1961088,978.4802676300001,0.015218552529811859,,
,,,0.001,,1965000,-82.84206857299804,1964088,,0.014817350664641708,978.7421975672245,1000.0
2028,1000.0,121,0.001,16211,1966106,-82.86315144348144,1965088,978.28532865,0.015517858011648058,,
,,,0.001,,1970000,-82.91875213623047,1969088,,0.01388367559015751,983.8783201754093,1000.0
2032,1000.0,121,,16241,1970106,,,978.5403955599999,,,
2036,1000.0,121,0.001,16262,1974106,-82.96713557434082,1973088,978.84713558,0.014619363974779843,,
,,,0.001,,1975000,-82.97691038513183,1974088,,0.014911704711150378,981.125828319788,1000.0
2040,1000.0,121,0.001,16292,1978106,-83.02184858703613,1977088,978.8570988399999,0.014223729260731488,,
,,,0.001,,1980000,-83.05955828857422,1979088,,0.01517122328421101,983.1865436851979,1000.0
2044,1000.0,121,0.001,16321,1982106,-83.06954652404785,1981088,979.52809409,0.016015601666178554,,
,,,0.001,,1985000,-83.08948945617676,1984088,,0.015895789795555174,981.0119435489178,1000.0
2048,1000.0,121,0.001,16353,1986106,-83.08993045043945,1985088,979.76427742,0.016636065565049648,,
,,,0.001,,1990000,-83.06567733764649,1989088,,0.01677520064916462,977.8846921741963,1000.0
2052,1000.0,121,,16381,1990106,,,979.8925144699999,,,
2056,1000.0,121,0.001,16403,1994106,-83.04090231323242,1993088,979.73163556,0.016437971328385176,,
,,,0.001,,1995000,-83.03614347839356,1994088,,0.0172829562490806,978.7446183085442,1000.0
2060,1000.0,121,0.001,16435,1998106,-83.0400419769287,1997088,979.7128031200002,0.015079543297179043,,
,,,0.001,,2000000,-83.0445732421875,1999088,,0.016597009449265898,979.2428801476956,1000.0
