rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/time_elapsed,train/n_updates,train/clip_fraction,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/std,train/policy_gradient_loss,train/clip_range,train/loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
186.12,123,924.2591681099999,251904,287,876,,,,,,,,,,,,,
186.47,124,927.02288749,253952,287,882,1230,0.219677734375,781.4850544929504,0.8405362367630005,0.0003,0.020895414,0.9502901434898376,-0.05084908333665226,0.2,146.5477752685547,-27.316179448366164,,
,,,255000,,,1240,0.20107421875,641.557677602768,0.8566254824399948,0.0003,0.019975496,0.9493732452392578,-0.049756282547605224,0.2,161.708251953125,-27.28604452610016,203.8,1015.9046825261321
190.07,125,946.52088752,256000,286,892,,,,,,,,,,,,,
193.25,126,964.51878259,258048,287,898,1250,0.2208984375,786.5558759689332,0.8328126668930054,0.0003,0.022260189,0.9484597444534302,-0.051633049128577115,0.2,128.9503173828125,-27.269458019733428,,
,,,260000,,,1260,0.202099609375,920.6486097812652,0.8232140690088272,0.0003,0.019925334,0.9462211728096008,-0.04982156299520284,0.2,168.21588134765625,-27.240018939971925,224.85,1128.8015440627933
193.71,127,967.4511138700001,260096,285,910,,,,,,,,,,,,,
195.22,128,976.2324969200002,262144,285,916,1270,0.251953125,451.5538332700729,0.9101671278476715,0.0003,0.024917126,0.9453131556510925,-0.05557981166057289,0.2,226.17047119140625,-27.19980471134186,,
201.02,129,1005.3468156999999,264192,286,922,1280,0.28056640625,273.27918365001676,0.943533468991518,0.0003,0.028243486,0.945244312286377,-0.05987363550812006,0.2,101.06832885742188,-27.20306122303009,,
,,,265000,,,1290,0.261767578125,312.9751286745071,0.9454621002078056,0.0003,0.02495673,0.9445503354072571,-0.05942868812417146,0.2,66.10737609863281,-27.18264980316162,189.75,950.9270541643724
201.3,130,1007.5558749699999,266240,285,932,,,,,,,,,,,,,
203.94,131,1020.4358072499999,268288,285,938,1300,0.169140625,900.4986992359161,0.8410265445709229,0.0003,0.017956294,0.9472821354866028,-0.045797697309171784,0.2,224.42735290527344,-27.201612651348114,,
,,,270000,,,1310,0.228515625,404.93368618488313,0.9011592343449593,0.0003,0.023863364,0.9458376169204712,-0.053860335118952204,0.2,76.85038757324219,-27.21098878979683,240.25,1213.1614990451374
205.96,132,1030.01348341,270336,284,950,,,,,,,,,,,,,
204.2,133,1020.23461181,272384,284,955,1320,0.226904296875,428.315194773674,0.9223660007119179,0.0003,0.02273095,0.9473255276679993,-0.05122917131520808,0.2,93.89064025878906,-27.215769147872926,,
206.51,134,1031.1188581499998,274432,285,961,1330,0.20537109375,630.3567075252533,0.8901370912790298,0.0003,0.020900289,0.9475834965705872,-0.05219054412737023,0.2,150.47142028808594,-27.234535509347914,,
,,,275000,,,1340,0.221630859375,424.94395661354065,0.8985506072640419,0.0003,0.021206852,0.945866048336029,-0.057056918548187244,0.2,131.48764038085938,-27.21502017378807,250.65,1265.3675198227168
213.7,135,1065.8658840099997,276480,284,971,,,,,,,,,,,,,
218.55,136,1089.6251270999999,278528,284,978,1350,0.211962890625,635.7688753128052,0.8550576418638229,0.0003,0.022659237,0.9448861479759216,-0.05047617434174754,0.2,144.380615234375,-27.193943589925766,,
,,,280000,,,1360,0.2951171875,256.07425365448,0.9418208338320255,0.0003,0.029850975,0.9425379037857056,-0.06447790563397575,0.2,92.063232421875,-27.147510123252868,223.65,1119.046485326439
219.54,137,1094.38152346,280576,283,990,,,,,,,,,,,,,
217.7,138,1084.6514464299999,282624,283,996,1370,0.27255859375,296.8684761047363,0.9406203627586365,0.0003,0.026468767,0.9409275054931641,-0.06597617252264172,0.2,86.47191619873047,-27.106567573547363,,
221.95,139,1106.4809315300001,284672,284,1001,1380,0.27412109375,267.61445717811586,0.9371048212051392,0.0003,0.028031219,0.938225269317627,-0.06298723505460657,0.2,62.23725509643555,-27.048496580123903,,
,,,285000,,,1390,0.230224609375,352.4358038187027,0.9142248556017876,0.0003,0.02225962,0.9374537467956543,-0.05453942412277683,0.2,60.100223541259766,-27.022876447439195,327.8,1644.6511026982218
226.06,140,1125.5619417199998,286720,282,1016,,,,,,,,,,,,,
226.02,141,1124.09768642,288768,282,1022,1400,0.213671875,821.0513647079467,0.8645669370889664,0.0003,0.02112801,0.9368481636047363,-0.04798167656117584,0.2,134.32366943359375,-27.012721872329713,,
,,,290000,,,1410,0.156103515625,1379.0039276123048,0.7975371181964874,0.0003,0.016033798,0.935644805431366,-0.04340461325191427,0.2,410.9001770019531,-26.991511738300325,353.7,1769.7459103553556
224.37,142,1115.81268467,290816,280,1036,,,,,,,,,,,,,
224.06,143,1113.81495132,292864,281,1041,1420,0.147412109375,1110.0444650173188,0.8250222355127335,0.0003,0.016605742,0.9343419075012207,-0.04156459715741221,0.2,598.1121215820312,-26.967711091041565,,
231.0,144,1146.82938164,294912,281,1047,1430,0.21337890625,508.3494160413742,0.8888744339346886,0.0003,0.021589516,0.9322247505187988,-0.05240035817550961,0.2,62.01179122924805,-26.920742201805115,,
,,,295000,,,1440,0.273974609375,403.43686029911044,0.9346391409635544,0.0003,0.026701549,0.9296690225601196,-0.060211109597003085,0.2,75.44352722167969,-26.872983247041702,391.65,1948.833259425685
233.35,145,1157.6528052800002,296960,279,1063,,,,,,,,,,,,,
225.31,146,1117.78856324,299008,279,1069,1450,0.229443359375,427.6175975084305,0.9009362161159515,0.0003,0.023813833,0.9274464845657349,-0.053720053282449956,0.2,91.72088623046875,-26.815469270944597,,
,,,300000,,,1460,0.24541015625,419.02423346042633,0.9190361797809601,0.0003,0.024670372,0.9242225885391235,-0.0544944770867005,0.2,74.80116271972656,-26.762937873601913,388.15,1937.5511214911937
221.19,147,1096.3771360800001,301056,277,1083,,,,,,,,,,,,,
218.57,148,1083.56356358,303104,278,1089,1470,0.23095703125,489.06866376399995,0.8978014662861824,0.0003,0.022271141,0.9245615005493164,-0.052217841846868396,0.2,70.37351989746094,-26.73047845363617,,
,,,305000,,,1480,0.204345703125,478.42694268226626,0.8958523496985435,0.0003,0.022114873,0.9231220483779907,-0.05520568861393258,0.2,183.4635009765625,-26.714450937509536,369.2,1845.4796575151383
216.45,149,1072.42046482,305152,276,1105,,,,,,,,,,,,,
217.15,150,1075.9848265100002,307200,276,1110,1490,0.220458984375,879.4838583469391,0.8397141546010971,0.0003,0.021941263,0.9198573231697083,-0.05081684858596418,0.2,479.4740295410156,-26.66701872944832,,
211.79,151,1049.76750397,309248,277,1116,1500,0.280224609375,316.7716406583786,0.9321005418896675,0.0003,0.027004119,0.9189149141311646,-0.05995497175608762,0.2,70.68829345703125,-26.622427839040757,,
,,,310000,,,1510,0.17939453125,817.3623035430908,0.8221794217824936,0.0003,0.020904459,0.9178798794746399,-0.04688917002640665,0.2,95.47952270507812,-26.600122094154358,379.35,1909.5323023255914
209.1,152,1038.2978333700003,311296,275,1131,,,,,,,,,,,,,
215.26,153,1070.16487836,313344,275,1137,1520,0.17294921875,1195.040352153778,0.820397824048996,0.0003,0.018150799,0.9170417785644531,-0.045974082066095434,0.2,272.9503173828125,-26.58471417427063,,
,,,315000,,,1530,0.283642578125,401.8248183965683,0.9004373252391815,0.0003,0.027339933,0.9172321557998657,-0.06120606741751544,0.2,63.25278091430664,-26.585903733968735,436.55,2175.5225809291005
214.57,154,1068.28057625,315392,273,1153,,,,,,,,,,,,,
215.13,155,1073.01384615,317440,274,1157,1540,0.22998046875,530.7725241661071,0.830618292093277,0.0003,0.023621758,0.9169108271598816,-0.053741599002387376,0.2,119.40138244628906,-26.582293391227722,,
217.77,156,1085.92587438,319488,274,1164,1550,0.258056640625,385.3680079221725,0.8953276872634888,0.0003,0.02407464,0.9174219369888306,-0.05621056037489325,0.2,91.11442565917969,-26.591063046455382,,
,,,320000,,,1560,0.28564453125,335.6650816440582,0.874239981174469,0.0003,0.030643456,0.9146472811698914,-0.05535092768841423,0.2,45.20323181152344,-26.55673621892929,395.65,1975.6222968548536
224.18,157,1118.32484377,321536,272,1180,,,,,,,,,,,,,
226.9,158,1132.59437064,323584,272,1185,1570,0.231103515625,459.45443575382234,0.9086999222636223,0.0003,0.022067,0.9125175476074219,-0.05189600813610014,0.2,109.55367279052734,-26.500177717208864,,
,,,325000,,,1580,0.23916015625,347.95664205551145,0.9234542399644852,0.0003,0.02358537,0.9115154147148132,-0.0545377631788142,0.2,78.77562713623047,-26.47043017745018,449.2,2236.7975505533627
230.17,159,1149.7231308399998,325632,270,1202,,,,,,,,,,,,,
231.54,160,1154.90864882,327680,271,1208,1590,0.18125,806.6949679374695,0.832077145576477,0.0003,0.018380169,0.9113191962242126,-0.04756495361216366,0.2,446.9549255371094,-26.451423168182373,,
233.96,161,1165.53714118,329728,271,1214,1600,0.222705078125,737.0351809263229,0.8637177795171738,0.0003,0.021736776,0.9106859564781189,-0.050361131795216355,0.2,78.81120300292969,-26.449938660860063,,
,,,330000,,,1610,0.29072265625,273.82194204330443,0.883720651268959,0.0003,0.02855045,0.90923672914505,-0.060469250284950246,0.2,46.935909271240234,-26.426748192310335,400.95,2004.1940977282823
243.36,162,1213.54728422,331776,269,1230,,,,,,,,,,,,,
247.35,163,1234.2393341299999,333824,270,1236,1620,0.316064453125,223.68193825483323,0.93825563788414,0.0003,0.031285338,0.9062013626098633,-0.06661502899951302,0.2,44.90693664550781,-26.372357666492462,,
,,,335000,,,1630,0.25458984375,358.70662953853605,0.922106109559536,0.0003,0.025556449,0.9055709838867188,-0.05457604678231291,0.2,47.932899475097656,-26.330097395181657,458.65,2289.830294212862
254.76,164,1270.4802578,335872,267,1254,,,,,,,,,,,,,
260.64,165,1299.87051142,337920,268,1259,1640,0.289013671875,286.3378363132477,0.9365060031414032,0.0003,0.02663331,0.9028423428535461,-0.05804947012511548,0.2,67.46186065673828,-26.291962546110152,,
262.63,166,1309.3350470599999,339968,268,1264,1650,0.225390625,394.46173481941224,0.9204525426030159,0.0003,0.022203626,0.9022120833396912,-0.05400019312801305,0.2,104.84575653076172,-26.254214191436766,,
,,,340000,,,1660,0.253662109375,374.98721339702604,0.9273058027029037,0.0003,0.026223276,0.9029121398925781,-0.05686721796519123,0.2,265.3695373535156,-26.267309910058977,428.05,2139.835301271081
262.11,167,1304.9285178700002,342016,266,1281,,,,,,,,,,,,,
265.13,168,1319.9981520000001,344064,267,1287,1670,0.242431640625,668.0275541067124,0.8981963247060776,0.0003,0.021585021,0.900211751461029,-0.054930853308178484,0.2,94.173095703125,-26.23294559121132,,
,,,345000,,,1680,0.190283203125,811.5190113544464,0.8238422721624374,0.0003,0.019619714,0.8993358612060547,-0.049055297020822765,0.2,142.40704345703125,-26.189521735906602,369.45,1849.7255105862394
261.79,169,1305.46314085,346112,265,1302,,,,,,,,,,,,,
263.21,170,1312.83323053,348160,266,1307,1690,0.25458984375,337.88831248283384,0.930997259914875,0.0003,0.024863614,0.8980226516723633,-0.05537985120608937,0.2,116.03177642822266,-26.172313863039015,,
,,,350000,,,1700,0.26220703125,354.42749454975126,0.9145800545811653,0.0003,0.024756908,0.896050751209259,-0.05988975477521308,0.2,97.11056518554688,-26.133364659547805,398.8,1994.6440748885275
265.96,171,1326.5616629600001,350208,264,1322,,,,,,,,,,,,,
265.7,172,1324.9571761000002,352256,265,1328,1710,0.269970703125,416.83291804790497,0.8835263103246689,0.0003,0.027277034,0.8930355310440063,-0.05692841892887372,0.2,63.42757034301758,-26.068289363384245,,
271.53,173,1355.1990312500002,354304,265,1334,1720,0.249853515625,386.68910179138186,0.8904324173927307,0.0003,0.024745632,0.8919331431388855,-0.05619363008008804,0.2,152.88369750976562,-26.03463100194931,,
,,,355000,,,1730,0.3171875,218.0226084113121,0.9349300712347031,0.0003,0.032288097,0.8912219405174255,-0.06768981216882822,0.2,80.19065856933594,-26.00429003238678,558.5,2788.323482901603
280.68,174,1402.6573167499998,356352,263,1354,,,,,,,,,,,,,
275.39,175,1376.1631033800002,358400,263,1361,1740,0.238720703125,657.7031109333038,0.8879803270101547,0.0003,0.024310328,0.890681266784668,-0.05185582200356294,0.2,69.8216323852539,-25.99876963496208,,
,,,360000,,,1750,0.28642578125,251.98763227462769,0.9310399666428566,0.0003,0.028183185,0.8885389566421509,-0.06162496281322092,0.2,40.299400329589844,-25.9598907828331,555.6,2774.0974125009498
283.97,176,1419.0041798899995,360448,261,1379,,,,,,,,,,,,,
285.22,177,1423.6853788600001,362496,261,1386,1760,0.2587890625,446.5561457157135,0.8944002687931061,0.0003,0.027204014,0.8885048031806946,-0.05029483249818441,0.2,76.90933227539062,-25.939163392782213,,
288.49,178,1439.1507961800003,364544,261,1392,1770,0.2435546875,422.2864084482193,0.910386212170124,0.0003,0.023670465,0.88824063539505,-0.0526772320503369,0.2,147.6672821044922,-25.933705455064775,,
,,,365000,,,1780,0.315869140625,178.10096875429153,0.9560858719050884,0.0003,0.03223252,0.8873872756958008,-0.06535595784080214,0.2,39.94069290161133,-25.92082605957985,468.3,2334.513141681999
296.79,179,1480.7498100300002,366592,259,1410,,,,,,,,,,,,,
293.43,180,1463.3478924400001,368640,260,1416,1790,0.340771484375,142.71681760549546,0.9582672342658043,0.0003,0.036149267,0.8852773904800415,-0.06179020196723286,0.2,38.76496887207031,-25.894223231077195,,
,,,370000,,,1800,0.222802734375,620.4633808612823,0.8953093513846397,0.0003,0.022258148,0.8847260475158691,-0.04615837364981416,0.2,82.83594512939453,-25.85489192008972,444.65,2215.404395008832
299.64,181,1495.226134,370688,258,1434,,,,,,,,,,,,,
308.74,182,1540.6600542400001,372736,258,1441,1810,0.25107421875,293.53541071414946,0.9047117754817009,0.0003,0.02498323,0.8844513297080994,-0.05624719251063652,0.2,60.292789459228516,-25.845845496654512,,
311.73,183,1555.29719184,374784,258,1447,1820,0.280712890625,224.46235965490342,0.9450508430600166,0.0003,0.028267637,0.8808422088623047,-0.05926686286693439,0.2,44.27726364135742,-25.801599901914596,,
,,,375000,,,1830,0.277099609375,242.61084158420562,0.9228427410125732,0.0003,0.027087236,0.8798489570617676,-0.05499461822764715,0.2,57.9655876159668,-25.75584135055542,511.6,2557.3744266933763
322.12,184,1606.8919540699999,376832,257,1466,,,,,,,,,,,,,
326.82,185,1629.9471776,378880,257,1472,1840,0.228271484375,621.4005781412125,0.8611843436956406,0.0003,0.023019262,0.8793655633926392,-0.04709773925715126,0.2,169.8370819091797,-25.734704738855363,,
,,,380000,,,1850,0.26591796875,337.9878628492355,0.8932439908385277,0.0003,0.026599685,0.8796963095664978,-0.05657011311559472,0.2,68.67257690429688,-25.73222272992134,556.95,2772.244494493306
327.35,186,1630.9970492800003,380928,254,1494,,,,,,,,,,,,,
331.07,187,1648.7993362899997,382976,255,1499,1860,0.19248046875,642.4179864883423,0.8625104874372482,0.0003,0.019481063,0.8775205612182617,-0.04849675178120379,0.2,85.00096893310547,-25.709130841493607,,
,,,385000,,,1870,0.264111328125,388.06961154937744,0.8745980560779572,0.0003,0.025545068,0.8754302859306335,-0.054597067183931355,0.2,69.67539978027344,-25.658837938308714,518.05,2565.791444461048
337.69,188,1681.6248005699997,385024,253,1519,,,,,,,,,,,,,
336.47,189,1673.3718173700001,387072,253,1525,1880,0.230810546875,421.0761951684952,0.8730462044477463,0.0003,0.023998952,0.8732813000679016,-0.054809991185902615,0.2,78.85651397705078,-25.60772835612297,,
335.53,190,1667.8850968199997,389120,254,1530,1890,0.23212890625,674.5072548151016,0.8898443132638931,0.0003,0.023541614,0.8733442425727844,-0.05072154928056989,0.2,63.120540618896484,-25.589524233341216,,
,,,390000,,,1900,0.271240234375,319.97887086868286,0.9289047494530678,0.0003,0.027245741,0.8733315467834473,-0.05751528936671093,0.2,86.81010437011719,-25.588863188028334,483.95,2390.196740759909
339.2,191,1685.19198153,391168,252,1548,,,,,,,,,,,,,
344.72,192,1713.12555632,393216,252,1554,1910,0.29794921875,247.35665154457092,0.9492857195436954,0.0003,0.028465938,0.8728988766670227,-0.06225567014917033,0.2,79.32941436767578,-25.579754972457884,,
,,,395000,,,1920,0.31181640625,203.50563259124755,0.9459168501198292,0.0003,0.031258352,0.8704985976219177,-0.06337512707978021,0.2,54.30073547363281,-25.552612829208375,637.7,3176.408873021975
339.29,193,1685.5623727099999,395264,250,1576,,,,,,,,,,,,,
336.99,194,1674.9268412000001,397312,251,1581,1930,0.30517578125,173.20842369794846,0.9422812461853027,0.0003,0.028747346,0.866904079914093,-0.05896845548704732,0.2,39.34126663208008,-25.492410403490066,,
345.08,195,1716.4211786,399360,251,1587,1940,0.332470703125,127.87229363918304,0.9489024542272091,0.0003,0.032865703,0.8666849136352539,-0.06179321465024259,0.2,40.06061935424805,-25.45214200615883,,
,,,400000,,,1950,0.215087890625,475.6831792354584,0.9060919433832169,0.0003,0.02078287,0.866773784160614,-0.04842732761171646,0.2,287.7068786621094,-25.438821721076966,746.85,3737.4732483148573
346.62,196,1724.1497472500005,401408,249,1610,,,,,,,,,,,,,
354.58,197,1765.69000871,403456,249,1616,1960,0.28583984375,210.86502720117568,0.9293869808316231,0.0003,0.029099792,0.8651895523071289,-0.05798919317312538,0.2,77.06865692138672,-25.41430066227913,,
,,,405000,,,1970,0.296240234375,177.77916944026947,0.9628011882305145,0.0003,0.028816747,0.864684522151947,-0.06251830071851146,0.2,53.004791259765625,-25.39916095137596,715.25,3567.4988248158247
356.14,198,1773.0146748400002,405504,247,1641,,,,,,,,,,,,,
349.23,199,1738.67732723,407552,247,1647,1980,0.204736328125,558.0064797639847,0.8479842096567154,0.0003,0.019646889,0.8642870187759399,-0.045442951333825476,0.2,88.44894409179688,-25.390741491317748,,
352.95,200,1757.4307486799996,409600,247,1652,1990,0.230517578125,310.6520169734955,0.9217556267976761,0.0003,0.024032664,0.863929271697998,-0.04907906682346948,0.2,43.64912033081055,-25.384667617082595,,
,,,410000,,,2000,0.245361328125,337.78617800474166,0.9041880071163177,0.0003,0.024134647,0.8632805943489075,-0.049382146669086066,0.2,89.47069549560547,-25.365959614515305,734.45,3678.4850596830247
346.19,201,1722.17256848,411648,245,1676,,,,,,,,,,,,,
347.43,202,1728.4668806799998,413696,245,1682,2010,0.218115234375,443.83089492321017,0.9104918241500854,0.0003,0.021341728,0.8630577325820923,-0.048608109983615574,0.2,51.29680252075195,-25.364251548051833,,
,,,415000,,,2020,0.26953125,322.62836186885835,0.9067183658480644,0.0003,0.027551375,0.8625301718711853,-0.06202811631665099,0.2,73.4373550415039,-25.353170984983443,678.1,3390.4774859692902
353.57,203,1760.3316081199998,415744,243,1704,,,,,,,,,,,,,
365.06,204,1817.88304412,417792,244,1710,2030,0.2619140625,427.2102524757385,0.8570014238357544,0.0003,0.027168978,0.8641595840454102,-0.04944985019974411,0.2,164.63711547851562,-25.36789020895958,,
366.2,205,1824.51192254,419840,244,1716,2040,0.325390625,223.24227435588836,0.9268394857645035,0.0003,0.033738136,0.8623583912849426,-0.06137403483153321,0.2,47.707305908203125,-25.364123111963274,,
