train/learning_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,time/fps,train/actor_loss,train/n_updates,time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0.001,24148,851970,39.74,135,-40.91228141784668,851837,6302,200.1771668,4.389265018701553,,
0.001,24152,852131,39.75,135,-40.260901069641115,851999,6303,200.32865301,4.11757630109787,,
0.001,24156,852293,39.78,135,-38.88284392583938,852161,6305,200.50016641000002,4.217871240207127,,
0.001,24160,852454,39.8,135,-40.48397159576416,852320,6306,200.58912052,4.3733974786905145,,
0.001,24164,852617,39.83,135,-40.31260871887207,852484,6307,200.75355316999998,14.310857683420181,,
0.001,24168,852778,39.85,135,-41.173810055381374,852645,6309,200.88651732000002,4.185078186866565,,
0.001,24172,852938,39.88,135,-41.028103256225585,852805,6310,200.98943892,4.368232785201654,,
0.001,24176,853097,39.87,135,-40.055767260099714,852965,6311,200.93442419999997,4.29313432253324,,
0.001,24180,853256,39.87,135,-40.70504700510126,853125,6312,200.93776069999996,4.270492156346639,,
0.001,24184,853412,39.86,135,-40.37326832821495,853281,6313,200.9444987,4.192230872618846,,
0.001,24188,853572,39.87,135,-40.32492138090588,853440,6315,201.01599077999995,4.302577007107619,,
0.001,24192,853733,39.88,135,-40.655731773376466,853601,6316,201.05516267000002,4.228445738554001,,
0.001,24196,853893,39.91,135,-40.18488063812256,853761,6317,201.20758002000002,4.413539862632751,,
0.001,24200,854050,39.93,135,-39.29215501484118,853919,6318,201.29744106000007,4.3006470768075244,,
0.001,24204,854213,39.95,135,-40.24548085530599,854080,6319,201.40858119999996,4.309892840501739,,
0.001,24208,854372,39.96,135,-40.43460693359375,854240,6320,201.51534798,4.360531079769134,,
0.001,24212,854535,40.04,135,-40.18472118377686,854403,6321,201.87573050999998,4.297160136990431,,
0.001,24216,854695,40.05,135,-40.265230369567874,854563,6323,201.87611210000003,4.005769282579422,,
0.001,24220,854854,40.05,135,-40.49052574521019,854722,6324,201.87715616999998,4.2223184166885,,
0.001,,855000,,,-40.635442924499515,854882,,,4.109075894722571,203.0473624199629,40.35
,24224,855014,39.98,135,,,6327,201.49656638,,,
0.001,24228,855175,40.02,135,-39.70099811553955,855044,6328,201.70017985,4.149638736248017,,
0.001,24232,855338,40.08,135,-39.93909587860107,855205,6329,201.95758872000002,4.317589503962819,,
0.001,24236,855496,40.09,135,-40.281183543958164,855365,6330,201.98695685,4.191366772902639,,
0.001,24240,855654,40.1,135,-39.2775051719264,855522,6331,202.02309675,4.152419334963748,,
0.001,24244,855815,40.08,135,-39.173305702209475,855682,6333,201.83699386,4.208419507741928,,
0.001,24248,855973,40.03,135,-40.592354965209964,855842,6334,201.59091946999996,4.324161565303802,,
0.001,24252,856136,40.05,135,-40.16594514392671,856004,6335,201.60468584000003,4.368433841844884,,
0.001,24256,856300,40.07,135,-40.1499116897583,856167,6336,201.72892980000003,4.397429472062646,,
0.001,24260,856462,40.08,135,-39.28333568572998,856330,6337,201.83142107000003,4.477703883097722,,
0.001,24264,856621,40.04,135,-40.18889751434326,856491,6339,201.64976198,4.50707427466788,,
0.001,24268,856781,40.03,135,-40.109933090209964,856649,6340,201.63538221,4.34518560549108,,
0.001,24272,856937,39.99,135,-40.35567193282278,856807,6341,201.46753733999998,4.409650533627241,,
0.001,24276,857098,40.01,135,-40.10822658538818,856965,6342,201.63184326,4.089291226863861,,
0.001,24280,857255,39.99,135,-40.443450355529784,857125,6343,201.56644458,4.682847875356674,,
0.001,24284,857415,40.03,135,-40.834663009643556,857283,6344,201.72760452999998,4.417317998409271,,
0.001,24288,857573,40.01,135,-39.72107796919973,857441,6346,201.64239546999997,4.297915140787761,,
0.001,24292,857734,40.01,135,-40.40481166839599,857602,6347,201.68505364000004,4.203536369861701,,
0.001,24296,857894,40.01,135,-40.02264658610026,857762,6348,201.70934486,4.313078031307313,,
0.001,24300,858055,40.05,135,-39.81275806427002,857922,6349,201.88999404000003,4.28450111746788,,
0.001,24304,858215,40.02,135,-39.65000261579241,858082,6350,201.73935084000004,4.350198548014571,,
0.001,24308,858373,40.01,135,-39.744400596618654,858242,6352,201.71208937000003,4.33004260674501,,
0.001,24312,858534,39.99,135,-39.67926959991455,858401,6353,201.65987400999998,4.279626566171646,,
0.001,24316,858694,39.99,135,-39.831584022158665,858562,6354,201.66850195999996,4.420498185041474,,
0.001,24320,858858,40.04,135,-39.314776284354075,858727,6355,201.91223114999997,4.295840307723644,,
0.001,24324,859021,40.07,135,-40.293891716003415,858888,6357,202.10004346000002,4.5171025693416595,,
0.001,24328,859182,40.07,135,-40.260786056518555,859050,6358,202.07059090999996,4.200461113452912,,
0.001,24332,859345,40.07,135,-40.57075157165527,859213,6359,202.15249029000003,4.308792986520907,,
0.001,24336,859507,40.11,135,-39.625855445861816,859374,6360,202.36224218000004,4.16216228558467,,
0.001,24340,859668,40.14,135,-39.75016203380766,859536,6361,202.52561816000002,4.144407167667296,,
0.001,24344,859829,40.14,135,-40.31034679412842,859698,6362,202.58287561999998,4.331849330663681,,
0.001,24348,859986,40.13,135,-40.49136867523193,859855,6363,202.5594648,4.420926737785339,,
0.001,,860000,,,-39.76644325256348,859894,,,4.354099206435374,202.46372428685427,40.25
0.001,24352,860147,40.11,135,-40.0445894241333,860014,6366,202.43726907999996,4.476879670069768,,
0.001,24356,860302,40.02,135,-39.87537926121762,860171,6367,201.95042384,4.24470033401098,,
0.001,24360,860462,40.0,135,-39.875032615661624,860329,6368,201.79960755999997,4.149316418170929,,
0.001,24364,860621,40.0,135,-40.03484344482422,860490,6370,201.76340932,4.159316386931982,,
0.001,24368,860782,40.01,135,-39.66324520111084,860649,6371,201.73978794999996,4.3016251683235165,,
0.001,24372,860939,40.02,135,-41.10407314300537,860808,6372,201.80741071999992,4.159048134088517,,
0.001,24376,861099,40.01,135,-39.8113452911377,860967,6373,201.71819072000002,4.101373893022537,,
0.001,24380,861257,40.02,135,-39.5669548034668,861126,6374,201.7657397,4.209953937775049,,
0.001,24384,861416,40.01,135,-39.85900592803955,861284,6375,201.74574282999998,4.123167826579167,,
0.001,24388,861572,39.99,135,-40.777107620239256,861442,6377,201.63540988000005,4.2468974345769634,,
0.001,24392,861729,39.95,135,-40.450104562859785,861598,6378,201.48094802,4.4028441341299756,,
0.001,24396,861888,39.94,135,-40.049659729003906,861756,6379,201.39961183,4.520151227712631,,
0.001,24400,862044,39.89,135,-39.82357466848273,861913,6380,201.19429316999998,4.101317460720356,,
0.001,24404,862205,39.9,135,-40.59356422424317,862073,6381,201.2542346,4.120529645681382,,
0.001,24408,862367,39.94,135,-40.436758908358485,862236,6382,201.34008348000003,4.275122517889196,,
0.001,24412,862525,39.91,135,-40.82194699739155,862393,6383,201.10341112000003,4.097231216919728,,
0.001,24416,862684,39.9,135,-39.9426815032959,862552,6385,201.08023645999998,4.235453951358795,,
0.001,24420,862845,39.87,135,-40.58014068603516,862712,6386,200.92654366999994,4.335922878980637,,
0.001,24424,863005,39.84,135,-40.13750076293945,862873,6387,200.78573315999998,4.107483439329194,,
0.001,24428,863164,39.82,135,-40.91973743438721,863032,6388,200.66280837,4.415361613035202,,
0.001,24432,863324,39.79,135,-40.505287170410156,863191,6390,200.49059474000006,4.440316319465637,,
0.001,24436,863487,39.8,135,-40.55284645443871,863354,6391,200.51931423999997,4.084039938159105,,
0.001,24440,863649,39.81,135,-39.8292928996839,863517,6392,200.60000157000002,4.317755485192324,,
0.001,24444,863810,39.81,135,-40.67802011399042,863677,6393,200.63809351,4.261483379772732,,
0.001,24448,863970,39.84,135,-40.24174118041992,863838,6394,200.72380496000002,4.153298449516297,,
0.001,24452,864128,39.81,135,-40.57234840393066,863996,6395,200.64089882,4.150508487224579,,
0.001,24456,864288,39.86,135,-39.76110153198242,864156,6396,200.92329397,4.33105959647741,,
0.001,24460,864444,39.82,135,-40.48287105560303,864312,6398,200.73184239,4.3385704175019875,,
0.001,24464,864607,39.86,135,-40.17439708709717,864473,6399,200.88080584,4.442246268435222,,
0.001,24468,864767,39.85,135,-40.494660186767575,864636,6400,200.92376302999998,4.219582903385162,,
0.001,24472,864927,39.88,135,-39.55874881744385,864796,6401,201.01110685000003,4.077410113811493,,
0.001,,865000,,,-40.43709673200335,864876,,,4.355996498247472,204.01297145932912,40.45
0.001,24476,865087,39.88,135,-40.71391143798828,864955,6404,201.07848499,4.089836138486862,,
0.001,24480,865250,39.93,135,-40.21939659118652,865119,6405,201.35090476999994,4.26201930278685,,
0.001,24484,865408,39.92,135,-40.7302806854248,865276,6406,201.33353068,4.4480073635394755,,
0.001,24488,865572,40.0,135,-40.350114004952566,865440,6407,201.7348081,4.32872412844402,,
0.001,24492,865728,39.99,135,-40.734704399108885,865598,6408,201.72051998000003,4.353410243988037,,
0.001,24496,865891,40.03,135,-39.989692497253415,865758,6409,201.97182302,4.138123911619187,,
0.001,24500,866051,40.07,135,-40.40156803131104,865919,6410,202.16363110999998,4.414380353689194,,
0.001,24504,866213,40.08,135,-39.563278388977054,866081,6411,202.23059917999998,4.271814435720444,,
0.001,24508,866374,40.07,135,-40.09984378814697,866240,6412,202.28635558000005,4.338518136739731,,
0.001,24512,866531,40.06,135,-40.83064089323345,866399,6413,202.35084039999998,4.233496103531275,,
0.001,24516,866690,40.06,135,-40.54560165405273,866558,6414,202.35565398999998,4.283157873153686,,
0.001,24520,866849,40.04,135,-40.8619942916067,866717,6415,202.22827535,4.3726791601914625,,
0.001,24524,867009,40.04,135,-40.419684410095215,866878,6416,202.15979338000005,4.379478734731674,,
0.001,24528,867169,40.05,135,-39.83018072027909,867037,6417,202.21819144,4.3195324799953365,,
0.001,24532,867332,40.08,135,-40.61692740700462,867200,6419,202.3244568,4.457856943440992,,
0.001,24536,867493,40.06,135,-39.82442147391183,867362,6420,202.24212875,4.28858494758606,,
0.001,24540,867651,40.02,135,-39.843033409118654,867520,6421,201.97911440000004,4.170640784502029,,
0.001,24544,867811,40.01,135,-40.53910331726074,867679,6422,201.88469246000005,4.315087646245956,,
0.001,24548,867974,40.04,135,-40.66394170125326,867842,6423,202.06765732,4.472406916502045,,
0.001,24552,868136,40.08,135,-40.354324704124814,868005,6424,202.24048087000003,4.290125489234924,,
0.001,24556,868295,40.07,135,-39.784515380859375,868164,6425,202.18351985,4.452889090776443,,
0.001,24560,868455,40.11,135,-39.87220344543457,868323,6426,202.43088680000005,4.019149971008301,,
0.001,24564,868617,40.1,135,-40.53663921356201,868485,6427,202.5064279,4.2606112142888515,,
0.001,24568,868779,40.12,135,-40.09373619442894,868646,6428,202.59425986999997,4.39443693509916,,
0.001,24572,868938,40.11,135,-41.3269401550293,868807,6429,202.59601488,4.2293617069721225,,
0.001,24576,869099,40.12,135,-39.835554940359934,868966,6430,202.57694871,4.175064831245236,,
0.001,24580,869260,40.1,135,-40.6426061630249,869128,6431,202.43615359,4.35255753993988,,
0.001,24584,869417,40.09,135,-40.379905098362975,869285,6432,202.36764554,4.068325488995283,,
0.001,24588,869577,40.05,135,-40.61614303588867,869445,6433,202.09786101,4.317018210887909,,
0.001,24592,869737,40.09,135,-40.8303501731471,869605,6434,202.17112766999998,4.291064549715091,,
0.001,24596,869894,40.03,135,-39.82354679107666,869763,6435,201.90335577999997,4.221060329675675,,
0.001,,870000,,,-39.94171042191355,869879,,,4.201460229723077,199.20351661890746,39.6
0.001,24600,870050,39.99,135,-40.10771484375,869919,6438,201.69201719999998,4.24390521645546,,
0.001,24604,870209,39.96,135,-40.24409637451172,870077,6439,201.53805757999996,4.233169305324554,,
0.001,24608,870370,39.96,135,-38.794892160516035,870237,6440,201.5119583,4.477948732865163,,
0.001,24612,870531,40.0,135,-40.171241033644904,870400,6441,201.68773862,4.262021785829125,,
0.001,24616,870690,40.0,135,-40.07034319923038,870560,6442,201.67915365000002,4.2328176440262215,,
0.001,24620,870850,40.01,135,-39.96495399475098,870719,6444,201.70582345000003,4.229542362689972,,
0.001,24624,871011,40.02,135,-40.27742748260498,870880,6445,201.81872055000002,4.165763494295952,,
0.001,24628,871174,40.05,135,-39.941511726379396,871041,6446,201.98002409,4.1169929802417755,,
0.001,24632,871335,40.03,135,-40.092587089538576,871203,6447,201.90337555000002,4.281756317615509,,
0.001,24636,871495,40.02,135,-40.515945243835446,871363,6448,201.8537844,4.30403641462326,,
0.001,24640,871659,40.08,135,-40.19543170928955,871527,6449,202.19199674,4.265508029519058,,
0.001,24644,871818,40.07,135,-41.071797019556946,871685,6450,202.12225909,4.234674893892729,,
0.001,24648,871977,40.03,135,-40.14036483764649,871846,6451,201.89678039999998,4.2521766638144465,,
0.001,24652,872133,39.97,135,-40.35615634918213,872002,6452,201.55422976999998,4.3022499799728395,,
0.001,24656,872290,39.95,135,-39.73634414672851,872159,6453,201.44570703999997,4.26402223110199,,
0.001,24660,872450,39.95,135,-39.79793453216553,872318,6454,201.42714928,4.383369702559251,,
0.001,24664,872610,39.93,135,-40.17943115234375,872477,6455,201.25524531999997,4.196748262643814,,
0.001,24668,872773,39.94,135,-40.089063916887554,872641,6456,201.27669949,4.209703110513233,,
0.001,24672,872932,39.94,135,-39.967894054594495,872800,6457,201.28173046000003,4.139367783941874,,
0.001,24676,873092,39.93,135,-40.4645881652832,872961,6458,201.26615962000002,4.238608127687035,,
0.001,24680,873251,39.91,135,-39.861351776123044,873120,6459,201.1770276,4.637727165222168,,
0.001,24684,873417,40.0,135,-40.14380863734654,873282,6460,201.55908546999999,4.296926422816951,,
0.001,24688,873579,40.02,135,-40.82519760131836,873447,6461,201.73258480999996,4.270029127597809,,
0.001,24692,873740,40.03,135,-39.85139064788818,873609,6463,201.86948429000003,4.114811821681697,,
0.001,24696,873901,40.07,135,-39.502243950253444,873770,6464,202.05642323999996,4.233493636294109,,
0.001,24700,874061,40.11,135,-40.16541385650635,873929,6465,202.23749614,4.360757929086685,,
0.001,24704,874224,40.15,135,-40.726905822753906,874092,6466,202.46192073999995,9.092518248209139,,
0.001,24708,874384,40.14,135,-39.52526512145996,874253,6467,202.40956032999995,4.233494573831559,,
0.001,24712,874542,40.11,135,-39.511121368408205,874410,6468,202.26984790999992,4.276617336273193,,
0.001,24716,874705,40.15,135,-40.21524276733398,874573,6469,202.44619839999993,4.269582777488522,,
0.001,24720,874864,40.14,135,-39.83235683441162,874732,6470,202.45305476000001,4.311065410956358,,
0.001,,875000,,,-40.0944814180073,874891,,,4.123799709173349,203.7850836619735,40.55
,24724,875023,40.12,135,,,6473,202.38625418,,,
0.001,24728,875182,40.08,135,-40.708546829223636,875051,6474,202.12338001,4.109101003408432,,
0.001,24732,875341,40.06,135,-40.2377152693899,875209,6475,201.97772187,4.2219067598000555,,
0.001,24736,875501,40.06,135,-39.626766204833984,875368,6476,201.95048413,4.33753827214241,,
0.001,24740,875658,39.99,135,-40.63131452861585,875527,6477,201.53706382000001,4.4502009856395235,,
0.001,24744,875817,39.99,135,-39.936781120300296,875686,6478,201.52169799,4.159675908088684,,
0.001,24748,875977,40.0,135,-41.010373878479,875845,6480,201.54340940999998,4.20060441493988,,
0.001,24752,876134,40.01,135,-40.16604061126709,876002,6481,201.55377436000003,4.55701858997345,,
0.001,24756,876291,40.01,135,-39.97273597717285,876160,6482,201.50063256,4.336657028931838,,
0.001,24760,876450,40.0,135,-40.963377500835215,876317,6483,201.43592058,4.401896207760542,,
0.001,24764,876610,40.0,135,-40.282633781433105,876478,6485,201.40970091000003,4.350930976867676,,
0.001,24768,876766,39.93,135,-39.52409706115723,876636,6486,201.06491095000004,4.368532109260559,,
0.001,24772,876924,39.92,135,-39.44321803042763,876792,6487,200.996552,4.185059120780544,,
0.001,24776,877082,39.9,135,-40.240974827816615,876951,6489,200.86387661,4.3892827473188705,,
0.001,24780,877241,39.9,135,-39.749917602539064,877109,6490,200.82399553,4.0796847403049465,,
0.001,24784,877399,39.82,135,-40.62133960723877,877267,6491,200.42383079000004,4.3958715975284575,,
0.001,24788,877560,39.81,135,-40.22727885999178,877427,6492,200.32950214000002,4.241503672722058,,
0.001,24792,877721,39.81,135,-40.84550548735119,877590,6494,200.32417832000002,4.348823931159043,,
0.001,24796,877881,39.8,135,-39.96668739318848,877748,6495,200.29635026000008,4.647885408156958,,
0.001,24800,878045,39.84,135,-41.09687823341007,877913,6496,200.49650173,4.116125197637649,,
0.001,24804,878203,39.79,135,-40.449133019698294,878071,6498,200.24850006,4.176881533402663,,
0.001,24808,878362,39.78,135,-39.87052355314556,878231,6499,200.19304024000002,4.476644094173725,,
0.001,24812,878523,39.81,135,-40.40991287231445,878391,6500,200.30962546000006,4.45959922162498,,
0.001,24816,878682,39.77,135,-40.46083812713623,878550,6502,200.12811487,4.363593548536301,,
0.001,24820,878837,39.73,135,-40.19253479807001,878706,6503,199.96085753,4.418171725775066,,
0.001,24824,878998,39.75,135,-40.015780448913574,878865,6504,200.06214953000003,4.187502455711365,,
0.001,24828,879158,39.76,135,-40.63856239318848,879025,6505,200.14762954000003,4.231869465112686,,
0.001,24832,879318,39.77,135,-39.89852104187012,879187,6507,200.25578703,4.324054683127055,,
0.001,24836,879478,39.77,135,-40.33134803771973,879346,6508,200.25194712000004,4.363047915697098,,
0.001,24840,879639,39.81,135,-39.99216785430908,879508,6509,200.50604866,4.465456175804138,,
0.001,24844,879798,39.81,135,-39.54714775085449,879666,6510,200.56999371,4.128630876541138,,
