time/episodes,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
29480,462050,2442,189,15.72,69.39804866000001,-33.949758768081665,1.0637126564979553,0.001,461940,,
29484,462113,2442,189,15.72,69.44141279,-34.91651105880737,0.999290406703949,0.001,462002,,
29488,462175,2443,189,15.71,69.39158019,-33.51292610168457,0.9287373535335064,0.001,462065,,
29492,462238,2443,189,15.72,69.44582519999999,-35.03394412994385,0.9910322912037373,0.001,462127,,
29496,462301,2443,189,15.72,69.44820493,-34.53893423080444,1.0792139023542404,0.001,462191,,
29500,462363,2444,189,15.71,69.50694548,-34.29552698135376,1.054463537534078,0.001,462252,,
29504,462425,2444,189,15.7,69.52039187,-33.69121633257185,1.1174845218658447,0.001,462315,,
29508,462488,2444,189,15.7,69.61662658,-32.78789663314819,1.5212529692798853,0.001,462377,,
29512,462551,2445,189,15.7,69.67919393999999,-33.767616987228394,1.9826158061623573,0.001,462440,,
29516,462614,2445,189,15.69,69.57318484000001,-33.468053579330444,0.9532539770007133,0.001,462503,,
29520,462676,2445,189,15.7,69.66062837,-33.89574214390346,0.9400074720382691,0.001,462565,,
29524,462739,2446,189,15.69,69.57085231,-32.85359215736389,1.2109286226332188,0.001,462628,,
29528,462800,2446,189,15.67,69.48013141999999,-33.54735207557678,1.2510111331939697,0.001,462690,,
29532,462862,2446,189,15.66,69.38382905999998,-34.249504634312224,1.04394504626592,0.001,462751,,
29536,462925,2447,189,15.67,69.37717788,-34.77391457557678,0.9069773629307747,0.001,462815,,
29540,462988,2447,189,15.66,69.32653971999999,-33.93243956565857,0.9673481713980436,0.001,462877,,
29544,463052,2447,189,15.66,69.32694067999999,-34.73317861557007,1.1188488695770502,0.001,462941,,
29548,463115,2447,189,15.67,69.43567452,-33.506751537323,1.0304250915845234,0.001,463004,,
29552,463178,2448,189,15.67,69.48379761,-35.264811515808105,0.951880307868123,0.001,463067,,
29556,463242,2448,189,15.68,69.57803591000001,-33.629252910614014,1.095628721639514,0.001,463131,,
29560,463305,2448,189,15.68,69.58211992999999,-34.54287004470825,1.0275039188563824,0.001,463194,,
29564,463368,2449,189,15.68,69.53282848,-33.87421274185181,1.077723428606987,0.001,463257,,
29568,463431,2449,189,15.67,69.43204111,-33.541412591934204,1.0103467348963022,0.001,463320,,
29572,463492,2449,189,15.64,69.23999868,-33.88253729684012,0.9883286913235982,0.001,463381,,
29576,463553,2450,189,15.64,69.24067903,-34.35057394845145,1.0820188462734222,0.001,463443,,
29580,463614,2450,189,15.64,69.23972273999999,-35.53547886439732,1.0951871037483216,0.001,463503,,
29584,463677,2450,189,15.64,69.19993159999999,-35.16865825653076,0.9726918458938598,0.001,463566,,
29588,463739,2451,189,15.64,69.25916444,-33.4440176486969,1.2047988418489695,0.001,463629,,
29592,463801,2451,189,15.63,69.15557677999999,-34.634827613830566,1.369361761957407,0.001,463691,,
29596,463865,2451,189,15.64,69.25642314,-34.8054986000061,1.1496366523206234,0.001,463754,,
29600,463927,2451,189,15.64,69.15240638,-33.31728386878967,1.2490531969815493,0.001,463816,,
29604,463990,2452,189,15.65,69.19036498999999,-32.337348393031526,1.1842667857805889,0.001,463879,,
29608,464053,2452,189,15.65,69.08665252,-33.11924982070923,1.0218712743371725,0.001,463942,,
29612,464115,2452,189,15.64,68.98321571999999,-34.28466796875,0.8780939355492592,0.001,464005,,
29616,464179,2453,189,15.65,69.08445667000001,-34.53425359725952,0.9234741106629372,0.001,464068,,
29620,464242,2453,189,15.66,69.13877013,-33.58754702976772,1.2655736327171325,0.001,464131,,
29624,464306,2453,189,15.67,69.18046529000001,-34.30496072769165,1.0132848843932152,0.001,464195,,
29628,464369,2454,189,15.69,69.21990172,-34.896831035614014,1.013766722753644,0.001,464258,,
29632,464432,2454,189,15.7,69.32520401,-33.6584677696228,1.0639178305864334,0.001,464321,,
29636,464492,2454,189,15.67,69.23845142,-33.19734215736389,0.9342651685078939,0.001,464382,,
29640,464555,2455,189,15.67,69.18949738,-34.889968395233154,1.0090959500521421,0.001,464444,,
29644,464618,2455,189,15.66,69.18730041999999,-33.41328566414969,1.0411565805474916,0.001,464507,,
29648,464680,2455,189,15.65,69.19530187000001,-33.60302782058716,1.035219665368398,0.001,464570,,
29652,464744,2456,189,15.66,69.24807899999999,-34.00084352493286,1.049908097833395,0.001,464633,,
29656,464808,2456,189,15.66,69.15148484,-34.802563190460205,1.0955652222037315,0.001,464697,,
29660,464872,2456,189,15.67,69.24634637999999,-32.93457627296448,1.038450077176094,0.001,464761,,
29664,464936,2457,189,15.68,69.24217544,-34.315096855163574,0.930938970297575,0.001,464825,,
29668,464998,2457,189,15.67,69.25061903000001,-34.73096942901611,1.2114756666123867,0.001,464888,,
,465000,,,,,-33.19617680140904,1.3384281953175863,0.001,464903,68.5157916009426,15.6
29672,465061,2458,189,15.69,69.40001574,-33.404017210006714,0.9335222812369466,0.001,464950,,
29676,465123,2458,189,15.7,69.33814482000001,-33.913567543029785,0.984295924504598,0.001,465012,,
29680,465184,2458,189,15.7,69.33886648,-33.688539266586304,1.0056712865829467,0.001,465074,,
29684,465247,2459,189,15.7,69.33616334,-33.656718492507935,1.263823676854372,0.001,465137,,
29688,465310,2459,189,15.71,69.26732859000002,-33.427268505096436,1.106479600071907,0.001,465199,,
29692,465373,2459,189,15.72,69.36218704000001,-34.45264911651611,0.8142519891262054,0.001,465262,,
29696,465435,2460,189,15.7,69.16377400999998,-33.62321499415806,0.9359555721282959,0.001,465325,,
29700,465497,2460,189,15.7,69.15611553999999,-33.61150312423706,0.9970315814018249,0.001,465386,,
29704,465559,2460,189,15.69,69.05658541,-33.57815361022949,0.9674995690584183,0.001,465449,,
29708,465622,2461,189,15.69,69.01661751,-34.323304653167725,1.1984231434762478,0.001,465511,,
29712,465684,2461,189,15.69,69.07648816999999,-33.93071126937866,1.071149798234304,0.001,465574,,
29716,465746,2461,189,15.67,68.98770783,-33.9131498336792,0.9044623215993245,0.001,465636,,
29720,465809,2461,189,15.67,68.97966175,-33.85984420776367,1.0182536579668522,0.001,465698,,
29724,465873,2462,189,15.67,68.98105543000001,-33.76191163063049,0.8023695182055235,0.001,465762,,
29728,465937,2462,189,15.68,69.06938703,-34.15664482116699,1.01595211122185,0.001,465826,,
29732,466000,2462,189,15.68,69.01484491000001,-34.19104766845703,0.9888747846707702,0.001,465890,,
29736,466062,2463,189,15.7,69.04891098000002,-33.90837097167969,0.8706347458064556,0.001,465952,,
29740,466123,2463,189,15.68,69.06125292,-33.02875328063965,1.0317375183105468,0.001,466013,,
29744,466184,2463,189,15.66,68.97766437000001,-34.225937366485596,1.1419055859247844,0.001,466074,,
29748,466246,2464,189,15.66,68.97171872,-33.745107650756836,1.4251107387244701,0.001,466136,,
29752,466308,2464,189,15.64,68.82536296,-34.1289439201355,1.125299874941508,0.001,466198,,
29756,466371,2464,189,15.63,68.82800230000001,-33.60003852844238,1.0409087426960468,0.001,466260,,
29760,466434,2465,189,15.62,68.78872308,-33.329669713974,0.9213795401155949,0.001,466324,,
29764,466495,2465,189,15.59,68.69762769,-34.63739531380789,1.131854349374771,0.001,466385,,
29768,466557,2465,189,15.59,68.70289862,-33.09641885757446,1.0192600250244142,0.001,466446,,
29772,466619,2466,189,15.58,68.54312264,-34.66343116760254,1.0108015656471252,0.001,466508,,
29776,466680,2466,189,15.57,68.49084924,-32.961875915527344,1.1660984992980956,0.001,466570,,
29780,466742,2466,189,15.58,68.53657442,-33.41212058067322,1.0737078078091145,0.001,466632,,
29784,466805,2467,189,15.58,68.59613059,-32.899659156799316,0.8935734033584595,0.001,466694,,
29788,466866,2467,189,15.56,68.62315155,-34.69210624694824,0.9062265399843454,0.001,466756,,
29792,466927,2467,189,15.54,68.48148114,-33.83830428123474,1.1242766417562962,0.001,466817,,
29796,466991,2468,189,15.56,68.58226343999999,-33.496928215026855,1.1505796238780022,0.001,466880,,
29800,467055,2468,189,15.58,68.74112190000001,-34.15313792228699,1.0249006673693657,0.001,466944,,
29804,467119,2468,189,15.6,68.88719084,-33.89598321914673,1.1284984312951565,0.001,467008,,
29808,467183,2469,189,15.61,69.03070985999999,-34.26644778251648,0.962881863117218,0.001,467072,,
29812,467247,2469,189,15.63,69.06901833,-33.77775740623474,1.4851276725530624,0.001,467136,,
29816,467311,2469,189,15.65,69.15924278,-33.99549174308777,1.286212783306837,0.001,467200,,
29820,467375,2470,189,15.66,69.14990011,-34.18482065200806,1.1618154644966125,0.001,467264,,
29824,467438,2470,189,15.65,69.09466094999999,-33.13571882247925,1.0218241289258003,0.001,467328,,
29828,467501,2470,189,15.64,69.05864806000001,-34.713135719299316,1.0559408757835627,0.001,467390,,
29832,467564,2471,189,15.64,69.16206411,-34.5638964176178,0.9634467959403992,0.001,467453,,
29836,467626,2471,189,15.64,69.21598159,-32.9382335117885,1.178151834011078,0.001,467515,,
29840,467688,2471,189,15.65,69.26106046,-34.81110715866089,1.1332459338009357,0.001,467578,,
29844,467750,2472,189,15.66,69.2558179,-34.19732093811035,0.8602813879648844,0.001,467640,,
29848,467813,2472,189,15.67,69.24768909,-33.59115219116211,1.1690777949988842,0.001,467702,,
29852,467874,2472,189,15.66,69.1453789,-33.97391939163208,0.9667669199407101,0.001,467764,,
29856,467938,2473,189,15.67,69.19268406,-33.23753523826599,0.9842503853142262,0.001,467827,,
29860,467998,2473,189,15.64,68.95029583,-34.75689506530762,1.006486423810323,0.001,467888,,
29864,468060,2473,189,15.65,68.99503857999999,-33.51413318089077,1.0459222336610159,0.001,467949,,
29868,468123,2474,189,15.66,68.98383201,-34.51245856285095,1.141430702060461,0.001,468012,,
29872,468186,2474,189,15.67,69.08345602,-33.58109828404018,1.1524378776550293,0.001,468075,,
29876,468249,2474,189,15.69,69.28899940999999,-33.613595962524414,0.998348243534565,0.001,468138,,
29880,468313,2475,189,15.71,69.37905273,-33.147666215896606,0.9808332584798336,0.001,468202,,
29884,468376,2475,189,15.71,69.32519767,-33.85972762107849,1.1055243834853172,0.001,468266,,
29888,468439,2475,189,15.73,69.41823086999999,-34.42999529838562,0.9419060428937276,0.001,468328,,
29892,468502,2476,189,15.75,69.51332255999998,-34.147414207458496,1.1120447367429733,0.001,468391,,
29896,468563,2476,189,15.72,69.35666927999999,-34.097748041152954,0.8496487617492676,0.001,468452,,
29900,468625,2476,189,15.7,69.30871916,-33.779988527297974,0.9264454325040181,0.001,468514,,
29904,468689,2477,189,15.7,69.31499366,-34.6065673828125,1.0023912601172924,0.001,468578,,
29908,468751,2477,189,15.68,69.21905455,-33.14854073524475,1.0593743244806926,0.001,468640,,
29912,468814,2477,189,15.67,69.11421378000001,-33.03261375427246,1.1952691748738289,0.001,468704,,
29916,468876,2478,189,15.65,68.97170372000001,-33.885626792907715,1.1397120654582977,0.001,468766,,
29920,468938,2478,189,15.63,68.93505802,-34.82914209365845,1.0278883119424185,0.001,468828,,
29924,469001,2478,189,15.63,69.00009257000002,-34.93821430206299,0.9032016023993492,0.001,468891,,
29928,469063,2479,189,15.62,68.90138432,-33.84708295549665,1.2512815634409586,0.001,468953,,
29932,469126,2479,189,15.62,68.84751709,-32.7981481552124,1.1368534304201603,0.001,469015,,
29936,469190,2479,189,15.64,68.89396668,-34.22509717941284,1.0189693421125412,0.001,469079,,
29940,469253,2480,189,15.65,68.84058634,-33.550416707992554,1.1226174036661785,0.001,469142,,
29944,469314,2480,189,15.64,68.79060036,-34.28338623046875,1.1274978478749593,0.001,469203,,
29948,469378,2480,189,15.65,68.7790467,-32.85760188102722,1.2572794295847416,0.001,469267,,
29952,469440,2481,189,15.66,68.88337392,-34.29443073272705,0.8831966854631901,0.001,469329,,
29956,469503,2481,189,15.65,68.83798773000001,-33.493075370788574,1.0992820382118225,0.001,469392,,
29960,469565,2481,189,15.67,68.98300323,-34.18133783340454,1.0138491317629814,0.001,469455,,
29964,469628,2482,189,15.68,69.03598222000001,-33.78883671760559,0.8867447767406702,0.001,469517,,
29968,469689,2482,189,15.66,68.94464160000001,-35.063424587249756,1.30613749101758,0.001,469579,,
29972,469751,2482,189,15.65,68.95797286999999,-32.79792141914368,1.0503309164196253,0.001,469640,,
29976,469813,2483,189,15.64,68.85961470000001,-33.74745440483093,0.9748957455158234,0.001,469702,,
29980,469875,2483,189,15.62,68.77092332000001,-33.05879068374634,1.0918820388615131,0.001,469764,,
29984,469937,2483,189,15.61,68.77687164000001,-35.18827274867466,0.8802459836006165,0.001,469827,,
29988,469999,2484,189,15.6,68.67053444,-34.31761932373047,0.9430709838867187,0.001,469889,,
,470000,,,,,-33.24130821228027,1.0665401816368103,0.001,469904,68.5157916009426,15.6
29992,470062,2484,189,15.6,68.65937946,-33.769867181777954,0.8587848171591759,0.001,469951,,
29996,470123,2485,189,15.6,68.77978577,-34.19622693743025,1.1707430561383565,0.001,470013,,
30000,470186,2485,189,15.61,68.82900565000001,-34.92140197753906,1.0180544316768647,0.001,470075,,
30004,470247,2485,189,15.58,68.69300322999999,-33.72889494895935,1.7282409965991974,0.001,470137,,
30008,470310,2485,189,15.59,68.69529180000002,-33.73582894461496,1.008922427892685,0.001,470199,,
30012,470372,2486,189,15.58,68.70491123000001,-33.34965944290161,1.1770178973674774,0.001,470262,,
30016,470434,2486,189,15.58,68.71112601,-33.44884245736258,1.1296308914820352,0.001,470323,,
30020,470496,2486,189,15.58,68.6063401,-34.06390789576939,1.1334434906641642,0.001,470385,,
30024,470558,2487,189,15.57,68.50135343000001,-33.2148197719029,0.9820495506127676,0.001,470447,,
30028,470620,2487,189,15.57,68.55359984,-33.760568618774414,1.6079774908721447,0.001,470509,,
30032,470682,2487,189,15.56,68.50920223,-34.617290019989014,1.1595738530158997,0.001,470572,,
30036,470744,2488,189,15.54,68.46459309000001,-34.49640655517578,0.9588931687176228,0.001,470634,,
30040,470806,2488,189,15.53,68.52170553,-34.324421882629395,1.1243034919102988,0.001,470696,,
30044,470867,2488,189,15.53,68.57275881,-34.725865500313894,1.056902567545573,0.001,470757,,
30048,470929,2489,189,15.51,68.48413203,-32.84847967965262,1.0408285061518352,0.001,470819,,
30052,470991,2489,189,15.51,68.42295854,-34.24973702430725,0.9532098919153214,0.001,470880,,
30056,471055,2489,189,15.52,68.51626298000001,-33.94402766227722,0.9961361363530159,0.001,470944,,
30060,471117,2489,189,15.52,68.52357064,-34.25912046432495,0.8931220412254334,0.001,471006,,
30064,471179,2490,189,15.51,68.52399043999999,-33.541916847229004,1.1789274625480175,0.001,471068,,
30068,471241,2490,189,15.52,68.62109665,-33.5986602306366,1.291304213926196,0.001,471130,,
30072,471303,2491,189,15.52,68.57195167,-34.41826738630022,0.9134593645731608,0.001,471193,,
30076,471365,2491,189,15.52,68.51829095,-33.61562490463257,1.1888901554048061,0.001,471255,,
30080,471426,2491,189,15.51,68.41691256000001,-33.68314027786255,1.0291756466031075,0.001,471316,,
30084,471490,2491,189,15.53,68.45803215,-34.34425067901611,1.153595395386219,0.001,471379,,
30088,471552,2492,189,15.53,68.46419335,-33.14401292800903,1.2381304167211056,0.001,471441,,
30092,471616,2492,189,15.54,68.52062659,-33.37216114997864,1.072506744414568,0.001,471505,,
30096,471678,2492,189,15.55,68.56117986,-33.4900119304657,1.28292465955019,0.001,471568,,
30100,471742,2493,189,15.56,68.6099926,-34.097264766693115,0.9024726711213589,0.001,471631,,
30104,471805,2493,189,15.58,68.59333754,-33.66624927520752,1.0585594400763512,0.001,471694,,
30108,471868,2493,189,15.58,68.64635304,-33.65532684326172,0.9538710936903954,0.001,471757,,
30112,471932,2494,189,15.6,68.74600703000002,-33.63439393043518,1.2144452445209026,0.001,471821,,
30116,471993,2494,189,15.59,68.64557209,-34.31985878944397,0.96724983304739,0.001,471883,,
30120,472056,2494,189,15.6,68.70172979,-33.760767698287964,1.0929224342107773,0.001,471945,,
30124,472119,2495,189,15.61,68.69115379,-33.897417306900024,1.1525654713312785,0.001,472008,,
30128,472183,2495,189,15.63,68.7823812,-34.59183311462402,1.0007491707801819,0.001,472072,,
30132,472247,2495,189,15.65,68.92580539,-33.00218939781189,0.9706461876630783,0.001,472136,,
30136,472310,2496,189,15.66,68.92987766,-35.162276131766184,1.0057401776313781,0.001,472199,,
30140,472373,2496,189,15.67,68.86773900000001,-34.63631200790405,1.0987360998988152,0.001,472263,,
30144,472436,2496,189,15.69,68.95737920999998,-33.508849552699495,1.0645394404729207,0.001,472325,,
30148,472500,2497,189,15.71,69.1020794,-33.24849486351013,0.9924483820796013,0.001,472389,,
30152,472564,2497,189,15.73,69.30504087999999,-33.93585729598999,0.9607636500149965,0.001,472453,,
30156,472625,2497,189,15.7,69.11854041000001,-33.25084042549133,1.088732410222292,0.001,472515,,
30160,472687,2498,189,15.7,69.10012738,-33.1180294581822,1.0306856314341226,0.001,472577,,
30164,472750,2498,189,15.71,69.04288939,-34.31224203109741,1.299038603901863,0.001,472640,,
30168,472812,2498,189,15.71,68.99137922,-34.484028816223145,0.9532598480582237,0.001,472702,,
30172,472873,2499,189,15.7,68.93252987,-33.68538284301758,1.1193396210670472,0.001,472762,,
30176,472936,2499,189,15.71,69.08500251999999,-33.421457290649414,1.1243396438658237,0.001,472826,,
30180,472998,2499,189,15.72,69.13734916,-33.71116280555725,0.9137084325154622,0.001,472888,,
30184,473061,2500,189,15.71,69.14412027,-33.52566480636597,1.2589226104319096,0.001,472950,,
30188,473124,2500,189,15.72,69.24401067,-34.374714851379395,1.0804091803729534,0.001,473014,,
30192,473187,2500,189,15.71,69.19316837999999,-35.32991075515747,0.9075742065906525,0.001,473077,,
30196,473250,2501,189,15.72,69.18612319,-34.01721477508545,1.035526480525732,0.001,473139,,
30200,473314,2501,189,15.72,69.13593025000002,-33.48197674751282,0.9976184032857418,0.001,473203,,
30204,473377,2501,189,15.72,69.24253481000001,-32.687774419784546,1.5022563487291336,0.001,473266,,
30208,473441,2502,189,15.73,69.28577654,-34.20029258728027,0.952867079526186,0.001,473330,,
30212,473504,2502,189,15.72,69.23221316000001,-33.73811984062195,0.8953446559607983,0.001,473394,,
30216,473567,2502,189,15.74,69.42501181,-33.9737823009491,0.8232696493466695,0.001,473456,,
30220,473631,2503,189,15.75,69.57330621000001,-34.07603406906128,0.8779234988614917,0.001,473520,,
