time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
,,1135000,,,,1134184,0.001,-59.669664459228514,7.471039398789406,763.6588307092258,1000.0
7969,442.27,1135256,142,-485.04413776,3784,,,,,,
7980,432.75,1137341,142,-474.69614881999996,3788,1136269,0.001,-59.875008422851565,7.170373226165771,,
7992,436.59,1138784,142,-479.2645767399999,3792,1138678,0.001,-59.86279904174805,7.750540161967278,,
7995,427.03,1139997,142,-469.09130250999993,3796,1138925,0.001,-59.180843353271484,6.662012512619431,,
,,1140000,,,,1139925,0.001,-59.86326567840576,8.044684113025665,567.0430079873622,822.5
8014,416.84,1141057,142,-457.79554304,3800,1140967,0.001,-59.892540283203125,8.002359592914582,,
8026,425.66,1144099,142,-467.47473104,3804,1143027,0.001,-59.887499877929685,7.222242092490196,,
,,1145000,,,,1144027,0.001,-59.842180976867674,6.992040596723556,488.5909486606717,810.8
8052,433.0,1146190,142,-475.55085869999994,3808,1146101,0.001,-59.9402833404541,6.719129779219627,,
8059,423.96,1147396,142,-465.69608486000004,3812,1147291,0.001,-59.78069725036621,6.563797854632139,,
8059,413.82,1147486,142,-454.86107775999994,3816,1147391,0.001,-59.92469711303711,6.860970692201094,,
,,1150000,,,,1149414,0.001,-59.92756425476074,7.021544772028923,265.6604144792771,927.0
8085,423.25,1150528,142,-464.82942432000004,3820,1150414,0.001,-59.84679849243164,7.148391503572464,,
8092,423.64,1151680,142,-465.29537087999995,3824,1151580,0.001,-60.34388551257906,7.743348138672965,,
8094,424.09,1152874,142,-466.25290085999995,3828,1151802,0.001,-59.38457924979074,6.660010601793017,,
8105,432.98,1153958,142,-476.08750756,3832,1153844,0.001,-60.99492439856896,8.076100551165068,,
,,1155000,,,,1154036,0.001,-59.31550359725952,5.659561887383461,556.9848548485897,720.6
8114,423.2,1155108,142,-465.1522202700001,3836,,,,,,
8126,415.92,1156486,142,-457.28533348,3840,1156332,0.001,-60.21525773547945,6.953255607968285,,
8134,425.31,1158547,142,-467.87625373000003,3844,1157475,0.001,-60.05165566338433,7.110610899172332,,
,,1160000,,,,1159475,0.001,-59.97503589630127,7.778238805174827,381.661879077302,1000.0
8161,435.32,1161594,142,-478.39091966,3848,1160522,0.001,-59.71765009562174,6.502694525617234,,
,,1165000,,,,1164522,0.001,-59.95473810577393,7.348394919514656,646.5705163488805,1000.0
8191,445.0,1165594,142,-488.85765429000014,3852,,,,,,
8201,435.31,1166708,142,-478.65131448000005,3856,1166614,0.001,-60.473538875579834,5.872501799400816,,
8213,444.48,1168752,142,-488.3444618700001,3860,1168652,0.001,-59.96211901855469,7.017007485628128,,
,,1170000,,,,1169716,0.001,-60.066299926757814,6.940064155101776,370.5675404336915,714.3
8231,444.49,1170804,142,-488.31537876999994,3864,1170716,0.001,-59.84194706726074,7.330198251962662,,
8232,425.45,1171020,142,-467.88343974000003,3868,1170918,0.001,-60.174122868751994,7.757801972713667,,
8239,425.35,1172120,142,-467.66198626,3872,1171990,0.001,-59.85527420043945,6.489703882308233,,
8246,431.15,1174190,142,-473.91744551000005,3876,1173118,0.001,-59.91815374755859,7.552719336748123,,
,,1175000,,,,1174135,0.001,-59.55395317077637,9.171650760314044,719.3528094147448,1000.0
8267,422.54,1175425,142,-465.08402385999995,3880,1175151,0.001,-58.976258277893066,7.740969017148018,,
8274,413.67,1176623,142,-455.19746354,3884,1176482,0.001,-60.136112976074216,6.827501601815223,,
8286,413.65,1178706,142,-455.31192210000006,3888,1178568,0.001,-61.22166315714518,5.916626860113705,,
8292,411.1,1179894,142,-452.41643235000004,3892,1179788,0.001,-60.26195980834961,6.758176112532616,,
,,1180000,,,,1179822,0.001,-59.077664992388556,8.139912219608531,481.3642312567419,1000.0
8318,429.78,1182975,142,-472.55009514000005,3896,1182822,0.001,-60.287678512573244,6.85767127597332,,
,,1185000,,,,1184903,0.001,-60.21426174163818,7.325151551485062,694.5837642880157,1000.0
8338,440.06,1185063,142,-484.1593691599999,3900,1184943,0.001,-59.24002685546875,6.216853159666061,,
8350,432.68,1187367,142,-475.9738467099999,3904,1187270,0.001,-59.9811151776995,6.396443267876957,,
,,1190000,,,,1189307,0.001,-60.176249687194826,6.951662242531777,603.2568373185379,980.2
8371,441.89,1190379,142,-485.68622352,3908,,,,,,
8386,450.47,1192443,142,-494.80380026,3912,1192322,0.001,-61.24033832550049,4.183689379692078,,
8391,460.24,1193510,142,-505.7781994500001,3916,1193423,0.001,-60.24785168965658,6.551177177429199,,
8394,441.6,1194688,142,-485.54581661000003,3920,1193616,0.001,-60.93290219988142,9.774831758029219,,
,,1195000,,,,1194616,0.001,-60.383114250183105,7.181937972068787,557.9106060081743,1000.0
8415,441.09,1195789,142,-485.0100363899999,3924,1195701,0.001,-60.3608273097447,9.672252178192139,,
8427,450.03,1197877,142,-494.63311262999997,3928,1197749,0.001,-60.32176113128662,7.476359948515892,,
,,1200000,,,,1199805,0.001,-60.52586364746094,6.570520063400268,514.6978415174177,1000.0
8456,479.19,1201877,142,-526.58306184,3932,1200805,0.001,-60.49923454284668,6.421163287878037,,
8468,490.59,1204167,142,-539.39516757,3936,1203095,0.001,-60.663159236435064,5.948620891865389,,
,,1205000,,,,1204274,0.001,-60.819895870714305,6.513851162180843,633.8287542223464,1000.0
8490,498.1,1206296,142,-547.28294731,3940,1205274,0.001,-60.830263359069825,6.822508633494377,,
8505,499.42,1208489,142,-548.63774879,3944,1208253,0.001,-61.00474172973633,6.680628400087357,,
,,1210000,,,,1209465,0.001,-60.832608985900876,7.009366617321968,440.8038308762887,1000.0
8521,489.43,1210537,142,-537.4073737499999,3948,,,,,,
8536,469.97,1212591,142,-516.7697465,3952,1212510,0.001,-61.13971134948731,6.8035811368227,,
8543,470.86,1213794,142,-517.7830613599999,3956,1213688,0.001,-60.98956849839952,7.02549780422533,,
8549,461.93,1214945,142,-508.21740189999997,3960,1214776,0.001,-60.4306884765625,4.930221156070107,,
,,1215000,,,,1214873,0.001,-61.409618536631264,5.828463023470849,622.243232053984,808.4
8575,481.41,1218945,142,-528.51153152,3964,1217873,0.001,-61.26686510467529,6.805996138930321,,
,,1220000,,,,1219887,0.001,-61.07084165300642,7.178074172564915,680.1399078215006,1000.0
8595,499.88,1221008,142,-548.38352999,3968,1219936,0.001,-61.07790969848633,7.599962219900014,,
8607,509.81,1223101,142,-559.60531825,3972,1222029,0.001,-61.41755705613356,6.239906873343126,,
,,1225000,,,,1224162,0.001,-61.32370913028717,6.5143911354243755,545.5180658573518,905.2
8627,510.44,1225234,142,-560.3664747400001,3976,,,,,,
8632,500.64,1225489,141,-549.36710026,3980,1225333,0.001,-61.64693087623233,5.844183212102846,,
8649,528.66,1229489,142,-579.78140261,3984,1228417,0.001,-61.14139255523682,6.77708884036541,,
,,1230000,,,,1229513,0.001,-60.7016970316569,5.718434281647205,647.5836220069672,821.4
8667,521.64,1230870,142,-572.4406508000001,3988,1230583,0.001,-61.16247885567801,5.927897369861602,,
8679,530.44,1232938,142,-581.5819176800001,3992,1232852,0.001,-61.46952169912833,5.212044994036357,,
,,1235000,,,,1233980,0.001,-61.14960768127441,6.150965611577034,792.7090936113149,1000.0
8697,520.77,1235052,141,-570.7049418400001,3996,,,,,,
8713,521.12,1237175,141,-570.6237110100001,4000,1237043,0.001,-61.12654015325731,6.663869044137379,,
8719,508.89,1238256,142,-557.48507208,4004,1238157,0.001,-61.48158945465088,6.484906535983086,,
,,1240000,,,,1239224,0.001,-61.24342441558838,7.465321317315102,582.3543240302708,1000.0
8740,509.17,1241296,142,-558.0617990300001,4008,1240224,0.001,-61.540120803833005,6.217074496865273,,
8751,500.92,1242535,141,-548.9155855499998,4012,1242333,0.001,-61.48323448944092,6.4415590789318085,,
,,1245000,,,,1244519,0.001,-61.757298370361326,6.5876495432853694,663.6204693922307,916.9
8774,520.81,1245591,141,-570.20752838,4016,,,,,,
8780,520.72,1246760,141,-569.9189357600001,4020,1245688,0.001,-62.26639436420641,6.98378054300944,,
8790,520.41,1247830,141,-569.58575494,4024,1247726,0.001,-62.99899145273062,6.20910641670227,,
8798,521.19,1249996,142,-570.0382435,4028,1248924,0.001,-61.67063794708252,6.696130342483521,,
,,1250000,,,,1249924,0.001,-61.72234196472168,6.782736878633499,599.5844924563235,902.0
8813,483.46,1250223,141,-528.65436325,4032,1250080,0.001,-62.047586059570314,5.149742516875267,,
8815,472.44,1251411,141,-516.43969002,4036,1250339,0.001,-62.24863555583548,7.124590819186353,,
8820,452.95,1251591,141,-495.45413038000004,4040,1251410,0.001,-62.1328800201416,6.2915699005126955,,
8826,442.12,1252701,141,-483.7746222599999,4044,1252561,0.001,-62.42980098724365,7.569950699806213,,
8838,443.18,1254855,141,-485.21691775999994,4048,1254704,0.001,-62.122808464050294,6.638982533335685,,
,,1255000,,,,1254830,0.001,-62.06759452819824,5.986777571921653,668.3687626192811,902.8
8853,433.79,1255970,141,-475.2445093200001,4052,1255848,0.001,-61.901539696587456,5.126246783468458,,
8859,433.15,1257109,141,-474.5152432400001,4056,1256992,0.001,-62.049051920572914,7.388481179873149,,
8865,433.78,1258323,141,-475.27724653999996,4060,1258237,0.001,-62.161150077819826,6.731247453093529,,
,,1260000,,,,1259398,0.001,-62.42581416942455,5.586292090239348,576.6624863184522,712.8
8881,415.25,1260470,141,-456.05454573000003,4064,,,,,,
8891,406.11,1261619,141,-446.10348941999996,4068,1261525,0.001,-62.1477476755778,6.127836108207703,,
8893,397.02,1262803,141,-435.36073611000006,4072,1261731,0.001,-62.404677050454275,7.14696296623775,,
8903,386.7,1263904,141,-424.19178645,4076,1263813,0.001,-62.373264404296876,6.851086012005806,,
,,1265000,,,,1264832,0.001,-62.385485816955565,6.688812261223793,674.03730078238,1000.0
8931,415.54,1267043,141,-454.85420731,4080,1266832,0.001,-62.64441782379151,7.059825540542603,,
8935,388.12,1268301,141,-425.2037571000001,4084,1267229,0.001,-62.23010822642933,6.380303171547976,,
,,1270000,,,,1269250,0.001,-62.6038051071167,6.783089595317841,706.8193123187405,1000.0
8959,394.67,1270337,141,-431.76208499999996,4088,1270250,0.001,-62.635917976379396,6.961941688537598,,
8970,395.26,1272464,141,-433.00629823,4092,1272328,0.001,-62.47129750823974,6.639883521676063,,
8977,394.87,1274539,141,-432.69832955000004,4096,1273467,0.001,-62.822658157348634,6.885163676738739,,
,,1275000,,,,1274558,0.001,-63.8143515586853,7.051056202252706,602.7624304291792,803.0
8990,384.55,1275630,141,-421.76933399999996,4100,,,,,,
9000,385.12,1276768,141,-422.62720407999996,4104,1276680,0.001,-62.862185428017064,6.216940860748291,,
9012,385.12,1279808,142,-422.62829531000006,4108,1278736,0.001,-62.903551582336426,6.8467993822097775,,
9016,373.69,1279904,141,-410.25479562999993,4112,1279816,0.001,-62.9476806640625,8.273841775696853,,
,,1280000,,,,1279892,0.001,-63.217840285528276,6.649009911786942,559.0804970278463,907.5
9032,363.73,1281964,141,-399.61843636,4116,1280892,0.001,-62.89378469848633,6.856875310778618,,
9042,362.78,1283038,141,-398.56069271,4120,1282951,0.001,-63.0582448425293,6.903279977917671,,
,,1285000,,,,1283996,0.001,-63.130677223205566,7.1700761169195175,792.4002878241241,1000.0
9060,372.38,1285068,141,-408.87952101,4124,,,,,,
9075,370.96,1287092,141,-407.69026189,4128,1287006,0.001,-64.7338851928711,7.14154314994812,,
9081,380.41,1288264,141,-417.8582495200001,4132,1288166,0.001,-63.3547082788804,6.242511037517996,,
,,1290000,,,,1289234,0.001,-63.11287471226284,6.5679489487693425,701.6151539429499,918.4
9102,398.95,1291306,141,-438.03242436,4136,1290234,0.001,-63.111944351196286,6.889557560443878,,
9113,408.96,1292487,141,-448.66674198999993,4140,1292386,0.001,-63.498894373575844,6.425278941790263,,
9119,409.11,1293612,141,-448.52365863,4144,1293522,0.001,-63.66670775413513,6.183795107528567,,
9126,400.19,1294874,141,-438.75592733999997,4148,1294731,0.001,-63.343293983459475,6.296977606296539,,
,,1295000,,,,1294911,0.001,-63.38346926371256,6.512703547110925,501.5189641187259,1000.0
9138,390.49,1295019,141,-427.9721710799999,4152,,,,,,
9145,400.66,1297175,141,-438.8681245699999,4156,1296103,0.001,-63.07260174221463,7.046408072665885,,
9150,389.92,1297315,141,-427.4839043,4160,1297200,0.001,-64.66113344828288,5.284986174624899,,
9156,380.25,1298495,141,-417.0209468799999,4164,1298372,0.001,-63.65988540649414,6.02368688583374,,
9163,381.11,1299730,141,-417.65433647,4168,1299580,0.001,-63.45352955627441,6.563986499071121,,
,,1300000,,,,1299658,0.001,-63.0515026190342,6.17932356779392,797.987931171665,910.2
9191,409.27,1303730,141,-448.7641516,4172,1302658,0.001,-63.60610181427002,7.107326977968216,,
,,1305000,,,,1304689,0.001,-63.44399771118164,7.264151890039444,46.83831417043693,1000.0
9217,418.96,1305800,141,-459.38445255,4176,1305689,0.001,-63.53527391052246,7.328585261702537,,
9233,418.25,1308868,141,-459.38885081999985,4180,1308728,0.001,-63.55763537597656,6.9690607129335405,,
,,1310000,,,,1309019,0.001,-63.78253885904948,6.306059392293294,837.8315216748684,1000.0
9246,417.9,1310091,141,-459.1956826399999,4184,,,,,,
9261,417.98,1312135,141,-459.42428995,4188,1312051,0.001,-63.55754210662842,6.722343025565148,,
9267,407.85,1313249,141,-448.45262676999994,4192,1313150,0.001,-64.05615107218425,7.563594656170539,,
,,1315000,,,,1314224,0.001,-63.58053507232666,7.068201560974121,824.9000680580532,1000.0
9284,407.57,1315296,141,-447.88263289,4196,,,,,,
9295,409.19,1316549,141,-449.75818961,4200,1316293,0.001,-63.69307743835449,6.798313348531723,,
9308,428.28,1319596,141,-470.2758574999999,4204,1318524,0.001,-63.43774573008219,7.091680202078312,,
,,1320000,,,,1319647,0.001,-63.067702293395996,9.002602233606225,542.9626487955451,628.2
9320,409.11,1320719,141,-449.26911097000004,4208,,,,,,
9331,422.08,1322112,141,-462.92680702000007,4212,1322022,0.001,-64.01698557535808,6.9067120750745135,,
,,1325000,,,,1324073,0.001,-63.866219734191894,6.837601069808006,848.6729924338928,1000.0
9352,431.81,1325145,141,-473.99112135999997,4216,,,,,,
9362,441.51,1327189,141,-484.3053504000001,4220,1326117,0.001,-63.85308837890625,7.54123850663503,,
9372,432.13,1328281,141,-473.80053266999994,4224,1328195,0.001,-64.22967651367188,8.51736328125,,
,,1330000,,,,1329209,0.001,-64.14566033172608,7.666397204875946,655.2329981869203,821.4
9396,442.08,1331300,141,-484.4494532299999,4228,1331209,0.001,-64.16201774597168,7.069905105471611,,
9406,450.94,1333358,141,-494.1041423100001,4232,1333264,0.001,-64.36435076141358,7.437916226148605,,
9407,421.71,1333477,141,-462.18586587000004,4236,1333389,0.001,-64.25118912590875,6.8640274670388965,,
,,1335000,,,,1334405,0.001,-64.4389920349121,7.234186692833901,753.7673485738226,901.4
9431,440.31,1336518,141,-482.75200537000006,4240,1336405,0.001,-64.50364331054688,6.956729011893272,,
9437,441.16,1337728,141,-483.81315775,4244,1337530,0.001,-64.55711616516113,6.970136777043343,,
9443,441.24,1338998,141,-484.41672921,4248,1338740,0.001,-64.53811690386604,6.515871200988542,,
,,1340000,,,,1339926,0.001,-64.43999257659912,6.877218534708023,833.5051503760973,1000.0
9470,469.98,1342017,141,-516.0867927099999,4252,1341926,0.001,-64.53582111358642,7.200882662296295,,
9476,469.25,1344100,141,-515.21577308,4256,1343028,0.001,-65.88285228184291,8.3258889402662,,
,,1345000,,,,1344069,0.001,-64.15148429870605,6.4257616764161645,771.009678622149,1000.0
9496,480.25,1345340,141,-527.36182929,4260,1345094,0.001,-64.02194624680739,6.236447429656982,,
9503,480.43,1346538,141,-527.70087978,4264,1346423,0.001,-63.76729411704868,6.057186078099371,,
9509,479.17,1347647,141,-526.76716783,4268,1347556,0.001,-64.1846866607666,8.629596383483321,,
9520,459.99,1349729,141,-505.45044148999995,4272,1349613,0.001,-64.76601070404053,6.673342418789864,,
,,1350000,,,,1349835,0.001,-64.73160823007647,7.021325803874584,775.6453549696016,903.5
9533,443.39,1350139,141,-487.53776595000005,4276,1350005,0.001,-63.8924070085798,8.633181393146515,,
9539,423.32,1351200,141,-465.55932400999995,4280,1351108,0.001,-64.37598724365235,8.080925750732423,,
9551,431.48,1353239,141,-474.3043481699999,4284,1353153,0.001,-65.30126285552979,5.62519829750061,,
9552,420.26,1354161,141,-461.9534619199999,4288,1353330,0.001,-64.71987336681735,6.575337398436762,,
9558,412.84,1354533,141,-453.642068,4292,1354383,0.001,-64.47873431614467,7.347635916301182,,
,,1355000,,,,1354461,0.001,-65.0026257832845,7.576459308465322,781.119350878708,1000.0
9580,423.03,1357599,141,-465.1481106,4296,1356527,0.001,-64.73388828277588,7.302238551259041,,
9595,431.24,1359673,141,-473.81502321,4300,1359539,0.001,-65.42707125345866,5.703790823618571,,
,,1360000,,,,1359784,0.001,-65.14857918875558,4.910181420189994,643.7263031857613,906.5
9605,404.3,1360026,141,-444.7581433100001,4304,,,,,,
9607,403.45,1361064,141,-443.63706383,4308,1359992,0.001,-64.75878257751465,5.583788332186248,,
9617,400.38,1362150,141,-440.73065089000005,4312,1362054,0.001,-64.85883159637451,8.598567504149218,,
,,1365000,,,,1364125,0.001,-64.83887825775146,6.666290615558625,796.0990708966652,1000.0
9639,400.52,1365197,141,-440.81708438000004,4316,,,,,,
9649,391.38,1366327,141,-431.07161891000004,4320,1366241,0.001,-64.78417665100098,6.9543245612382885,,
9650,381.3,1366411,141,-420.35205174000004,4324,1366324,0.001,-64.83091608683269,6.874171148646962,,
9655,361.77,1367477,141,-399.093618,4328,1367381,0.001,-64.68112627665202,7.7678210735321045,,
9661,351.78,1368536,141,-388.3096437999999,4332,1368452,0.001,-65.01042073822022,6.754016760349273,,
,,1370000,,,,1369790,0.001,-65.31361819328146,5.91248579435451,754.4480459975035,1000.0
9679,373.85,1370862,141,-412.45375605000004,4336,,,,,,
9694,364.1,1372928,141,-401.88996142999997,4340,1372804,0.001,-65.14090721130371,6.840342043042183,,
9702,372.55,1374983,141,-410.4646974,4344,1373911,0.001,-65.02437873840331,6.4710126913785935,,
,,1375000,,,,1374911,0.001,-65.00357878112793,6.8566962890625,816.9817147824913,1000.0
9717,362.71,1375269,141,-399.34020314,4348,1375025,0.001,-64.97595036824545,6.587939008589713,,
9725,345.71,1376588,141,-380.88632482,4352,1376468,0.001,-65.00377580261231,6.9066773865222935,,
9727,328.87,1376987,141,-362.66684345,4356,1376899,0.001,-65.07146369086371,6.804294678899977,,
9728,319.04,1377244,141,-351.65606414,4360,1377019,0.001,-65.0721342086792,6.733732146024704,,
,,1380000,,,,1379217,0.001,-64.58106006275524,6.422654157214694,779.0442066962539,910.3
9752,337.51,1380289,141,-371.0096384,4364,,,,,,
9757,328.74,1380521,141,-361.75342256,4368,1380352,0.001,-65.60051161667397,10.16225822766622,,
9765,328.96,1382625,141,-362.38425651,4372,1381553,0.001,-65.19829613494873,7.296312391638756,,
9777,337.09,1383848,141,-370.86504806000005,4376,1383636,0.001,-64.26493104298909,9.599848249684209,,
9779,337.24,1384924,141,-370.78042779000003,4380,1383852,0.001,-65.92624136117789,6.09020751953125,,
,,1385000,,,,1384911,0.001,-65.55784528008823,8.126413308967978,855.0694541821256,1000.0
9796,318.92,1385131,141,-350.85048028000006,4384,1385033,0.001,-65.37082202617938,6.339450863691477,,
9805,325.04,1386665,141,-357.5895763800001,4388,1386519,0.001,-65.23909029388427,7.332160218477249,,
9812,341.6,1388693,141,-375.69364064000007,4392,1387621,0.001,-66.99585614885602,7.185808590480259,,
,,1390000,,,,1389797,0.001,-65.18275381469726,7.34230405652523,842.019807004981,1000.0
9835,332.7,1390869,141,-365.88834526,4396,,,,,,
9853,342.39,1393912,141,-376.1747692100001,4400,1392840,0.001,-65.3526571447199,6.766587096591328,,
9863,349.43,1394969,141,-383.57522907000003,4404,1394874,0.001,-65.86682926524769,6.153691497716037,,
,,1395000,,,,1394897,0.001,-65.29468016190962,5.579821368922358,591.0094820618455,901.6
9885,359.99,1397063,141,-395.29945305000007,4408,1396938,0.001,-65.15153085617791,9.019907643155355,,
,,1400000,,,,1398991,0.001,-65.37728894805909,7.404343386173248,805.6981381580641,965.2
9914,389.13,1401063,141,-426.80267038,4412,1399991,0.001,-65.37591314697265,7.698430881619453,,
9920,369.9,1402187,141,-405.46461492000003,4416,1401115,0.001,-65.72290889195034,7.373921333903998,,
9932,380.36,1404363,141,-417.00072721,4420,1403291,0.001,-65.67322907624421,6.573002258936564,,
,,1405000,,,,1404325,0.001,-64.74757804870606,8.525468873977662,788.8140424757614,951.5
9951,390.57,1405468,141,-427.84868983,4424,1405325,0.001,-65.28685527038574,7.4382616747617725,,
9959,400.97,1407574,141,-438.5905914500001,4428,1406502,0.001,-65.3355510635376,7.463200548887253,,
9974,411.16,1409652,141,-449.34431536000005,4432,1409530,0.001,-66.25131498064313,6.132004141807556,,
,,1410000,,,,1409580,0.001,-65.67815963745117,7.015304560661316,865.3653026808985,1000.0
9996,408.19,1411681,141,-445.7032329999999,4436,1411596,0.001,-66.42645263671875,9.511143058538437,,
10007,408.28,1413756,141,-445.3759644100001,4440,1413629,0.001,-65.28373301696777,6.669876248717308,,
,,1415000,,,,1414789,0.001,-65.37470362736629,6.654087504886445,793.9849658146152,1000.0
10029,408.88,1415871,141,-446.79660898000003,4444,1415789,0.001,-65.3449197769165,6.830065797328949,,
10030,408.0,1416069,141,-445.95450704,4448,1415976,0.001,-65.34353558222453,7.547670374525354,,
10035,405.76,1417164,141,-443.06383401000005,4452,1417065,0.001,-65.48193691253663,6.685345633387565,,
10041,412.92,1418279,141,-450.9720110300001,4456,1418114,0.001,-65.3778634185791,7.227108055830002,,
,,1420000,,,,1419238,0.001,-64.80625661214192,9.010836124420166,616.2683010579494,1000.0
10057,430.66,1420310,141,-470.14139257000005,4460,,,,,,
10078,430.87,1423376,141,-470.8017854,4464,1423238,0.001,-65.5346750793457,7.020137024641037,,
10078,429.61,1423482,141,-469.15559434000005,4468,1423396,0.001,-66.73453521728516,5.961214252880642,,
,,1425000,,,,1424503,0.001,-65.59081353081598,7.543890814523439,821.4434489917039,1000.0
10096,429.5,1425575,141,-468.71641880999994,4472,,,,,,
10111,438.32,1427680,141,-478.50373234000006,4476,1427576,0.001,-65.5638049545288,7.226044627070427,,
10113,430.61,1427985,141,-470.49955613000003,4480,1427866,0.001,-64.79460739135742,7.849188003540039,,
10119,439.54,1429085,141,-480.14128609,4484,1428999,0.001,-65.56819264221191,7.152878802657128,,
10121,427.83,1429448,141,-467.3640945900001,4488,1429343,0.001,-65.42518888201032,7.091720819473267,,
,,1430000,,,,1429376,0.001,-64.91137381160961,6.640625191457344,795.1268176216269,1000.0
10138,418.61,1430554,141,-456.91901632,4492,1430468,0.001,-64.11879412333171,6.657587309678395,,
10144,407.62,1431631,141,-445.04438756,4496,1431461,0.001,-65.21170293736158,7.022512121804089,,
10146,388.89,1432801,141,-424.68619395999997,4500,1431729,0.001,-65.17670800950792,6.8186584743293555,,
10151,379.15,1432884,141,-414.21477640000006,4504,1432798,0.001,-64.12940874966708,7.461431071871803,,
,,1435000,,,,1434889,0.001,-65.32027027130127,7.772706609249115,813.7340302497381,1000.0
10173,379.73,1435036,141,-414.88817481999996,4508,,,,,,
10179,350.69,1436132,141,-383.2222225,4512,1436024,0.001,-63.43964767456055,6.612815976142883,,
10186,360.31,1438218,141,-393.15292308999994,4516,1437146,0.001,-64.81833957490467,7.307154579860408,,
10196,350.46,1439409,141,-382.6274157099999,4520,1439292,0.001,-65.06784691349152,7.810580918459388,,
,,1440000,,,,1439337,0.001,-64.72351438348943,8.129656759897868,610.492975234479,1000.0
10212,350.55,1440523,141,-382.90394425,4524,1440424,0.001,-64.61037850379944,7.2263765181264565,,
10224,350.21,1442595,141,-383.23187494000007,4528,1442505,0.001,-65.57340918646918,6.068914183863887,,
10230,340.99,1443751,141,-373.6635646100001,4532,1443614,0.001,-65.24450431060791,6.893308656215668,,
,,1445000,,,,1444773,0.001,-65.98818063735962,6.32444678992033,616.4437386158155,794.7
10245,341.64,1445845,141,-374.6263834800001,4536,,,,,,
10255,333.0,1447056,141,-365.68762255999997,4540,1446886,0.001,-65.23914344024658,7.027595494270325,,
10267,332.51,1449122,141,-365.29563029999997,4544,1449020,0.001,-65.25976774427626,7.764299968878428,,
10267,331.47,1449216,141,-363.98561321,4548,1449111,0.001,-65.2802734375,7.09203375539472,,
,,1450000,,,,1449483,0.001,-64.77357763993113,8.205873677605076,753.6729047931265,920.1
10281,333.91,1450555,141,-366.94413735,4552,,,,,,
10292,334.44,1451723,141,-367.54902871999997,4556,1451608,0.001,-65.17449633280437,6.580473107596238,,
10303,334.88,1453798,141,-368.3119814000001,4560,1453706,0.001,-65.36738019561767,5.898789273023605,,
10309,315.09,1454885,141,-346.6901681300001,4564,1454791,0.001,-65.25262042454311,7.6582417871270865,,
,,1455000,,,,1454813,0.001,-65.64568953080611,4.50910365039652,673.9876003628597,1000.0
10330,335.06,1456988,141,-368.4893219900001,4568,1456884,0.001,-66.05599032508002,7.795563380483171,,
10332,326.49,1458224,141,-359.58400272,4572,1457152,0.001,-66.67217254638672,8.913593316078186,,
10337,307.41,1458421,141,-338.7368832199999,4576,1458321,0.001,-65.20034833635603,6.9711248108318875,,
10343,316.08,1459593,141,-348.09464792000006,4580,1459424,0.001,-65.44797855377197,6.806842851281166,,
,,1460000,,,,1459592,0.001,-65.59974246554904,6.03509727330275,592.9147439701861,1000.0
10359,317.23,1460808,141,-349.69523889000004,4584,1460697,0.001,-65.49174154721774,6.618402943157014,,
10376,353.6,1464808,141,-389.6910053600001,4588,1463736,0.001,-65.59138352966309,7.140594537973404,,
,,1465000,,,,1464852,0.001,-65.77736120957594,6.979562997817993,835.0202267505229,1000.0
10390,344.56,1465010,140,-379.89964737,4592,,,,,,
10396,344.81,1466112,141,-379.86286783,4596,1465982,0.001,-65.43853208753798,6.480421874258253,,
10399,345.47,1467348,141,-380.90957084999997,4600,1466276,0.001,-65.49899817132331,7.873934978753134,,
10404,345.86,1467470,141,-381.40485739999997,4604,1467378,0.001,-65.38492856706891,7.53256238423861,,
10414,345.87,1469623,141,-381.26852906,4608,1469410,0.001,-65.54626718902588,6.758451741576195,,
,,1470000,,,,1469679,0.001,-65.18839645385742,7.675588254468987,806.1112698991899,1000.0
10431,356.19,1471751,141,-392.43975563999993,4612,1470679,0.001,-65.20793977355957,6.728273928642273,,
10442,357.18,1473936,141,-394.27996883,4616,1472864,0.001,-65.08509465626308,6.02744841790414,,
10447,347.21,1474130,141,-383.16884826,4620,1474008,0.001,-65.48424275716145,6.77379314104716,,
10448,337.63,1474286,141,-373.166042,4624,1474164,0.001,-65.07796115875244,6.868126881428254,,
,,1475000,,,,1474214,0.001,-64.22850723266602,8.572876842021943,715.595965595328,1000.0
10463,328.01,1475396,141,-362.56846636999995,4628,1475272,0.001,-64.89720996220906,5.765613339841366,,
10469,328.26,1476577,141,-362.82201063,4632,1476421,0.001,-65.32574507904053,6.437129094958306,,
10475,318.89,1477734,141,-352.40506048,4636,1477578,0.001,-64.76537874009874,11.441886292563545,,
10481,318.42,1478898,141,-351.22141165,4640,1478801,0.001,-65.23163713073731,6.847017028450966,,
,,1480000,,,,1479842,0.001,-65.40490865707397,7.118985250592232,756.4525273787324,901.7
10500,318.44,1480966,141,-350.90307100000007,4644,1480842,0.001,-65.29258800506592,6.696184856653214,,
10511,338.21,1483037,141,-372.81645349999997,4648,1482939,0.001,-65.22661921691895,7.089414112448693,,
,,1485000,,,,1483999,0.001,-65.48119713278378,5.879918862791622,585.8873207246652,712.7
