time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/entropy_loss,train/loss,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/learning_rate,train/n_updates,train/explained_variance,train/std,eval/mean_reward,eval/mean_ep_length
3728,694272,186,100.96694603,83.75,339,0.611962890625,-6.827293410897255,9.745195388793945,0.2,-0.07211911727499683,40.209993386268614,0.120758705,0.0003,3380,0.802492082118988,0.43148311972618103,,
,695000,,,,,0.625341796875,-6.771473391354084,10.638601303100586,0.2,-0.06977201563422568,34.938337203860286,0.14905679,0.0003,3390,0.8386774808168411,0.42945966124534607,116.84824915230274,89.8
3742,696320,186,99.65325294999998,83.26,340,,,,,,,,,,,,,
3752,698368,186,99.98891892,82.46,341,0.566162109375,-6.767411185801029,12.617632865905762,0.2,-0.06986877786694094,50.40877863168716,0.09172283,0.0003,3400,0.8082981556653976,0.4305751323699951,,
,700000,,,,,0.61328125,-6.736594785749912,21.776939392089844,0.2,-0.0725472618243657,40.32316190004349,0.12302571,0.0003,3410,0.838097870349884,0.42870503664016724,113.26393160130829,87.0
3762,700416,186,98.62182174000002,81.76,342,,,,,,,,,,,,,
3770,702464,186,98.13635131,80.0,343,0.598681640625,-6.704484428465366,18.513042449951172,0.2,-0.07352564337197691,53.68959155678749,0.115147755,0.0003,3420,0.8027429282665253,0.42799586057662964,,
3781,704512,186,102.72392052,81.54,344,0.5783203125,-6.66430541574955,9.088237762451172,0.2,-0.06656890273443423,41.66761687397957,0.1091004,0.0003,3430,0.832512766122818,0.4257335066795349,,
,705000,,,,,0.597021484375,-6.616125026345253,14.437273025512695,0.2,-0.0704368356615305,55.51896743774414,0.11126386,0.0003,3440,0.7779787480831146,0.4242527186870575,119.48896260336042,92.5
3794,706560,186,101.86118397,81.27,345,,,,,,,,,,,,,
3805,708608,186,99.0516683,79.38,346,0.576025390625,-6.570306685566902,24.97038459777832,0.2,-0.07126734213961754,64.45797027349472,0.09842818,0.0003,3450,0.772795632481575,0.42261332273483276,,
,710000,,,,,0.628857421875,-6.523485581576824,13.245427131652832,0.2,-0.06964780234848149,34.14032289981842,0.151961,0.0003,3460,0.8421572297811508,0.4211910665035248,126.80945129059255,93.5
3817,710656,186,98.28679497999998,80.17,347,,,,,,,,,,,,,
3825,712704,186,95.96928571000002,80.09,348,0.617578125,-6.4900375828146935,11.687897682189941,0.2,-0.07057757358415984,33.90667575895786,0.13885385,0.0003,3470,0.8462521880865097,0.41999921202659607,,
3835,714752,186,97.65511951,81.64,349,0.594287109375,-6.463732305169105,9.351754188537598,0.2,-0.07233431724016555,45.271769219636916,0.12162696,0.0003,3480,0.7779026180505753,0.4191269278526306,,
,715000,,,,,0.597314453125,-6.447998540103436,11.39194393157959,0.2,-0.07471082748379558,41.82426252961159,0.120732196,0.0003,3490,0.8265451788902283,0.41912841796875,117.74362759590149,93.1
3848,716800,186,94.69032863000001,78.74,350,,,,,,,,,,,,,
3858,718848,186,96.77872557,80.32,351,0.592333984375,-6.424414497613907,16.23821258544922,0.2,-0.06988758797233459,61.46618834733963,0.11575788,0.0003,3500,0.7298196256160736,0.41790494322776794,,
,720000,,,,,0.638134765625,-6.394864472746849,14.306509017944336,0.2,-0.07041645389399491,39.38192631006241,0.14367977,0.0003,3510,0.8183681666851044,0.4168919026851654,96.47079990059137,79.8
3869,720896,186,97.99946341,80.55,352,,,,,,,,,,,,,
3878,722944,186,97.21221191,80.2,353,0.621240234375,-6.364307925105095,13.796731948852539,0.2,-0.06926648636581376,42.9612289249897,0.14251997,0.0003,3520,0.7918773740530014,0.4150823950767517,,
3888,724992,186,99.47402531,83.04,354,0.5919921875,-6.311687625944614,17.157516479492188,0.2,-0.07032167188008316,67.74109910726547,0.10242559,0.0003,3530,0.719190239906311,0.41374310851097107,,
,725000,,,,,0.593359375,-6.275815817713737,15.633052825927734,0.2,-0.07373792908038013,45.99881409406662,0.118601665,0.0003,3540,0.7969342619180679,0.41261398792266846,119.65571361482144,93.7
3901,727040,186,97.55758683000002,80.79,355,,,,,,,,,,,,,
3911,729088,186,90.06462408000002,74.35,356,0.598779296875,-6.256416265666485,17.345237731933594,0.2,-0.07559339138679207,47.08987155556679,0.11071538,0.0003,3550,0.8003040850162506,0.4117690324783325,,
,730000,,,,,0.55517578125,-6.259784042835236,32.004940032958984,0.2,-0.06684674611024093,81.31270510554313,0.09265326,0.0003,3560,0.6839159429073334,0.41270822286605835,111.76444301977753,87.9
3923,731136,186,92.28059375,75.05,357,,,,,,,,,,,,,
3932,733184,186,90.37157093000002,72.33,358,0.622412109375,-6.262288209795952,14.859682083129883,0.2,-0.07204931090818718,43.523040330410005,0.15948863,0.0003,3570,0.7845137119293213,0.4123160243034363,,
,735000,,,,,0.60087890625,-6.235243375599384,22.184795379638672,0.2,-0.0754746176477056,61.369516861438754,0.12362961,0.0003,3580,0.7520703971385956,0.41106897592544556,123.08662104159593,92.3
3944,735232,186,93.24624157,75.41,359,,,,,,,,,,,,,
3954,737280,186,93.42396932,76.8,360,0.6376953125,-6.178824192285537,25.839754104614258,0.2,-0.07122280233743368,42.817951563000676,0.1445854,0.0003,3590,0.8270588368177414,0.4088861644268036,,
3964,739328,186,94.17879627,76.94,361,0.589404296875,-6.151995277404785,14.09907341003418,0.2,-0.06864433367154561,54.71957426071167,0.1112674,0.0003,3600,0.7723701745271683,0.40878117084503174,,
,740000,,,,,0.6353515625,-6.141478830575943,19.04964256286621,0.2,-0.07025444283499382,51.17500566244125,0.1525478,0.0003,3610,0.7856138497591019,0.40847012400627136,153.03659575246274,112.9
3975,741376,186,95.52653687,78.11,362,,,,,,,,,,,,,
3985,743424,186,97.620292,80.23,363,0.619091796875,-6.115213836729526,22.19536590576172,0.2,-0.06694817063398659,51.763997787237166,0.14049812,0.0003,3620,0.7642350941896439,0.40726423263549805,,
,745000,,,,,0.631884765625,-6.051378215849399,17.03188133239746,0.2,-0.07225500182248652,42.454294675588606,0.15097725,0.0003,3630,0.8147968351840973,0.4040745198726654,111.37472312450409,87.7
3996,745472,186,101.30918713,83.15,364,,,,,,,,,,,,,
4006,747520,186,98.54650333,81.1,365,0.60283203125,-6.01155108064413,22.09911346435547,0.2,-0.07064109196071514,63.774106323719025,0.12408804,0.0003,3640,0.7529191672801971,0.40448689460754395,,
4015,749568,186,99.09258985000001,82.0,366,0.6068359375,-5.991705955564976,14.857847213745117,0.2,-0.06955073457793333,51.93094311356545,0.12361047,0.0003,3650,0.8015288710594177,0.40332096815109253,,
,750000,,,,,0.597509765625,-5.951630629599094,25.005985260009766,0.2,-0.06900347908085677,52.27183710336685,0.1304942,0.0003,3660,0.773445188999176,0.40170997381210327,108.41079395860433,79.0
4026,751616,186,96.13480925,78.02,367,,,,,,,,,,,,,
4037,753664,186,92.36060864000001,73.98,368,0.624658203125,-5.898850844800473,12.668473243713379,0.2,-0.06818347520311363,40.56736564040184,0.16461968,0.0003,3670,0.8016866594552994,0.39952629804611206,,
,755000,,,,,0.608349609375,-5.845705999433994,18.291898727416992,0.2,-0.07609656862914563,60.747377324104306,0.11175476,0.0003,3680,0.7855913192033768,0.39825186133384705,100.55825553950854,72.9
4049,755712,186,98.06920279000002,78.22,369,,,,,,,,,,,,,
4059,757760,186,102.01034291,79.3,370,0.637841796875,-5.846819238364697,9.822176933288574,0.2,-0.07034134059795179,38.28418843448162,0.15952893,0.0003,3690,0.806020125746727,0.3986843526363373,,
4069,759808,186,103.76932053,80.64,371,0.584033203125,-5.8410566106438635,17.637928009033203,0.2,-0.0737753100664122,54.48234744071961,0.11484328,0.0003,3700,0.7689181268215179,0.3982296586036682,,
,760000,,,,,0.57490234375,-5.819625459611416,27.705333709716797,0.2,-0.07059572997386568,72.8097310423851,0.1191976,0.0003,3710,0.7156448364257812,0.39770328998565674,125.25655047893524,93.5
4081,761856,186,103.63380077,82.05,372,,,,,,,,,,,,,
4093,763904,186,105.37788473999998,82.91,373,0.596142578125,-5.808169828355313,14.269977569580078,0.2,-0.07409068497363477,53.160142940282824,0.11700493,0.0003,3720,0.787436842918396,0.3969542384147644,,
,765000,,,,,0.639990234375,-5.775891968607903,18.24888038635254,0.2,-0.07734059537178836,46.22910553812981,0.14359766,0.0003,3730,0.8309190720319748,0.3956543803215027,97.80267577469348,79.7
4106,765952,186,103.56305406,84.06,374,,,,,,,,,,,,,
4114,768000,186,102.01998448,83.4,375,0.6212890625,-5.727076305449009,16.183279037475586,0.2,-0.06678930593188852,52.0004404604435,0.15506817,0.0003,3740,0.7848169505596161,0.3944731652736664,,
,770000,,,,,0.624267578125,-5.7105116754770275,19.102758407592773,0.2,-0.06963221579790116,55.035263860225676,0.1259014,0.0003,3750,0.7854863554239273,0.39389607310295105,109.88915366753936,92.2
4127,770048,186,99.43881730999999,80.3,376,,,,,,,,,,,,,
4138,772096,186,96.08713083,77.04,377,0.625,-5.6918352708220485,25.694467544555664,0.2,-0.07676368023094256,50.194651532173154,0.117562704,0.0003,3760,0.7934442460536957,0.3933609127998352,,
4150,774144,186,105.42915871000001,83.32,378,0.56279296875,-5.678986078500747,25.95525550842285,0.2,-0.07731025891262107,75.3952648639679,0.09810406,0.0003,3770,0.7686293721199036,0.3935195803642273,,
,775000,,,,,0.606884765625,-5.659031467139721,23.336498260498047,0.2,-0.06589289579715114,51.84689958691597,0.15246333,0.0003,3780,0.780754342675209,0.39272135496139526,111.92642070017754,82.4
4162,776192,186,104.27999454,83.35,379,,,,,,,,,,,,,
4171,778240,186,107.10079975999999,84.73,380,0.637109375,-5.635772129893303,21.722190856933594,0.2,-0.06884671863226685,56.73138393163681,0.14265156,0.0003,3790,0.8053781241178513,0.39159226417541504,,
,780000,,,,,0.61416015625,-5.595015658438205,18.250871658325195,0.2,-0.07375427752849646,57.93376223444939,0.13481034,0.0003,3800,0.8097105473279953,0.3900202214717865,112.47813089191914,87.2
4183,780288,186,104.82264075,83.15,381,,,,,,,,,,,,,
4194,782336,186,97.59794420999998,76.3,382,0.63447265625,-5.569177599251271,17.301010131835938,0.2,-0.07200153255253099,52.59275059700012,0.13194923,0.0003,3810,0.8103301972150803,0.38969165086746216,,
4204,784384,186,95.92258032999999,75.41,383,0.5857421875,-5.560675570368767,25.28849220275879,0.2,-0.0682898644488887,84.58744256496429,0.10173403,0.0003,3820,0.7324941754341125,0.3895241916179657,,
,785000,,,,,0.634521484375,-5.549380424618721,16.085966110229492,0.2,-0.07040596967563033,46.80967131853104,0.15895343,0.0003,3830,0.805023729801178,0.3890441358089447,118.10720887482167,89.5
4218,786432,186,99.12148324999998,79.15,384,,,,,,,,,,,,,
4228,788480,186,99.50392831,78.98,385,0.637158203125,-5.53945522159338,15.462642669677734,0.2,-0.07128865838749335,51.19252859354019,0.14656785,0.0003,3840,0.8025408983230591,0.38812774419784546,,
,790000,,,,,0.629833984375,-5.504799610376358,12.670572280883789,0.2,-0.06512497832300142,51.66120307445526,0.15566811,0.0003,3850,0.7740717977285385,0.38695237040519714,122.83161320015788,95.0
4240,790528,186,103.63287493,82.87,386,,,,,,,,,,,,,
4254,792576,186,104.32378323000003,83.97,387,0.642578125,-5.47339631319046,12.941615104675293,0.2,-0.068268687397358,37.315556180477145,0.22533676,0.0003,3860,0.8239244818687439,0.38634413480758667,,
4265,794624,186,101.94889549999999,81.59,388,0.64384765625,-5.448075707256794,8.884583473205566,0.2,-0.06627977968892082,46.00266245007515,0.16530389,0.0003,3870,0.7683809101581573,0.38559016585350037,,
,795000,,,,,0.64365234375,-5.430472181737423,14.17166519165039,0.2,-0.06583706983365119,48.231838673353195,0.17326884,0.0003,3880,0.8029184639453888,0.38505280017852783,140.54419259876013,114.2
4278,796672,186,104.80820109000003,82.89,389,,,,,,,,,,,,,
4287,798720,186,105.97169593999999,82.91,390,0.63154296875,-5.419348251819611,15.626222610473633,0.2,-0.07138934309477918,47.15261494517326,0.15366474,0.0003,3890,0.7906655669212341,0.3847595155239105,,
,800000,,,,,0.63662109375,-5.373836673796177,14.339570999145508,0.2,-0.07089726532576605,54.354691272974016,0.13179669,0.0003,3900,0.7926528453826904,0.3826528489589691,132.14707390367985,95.7
4297,800768,186,103.61230144999998,80.72,391,,,,,,,,,,,,,
4308,802816,186,105.94171048000003,81.38,392,0.6244140625,-5.334482011198998,17.338212966918945,0.2,-0.06810636716254521,43.562024688720705,0.15328404,0.0003,3910,0.814517080783844,0.3820413053035736,,
4321,804864,186,101.60835002,79.68,393,0.639013671875,-5.310971274971962,15.151483535766602,0.2,-0.0677536651113769,47.72144755721092,0.1763069,0.0003,3920,0.7688825726509094,0.38131093978881836,,
,805000,,,,,0.62158203125,-5.2707785904407505,22.936054229736328,0.2,-0.0703745029924903,54.34862226843834,0.14129719,0.0003,3930,0.7928032577037811,0.3794874846935272,123.91773692145944,95.6
4336,806912,186,97.45196491,77.4,394,,,,,,,,,,,,,
4346,808960,186,101.69088357000001,79.77,395,0.639453125,-5.211951042711735,12.850876808166504,0.2,-0.06524136036459822,54.15847418308258,0.18056181,0.0003,3940,0.8180158883333206,0.37791013717651367,,
,810000,,,,,0.629443359375,-5.165995040535927,22.610515594482422,0.2,-0.07318402502278332,51.84303578138351,0.1318387,0.0003,3950,0.8147889524698257,0.37633010745048523,146.20993253290652,114.8
4358,811008,186,103.62948161,82.74,396,,,,,,,,,,,,,
4369,813056,186,103.91129631,82.34,397,0.6451171875,-5.130288733541965,12.097046852111816,0.2,-0.06353022214607336,49.3373240172863,0.1690564,0.0003,3960,0.7366639077663422,0.3759268522262573,,
,815000,,,,,0.637060546875,-5.110474593937397,18.833471298217773,0.2,-0.06642875553807244,47.97721725106239,0.15803072,0.0003,3970,0.7985351085662842,0.37535661458969116,124.08666016422212,92.1
4381,815104,186,105.22126597999998,83.33,398,,,,,,,,,,,,,
4391,817152,186,100.47875952000003,80.46,399,0.607763671875,-5.08895313590765,27.539907455444336,0.2,-0.07214883475971874,57.84082459807396,0.13735214,0.0003,3980,0.7613291442394257,0.3745764493942261,,
4402,819200,186,96.75276131000001,77.26,400,0.626220703125,-5.058598607778549,17.871549606323242,0.2,-0.0773284990398679,57.77695785760879,0.14576244,0.0003,3990,0.7610777020454407,0.3736926019191742,,
,820000,,,,,0.6564453125,-5.0347838148474695,14.61290168762207,0.2,-0.07511280928447377,51.238175803422926,0.1685381,0.0003,4000,0.7469970881938934,0.37345969676971436,118.52016650401056,93.8
4416,821248,185,97.39104273999999,78.24,401,,,,,,,,,,,,,
4430,823296,185,97.34827338999999,78.44,402,0.65751953125,-5.018362781405449,17.2633056640625,0.2,-0.07034411869826726,47.429033583402635,0.18002108,0.0003,4010,0.7829890847206116,0.37270769476890564,,
,825000,,,,,0.63154296875,-4.989283069968224,30.280017852783203,0.2,-0.06759039844910149,60.37631424069404,0.1503099,0.0003,4020,0.7390957772731781,0.3716747760772705,127.09383992254735,90.1
4447,825344,185,98.43457545000001,79.08,403,,,,,,,,,,,,,
4460,827392,185,98.63512107999999,80.81,404,0.63857421875,-4.968539547920227,14.736906051635742,0.2,-0.06739925721776671,58.2466280579567,0.16544992,0.0003,4030,0.740757554769516,0.371443510055542,,
4470,829440,185,94.66937329000001,77.55,405,0.648291015625,-4.947275428473949,15.844480514526367,0.2,-0.06895025667909067,48.577138137817386,0.1806867,0.0003,4040,0.7604887634515762,0.37061285972595215,,
,830000,,,,,0.63193359375,-4.914837412536144,18.558813095092773,0.2,-0.07000617149751634,66.90071925520897,0.14598584,0.0003,4050,0.6909939348697662,0.36927127838134766,117.57600666880607,87.9
4481,831488,185,92.64766009,75.38,406,,,,,,,,,,,,,
4489,833536,185,93.94235959,76.31,407,0.6478515625,-4.896017204225063,20.948322296142578,0.2,-0.07046137285360601,55.104168272018434,0.14754562,0.0003,4060,0.7552032321691513,0.3693501353263855,,
,835000,,,,,0.677587890625,-4.900494682788849,15.25979232788086,0.2,-0.06525424179853871,42.77741442918777,0.18467589,0.0003,4070,0.8108349442481995,0.3691351115703583,115.671667060256,91.3
4500,835584,185,95.43644703999999,75.3,408,,,,,,,,,,,,,
4509,837632,185,93.98589616,75.99,409,0.651611328125,-4.8822079479694365,16.060327529907227,0.2,-0.06562368583981879,53.45416697859764,0.15365046,0.0003,4080,0.765705406665802,0.36867791414260864,,
4520,839680,185,98.29942221999998,79.55,410,0.63935546875,-4.84359128177166,15.291913032531738,0.2,-0.0717520320758922,56.01391777992249,0.14750609,0.0003,4090,0.7732857316732407,0.367459237575531,,
,840000,,,,,0.67099609375,-4.823816883563995,17.146800994873047,0.2,-0.06533225669991224,49.07484267950058,0.20201868,0.0003,4100,0.7755786627531052,0.3670594096183777,128.48010296225547,89.2
4532,841728,185,102.06415118,83.01,411,,,,,,,,,,,,,
4541,843776,185,98.49515056999999,81.64,412,0.6833984375,-4.796840108931065,11.63337230682373,0.2,-0.06606582699459977,48.83482143878937,0.16788736,0.0003,4110,0.7929122596979141,0.3656432330608368,,
,845000,,,,,0.649951171875,-4.767928595840931,40.70418930053711,0.2,-0.06346679829002824,51.72187179327011,0.19915894,0.0003,4120,0.7666720002889633,0.3651554584503174,131.87431870549918,99.5
4554,845824,185,99.00857377,80.19,413,,,,,,,,,,,,,
4565,847872,185,98.45909631999997,81.15,414,0.60009765625,-4.762190516293049,18.31403160095215,0.2,-0.07094318307645153,61.404445403814314,0.11503577,0.0003,4130,0.7653390467166901,0.365037739276886,,
4576,849920,185,93.62964917000001,77.26,415,0.63583984375,-4.750498126447201,16.93317413330078,0.2,-0.0724633070465643,55.14557756185532,0.15468302,0.0003,4140,0.7463643550872803,0.3644547462463379,,
,850000,,,,,0.647509765625,-4.719885930418968,15.654715538024902,0.2,-0.07325350695755332,51.07850521802902,0.1704856,0.0003,4150,0.7845231294631958,0.3636900782585144,132.05817779973148,101.2
4587,851968,185,97.98752586,79.01,416,,,,,,,,,,,,,
4596,854016,185,99.42453773,79.29,417,0.634765625,-4.683686192333698,11.335626602172852,0.2,-0.0715605574514484,49.28266637921333,0.15009275,0.0003,4160,0.8022707998752594,0.3621445596218109,,
,855000,,,,,0.633935546875,-4.655555076897144,23.22881317138672,0.2,-0.06871883616549894,54.91667907238006,0.15696128,0.0003,4170,0.8174243271350861,0.3619614541530609,115.33912002751603,88.6
4608,856064,185,103.2140612,80.7,418,,,,,,,,,,,,,
4618,858112,185,109.09820413000001,86.31,419,0.629150390625,-4.629254099726677,18.076709747314453,0.2,-0.06919383438653312,59.5946548461914,0.14713973,0.0003,4180,0.7688558548688889,0.36085841059684753,,
,860000,,,,,0.667041015625,-4.600865373015404,20.959991455078125,0.2,-0.0710813474986935,42.980709397792815,0.20580342,0.0003,4190,0.8344850987195969,0.3604191243648529,140.72958773672582,105.8
4632,860160,185,105.24559241000001,83.44,420,,,,,,,,,,,,,
4642,862208,185,109.95530951999999,90.03,421,0.646435546875,-4.571307769417762,15.825546264648438,0.2,-0.06354139753675554,53.10164002776146,0.15917483,0.0003,4200,0.7388091385364532,0.3594176471233368,,
4653,864256,185,109.89443793999999,91.48,422,0.69111328125,-4.530059677362442,11.204049110412598,0.2,-0.0628639204573119,36.97664456665516,0.22536981,0.0003,4210,0.8173466473817825,0.35800862312316895,,
,865000,,,,,0.62880859375,-4.490676435828209,14.756256103515625,0.2,-0.07161072722519748,54.551734131574634,0.13262685,0.0003,4220,0.7739090919494629,0.3573192059993744,116.12726155668497,90.5
