time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1495720,129,11535,407.84,-447.39554182,4536,,,,,,
1497845,129,11549,417.39,-457.21986711,4540,1497707,-73.10939588044819,8.288470696461829,0.001,,
1499895,129,11559,436.59,-478.11581363000005,4544,1499783,-72.73070581054688,7.146682807445526,0.001,,
1500000,,,,,,1499861,-73.25759548611111,5.871547395532781,0.001,1000.0,583.0584025748074
1501037,129,11570,427.39,-468.3390554600001,4548,1499948,-73.03987924676193,6.7822354741998625,0.001,,
1503105,129,11584,417.64,-457.2199423700001,4552,1502989,-73.28171348571777,6.430272340774536,0.001,,
1505000,,,,,,1504124,-72.7270736694336,7.709077229866614,0.001,1000.0,593.171070921421
1505213,129,11599,436.62,-477.66300155000005,4556,,,,,,
1506367,129,11608,426.3,-466.21353769999996,4560,1506182,-72.78704429626465,6.3614957267045975,0.001,,
1509405,129,11620,455.5,-497.95150205000004,4564,1508316,-72.57816113923725,6.735493258426064,0.001,,
1509514,129,11624,443.88,-484.9979319800001,4568,1509393,-73.17621612548828,8.50347101688385,0.001,,
1510000,,,,,,1509512,-72.97236824035645,6.1494252758641395,0.001,1000.0,670.7175708308816
1510601,129,11635,433.04,-473.3324018100001,4572,,,,,,
1511856,129,11644,405.97,-444.3073596599999,4576,1511665,-72.73961448669434,7.335014810164769,0.001,,
1512011,129,11645,386.26,-423.05678202,4580,1511859,-73.21228991056743,6.650316922288192,0.001,,
1513127,129,11651,376.15,-411.09949792,4584,1513012,-73.46648222824624,6.672054357695997,0.001,,
1513274,129,11651,345.62,-378.52963956,4588,1513123,-73.00274738512542,7.504781145315904,0.001,,
1515000,,,,,,1514236,-72.67048087486855,7.194622105243159,0.001,1000.0,630.0127898037433
1515387,129,11671,364.29,-398.45157807000004,4592,1515236,-73.16509457397461,6.722428896307945,0.001,,
1517492,129,11678,354.87,-388.1694927800001,4596,1516403,-73.13395852661132,7.163330889225006,0.001,,
1517754,129,11683,346.32,-379.31547650999994,4600,1517578,-73.15064957562615,6.829608454423792,0.001,,
1518882,129,11685,336.92,-368.69882717,4604,1517793,-72.94145181443956,6.9622311145067215,0.001,,
1519971,129,11694,335.73,-367.33664717,4608,1519849,-72.4093386332194,7.460018577575684,0.001,,
1520000,,,,,,1519882,-72.69865193086513,6.211130908041289,0.001,1000.0,632.42653014604
1521070,129,11704,335.08,-366.43550540999996,4612,1519981,-73.06013107299805,6.2560574894859675,0.001,,
1521198,129,11709,333.1,-364.04252691,4616,1521093,-73.94050470987956,6.8867680311203,0.001,,
1523325,130,11715,333.14,-363.81314617,4620,1522236,-73.97371843126085,8.298375259126935,0.001,,
1524428,130,11721,341.08,-372.15455269,4624,1523339,-73.22211227416992,8.397717434167863,0.001,,
1525000,,,,,,1524339,-73.36979357910157,6.79949794459343,0.001,1000.0,630.7389175638557
1525534,129,11738,331.77,-362.04862152999993,4628,1525382,-74.06556701660156,7.034693205356598,0.001,,
1526641,129,11744,331.14,-361.75407784999993,4632,1526537,-73.18642959594726,5.791126614525204,0.001,,
1527057,130,11746,313.37,-342.50313071999994,4636,1526918,-73.41589183192099,7.4752526398627985,0.001,,
1529177,130,11753,313.32,-342.79716093999997,4640,1528088,-73.49893209838868,7.074624066591263,0.001,,
1530000,,,,,,1529180,-74.00894209917854,6.98672146583671,0.001,1000.0,670.4632244125008
1531269,130,11772,313.74,-343.13804167,4644,1530180,-73.45209197998047,7.13003516793251,0.001,,
1534336,130,11788,332.99,-363.09141622000004,4648,1533247,-73.67520291137696,7.161452940821648,0.001,,
1535000,,,,,,1534247,-73.53212966918946,7.253183579564094,0.001,1000.0,647.3548480436206
1536431,130,11811,333.26,-363.6295211,4652,1536294,-73.84916217041015,7.012291023254394,0.001,,
1538695,130,11818,334.82,-365.30518671000004,4656,1537606,-73.60653356933594,7.37619645178318,0.001,,
1540000,,,,,,1539606,-73.69048942565918,8.076109599113463,0.001,1000.0,523.0279558500275
1541725,130,11843,353.58,-385.9293743400001,4660,1540636,-73.68631642659506,7.914324839909871,0.001,,
1544753,130,11857,353.48,-385.6554629,4664,1543664,-73.71007482910156,7.592293869972229,0.001,,
1545000,,,,,,1544725,-73.89485193888346,6.486943989503579,0.001,1000.0,678.5360865816474
1546109,130,11873,365.95,-399.36726236999993,4668,1545020,-73.88962775336371,8.060618200567033,0.001,,
1548158,130,11888,375.57,-409.36796627999996,4672,1548048,-73.46247830200195,7.452715849280358,0.001,,
1548544,130,11889,366.88,-399.88857255999994,4676,1548287,-73.28181318803267,5.949997451570299,0.001,,
1549702,130,11895,376.91,-410.55700078999996,4680,1549557,-73.81239079066685,7.077617040822203,0.001,,
1550000,,,,,,1549613,-73.47303853716168,6.875435863222394,0.001,1000.0,634.5669635221362
1551876,130,11911,387.49,-422.18124467999996,4684,1550787,-73.61250822422868,6.998819565572658,0.001,,
1552026,130,11916,387.52,-422.1757722,4688,1551909,-72.93362426757812,6.832777116609656,0.001,,
1554138,130,11922,387.51,-421.94818796,4692,1553049,-73.7005610148112,6.711694283563583,0.001,,
1555000,,,,,,1554049,-73.35876594543457,7.156809639215469,0.001,1000.0,647.5619561505039
1556346,130,11943,388.54,-423.0338266499999,4696,1555257,-73.1818137535682,6.884786778535599,0.001,,
1559404,130,11958,416.5,-452.92545713,4700,1558315,-73.21444593811034,7.494090559363365,0.001,,
1560000,,,,,,1559315,-73.37356405639649,7.345453893303871,0.001,1000.0,639.4516904436052
1562569,130,11986,436.87,-474.78060224,4704,1562315,-73.51881185913086,7.4786563037633895,0.001,,
1564726,130,11993,447.55,-486.3339206500001,4708,1563637,-73.52868667602539,7.790752499410422,0.001,,
1565000,,,,,,1564697,-73.54982503255208,7.599625547726949,0.001,1000.0,592.2073130424542
1566802,130,12012,457.32,-497.77398174,4712,1565713,-73.44896125793457,8.57465398311615,0.001,,
1568935,130,12023,477.37,-519.58874031,4716,1567846,-73.74517078399658,8.027354278141939,0.001,,
1570000,,,,,,1569846,-73.63252012634277,6.958142169356346,0.001,1000.0,427.541008490423
1571098,130,12047,477.73,-520.1295168199999,4720,1570960,-73.61564631652833,7.298791381120682,0.001,,
1574127,130,12058,496.99,-540.73719803,4724,1573038,-73.5517908782959,7.310481340885162,0.001,,
1575000,,,,,,1574070,-73.55325651168823,5.31051754578948,0.001,1000.0,667.3814142360352
1576173,130,12081,506.39,-551.1694567000001,4728,1576070,-73.44944345092773,7.188864826202392,0.001,,
1577345,130,12083,507.04,-551.95968868,4732,1576256,-73.80839371681213,7.771657957805424,0.001,,
1579595,130,12095,525.38,-571.5737796799999,4736,1578506,-73.48471323649089,8.979745074016291,0.001,,
1580000,,,,,,1579597,-73.07072152031793,7.025806784629822,0.001,1000.0,658.5689352042973
1580789,130,12112,516.12,-561.2748292800001,4740,1580597,-73.62355267333984,7.387860335111618,0.001,,
1581942,130,12115,506.73,-550.9950590300001,4744,1580853,-73.58190184373122,6.865985954375494,0.001,,
1583240,130,12121,489.04,-532.6868175000001,4748,1582151,-74.0426254272461,6.468625234097851,0.001,,
1584439,130,12131,480.08,-523.29859541,4752,1584278,-74.7509334564209,5.985082773061899,0.001,,
1584662,130,12132,459.67,-501.33670124,4756,1584463,-74.36180623372395,6.259120225906372,0.001,,
1585000,,,,,,1584573,-73.6503573330966,7.705367690866644,0.001,1000.0,677.6479233955615
1585860,130,12147,441.35,-481.44006625,4760,1585735,-74.00359896955818,6.589230948481067,0.001,,
1587054,130,12153,423.01,-461.27467711,4764,1586814,-73.60658674973708,5.817381381988525,0.001,,
1589142,130,12164,430.33,-468.8194582100001,4768,1589017,-73.81183432006836,7.506931825757027,0.001,,
1589256,130,12164,410.98,-448.2366693700001,4772,1589112,-74.04864325890175,7.702104711532593,0.001,,
1590000,,,,,,1589167,-73.91675482855902,7.113750652833418,0.001,1000.0,427.38119055717254
1591309,130,12183,427.65,-465.74469823000004,4776,1591194,-73.99907466343471,9.117276756851762,0.001,,
1592572,130,12186,428.7,-467.11053614000014,4780,1591483,-73.59717399960472,7.442656633413233,0.001,,
1594889,130,12200,430.13,-468.11875421,4784,1594553,-73.78672924804688,7.426613358259201,0.001,,
1595000,,,,,,1594831,-73.23903096516928,6.163894830211516,0.001,1000.0,602.881288839737
1596064,130,12215,440.38,-479.50116283000006,4788,1595858,-73.66421563284737,10.692850351333618,0.001,,
1597325,130,12221,431.87,-470.75777517,4792,1597159,-73.36594550554142,6.665037385253019,0.001,,
1599444,130,12228,430.98,-470.15558751000003,4796,1598355,-73.68147438450863,6.914101443792644,0.001,,
1599634,130,12233,402.3,-439.48984620000004,4800,1599444,-72.88210336785568,5.695579651239756,0.001,,
1600000,,,,,,1599657,-73.51021943773542,7.110805309244564,0.001,1000.0,708.0310209713876
1601814,130,12253,392.45,-429.38902163,4804,1601657,-73.41932913208008,6.880601937174797,0.001,,
1601940,130,12253,372.14,-407.44430566000005,4808,1601829,-73.72518696504481,7.0344831671033585,0.001,,
1604103,130,12260,373.01,-407.79043206999995,4812,1603014,-73.39800294494628,6.886364907026291,0.001,,
1605000,,,,,,1604014,-73.44120297241211,6.854980360507965,0.001,1000.0,610.3254668805166
1606178,130,12279,372.43,-406.6751656,4816,1605089,-73.24552825927735,6.602181437015534,0.001,,
1606403,130,12285,353.05,-386.06986687000006,4820,1606300,-73.60982761826627,7.6093182912346915,0.001,,
1608583,130,12295,344.56,-377.80182292999996,4824,1608376,-74.06486929616621,6.551371232155831,0.001,,
1610000,,,,,,1609553,-73.65887919616699,6.791689265727997,0.001,1000.0,439.17745949639936
1610684,130,12315,345.11,-378.35400911,4828,1610553,-73.45859501647949,7.630261467218399,0.001,,
1614684,130,12330,373.39,-408.9810588600001,4832,1613595,-73.37656298828125,6.6625167121887205,0.001,,
1615000,,,,,,1614595,-73.44383946228028,6.834908560276031,0.001,1000.0,700.2469518107362
1617711,130,12354,381.16,-417.87560511000004,4836,1616622,-73.38887944030762,6.9368451793193815,0.001,,
1619778,131,12364,389.89,-427.38511531000006,4840,1618689,-73.27102430725098,6.841270808577537,0.001,,
1620000,,,,,,1619704,-73.39222240447998,7.602364826202392,0.001,1000.0,652.1616690549068
1621852,130,12386,399.1,-437.55934190999994,4844,1621704,-73.34099171447754,7.449037246346474,0.001,,
1623944,130,12397,407.04,-445.90033558000005,4848,1623811,-73.52018367004395,7.141801078677178,0.001,,
1624157,130,12398,397.18,-434.98869757000017,4852,1624009,-73.94263899061414,6.112659855683645,0.001,,
1625000,,,,,,1624068,-73.81102981567383,7.374372086282504,0.001,1000.0,710.2324757378549
1626209,131,12413,415.47,-454.57593726000005,4856,1625120,-73.2516606648763,6.595620036125183,0.001,,
1627311,131,12419,414.51,-453.57990226000004,4860,1626222,-72.50122506277901,6.278927206993103,0.001,,
1630000,,,,,,1629238,-73.59336948394775,10.426248610019684,0.001,1000.0,705.1394449623301
1630327,131,12443,432.73,-474.1807803299999,4864,,,,,,
1632475,131,12457,433.33,-475.27528516000007,4868,1632334,-73.61818490600587,7.14253060400486,0.001,,
1633574,131,12463,443.18,-486.4542036800001,4872,1633438,-73.50325848388673,6.915392017006874,0.001,,
1635000,,,,,,1634561,-73.62549789428711,7.07047183573246,0.001,1000.0,658.4260533362627
1635679,131,12482,443.7,-487.45878831999994,4876,1635561,-73.54637649536133,7.074233057022095,0.001,,
1637800,131,12493,452.28,-496.76285000999997,4880,1637619,-74.5682727268764,7.2093149629132505,0.001,,
1638961,131,12498,440.72,-484.9133911100001,4884,1638814,-73.59263983438181,6.411606599302853,0.001,,
1640000,,,,,,1639872,-73.64512750244141,7.084142073750496,0.001,1000.0,727.0515680089593
1641004,131,12517,449.4,-494.09381260999993,4888,1640902,-74.08235880533854,7.960995332400004,0.001,,
1642173,131,12523,448.48,-493.2528125200001,4892,1642036,-74.16044108072917,6.738667090733846,0.001,,
1643367,131,12525,439.23,-483.2263962,4896,1642278,-73.49828916607481,6.543616371888381,0.001,,
1645000,,,,,,1644365,-73.6637996673584,6.921260166168213,0.001,1000.0,683.9379956945311
1645454,131,12544,458.2,-503.64720915000004,4900,,,,,,
1649454,131,12565,476.4,-523.29916821,4904,1648365,-73.38869485473633,7.530992820620537,0.001,,
1650000,,,,,,1649365,-73.3042684173584,7.392608271121979,0.001,1000.0,764.6207065217197
1652474,131,12593,505.34,-553.93037697,4908,1652365,-73.42396318054199,6.959271032094955,0.001,,
1652671,131,12593,485.68,-532.7218249,4912,1652549,-73.63721466064453,7.7252935203346045,0.001,,
1652949,131,12595,467.71,-514.03486356,4916,1652785,-73.06669369549819,8.44234193871905,0.001,,
1653234,131,12596,468.31,-514.6729330300001,4920,1653100,-72.83601542881557,6.8746529306684225,0.001,,
1655000,,,,,,1654213,-73.75529632568359,10.84533208211263,0.001,1000.0,728.870714129135
1655302,131,12612,467.19,-513.1482060100002,4924,,,,,,
1656432,131,12622,457.48,-502.43793301000005,4928,1656298,-73.22420793151855,7.457382708787918,0.001,,
1658674,131,12632,439.9,-483.4038441999999,4932,1658425,-73.41259614562988,7.639266404867172,0.001,,
1660000,,,,,,1659667,-73.29793502807617,7.126777395367623,0.001,1000.0,723.3915854910854
1661756,131,12654,440.45,-483.7837765899999,4936,1660667,-73.49125807189941,7.558899829864502,0.001,,
1662198,131,12660,424.2,-466.37724492999996,4940,1662015,-73.10019986134655,7.16426331310902,0.001,,
1663470,131,12666,416.18,-457.43876234999993,4944,1663266,-73.87319437662761,6.031580004198798,0.001,,
1665000,,,,,,1664472,-73.30768266296387,7.48399719107151,0.001,1000.0,726.0007087804377
1665561,131,12681,416.17,-457.80514701,4948,,,,,,
1667661,131,12691,435.04,-478.34576107,4952,1666572,-73.58198620024181,7.219786275000799,0.001,,
1668734,131,12700,425.25,-467.82381837,4956,1668618,-73.36939308860086,6.995988390662453,0.001,,
1669847,131,12701,425.36,-467.73742764999986,4960,1668758,-73.79909183668053,6.808569835579914,0.001,,
1670000,,,,,,1669834,-73.54030890213816,6.927938972648821,0.001,1000.0,647.6709848972387
1671939,131,12720,416.12,-457.24526055,4964,1670850,-73.92987060546875,6.403087079524994,0.001,,
1674072,131,12731,415.97,-456.60870967999995,4968,1672983,-73.91884572882401,10.077044512096204,0.001,,
1675000,,,,,,1673983,-73.78647541809082,7.047731079816819,0.001,1000.0,698.0827548624482
1676147,131,12754,425.73,-466.55760687000003,4972,1676043,-73.84238395690917,7.45859853887558,0.001,,
1677316,131,12759,416.37,-456.0602615700001,4976,1677149,-74.86178779602051,5.797130399280125,0.001,,
1680000,,,,,,1679227,-73.76210577392578,7.678362339496613,0.001,1000.0,713.2916816607583
1680378,131,12784,425.78,-465.83042058,4980,1680227,-73.68608863830566,7.339423856019974,0.001,,
1681695,131,12790,427.34,-467.78123959,4984,1681528,-74.01907681196164,7.274375547062267,0.001,,
1681975,131,12791,409.71,-448.68631257,4988,1681693,-74.12782084147135,7.102477804307015,0.001,,
1683259,131,12797,410.86,-449.6468298799999,4992,1683075,-73.8930942747328,7.565908969681838,0.001,,
1684476,131,12804,411.09,-449.93297157999996,4996,1684349,-73.62081146240234,8.224815873588835,0.001,,
1685000,,,,,,1684387,-74.51134089419716,7.997068160458615,0.001,1000.0,669.3109348179248
1687534,131,12824,420.8,-460.4317010199999,5000,1686445,-73.7331703338623,7.320351156830788,0.001,,
1689613,131,12834,401.59,-439.11648887999996,5004,1688524,-74.37362614384404,9.098762674151727,0.001,,
1689904,131,12839,374.3,-410.36061579,5008,1689690,-74.19271453857422,7.208250422477722,0.001,,
1690000,,,,,,1689859,-73.09288864135742,8.620802187919617,0.001,1000.0,691.8753852855414
1691025,131,12854,383.54,-420.19303133999995,5012,1690859,-73.61402455139161,7.354194904923439,0.001,,
1693118,131,12865,401.69,-438.93418192000007,5016,1692990,-73.82521226671007,6.918782922956678,0.001,,
1695000,,,,,,1694223,-73.60471383666992,7.532821694135666,0.001,1000.0,744.8545198884792
1695312,131,12880,420.78,-459.4424588800001,5020,,,,,,
1698403,131,12896,431.01,-469.87633337,5024,1697314,-73.73103059387208,7.247746391415596,0.001,,
1700000,,,,,,1699351,-73.66513316345215,7.195499513030052,0.001,1000.0,688.0236486041919
1701440,131,12920,450.08,-490.98272735000006,5028,1700351,-73.50796629333496,7.493560450315475,0.001,,
1704181,131,12934,455.07,-496.10270751999997,5032,1703396,-73.73038757324218,7.407890564203262,0.001,,
1705000,,,,,,1704215,-73.78375482559204,7.64177580922842,0.001,1000.0,710.074619114399
1705372,131,12951,436.16,-476.04393612000007,5036,1705215,-73.79517373657227,7.415949929475785,0.001,,
1707456,131,12958,452.58,-493.2432552700001,5040,1706367,-74.05586446126303,7.535213808859548,0.001,,
1708581,131,12967,451.11,-491.55044285,5044,1708468,-73.67452249145508,7.362343398809433,0.001,,
1710000,,,,,,1709573,-73.48310718536376,6.691123220655653,0.001,1000.0,695.1753834009171
1710686,131,12986,451.25,-491.41179711999996,5048,1710573,-73.48424336242675,7.184101814866066,0.001,,
1712842,131,12997,451.81,-492.3610897599999,5052,1712679,-73.66501983642578,7.238758683085441,0.001,,
1714894,131,13007,461.6,-502.46087841,5056,1714794,-73.66951824951173,7.101278850197792,0.001,,
1715000,,,,,,1714869,-73.28258228302002,7.9454701244831085,0.001,1000.0,658.8046579390764
1716042,131,13022,461.95,-502.71243678999997,5060,1715940,-73.6945447692871,7.224639654517174,0.001,,
1719100,131,13033,471.61,-513.29462717,5064,1718011,-73.63866429138183,7.419200223565102,0.001,,
1720000,,,,,,1719011,-73.48966110229492,7.255622717499733,0.001,1000.0,687.0233426757156
1720360,131,13052,462.88,-503.92342431,5068,1720138,-73.49206352233887,6.055444054305553,0.001,,
1720509,131,13054,443.62,-483.25486549,5072,1720397,-73.50199211968317,7.509420421388414,0.001,,
1723178,131,13063,458.62,-499.8551939699999,5076,1722089,-72.71213573879666,7.898893336992006,0.001,,
1725000,,,,,,1724234,-73.38286601027397,6.972023592324092,0.001,1000.0,716.5109211064876
1725356,131,13086,449.78,-490.1043628099999,5080,1725234,-73.47359144592285,7.660152452349663,0.001,,
1726514,131,13092,448.19,-488.30258482000005,5084,1726365,-73.40555267333984,8.304557631092687,0.001,,
1728657,131,13099,466.82,-508.60577670999993,5088,1727568,-73.55208813476563,6.821510885357856,0.001,,
1729031,131,13105,457.72,-498.82394381000006,5092,1728922,-73.90814367930095,7.778073701452701,0.001,,
1730000,,,,,,1729059,-73.8991928100586,5.398837638937908,0.001,1000.0,635.6699599899351
1730148,131,13115,456.72,-497.73585282999994,5096,,,,,,
1732318,131,13126,447.84,-488.23644804,5100,1731229,-73.74412203979492,7.158738812685013,0.001,,
1733486,131,13135,438.73,-478.18850445000004,5104,1733316,-73.41360219319661,7.060633854432539,0.001,,
1735000,,,,,,1734553,-73.5676368713379,6.865405019124349,0.001,1000.0,653.400964602828
1735642,131,13151,457.38,-498.11875906000006,5108,,,,,,
1737778,131,13165,467.53,-509.37644394,5112,1737619,-74.1424014929569,5.870175945036339,0.001,,
1737991,132,13166,448.73,-489.74979605,5116,1737835,-73.9642436504364,7.23854219363286,0.001,,
1740000,,,,,,1739902,-73.85150010681153,7.298496662855149,0.001,1000.0,701.4921450775116
1740061,131,13186,447.49,-488.64193303,5120,1739934,-73.31464099884033,6.41312500834465,0.001,,
1741369,132,13191,429.66,-469.84169491999995,5124,1741122,-73.99214283752441,7.402049094438553,0.001,,
1743512,132,13202,420.72,-459.61838774999995,5128,1743303,-73.70367378234863,7.253860893845558,0.001,,
1745000,,,,,,1744423,-73.64321334838867,7.460652419447899,0.001,1000.0,648.837286182493
1745722,132,13222,415.41,-453.85785038999995,5132,1745589,-73.29891728780356,7.819954648075334,0.001,,
1748716,132,13234,433.44,-472.6474686100001,5136,1747741,-73.56245121765137,7.08499135684967,0.001,,
1749941,132,13243,424.85,-463.89235131000004,5140,1749839,-73.83730074254478,7.909284357591109,0.001,,
1750000,,,,,,1749852,-74.66320364815849,8.104341763716478,0.001,1000.0,641.759998331964
1752058,132,13262,434.77,-475.25528506999996,5144,1751958,-73.56559777956957,7.383640053153735,0.001,,
1754192,132,13269,435.06,-475.55691246999993,5148,1753103,-73.52673936462402,7.337609008789062,0.001,,
1755000,,,,,,1754103,-73.44412898254394,7.156226226568222,0.001,1000.0,662.419907541573
1757304,132,13297,444.62,-485.33262294,5152,1757103,-73.3664818572998,7.014387887954712,0.001,,
1758451,132,13303,435.57,-476.00484004,5156,1758347,-73.23611953735352,7.179549595475197,0.001,,
1760000,,,,,,1759438,-72.90928976876395,8.416592766598958,0.001,1000.0,632.1796394735575
1760527,132,13319,444.85,-486.38979677000003,5160,,,,,,
1762580,132,13333,434.8,-475.5651039099999,5164,1762451,-73.31980950927735,7.38004411816597,0.001,,
1764754,132,13344,443.94,-485.22117722,5168,1764653,-73.25282679748535,7.564129873037338,0.001,,
1765000,,,,,,1764665,-72.60880533854167,6.68299667040507,0.001,1000.0,635.1129485648125
1768754,132,13369,482.45,-527.4234728800001,5172,1767665,-73.24885470581054,6.813106536984444,0.001,,
1769925,132,13378,467.47,-511.08105689999996,5176,1769776,-73.08805816650391,7.63312762260437,0.001,,
1770000,,,,,,1769874,-73.36074869256271,5.408489277488307,0.001,1000.0,691.0365699067712
1771022,132,13392,456.66,-499.60330829,5180,1770918,-73.50652764060281,5.64506963708184,0.001,,
1771192,132,13393,446.78,-488.58371181,5184,1771086,-73.68818595192649,7.565913132258824,0.001,,
1772391,132,13395,437.34,-478.24455604,5188,1771302,-73.108999374065,6.273090654803861,0.001,,
1774452,132,13405,454.21,-496.87600119,5192,1773363,-73.2405555267334,7.6475072929859165,0.001,,
1775000,,,,,,1774363,-73.31624989318847,7.446323262453079,0.001,1000.0,680.110665816348
1778452,132,13434,483.04,-527.8454711999999,5196,1777363,-73.12462979125976,7.456238063693046,0.001,,
1779719,132,13444,474.01,-518.3390162200001,5200,1779606,-73.23095070047582,6.871892635540296,0.001,,
1779782,132,13444,462.96,-506.57249464000006,5204,1779682,-72.90934944152832,6.461631992588872,0.001,,
1780000,,,,,,1779740,-72.78833866119385,10.440332396825154,0.001,1000.0,684.8825513079762
1780829,132,13455,451.87,-494.84295396,5208,,,,,,
1781918,132,13464,441.4,-483.47625725,5212,1781766,-73.00827548217774,7.425804887652397,0.001,,
1782519,132,13467,445.28,-488.03426802,5216,1782304,-73.23577432071461,7.60685168613087,0.001,,
1783896,132,13473,438.35,-480.45969033,5220,1783521,-72.64230264936175,6.91879420195307,0.001,,
1785000,,,,,,1783913,-73.28653907775879,7.793135082020479,0.001,1000.0,723.7900924126618
1785043,132,13489,436.74,-478.81709211000003,5224,1784913,-73.01552128601074,7.5504757053852085,0.001,,
1785344,132,13490,418.32,-459.10774741,5228,1785228,-72.73124037848578,6.895467353033853,0.001,,
1788525,132,13502,428.03,-470.30685651000005,5232,1787436,-73.10084934997559,7.522485760450363,0.001,,
1788726,132,13506,400.1,-440.54241973000006,5236,1788551,-72.64103613959418,6.231192217932807,0.001,,
1790000,,,,,,1789659,-73.442026311701,8.400046278129924,0.001,1000.0,675.5117506799754
1790768,132,13526,408.27,-449.9748438900001,5240,1790659,-73.15006961059571,6.881272631406784,0.001,,
1793898,132,13537,418.4,-460.54038666,5244,1792809,-73.06716383361817,6.849017803549766,0.001,,
1795000,,,,,,1794831,-73.15599749755859,7.109065960407257,0.001,1000.0,674.8219783144071
1796041,132,13557,418.49,-460.88619579,5248,1794952,-72.92108992279553,6.68343396718837,0.001,,
1797159,132,13562,398.55,-439.44207838,5252,1796070,-73.94620768229167,6.38085033676841,0.001,,
1797452,132,13568,390.01,-430.27373571000004,5256,1797340,-73.02084023611886,7.997276936258588,0.001,,
1799243,132,13576,387.16,-426.96383535999996,5260,1799024,-73.19330484008789,7.453072479128838,0.001,,
1800000,,,,,,1799339,-73.52795993580537,7.795525649014642,0.001,1000.0,638.2050114102661
1800428,132,13588,378.48,-417.72760388,5264,,,,,,
1801651,132,13598,368.97,-407.87141246,5268,1801542,-73.26211264038086,7.185790473580361,0.001,,
1802628,132,13603,338.74,-374.68732279000005,5272,1802494,-73.17925456727531,6.859946113998757,0.001,,
1803722,132,13608,337.97,-373.79966688,5276,1803608,-73.22840439645867,7.8810056322499324,0.001,,
1803884,132,13609,328.62,-363.92341932999994,5280,1803760,-73.23105488652769,8.423598098754884,0.001,,
1804167,132,13609,329.75,-365.30097927,5284,1803884,-73.68743133544922,6.489877680073613,0.001,,
1805000,,,,,,1804180,-72.78474617004395,7.825572614158903,0.001,1000.0,696.2703759129741
1805269,132,13621,328.78,-363.94970161,5288,,,,,,
1807408,132,13632,329.56,-364.53445428,5292,1806319,-73.10188119506836,7.5476112112998965,0.001,,
1809578,132,13646,311.26,-344.87149375,5296,1809382,-73.0705680847168,7.800535012805272,0.001,,
1810000,,,,,,1809704,-73.47172388954768,7.0314630002975465,0.001,1000.0,660.2282666053623
1810876,132,13661,311.57,-345.00203554000007,5300,1810704,-73.12036544799804,7.3403189027309415,0.001,,
1813923,132,13676,341.41,-376.95860545000005,5304,1813787,-73.20871441650391,6.933202230215072,0.001,,
1815000,,,,,,1814057,-72.49654271052434,5.967943659535161,0.001,1000.0,643.9487696188502
1816146,132,13692,353.17,-389.83694739000003,5308,1815057,-73.0377116241455,6.884643769741058,0.001,,
1817293,132,13702,353.75,-390.4642009,5312,1817189,-73.09988691711426,6.919225653290749,0.001,,
1819391,132,13708,368.72,-406.04741194,5316,1818302,-73.15092761230468,6.720264572143555,0.001,,
1820000,,,,,,1819302,-73.17005136108398,7.563685886740685,0.001,1000.0,642.0176443875301
1820629,132,13726,367.33,-404.52174107999997,5320,1820412,-73.54075491017309,8.949133229666742,0.001,,
1822704,132,13736,376.61,-414.48242995,5324,1822599,-73.14336839294434,7.370297114253044,0.001,,
1823851,132,13743,385.07,-423.9888912100001,5328,1823679,-73.2955895690918,7.137787908196449,0.001,,
1825000,,,,,,1824798,-73.4438832397461,7.021406549692154,0.001,1000.0,677.8532812158577
1825887,132,13757,373.62,-410.67292413999996,5332,,,,,,
1828687,132,13772,399.61,-438.78950607999997,5336,1827921,-73.40195060729981,7.3880493735075,0.001,,
1830000,,,,,,1829629,-73.67299245198568,6.298919377788421,0.001,1000.0,664.8412113433703
1830863,132,13794,400.95,-439.74155985000004,5340,1830629,-73.26807366943359,7.008909628033638,0.001,,
1832925,132,13800,390.27,-428.17656145,5344,1831836,-72.66455078125,6.077637493610382,0.001,,
1834070,132,13806,380.29,-417.31537125,5348,1832981,-73.59414545694987,7.057312101931186,0.001,,
1835000,,,,,,1834194,-73.17363453802662,7.268724718563993,0.001,1000.0,726.5941031131894
1835350,132,13825,381.91,-419.54279568,5352,1835225,-73.28739929199219,7.307156401295816,0.001,,
1836485,132,13827,390.33,-428.36641648000005,5356,1835396,-73.5676320882944,7.828122973442078,0.001,,
1838572,132,13841,393.29,-431.5628513700001,5360,1838430,-73.61891877746582,7.451854124426842,0.001,,
1840000,,,,,,1839579,-73.53898509343465,6.663405600935221,0.001,1000.0,647.089662466757
1840831,132,13860,404.03,-443.3144938800001,5364,1840579,-73.68360018920899,7.799716614484787,0.001,,
1842056,132,13866,404.05,-443.14786775,5368,1841932,-73.545712890625,7.368957654476166,0.001,,
1844132,132,13873,415.04,-454.3530747,5372,1843043,-73.84215227762859,9.500871161619822,0.001,,
1845000,,,,,,1844093,-73.75331634521484,7.25714950799942,0.001,1000.0,613.7217775794445
1847182,132,13896,434.6,-476.01553054000004,5376,1846093,-73.50906765747071,7.335747520923615,0.001,,
1849279,132,13906,453.95,-496.8139884,5380,1848190,-73.59404779052734,7.1579930464029315,0.001,,
1850000,,,,,,1849190,-73.55228944396973,7.193102028012276,0.001,1000.0,654.5582845906727
