train/ent_coef,train/actor_loss,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/critic_loss,train/ent_coef_loss,time/episodes,time/fps,time/total_timesteps,train/n_updates,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
0.012887743301689625,-14.051095962524414,623,439.29,0.0003,1.2739448547363281,0.30598580837249756,124,76,47652,47551,-0.9668334699999996,,
0.012879793532192707,-15.107858657836914,,,0.0003,1.3634488582611084,-0.13658840954303741,,,50000,49899,,251.72246590843716,529.2
0.012826883234083652,-15.226016998291016,658,461.0,0.0003,1.7601499557495117,0.8926523327827454,128,76,50118,50017,9.878507230000002,,
0.012656020931899548,-15.150815963745117,679,458.36,0.0003,1.5766061544418335,-0.3665931820869446,132,76,51933,51832,31.030841350000006,,
0.012642390094697475,-15.909051895141602,698,472.97,0.0003,1.5289921760559082,-0.32514551281929016,136,76,53740,53639,40.878797199999994,,
0.012594794854521751,-17.345844268798828,,,0.0003,1.6484935283660889,1.951475977897644,,,55000,54899,,336.5019824276678,752.1
0.012467687949538231,-17.566442489624023,738,492.14,0.0003,1.886193871498108,1.9454221725463867,140,75,56026,55925,52.56804410999999,,
0.012504542246460915,-18.53628921508789,766,509.2,0.0003,1.9141793251037598,-0.18350544571876526,144,76,58316,58215,65.70734168000001,,
0.012729623354971409,-18.468421936035156,,,0.0003,1.4147919416427612,-1.5231008529663086,,,60000,59899,,314.36383225556057,820.2
0.012504560872912407,-18.682498931884766,808,533.04,0.0003,1.4885694980621338,-1.1456369161605835,148,75,60845,60744,79.54672319000001,,
0.012432921677827835,-19.427980422973633,827,537.01,0.0003,1.9972273111343384,1.177406907081604,152,75,62483,62382,96.0315563,,
0.012408604845404625,-20.335617065429688,849,543.54,0.0003,2.2861905097961426,0.9497956037521362,156,75,64339,64238,110.65930956000003,,
0.012431458570063114,-21.83627700805664,,,0.0003,1.7366700172424316,0.05314001441001892,,,65000,64899,,278.2380666094774,513.4
0.01235275063663721,-21.533660888671875,889,556.91,0.0003,1.8780944347381592,0.6661354303359985,160,75,66926,66825,128.36851,,
0.012269103899598122,-23.74551010131836,,,0.0003,2.427823543548584,-1.2027297019958496,,,70000,69899,,396.5760949044081,680.7
0.01216378528624773,-23.74114990234375,936,583.56,0.0003,2.107443332672119,0.3470214009284973,164,74,70147,70046,146.45079084999998,,
0.012074409984052181,-24.59062385559082,966,587.57,0.0003,1.8661528825759888,0.5653180480003357,168,75,72772,72671,168.56541881,,
0.012212777510285378,-24.328659057617188,,,0.0003,1.9506170749664307,-0.3010393977165222,,,75000,74899,,395.8991063159556,672.6
0.012092599645256996,-25.03838348388672,1019,605.17,0.0003,1.9100086688995361,0.9285581707954407,172,74,76232,76131,190.7401743,,
0.011957229115068913,-25.88699722290039,1058,614.88,0.0003,2.901014566421509,0.038888394832611084,176,74,78768,78667,207.6487848,,
0.011816976591944695,-26.868558883666992,,,0.0003,1.94884192943573,-0.8075539469718933,,,80000,79899,,331.8250891538628,529.5
0.011446500197052956,-27.122207641601562,1100,622.85,0.0003,1.6200408935546875,-0.7739219665527344,180,73,80918,80817,220.00694488999997,,
0.01194328535348177,-28.245115280151367,1135,606.99,0.0003,1.4065450429916382,0.763516366481781,184,73,83332,83231,235.59075554,,
0.011776757426559925,-28.004913330078125,,,0.0003,1.7453970909118652,0.08036869764328003,,,85000,84899,,500.9161006359151,782.4
0.011766591109335423,-28.79871368408203,1174,602.07,0.0003,1.869491457939148,-0.682110071182251,188,72,85049,84948,246.37755135000003,,
0.011502018198370934,-28.963829040527344,1197,592.64,0.0003,2.1336777210235596,-0.1550133228302002,192,72,86925,86824,256.53428763000005,,
0.011550807394087315,-30.607952117919922,,,0.0003,1.9289448261260986,1.5573170185089111,,,90000,89899,,511.7972223691264,760.0
0.011409923434257507,-30.743057250976562,1259,598.78,0.0003,2.0200119018554688,-0.9484348893165588,196,71,90448,90347,274.22469967999996,,
0.011659294366836548,-32.82550048828125,1303,611.01,0.0003,1.9563510417938232,-0.2337016612291336,200,71,93488,93387,292.10073729,,
0.011520043015480042,-30.983604431152344,,,0.0003,1.7525064945220947,-1.2654569149017334,,,95000,94899,,609.3026612673272,864.9
0.011743351817131042,-33.413368225097656,1352,601.57,0.0003,1.6798126697540283,0.0956956148147583,204,70,95910,95809,300.09202306,,
