rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_reward,eval/mean_ep_length
,,1285000,,,,0.042433783,-12.56853229701519,0.0003,0.2,6270,428.4457702636719,0.8699693828821182,0.8563567996025085,-0.02943671864341013,0.2033203125,1075.3610838890077,1793.8861640367656,329.3
1703.6625733199999,5597,1286144,297.83,229,628,,,,,,,,,,,,,
1735.25212107,5602,1288192,303.12,229,629,0.030938767,-12.564211583137512,0.0003,0.2,6280,262.9841613769531,0.8308253288269043,0.8565554618835449,-0.02636775045830291,0.16953125,1438.5112915992736,,
,,1290000,,,,0.047536597,-12.566514894366264,0.0003,0.2,6290,405.5201416015625,0.8590838611125946,0.8564773797988892,-0.03319979037332814,0.208544921875,1184.2695267677307,1669.1697659622878,296.25
1687.58393568,5615,1290240,295.33,229,630,,,,,,,,,,,,,
1710.94948933,5621,1292288,300.98,229,631,0.037922323,-12.561711397767066,0.0003,0.2,6300,1297.2388916015625,0.8303324431180954,0.8558201789855957,-0.030796586599899457,0.17236328125,1504.1742208480835,,
1728.87110422,5626,1294336,304.42,230,632,0.053128935,-12.555465233325958,0.0003,0.2,6310,303.6787109375,0.8635807782411575,0.8552700281143188,-0.028569512913236395,0.219677734375,1061.9974842071533,,
,,1295000,,,,0.034983557,-12.547903051972389,0.0003,0.2,6320,607.4234619140625,0.8409743309020996,0.854857861995697,-0.029961420260951853,0.18212890625,1391.681285572052,1710.0219737604261,308.75
1743.0411837099996,5640,1296384,307.05,229,633,,,,,,,,,,,,,
1749.3115383800002,5645,1298432,308.57,229,634,0.066235855,-12.541502606868743,0.0003,0.2,6330,381.8272399902344,0.8657772988080978,0.8539902567863464,-0.02852673879242502,0.21962890625,1250.7536841392516,,
,,1300000,,,,0.042666838,-12.537690052390099,0.0003,0.2,6340,425.8047180175781,0.8400774002075195,0.8543545007705688,-0.021460638011922127,0.20625,1379.41255569458,1696.3509697578847,303.65
1733.8271006100006,5659,1300480,304.9,229,635,,,,,,,,,,,,,
1728.4180184099998,5665,1302528,303.35,229,636,0.027023494,-12.539126053452492,0.0003,0.2,6350,284.693359375,0.8611540049314499,0.8544334769248962,-0.027543638058705255,0.14150390625,1676.3586471557617,,
1737.38375191,5671,1304576,305.88,230,637,0.030131467,-12.53399541079998,0.0003,0.2,6360,409.43316650390625,0.8783100172877312,0.8533401489257812,-0.02432279264612589,0.160888671875,1117.8801241874694,,
,,1305000,,,,0.10103187,-12.524793431162834,0.0003,0.2,6370,316.1354064941406,0.8816020712256432,0.8527160882949829,-0.021877578120620456,0.26923828125,951.8513060569763,1760.6810366798193,310.3
1722.8802954500002,5685,1306624,304.0,229,638,,,,,,,,,,,,,
1716.0161760300005,5691,1308672,302.52,229,639,0.04553789,-12.522140383720398,0.0003,0.2,6380,1122.5101318359375,0.8244426250457764,0.8529645800590515,-0.024843829685414674,0.1751953125,1587.8555152893066,,
,,1310000,,,,0.033267558,-12.521283429861068,0.0003,0.2,6390,582.5960693359375,0.7998708188533783,0.8527130484580994,-0.021706687746336682,0.1525390625,1717.1192032814026,1766.5190432459117,318.25
1716.6508362099996,5704,1310720,301.62,229,640,,,,,,,,,,,,,
1692.2976731899998,5710,1312768,297.45,229,641,0.039176162,-12.518202012777328,0.0003,0.2,6400,775.0033569335938,0.8715391457080841,0.8522871136665344,-0.026468186575220896,0.17255859375,1222.081379508972,,
1714.61149869,5715,1314816,301.28,230,642,0.04742927,-12.514460399746895,0.0003,0.2,6410,520.6798095703125,0.8660774230957031,0.8523281216621399,-0.020536033873213455,0.21298828125,1204.1167456626893,,
,,1315000,,,,0.05482296,-12.518978038430214,0.0003,0.2,6420,295.4574279785156,0.831783726811409,0.8530201315879822,-0.02202695013547782,0.205224609375,1399.2411805152892,1790.3099597491323,322.7
1712.9140196200003,5729,1316864,302.03,229,643,,,,,,,,,,,,,
1707.62885327,5735,1318912,302.19,229,644,0.036845367,-12.518618580698966,0.0003,0.2,6430,539.8631591796875,0.8836297690868378,0.852364182472229,-0.025641611657920293,0.189208984375,1004.897437286377,,
,,1320000,,,,0.049093775,-12.511345699429512,0.0003,0.2,6440,624.5418090820312,0.7882615327835083,0.8521539568901062,-0.025130884390091524,0.197216796875,1833.1342913627625,1736.798778874334,305.4
1713.29984491,5747,1320960,302.84,229,645,,,,,,,,,,,,,
1707.89174544,5752,1323008,301.27,229,646,0.023743564,-12.511457571387291,0.0003,0.2,6450,683.9320678710938,0.7813664078712463,0.8522337079048157,-0.024199369439156727,0.146240234375,2037.3730810165405,,
,,1325000,,,,0.04904238,-12.508523887395858,0.0003,0.2,6460,227.05526733398438,0.9138211831450462,0.8516408801078796,-0.030752640424179845,0.219482421875,856.9184569358825,1776.919358446449,314.15
1698.0632432099999,5767,1325056,298.37,229,647,,,,,,,,,,,,,
1706.2191424200003,5772,1327104,298.91,229,648,0.022016428,-12.501348212361336,0.0003,0.2,6470,483.42193603515625,0.7909094840288162,0.8513261675834656,-0.02402529320679605,0.130908203125,1626.009477043152,,
1705.9235909099998,5777,1329152,298.34,230,649,0.06473086,-12.502677142620087,0.0003,0.2,6480,245.6690673828125,0.8461090624332428,0.852029025554657,-0.020963655566447414,0.227099609375,1305.3615971565246,,
,,1330000,,,,0.039345898,-12.504914200305938,0.0003,0.2,6490,681.5044555664062,0.7773298919200897,0.8516210913658142,-0.025813983654370532,0.20830078125,1727.6326877593995,1670.3964305270463,293.9
1741.7436588000003,5791,1331200,306.34,229,650,,,,,,,,,,,,,
1712.0318631900002,5796,1333248,301.37,230,651,0.047959365,-12.502028051018716,0.0003,0.2,6500,579.7429809570312,0.826363280415535,0.851364254951477,-0.027131309095420875,0.21015625,1228.4320845603943,,
,,1335000,,,,0.02816805,-12.499611619114877,0.0003,0.2,6510,314.7835388183594,0.8468147069215775,0.8513143658638,-0.0296611027471954,0.1587890625,1220.971173095703,1510.7348493394443,277.7
1699.4124391000005,5808,1335296,299.44,229,652,,,,,,,,,,,,,
1718.7133702,5813,1337344,304.55,230,653,0.044955604,-12.501990580558777,0.0003,0.2,6520,225.0301513671875,0.8357960432767868,0.8520264625549316,-0.02799883825064171,0.19892578125,1301.2466082572937,,
1717.0637473100003,5818,1339392,305.26,230,654,0.04278639,-12.506153255701065,0.0003,0.2,6530,370.96563720703125,0.8288948684930801,0.851601779460907,-0.027577976128668524,0.169677734375,1240.1163173675536,,
,,1340000,,,,0.040095977,-12.500594878196717,0.0003,0.2,6540,926.9815063476562,0.8099851310253143,0.851340115070343,-0.027440095093334095,0.180078125,1361.9853485107421,1720.502618406713,311.35
1739.7208793200002,5832,1341440,309.39,229,655,,,,,,,,,,,,,
1744.2577401000003,5838,1343488,310.89,230,656,0.029177811,-12.49718009531498,0.0003,0.2,6550,495.92572021484375,0.8073655366897583,0.8509812355041504,-0.031615267353481614,0.14228515625,1587.4946254730226,,
,,1345000,,,,0.03445428,-12.492534229159356,0.0003,0.2,6560,300.24798583984375,0.8745930194854736,0.850383460521698,-0.030803230096353218,0.166845703125,1072.3756657600402,1605.7304649818689,289.1
1740.84193126,5852,1345536,310.3,229,657,,,,,,,,,,,,,
1720.72168532,5857,1347584,307.37,230,658,0.03760109,-12.490033382177353,0.0003,0.2,6570,557.8328857421875,0.7884549647569656,0.8506803512573242,-0.024176434153923766,0.1861328125,1554.8407660484313,,
1699.9307575799999,5863,1349632,303.27,230,659,0.048723597,-12.493072506785392,0.0003,0.2,6580,283.5025329589844,0.8733125478029251,0.8508467078208923,-0.026861914771143348,0.193310546875,1162.5345945358276,,
,,1350000,,,,0.03842111,-12.495094892382621,0.0003,0.2,6590,991.1172485351562,0.8376219123601913,0.8511548042297363,-0.02653973914857488,0.17490234375,1553.5050590515136,1587.5007017841563,293.85
1697.9722327299999,5876,1351680,302.91,230,660,,,,,,,,,,,,,
1697.2258040599997,5881,1353728,302.04,230,661,0.051736474,-12.490746623277664,0.0003,0.2,6600,345.11566162109375,0.9112284630537033,0.8501734137535095,-0.03385778598894831,0.221923828125,921.3254291534424,,
,,1355000,,,,0.054860733,-12.485327407717705,0.0003,0.2,6610,572.7785034179688,0.7925688922405243,0.8503252267837524,-0.02535581721458584,0.202294921875,1461.4934586524964,1627.386715176329,291.85
1700.95704621,5893,1355776,303.22,230,662,,,,,,,,,,,,,
1682.03874609,5898,1357824,300.74,230,663,0.054557927,-12.48506185412407,0.0003,0.2,6620,383.5854187011719,0.8906076177954674,0.8501605987548828,-0.02640102334844414,0.231787109375,1002.9281226158142,,
1718.9699243300001,5903,1359872,307.19,230,664,0.04409904,-12.489144745469094,0.0003,0.2,6630,382.2321472167969,0.8723163157701492,0.8510074019432068,-0.026604114344809204,0.185546875,1123.4330598831177,,
,,1360000,,,,0.050137013,-12.494594854116439,0.0003,0.2,6640,242.1137237548828,0.8910956382751465,0.8506353497505188,-0.032988426071824506,0.20791015625,794.9267675399781,1674.3137609284836,296.95
1700.8060793200002,5917,1361920,302.61,230,665,,,,,,,,,,,,,
1708.6513602599998,5923,1363968,304.46,230,666,0.04930278,-12.49030781686306,0.0003,0.2,6650,312.9916076660156,0.888602077960968,0.8504813313484192,-0.02285489785426762,0.189990234375,1084.0336521148681,,
,,1365000,,,,0.042014673,-12.48835001885891,0.0003,0.2,6660,235.7468719482422,0.8710888475179672,0.8499601483345032,-0.029987756998161787,0.18623046875,1079.8710795402526,1551.3641620411538,278.35
1706.67332833,5935,1366016,304.31,230,667,,,,,,,,,,,,,
1725.11061503,5940,1368064,306.01,230,668,0.038787156,-12.485347384214402,0.0003,0.2,6670,691.4515380859375,0.8941987976431847,0.8503610491752625,-0.0340993749210611,0.166064453125,1145.4951112747192,,
,,1370000,,,,0.052780576,-12.488493168354035,0.0003,0.2,6680,286.69000244140625,0.8591561615467072,0.850398063659668,-0.023324271160527134,0.227294921875,833.0350534439087,1835.9450193598866,320.7
1739.8638773100001,5954,1370112,308.7,230,669,,,,,,,,,,,,,
1726.5906668899997,5959,1372160,305.23,230,670,0.044692874,-12.485805436968803,0.0003,0.2,6690,379.035400390625,0.872999519109726,0.8502888083457947,-0.028787350187485572,0.19130859375,1120.3812072753906,,
1710.86566226,5965,1374208,302.97,230,671,0.049927652,-12.485055458545684,0.0003,0.2,6700,219.0205535888672,0.8952642232179642,0.8502256274223328,-0.022990466165356337,0.211669921875,965.4235258102417,,
,,1375000,,,,0.04074447,-12.483009287714959,0.0003,0.2,6710,405.5540771484375,0.7755730599164963,0.8497990965843201,-0.025518626396660693,0.170654296875,1506.3560583114624,1613.1755221996457,288.2
1723.8868654300002,5978,1376256,305.21,230,672,,,,,,,,,,,,,
1738.94177074,5984,1378304,306.95,230,673,0.028077513,-12.476812341809273,0.0003,0.2,6720,489.5522766113281,0.8335042744874954,0.8492560386657715,-0.028527221275726333,0.1412109375,1369.531847381592,,
,,1380000,,,,0.068119034,-12.470174765586853,0.0003,0.2,6730,540.9262084960938,0.8263455629348755,0.8487083315849304,-0.02838006264064461,0.2400390625,1126.0307461738587,1658.79872803092,295.8
1771.3621314499999,5996,1380352,313.08,230,674,,,,,,,,,,,,,
1809.0739625300002,6001,1382400,319.51,230,675,0.05632709,-12.462713858485222,0.0003,0.2,6740,438.4049377441406,0.9008810371160507,0.8483501672744751,-0.03464359919598792,0.241455078125,850.465338420868,,
1830.89438245,6007,1384448,323.75,230,676,0.042680178,-12.459726703166961,0.0003,0.2,6750,341.2876892089844,0.861714780330658,0.8480755090713501,-0.0279180674435338,0.17216796875,1126.6224521636964,,
,,1385000,,,,0.044647366,-12.459263977408408,0.0003,0.2,6760,311.31671142578125,0.872066929936409,0.8482078909873962,-0.03290983478364069,0.175341796875,1046.5428024291991,1874.7352719925343,324.7
1853.6104705400003,6020,1386496,327.71,230,677,,,,,,,,,,,,,
1827.8937838099998,6026,1388544,323.7,230,678,0.0345556,-12.460818219184876,0.0003,0.2,6770,264.89251708984375,0.895225003361702,0.8482608795166016,-0.0261967502447078,0.19052734375,863.952009677887,,
,,1390000,,,,0.02383795,-12.459866920113564,0.0003,0.2,6780,629.9718627929688,0.830203652381897,0.8482956290245056,-0.027726467113825492,0.13251953125,1655.1119920730591,1721.3383129706606,301.65
1836.9667053099997,6040,1390592,324.93,230,679,,,,,,,,,,,,,
1819.7612217,6045,1392640,322.47,230,680,0.04681232,-12.459412705898284,0.0003,0.2,6790,1031.515380859375,0.7841538339853287,0.8481240272521973,-0.03099416546028806,0.22294921875,1811.6031672477723,,
1822.35113604,6051,1394688,323.83,230,681,0.052858673,-12.461240953207016,0.0003,0.2,6800,398.84503173828125,0.8696223944425583,0.8485166430473328,-0.030204492967459372,0.212744140625,1023.7016121864319,,
,,1395000,,,,0.046029434,-12.460032474994659,0.0003,0.2,6810,444.4060363769531,0.8108490854501724,0.8479370474815369,-0.021036077209282668,0.20927734375,1254.16696767807,1994.0066226430238,356.05
1852.2720450699999,6067,1396736,330.75,230,682,,,,,,,,,,,,,
1870.01254156,6072,1398784,333.13,230,683,0.04190947,-12.459869879484177,0.0003,0.2,6820,477.3533935546875,0.8725659847259521,0.8483185172080994,-0.03699991508037783,0.199609375,1189.635730934143,,
,,1400000,,,,0.046094447,-12.453026762604713,0.0003,0.2,6830,324.31256103515625,0.8991269990801811,0.8469676971435547,-0.025545950657397044,0.2181640625,761.4238842964172,2050.986870636791,363.6
1835.4013756300005,6088,1400832,326.45,230,684,,,,,,,,,,,,,
1841.8590776,6093,1402880,327.63,230,685,0.038882203,-12.444596222043037,0.0003,0.2,6840,689.0964965820312,0.8428690582513809,0.8469033241271973,-0.02663886280497536,0.173876953125,1318.0826084136963,,
1848.56071041,6098,1404928,329.16,230,686,0.025946366,-12.44324736893177,0.0003,0.2,6850,120.07445526123047,0.8033479303121567,0.8469048738479614,-0.024437688862963113,0.151025390625,1193.2292428016663,,
,,1405000,,,,0.037665192,-12.444369998574256,0.0003,0.2,6860,346.9065856933594,0.8411750644445419,0.847120463848114,-0.020772518115700224,0.18056640625,1114.6903211116792,1739.8978042292408,313.15
1872.9110202599998,6113,1406976,334.02,230,687,,,,,,,,,,,,,
1863.9142400800001,6118,1409024,333.28,230,688,0.056285527,-12.447250506281852,0.0003,0.2,6870,367.4766845703125,0.8605489432811737,0.8473048210144043,-0.02268063513911329,0.2361328125,1078.8459456443786,,
,,1410000,,,,0.04018812,-12.444059610366821,0.0003,0.2,6880,329.3154602050781,0.9055484011769295,0.846862256526947,-0.027765331041882745,0.223095703125,925.2914524078369,1900.0576262287796,328.45
1848.15987352,6133,1411072,331.57,230,689,,,,,,,,,,,,,
1820.85301049,6139,1413120,326.18,230,690,0.033773545,-12.441395911574364,0.0003,0.2,6890,259.1064147949219,0.9072601944208145,0.8469013571739197,-0.033051252574659885,0.163330078125,926.8958197593689,,
,,1415000,,,,0.045346767,-12.439034301042557,0.0003,0.2,6900,966.7079467773438,0.8322623372077942,0.8466430902481079,-0.029748715530149638,0.187451171875,1338.449707221985,1631.6081445217133,293.2
1787.21224007,6153,1415168,321.08,229,691,,,,,,,,,,,,,
1746.29636692,6159,1417216,314.38,230,692,0.031573568,-12.434221443533897,0.0003,0.2,6910,306.55902099609375,0.8748537451028824,0.8459305167198181,-0.023630305359256455,0.15498046875,1231.278336429596,,
1742.3320376500005,6164,1419264,314.3,230,693,0.035973243,-12.42744820713997,0.0003,0.2,6920,514.86962890625,0.8788914233446121,0.845578670501709,-0.03234246587671805,0.18076171875,1087.2061622619628,,
,,1420000,,,,0.047089897,-12.420779901742936,0.0003,0.2,6930,217.75205993652344,0.8995707184076309,0.844852089881897,-0.02478113756515086,0.207373046875,1017.9851657867432,1721.5603825435041,304.6
1759.22575794,6178,1421312,317.02,230,694,,,,,,,,,,,,,
1760.3746417700002,6183,1423360,317.21,230,695,0.043939132,-12.416292014718056,0.0003,0.2,6940,293.69366455078125,0.89892578125,0.8447898030281067,-0.019442759492085314,0.176513671875,1027.4786478996277,,
,,1425000,,,,0.045954894,-12.412056002020837,0.0003,0.2,6950,360.5639953613281,0.8996403738856316,0.8442556262016296,-0.029130007867934182,0.215625,900.9784775733948,1630.6598119795322,286.5
1756.9463009999997,6196,1425408,317.4,230,696,,,,,,,,,,,,,
1757.0797206900002,6201,1427456,315.79,230,697,0.034679897,-12.409534287452697,0.0003,0.2,6960,335.8104553222656,0.8903868496417999,0.8444243669509888,-0.030350257450481876,0.168017578125,1006.1583353042603,,
1749.3230285400005,6206,1429504,314.16,230,698,0.031454854,-12.410708931088447,0.0003,0.2,6970,521.6704711914062,0.8032761365175247,0.844569981098175,-0.02703251338971313,0.145166015625,1087.2054864883423,,
,,1430000,,,,0.036025763,-12.409081315994262,0.0003,0.2,6980,346.1151428222656,0.902018666267395,0.8442366719245911,-0.0261904405997484,0.15302734375,1032.26515750885,1902.5070759730647,341.8
1757.39504533,6221,1431552,315.21,230,699,,,,,,,,,,,,,
1759.9172769399997,6226,1433600,316.32,230,700,0.024684649,-12.403887489438057,0.0003,0.2,6990,443.7916259765625,0.8816301375627518,0.8435440063476562,-0.019338276635971853,0.15615234375,1131.647167301178,,
,,1435000,,,,0.051581245,-12.396184307336807,0.0003,0.2,7000,220.6885528564453,0.8435796499252319,0.8428530097007751,-0.03052476601442322,0.20439453125,1059.4184782981872,1740.5594589084387,310.7
1748.4837246000002,6239,1435648,314.44,230,701,,,,,,,,,,,,,
1701.1374269300002,6244,1437696,304.78,230,702,0.038225856,-12.392198550701142,0.0003,0.2,7010,441.7339782714844,0.8182353675365448,0.8430283665657043,-0.025706372238346376,0.162841796875,1375.2157886505126,,
1696.0766865600003,6249,1439744,303.17,230,703,0.03908765,-12.395221209526062,0.0003,0.2,7020,415.5223388671875,0.8561407625675201,0.8433747291564941,-0.03348878818214871,0.16259765625,1096.681920337677,,
,,1440000,,,,0.037298284,-12.397965225577355,0.0003,0.2,7030,228.18202209472656,0.8641569465398788,0.8435606956481934,-0.025996174436295406,0.149365234375,1155.8142281532287,1922.4912115335464,340.85
1705.0531957599999,6264,1441792,304.98,230,704,,,,,,,,,,,,,
1716.7957996599998,6269,1443840,306.51,230,705,0.04903406,-12.397573322057724,0.0003,0.2,7040,369.5943908691406,0.8902389407157898,0.8432508707046509,-0.029638926839106718,0.221240234375,965.9615603446961,,
,,1445000,,,,0.028633956,-12.398270475864411,0.0003,0.2,7050,603.9981689453125,0.8405287712812424,0.8436437845230103,-0.026996669921209103,0.15732421875,1287.929730319977,1820.5781290695072,317.85
1717.3583118499998,6283,1445888,306.23,230,706,,,,,,,,,,,,,
1732.4820856,6288,1447936,306.77,230,707,0.062837124,-12.399301424622536,0.0003,0.2,7060,449.21429443359375,0.9170475080609322,0.8434610366821289,-0.020013399139861575,0.20390625,855.1790600776673,,
1731.50047676,6294,1449984,306.43,230,708,0.030967416,-12.398333913087844,0.0003,0.2,7070,336.6491394042969,0.9119906947016716,0.8434061408042908,-0.0301941044308478,0.16884765625,916.0730774879455,,
,,1450000,,,,0.051345333,-12.395883882045746,0.0003,0.2,7080,248.5216064453125,0.8964737355709076,0.8430069088935852,-0.02640205635689199,0.203515625,850.2030931472779,1972.3631087377667,341.1
1715.6506621699996,6308,1452032,303.75,230,709,,,,,,,,,,,,,
1726.4103556199998,6314,1454080,305.0,230,710,0.033915315,-12.39324240386486,0.0003,0.2,7090,481.9732666015625,0.9033949673175812,0.8429977297782898,-0.02846913562680129,0.1638671875,965.747504901886,,
