time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/loss,train/n_updates,train/policy_gradient_loss,train/value_loss,train/std,train/learning_rate,eval/mean_ep_length,eval/mean_reward
631,411,3136,1292288,88.95,461.0195228,-15.445576927065849,0.410107421875,0.9116542041301727,0.2,0.11359269,149.36317443847656,6300,-0.04884528470865916,413.16030101776124,0.6105666756629944,0.0003,,
632,412,3140,1294336,91.26,471.9029700699999,-15.438485285639763,0.462646484375,0.9317782521247864,0.2,0.19754975,86.89338684082031,6310,-0.059844049692037514,254.66173009872438,0.6099352240562439,0.0003,,
,,,1295000,,,-15.43220221400261,0.39482421875,0.9086455702781677,0.2,0.09668694,163.8738250732422,6320,-0.06122835680434946,402.17349791526794,0.6103516817092896,0.0003,90.85,478.6225326538086
633,411,3146,1296384,90.07,468.52323032999993,,,,,,,,,,,,,
634,412,3151,1298432,90.78,473.7686470100001,-15.437343803048133,0.423486328125,0.9270434752106667,0.2,0.13271552,123.41008758544922,6330,-0.0535485969419824,334.35094966888425,0.6104616522789001,0.0003,,
,,,1300000,,,-15.434818577766418,0.427685546875,0.9200786873698235,0.2,0.14613914,102.44375610351562,6340,-0.04779907419870142,336.27654514312746,0.6102521419525146,0.0003,98.75,533.2857299804688
635,411,3157,1300480,91.48,479.72543115,,,,,,,,,,,,,
636,411,3161,1302528,89.63,474.10222857999986,-15.428943446278572,0.434619140625,0.9150366336107254,0.2,0.14373147,133.68673706054688,6350,-0.055997207172913475,361.26122961044314,0.6102035641670227,0.0003,,
637,412,3166,1304576,87.44,461.28132245999996,-15.410108983516693,0.4048828125,0.9345821514725685,0.2,0.1476112,131.31625366210938,6360,-0.04992428656842094,291.08654510974884,0.6087599992752075,0.0003,,
,,,1305000,,,-15.392651751637459,0.4822265625,0.943946398794651,0.2,0.20340341,65.64262390136719,6370,-0.047572049143491314,250.5314138174057,0.6089597344398499,0.0003,94.75,501.99855344295503
638,411,3172,1306624,88.24,467.62038805000003,,,,,,,,,,,,,
639,411,3176,1308672,86.68,458.12721669999996,-15.387218654155731,0.419677734375,0.9311569482088089,0.2,0.11001555,102.0791244506836,6380,-0.053636205766815694,347.8647362232208,0.6083299517631531,0.0003,,
,,,1310000,,,-15.371747958660126,0.462646484375,0.9339020699262619,0.2,0.16864616,109.6955795288086,6390,-0.04994603725499473,287.238495850563,0.6076887845993042,0.0003,95.9,515.5185168027878
640,411,3182,1310720,86.42,457.98780794999993,,,,,,,,,,,,,
641,411,3187,1312768,87.89,465.26587384000015,-15.348202249407768,0.431005859375,0.9294881001114845,0.2,0.1287024,74.0137939453125,6400,-0.05759303178929258,274.5397997379303,0.6063209772109985,0.0003,,
642,411,3191,1314816,89.81,474.75401407,-15.315754842758178,0.355322265625,0.8958892375230789,0.2,0.11308455,177.58848571777344,6410,-0.05510699597070925,464.2957696914673,0.6053569316864014,0.0003,,
,,,1315000,,,-15.309984919428825,0.421337890625,0.9112409204244614,0.2,0.14162482,122.11241149902344,6420,-0.057231035814038475,398.798859834671,0.6060845851898193,0.0003,92.85,498.10908527374266
643,411,3197,1316864,89.23,470.51592450000004,,,,,,,,,,,,,
644,411,3201,1318912,89.74,474.6253399799999,-15.31715561747551,0.446875,0.925990991294384,0.2,0.15808684,93.72319793701172,6430,-0.05551645469386131,286.2226974964142,0.6059337854385376,0.0003,,
,,,1320000,,,-15.302067306637763,0.44228515625,0.9304062500596046,0.2,0.17387319,109.66067504882812,6440,-0.04891517674841452,294.74913721084596,0.6049947142601013,0.0003,114.6,606.7864113092422
645,411,3208,1320960,90.91,479.40936579000004,,,,,,,,,,,,,
646,411,3212,1323008,91.38,482.34838104999994,-15.284370949864387,0.44599609375,0.9338115453720093,0.2,0.15427381,97.86807250976562,6450,-0.0575970102683641,255.29993715286255,0.604903519153595,0.0003,,
,,,1325000,,,-15.275553458929062,0.474072265625,0.9320966750383377,0.2,0.18742599,108.1716079711914,6460,-0.05568710041698068,282.2106760263443,0.6043531894683838,0.0003,103.9,559.0889809846879
647,411,3219,1325056,91.47,481.54256241999997,,,,,,,,,,,,,
648,411,3223,1327104,91.47,481.06251985999995,-15.273554944992066,0.434521484375,0.9347457587718964,0.2,0.19835585,67.17089080810547,6470,-0.05136373955756426,267.7012123823166,0.6047042012214661,0.0003,,
649,411,3227,1329152,91.34,480.83686476999986,-15.2757109105587,0.430615234375,0.9386014118790627,0.2,0.15212236,120.61766052246094,6480,-0.059945892228279264,266.46241703033445,0.6045686602592468,0.0003,,
,,,1330000,,,-15.2687332123518,0.4103515625,0.9257500246167183,0.2,0.117507085,101.64179229736328,6490,-0.05066021637467202,319.8134048461914,0.6043813824653625,0.0003,108.55,558.7796964526176
650,411,3235,1331200,91.81,482.34783887000003,,,,,,,,,,,,,
651,411,3239,1333248,91.21,480.65648744,-15.257299971580505,0.465771484375,0.9280546680092812,0.2,0.14022124,103.92923736572266,6500,-0.052095796025241725,319.1492089271545,0.6040261387825012,0.0003,,
,,,1335000,,,-15.241236612200737,0.413134765625,0.9219276681542397,0.2,0.17818035,116.10189056396484,6510,-0.05325871848326642,329.8166103363037,0.603451669216156,0.0003,99.55,541.8376381516457
652,411,3246,1335296,89.24,470.35799261,,,,,,,,,,,,,
653,411,3250,1337344,89.89,469.92889428,-15.237487667798996,0.41728515625,0.9288788512349129,0.2,0.14920554,116.52166748046875,6520,-0.05418107790173963,317.28465523719785,0.6038981676101685,0.0003,,
654,411,3255,1339392,88.66,463.4388115,-15.244015562534333,0.439697265625,0.9319855868816376,0.2,0.18429548,91.17073822021484,6530,-0.04747657150728628,278.7055316925049,0.6038164496421814,0.0003,,
,,,1340000,,,-15.242432630062103,0.4490234375,0.9356860965490341,0.2,0.15232387,93.18965148925781,6540,-0.05374254741764162,281.0454160451889,0.6039550304412842,0.0003,96.1,518.8166763663291
655,411,3261,1341440,88.94,466.46026494000006,,,,,,,,,,,,,
656,411,3265,1343488,88.9,463.7829840700001,-15.250271925330162,0.48583984375,0.9412619434297085,0.2,0.17798445,83.63212585449219,6550,-0.037665711698355156,260.72686848640444,0.604190468788147,0.0003,,
,,,1345000,,,-15.250924628973006,0.42939453125,0.917322538793087,0.2,0.14100252,112.01870727539062,6560,-0.05116297583444975,347.34894585609436,0.6038869023323059,0.0003,106.75,578.3281080722809
657,411,3272,1345536,88.84,462.9723170299999,,,,,,,,,,,,,
658,411,3276,1347584,86.84,455.22472439999996,-15.248034232854843,0.416064453125,0.9310727715492249,0.2,0.17253633,112.0856704711914,6570,-0.052508170824148694,306.0259545087814,0.6041013598442078,0.0003,,
659,411,3280,1349632,86.08,452.0956310099999,-15.251107290387154,0.41494140625,0.9216454103589058,0.2,0.13901165,83.7752914428711,6580,-0.05164521840924863,312.86915776729586,0.6041544079780579,0.0003,,
,,,1350000,,,-15.228810346126556,0.426708984375,0.927924782037735,0.2,0.17116745,88.28765869140625,6590,-0.04845211833890062,282.8362974882126,0.6024921536445618,0.0003,105.95,571.9545495152473
660,411,3287,1351680,85.7,453.67128055,,,,,,,,,,,,,
661,411,3291,1353728,85.73,454.5599369500001,-15.19859307706356,0.475634765625,0.9359696805477142,0.2,0.15740076,224.20086669921875,6600,-0.046925645638839344,290.5504487276077,0.602007269859314,0.0003,,
,,,1355000,,,-15.182113328576088,0.405615234375,0.9319994524121284,0.2,0.12291853,67.18006896972656,6610,-0.05409751363476971,320.8620876073837,0.6013427972793579,0.0003,105.3,568.0376892089844
662,411,3298,1355776,86.39,458.4098746700001,,,,,,,,,,,,,
663,411,3302,1357824,88.59,470.11422160999996,-15.163921394944191,0.466650390625,0.9391747303307056,0.2,0.13012028,115.26268768310547,6620,-0.05542945445340593,258.740701508522,0.6007757782936096,0.0003,,
664,411,3306,1359872,90.22,474.91445218,-15.137353238463401,0.453125,0.9414838179945946,0.2,0.21279585,125.27302551269531,6630,-0.046023582777706906,281.85978112220766,0.599904477596283,0.0003,,
,,,1360000,,,-15.131949111819267,0.43994140625,0.9294336065649986,0.2,0.13773674,106.65953826904297,6640,-0.052860843564849345,347.91133337020875,0.5999432802200317,0.0003,96.4,507.4902821660042
665,411,3313,1361920,90.59,477.9532972799999,,,,,,,,,,,,,
666,411,3317,1363968,93.05,489.93812624000003,-15.126630926132203,0.418017578125,0.9269874095916748,0.2,0.16638939,137.74957275390625,6650,-0.04686273121042177,356.24150013923645,0.5999298691749573,0.0003,,
,,,1365000,,,-15.129341420531272,0.442822265625,0.917008101940155,0.2,0.13025697,111.86958312988281,6660,-0.047746992530301215,369.43511471748354,0.6002278327941895,0.0003,125.0,683.4636620879173
667,410,3324,1366016,90.87,476.6911254399999,,,,,,,,,,,,,
668,410,3328,1368064,91.53,478.73792148000007,-15.127278712391853,0.39736328125,0.9293073117733002,0.2,0.16915786,101.0896987915039,6670,-0.05388527919712942,328.65242648124695,0.5997738838195801,0.0003,,
,,,1370000,,,-15.115372285246849,0.4453125,0.9244630262255669,0.2,0.15448688,92.1714859008789,6680,-0.053470911539625375,340.64818687438964,0.5993114113807678,0.0003,96.9,521.8012933969497
669,410,3335,1370112,90.52,473.89560236,,,,,,,,,,,,,
670,410,3339,1372160,86.51,454.93810029,-15.096466571092606,0.479052734375,0.9413908682763577,0.2,0.16327494,100.6474609375,6690,-0.04482617142493837,251.3026692867279,0.5983745455741882,0.0003,,
671,410,3343,1374208,86.29,452.55230972,-15.07492324411869,0.44921875,0.9283680692315102,0.2,0.17229643,85.6127700805664,6700,-0.054849024693248795,333.7762641429901,0.5977553129196167,0.0003,,
,,,1375000,,,-15.058200985193253,0.44248046875,0.9362778440117836,0.2,0.15972114,168.65509033203125,6710,-0.05823570312641095,297.5295038938522,0.5973494052886963,0.0003,105.6,576.2609228253365
672,410,3350,1376256,87.07,454.16638443000005,,,,,,,,,,,,,
673,410,3354,1378304,88.36,464.7074262599999,-15.044863384962081,0.430859375,0.9240356087684631,0.2,0.16819337,112.9928970336914,6720,-0.048897062352625656,333.0024323940277,0.5968406796455383,0.0003,,
,,,1380000,,,-15.0355309933424,0.453173828125,0.9196023046970367,0.2,0.17325845,310.4068603515625,6730,-0.05591146724182181,317.28245706558226,0.5968783497810364,0.0003,107.9,582.0722989082336
674,410,3361,1380352,88.85,466.56189287999996,,,,,,,,,,,,,
675,410,3366,1382400,90.13,475.75268729,-15.04190000295639,0.432421875,0.9277743473649025,0.2,0.12648351,106.24954986572266,6740,-0.058108361685299315,321.31476736068726,0.5972917079925537,0.0003,,
676,410,3370,1384448,87.92,468.56144692999993,-15.037999293208122,0.4494140625,0.9224880710244179,0.2,0.17103738,77.897705078125,6750,-0.05171394187200349,292.23071403503417,0.5967649221420288,0.0003,,
,,,1385000,,,-15.027194100618363,0.45498046875,0.9420202784240246,0.2,0.14167665,104.67012023925781,6760,-0.04632966404897161,270.2653112411499,0.5967026948928833,0.0003,104.1,560.1137161254883
677,410,3377,1386496,87.84,469.9585123,,,,,,,,,,,,,
678,410,3381,1388544,86.78,462.40861685999994,-15.018227377533913,0.442626953125,0.93559430539608,0.2,0.15187107,118.5666275024414,6770,-0.04752478867012542,296.56946432590485,0.595973551273346,0.0003,,
,,,1390000,,,-15.006727254390716,0.420068359375,0.9281643256545067,0.2,0.11542668,114.82206726074219,6780,-0.047747164365137,315.57327604293823,0.595848798751831,0.0003,107.1,583.2392846822738
679,410,3388,1390592,87.71,468.3696975399999,,,,,,,,,,,,,
680,410,3392,1392640,89.07,472.09378842000007,-15.006040582060814,0.429736328125,0.9307582750916481,0.2,0.16482107,82.4720458984375,6790,-0.05746336457377765,307.4639614105225,0.5957877039909363,0.0003,,
681,410,3397,1394688,91.32,480.72063973999997,-15.00201413333416,0.47529296875,0.9394446350634098,0.2,0.2046442,63.356689453125,6800,-0.04788024823938031,241.90738518238066,0.5953631401062012,0.0003,,
,,,1395000,,,-14.99280005991459,0.4146484375,0.9314196407794952,0.2,0.1239309,70.67884063720703,6810,-0.051146779744885865,308.3189660072327,0.5953242778778076,0.0003,100.15,534.9062390446663
682,410,3403,1396736,91.18,478.8055128200001,,,,,,,,,,,,,
683,410,3407,1398784,90.21,471.95503248999995,-14.985634961724282,0.395654296875,0.9231361150741577,0.2,0.10941393,128.90399169921875,6820,-0.052719420034554786,335.60924310684203,0.5948234796524048,0.0003,,
,,,1400000,,,-14.965733441710473,0.4818359375,0.9460550434887409,0.2,0.22817734,51.575557708740234,6830,-0.04508464364334941,211.36637742519378,0.5939815640449524,0.0003,107.85,585.9504877805709
684,410,3414,1400832,90.62,472.9724479,,,,,,,,,,,,,
685,410,3418,1402880,90.06,471.0038436699999,-14.943777197599411,0.464404296875,0.9438192248344421,0.2,0.19624595,79.29055786132812,6840,-0.051216219741036184,268.4360285997391,0.593277096748352,0.0003,,
686,410,3422,1404928,90.95,477.88119604,-14.921166306734085,0.455517578125,0.9351343140006065,0.2,0.1669001,86.7312240600586,6850,-0.053384514976642095,288.0785489797592,0.5925430059432983,0.0003,,
,,,1405000,,,-14.910096660256386,0.425244140625,0.9104830175638199,0.2,0.16551965,113.90913391113281,6860,-0.04962468760204501,396.6836350440979,0.592549741268158,0.0003,103.05,545.8586341023445
687,410,3429,1406976,91.86,485.63766818000005,,,,,,,,,,,,,
688,410,3433,1409024,94.6,498.35679054,-14.894700002670287,0.45732421875,0.9362758547067642,0.2,0.15546286,138.07350158691406,6870,-0.049972209584666416,306.12402894496915,0.5914249420166016,0.0003,,
,,,1410000,,,-14.862011858820916,0.440771484375,0.940532248467207,0.2,0.2563397,107.60994720458984,6880,-0.047267053779796696,298.3258146047592,0.5904182195663452,0.0003,98.7,522.1332023978233
689,410,3440,1411072,94.82,497.7229942900001,,,,,,,,,,,,,
690,410,3444,1413120,94.69,498.58698283999996,-14.84662671983242,0.44541015625,0.9420242495834827,0.2,0.16375864,66.06712341308594,6890,-0.04858238314045593,294.25874795913694,0.5903034210205078,0.0003,,
,,,1415000,,,-14.835524123907089,0.434423828125,0.9353818371891975,0.2,0.13819611,98.30864715576172,6900,-0.05096350769745186,311.9317843914032,0.5897958278656006,0.0003,107.9,563.9660349369049
691,410,3450,1415168,92.73,485.70793683999995,,,,,,,,,,,,,
692,410,3455,1417216,92.85,485.7863287299999,-14.820993763208389,0.45966796875,0.9402300417423248,0.2,0.17016476,106.95731353759766,6910,-0.049868548769154586,295.78329503536224,0.5892476439476013,0.0003,,
693,410,3459,1419264,91.27,478.34403635,-14.808874559402465,0.41923828125,0.8994594886898994,0.2,0.13006178,200.36277770996094,6920,-0.04968628992792219,390.99510316848756,0.5892257690429688,0.0003,,
,,,1420000,,,-14.79704877436161,0.39248046875,0.909589484333992,0.2,0.118749216,146.40296936035156,6930,-0.05871911639696918,412.3700436115265,0.5885784029960632,0.0003,106.0,565.6875843286514
694,410,3465,1421312,90.55,477.2879814699999,,,,,,,,,,,,,
695,410,3470,1423360,91.92,483.35447309999995,-14.788416472077369,0.418310546875,0.9171263575553894,0.2,0.12545232,153.51406860351562,6940,-0.047067285135563,333.0436967611313,0.588492751121521,0.0003,,
,,,1425000,,,-14.77697865664959,0.43623046875,0.9221837818622589,0.2,0.14094453,128.2941436767578,6950,-0.04847684551787097,395.3517405986786,0.5877750515937805,0.0003,95.4,516.214961695671
696,410,3476,1425408,92.68,489.7643230599999,,,,,,,,,,,,,
697,410,3480,1427456,92.41,491.34099841000005,-14.754526087641716,0.42626953125,0.9148918837308884,0.2,0.13370931,174.24749755859375,6960,-0.054440420295577496,385.18089413642883,0.5870778560638428,0.0003,,
698,410,3484,1429504,93.04,494.92094747999994,-14.738950091600419,0.406982421875,0.9183604717254639,0.2,0.13360266,169.3292694091797,6970,-0.04821586330363061,361.48427538871766,0.5866284966468811,0.0003,,
,,,1430000,,,-14.733468970656395,0.426123046875,0.9120816588401794,0.2,0.15812227,123.89114379882812,6980,-0.038468625192763284,414.2972779750824,0.586807906627655,0.0003,91.8,482.5987713932991
699,410,3490,1431552,91.63,485.39682113999993,,,,,,,,,,,,,
700,410,3495,1433600,89.34,474.99456425999995,-14.732229173183441,0.451025390625,0.9230956435203552,0.2,0.15449882,107.32970428466797,6990,-0.04717203217442147,363.4597427368164,0.5865848660469055,0.0003,,
,,,1435000,,,-14.726220351457595,0.43115234375,0.9307106658816338,0.2,0.19991454,132.1524658203125,7000,-0.04837731146835722,316.0774149656296,0.5863011479377747,0.0003,106.9,572.0151584386825
701,409,3501,1435648,89.88,476.2541433799999,,,,,,,,,,,,,
702,410,3505,1437696,90.86,481.56900235,-14.710407426953315,0.4212890625,0.9203024655580521,0.2,0.14399135,98.39702606201172,7010,-0.05565259404538665,335.2735708475113,0.585576057434082,0.0003,,
703,410,3509,1439744,89.91,476.99974915,-14.695873260498047,0.423095703125,0.9168567433953285,0.2,0.12034423,113.76039123535156,7020,-0.05373658913595136,338.1010232448578,0.5852228403091431,0.0003,,
,,,1440000,,,-14.698047548532486,0.425537109375,0.9260243475437164,0.2,0.15302256,119.84295654296875,7030,-0.048212650918867436,356.02706212997435,0.5854685306549072,0.0003,114.5,621.5075974225998
704,409,3516,1441792,91.2,482.6994424500001,,,,,,,,,,,,,
705,410,3521,1443840,91.14,480.97839351000005,-14.698204335570335,0.488916015625,0.9329934343695641,0.2,0.22121651,77.27970886230469,7040,-0.040689160325564445,282.4327929019928,0.585156261920929,0.0003,,
,,,1445000,,,-14.681646433472633,0.419384765625,0.9263956025242805,0.2,0.13408563,121.342041015625,7050,-0.05012239972129464,322.49197380542756,0.5844491124153137,0.0003,113.4,611.3771019935608
706,409,3528,1445888,88.43,467.03138151999997,,,,,,,,,,,,,
707,409,3532,1447936,87.61,465.00397219999996,-14.664691835641861,0.4443359375,0.9317111223936081,0.2,0.1590485,88.85411834716797,7060,-0.05035284984915052,282.76579959392546,0.5840663909912109,0.0003,,
708,409,3536,1449984,88.87,471.2265612399999,-14.650158435106277,0.434375,0.9234309792518616,0.2,0.15991229,133.67938232421875,7070,-0.05445785682532005,339.1417052745819,0.5834580659866333,0.0003,,
,,,1450000,,,-14.628735676407814,0.42392578125,0.9103787392377853,0.2,0.1505042,104.81427764892578,7080,-0.05023924874840304,378.20558938980105,0.5824998021125793,0.0003,111.2,611.0102124929429
709,409,3543,1452032,88.24,469.92343521999993,,,,,,,,,,,,,
710,409,3547,1454080,89.99,480.87846902999996,-14.61806184053421,0.482958984375,0.9405024833977222,0.2,0.18835524,112.3206558227539,7090,-0.05048518934636377,261.20894680023196,0.5827179551124573,0.0003,,
,,,1455000,,,-14.607744601368903,0.426416015625,0.9267720654606819,0.2,0.13396013,150.43121337890625,7100,-0.05538158532581292,342.56762926578523,0.5819603204727173,0.0003,104.45,566.1531994700432
711,409,3553,1456128,90.65,483.09444551,,,,,,,,,,,,,
712,409,3557,1458176,91.89,489.08960586999996,-14.592771083116531,0.492431640625,0.9330707639455795,0.2,0.21974123,139.05262756347656,7110,-0.034535143259563486,279.889427614212,0.5817736387252808,0.0003,,
,,,1460000,,,-14.592308402061462,0.42548828125,0.9149744436144829,0.2,0.13530612,193.9982147216797,7120,-0.055206604514387435,427.37325048446655,0.5820353627204895,0.0003,102.4,559.6482343673706
713,409,3564,1460224,90.03,476.93767533000005,,,,,,,,,,,,,
