train/n_updates,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,train/actor_loss,train/learning_rate,time/total_timesteps,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
1960910,2056,986.66,13889,141,-298.7213930053711,0.001,1961953,28.254624967575072,4008.596991930001,,
1964910,,,,,-298.8672787475586,0.001,1965000,33.54454341983795,,3652.21335781347,927.4
,2060,986.66,13919,141,,,1965953,,4010.3364883799995,,
1968910,2064,986.66,13942,141,-298.8052904663086,0.001,1969953,30.3901555185318,4014.7900212400004,,
1969910,,,,,-298.70868731689455,0.001,1970000,27.78091719150543,,3580.550537039526,914.9
1971020,2068,967.76,13962,141,-298.0082146139706,0.001,1972063,21.638527927976668,3929.9032907499995,,
1974326,,,,,-297.90919750976565,0.001,1975000,30.324849103927612,,2719.9814466601238,701.9
,2072,960.82,13985,141,,,1975369,,3897.24668453,,
1977357,2076,951.13,14002,141,-298.20607788085937,0.001,1978400,25.819241779327392,3852.5902274000005,,
1979357,,,,,-298.21424542236326,0.001,1980000,28.439296865463255,,3728.3757342366503,935.5
1980543,2080,942.99,14028,141,-299.39974384923136,0.001,1981586,26.805333645113052,3818.753432359999,,
1984543,,,,,-298.2501728515625,0.001,1985000,35.289849966049196,,3934.2351980260573,1000.0
,2084,942.99,14058,141,,,1985586,,3825.81118391,,
1988543,2088,934.42,14079,141,-298.89546881103513,0.001,1988729,28.016325001716613,3786.84853763,,
1989686,,,,,-298.06861810302735,0.001,1990000,29.346977791786195,,3622.700419488922,917.2
1991686,2092,934.42,14104,141,-298.51618768310544,0.001,1992729,33.09341427707672,3782.4772397700003,,
1994686,,,,,-298.5397697143555,0.001,1995000,29.69605858850479,,3850.6972489638256,941.0
1995686,2096,934.42,14135,141,-298.9923653564453,0.001,1996729,28.67021108341217,3786.41558011,,
1999024,,,,,-298.4737609863281,0.001,2000000,32.017793174266814,,3880.017606334295,979.9
,2100,927.8,14162,141,,,2000067,,3754.25709131,,
