time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/ent_coef,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
5276,10.75,40124,542,11.198006320000001,73,0.01242434699088335,40023,-3.8826651573181152,1.1232078075408936,3.0649590492248535,0.0003,,
5280,10.76,40165,542,11.31152666,73,0.012423784472048283,40064,-4.342873573303223,0.9128075838088989,2.2015161514282227,0.0003,,
5284,10.68,40202,543,11.16997145,73,0.012440294027328491,40101,-3.8015944957733154,0.9874202609062195,-3.4056005477905273,0.0003,,
5288,10.69,40245,543,11.171722220000003,73,0.01240196730941534,40144,-4.162132263183594,0.8495614528656006,1.7249618768692017,0.0003,,
5292,10.56,40281,544,11.036684619999999,73,0.01238972693681717,40180,-3.907224178314209,1.0068684816360474,1.0251774787902832,0.0003,,
5296,10.64,40324,544,11.204516530000001,73,0.012378470040857792,40223,-4.158957481384277,1.0006136894226074,4.5387725830078125,0.0003,,
5300,10.56,40360,545,11.167479819999999,73,0.012423434294760227,40259,-4.297778606414795,0.8937231302261353,0.1774781346321106,0.0003,,
5304,10.53,40401,546,11.168054329999997,73,0.01250268891453743,40300,-4.326572418212891,1.0263206958770752,1.0028709173202515,0.0003,,
5308,10.47,40439,546,11.08928025,73,0.012535653077065945,40338,-4.370699882507324,0.9396724700927734,2.898263692855835,0.0003,,
5312,10.63,40485,547,11.21100269,73,0.012565420009195805,40384,-4.154129981994629,0.9076145887374878,-0.6951504945755005,0.0003,,
5316,10.67,40526,547,11.319633159999999,73,0.012674937024712563,40425,-3.945488691329956,0.9093523621559143,-4.507489204406738,0.0003,,
5320,10.6,40568,548,11.29831617,73,0.01267409697175026,40467,-4.218291282653809,0.7155693769454956,0.17852091789245605,0.0003,,
5324,10.51,40614,548,11.12926013,73,0.012638387270271778,40513,-4.498346328735352,1.1440279483795166,-1.988138198852539,0.0003,,
5328,10.37,40656,549,11.014694419999998,73,0.012572233565151691,40555,-4.196528434753418,0.9151222705841064,-0.7600650787353516,0.0003,,
5332,10.35,40701,550,11.052155740000003,73,0.012497086077928543,40600,-4.37288761138916,0.9821013808250427,-2.1602282524108887,0.0003,,
5336,10.39,40747,550,11.037930370000002,73,0.012429455295205116,40646,-4.274886131286621,1.0106666088104248,-3.8969790935516357,0.0003,,
5340,10.42,40795,551,10.962641900000001,73,0.012439802289009094,40694,-4.263122081756592,1.1310776472091675,-1.8210923671722412,0.0003,,
5344,10.38,40836,551,10.895697060000002,73,0.012484529986977577,40735,-3.892890453338623,0.9172948002815247,3.0283420085906982,0.0003,,
5348,10.55,40885,552,11.063289330000002,73,0.012531397864222527,40784,-4.09498405456543,0.848517656326294,2.3189356327056885,0.0003,,
5352,10.43,40926,553,10.909309139999998,73,0.01252918690443039,40825,-4.168082237243652,0.8091714978218079,-0.9359403252601624,0.0003,,
5356,10.5,40975,553,11.045390119999997,73,0.01251553650945425,40874,-4.554731369018555,0.8563572764396667,1.6310267448425293,0.0003,,
5360,10.49,41024,554,11.022474650000001,73,0.01248814444988966,40923,-3.965067148208618,1.1312081813812256,-1.868409514427185,0.0003,,
5364,10.57,41064,555,11.058554629999998,73,0.012477965094149113,40963,-4.424492359161377,0.9732586741447449,-4.045943260192871,0.0003,,
5368,10.79,41122,555,11.472844189999998,73,0.012393755838274956,41021,-4.128864288330078,0.8370023965835571,-2.0672683715820312,0.0003,,
5372,10.85,41170,556,11.555895749999998,73,0.012319550849497318,41069,-4.417793273925781,0.8363224864006042,-1.3020069599151611,0.0003,,
5376,10.92,41216,557,11.62090056,73,0.012237914837896824,41115,-4.297894477844238,0.829926609992981,1.8480839729309082,0.0003,,
5380,10.98,41263,557,11.72736265,73,0.012257496826350689,41162,-4.286582946777344,1.1128861904144287,2.946540355682373,0.0003,,
5384,11.01,41303,558,11.686515410000002,73,0.012272767722606659,41202,-4.02480936050415,0.8401564955711365,-1.4411646127700806,0.0003,,
5388,10.97,41342,558,11.703118670000002,73,0.012232938781380653,41241,-4.113615989685059,1.1476082801818848,-3.579751491546631,0.0003,,
5392,11.15,41396,559,11.823072169999998,73,0.012181000784039497,41295,-4.478349685668945,1.0812757015228271,3.1190719604492188,0.0003,,
5396,11.1,41434,560,11.614266729999999,73,0.012215882539749146,41333,-4.047697067260742,0.8334676027297974,1.8833547830581665,0.0003,,
5400,11.23,41483,560,11.761280360000002,73,0.012242216616868973,41382,-4.138708114624023,1.2031176090240479,0.7093503475189209,0.0003,,
5404,11.32,41533,561,11.969611709999999,73,0.012234115973114967,41432,-4.0863752365112305,1.337921142578125,-3.5743961334228516,0.0003,,
5408,11.4,41579,562,12.208483700000002,73,0.01221309881657362,41478,-4.199460983276367,0.8909347057342529,3.650561809539795,0.0003,,
5412,11.4,41625,562,12.255219279999999,73,0.012268279679119587,41524,-4.1430792808532715,1.0240182876586914,-2.0075864791870117,0.0003,,
5416,11.52,41678,563,12.40287421,73,0.012298820540308952,41577,-4.067525863647461,0.7877612709999084,-2.676828384399414,0.0003,,
5420,11.55,41723,563,12.24424721,73,0.012334245257079601,41622,-4.226078987121582,1.1603643894195557,-3.876441717147827,0.0003,,
5424,11.63,41777,564,12.47980071,73,0.01238473504781723,41676,-4.331636428833008,0.8754251599311829,2.3798303604125977,0.0003,,
5428,11.56,41812,565,12.30871787,73,0.012456968426704407,41711,-4.481210708618164,0.8451688289642334,-0.024467408657073975,0.0003,,
5432,11.66,41867,565,12.329220150000003,73,0.012539496645331383,41766,-4.3026533126831055,0.9822790026664734,4.460872650146484,0.0003,,
5436,11.64,41911,566,12.32230226,73,0.012537804432213306,41810,-4.756319522857666,1.2989771366119385,-2.1231799125671387,0.0003,,
5440,11.62,41957,567,12.40054167,73,0.012570513412356377,41856,-4.372096061706543,1.2700786590576172,2.527539014816284,0.0003,,
5444,11.57,41993,567,12.27252883,73,0.012587361969053745,41892,-4.208609104156494,0.9800237417221069,1.761718988418579,0.0003,,
5448,11.46,42031,568,12.0235383,73,0.012603487819433212,41930,-4.095485210418701,0.8862265348434448,6.183194637298584,0.0003,,
5452,11.42,42068,568,11.998027849999998,73,0.01261836476624012,41967,-4.095893859863281,0.9724897146224976,1.0785176753997803,0.0003,,
5456,11.34,42109,569,11.85478951,73,0.012640431523323059,42008,-3.9163436889648438,1.0308284759521484,2.746757984161377,0.0003,,
5460,11.27,42151,569,11.857248560000002,73,0.012699916958808899,42050,-4.2742509841918945,1.099723219871521,-2.6475319862365723,0.0003,,
5464,11.23,42187,570,11.851233020000004,73,0.01273752935230732,42086,-4.245347023010254,0.9514912962913513,1.3702774047851562,0.0003,,
5468,11.18,42240,571,11.635542070000001,73,0.012720983475446701,42139,-4.187889099121094,0.9392995238304138,2.456857204437256,0.0003,,
5472,11.18,42288,571,11.75894746,73,0.012759285978972912,42187,-4.19301176071167,0.9775971174240112,-0.6691530346870422,0.0003,,
5476,11.05,42321,572,11.613336550000001,73,0.012761032208800316,42220,-4.233282089233398,0.7903012037277222,-0.5459287166595459,0.0003,,
5480,11.07,42370,572,11.509536820000001,73,0.01276265736669302,42269,-4.262784957885742,0.7413337230682373,3.584606885910034,0.0003,,
5484,11.25,42428,573,11.899978169999999,73,0.012811149470508099,42327,-4.225314140319824,0.9301038980484009,1.5335938930511475,0.0003,,
5488,11.31,42473,574,11.87527487,73,0.012856458313763142,42372,-4.22101354598999,0.8945493698120117,-3.2477996349334717,0.0003,,
5492,11.21,42517,575,11.777661210000002,73,0.01284014992415905,42416,-4.125472545623779,0.9828296303749084,-1.0908901691436768,0.0003,,
5496,11.22,42556,575,11.849853000000001,73,0.01282862015068531,42455,-4.23046875,1.044596552848816,4.283329010009766,0.0003,,
5500,11.09,42592,576,11.64116951,73,0.012777484022080898,42491,-4.224231719970703,0.6299253702163696,-1.5778539180755615,0.0003,,
5504,11.19,42652,577,11.71489567,73,0.0127216512337327,42551,-4.257387161254883,1.0131229162216187,-2.530691146850586,0.0003,,
5508,11.24,42703,577,11.60995191,73,0.01272015180438757,42602,-3.9908268451690674,0.8591415882110596,1.5300922393798828,0.0003,,
5512,11.29,42754,578,11.68093402,73,0.012802611105144024,42653,-4.365507125854492,0.9725865125656128,-3.322486639022827,0.0003,,
5516,11.15,42793,578,11.548280629999999,73,0.012760751880705357,42692,-3.8629021644592285,0.9732533693313599,-0.6108537316322327,0.0003,,
5520,11.14,42837,579,11.577132720000002,73,0.012740274891257286,42736,-4.521330833435059,0.9211451411247253,-0.2862509489059448,0.0003,,
5524,11.01,42878,580,11.357512089999998,73,0.012757436372339725,42777,-4.264642715454102,0.8807109594345093,-0.7757751941680908,0.0003,,
5528,11.11,42923,580,11.45910492,73,0.012794982641935349,42822,-4.284613132476807,0.9923088550567627,0.8194363117218018,0.0003,,
5532,11.1,42977,581,11.38750596,73,0.012920785695314407,42876,-4.016354560852051,1.2977687120437622,2.339362144470215,0.0003,,
5536,11.02,43013,582,11.261288800000003,73,0.012987342663109303,42912,-4.4352264404296875,0.9828373193740845,-0.5401566028594971,0.0003,,
5540,10.98,43055,582,11.199727820000003,73,0.01298378873616457,42954,-4.270808696746826,0.7678694128990173,-0.9569528102874756,0.0003,,
5544,10.97,43090,583,11.271028719999999,73,0.013027316890656948,42989,-4.466200828552246,0.854789674282074,2.3167595863342285,0.0003,,
5548,11.16,43147,583,11.573434330000003,73,0.01293898094445467,43046,-4.341770648956299,1.0707027912139893,0.4083364009857178,0.0003,,
5552,11.21,43189,584,11.647998490000003,73,0.0129013080149889,43088,-4.01632022857666,0.9679274559020996,2.3642749786376953,0.0003,,
5556,11.36,43245,585,11.909289170000001,73,0.012912354432046413,43144,-4.401158332824707,0.9817801713943481,-2.667776584625244,0.0003,,
5560,11.35,43286,585,11.872897949999999,73,0.01290978118777275,43185,-4.327658653259277,0.9472687244415283,-1.3737435340881348,0.0003,,
5564,11.34,43321,586,11.82769956,73,0.012964727357029915,43220,-4.590049743652344,1.0811233520507812,-1.5760722160339355,0.0003,,
5568,11.18,43358,586,11.66543861,73,0.01300609577447176,43257,-4.189874649047852,0.8644775748252869,-1.5619350671768188,0.0003,,
5572,11.12,43400,587,11.48160418,73,0.013117201626300812,43299,-4.147683143615723,0.7634711265563965,0.5575509071350098,0.0003,,
5576,11.36,43457,588,11.71196484,73,0.013180344365537167,43356,-3.903660297393799,0.7407891750335693,0.935805082321167,0.0003,,
5580,11.27,43497,588,11.692600829999998,73,0.013113780878484249,43396,-4.185286998748779,0.9672507047653198,-0.1770622432231903,0.0003,,
5584,11.16,43544,589,11.537127789999998,73,0.013089585117995739,43443,-3.9164376258850098,1.1024590730667114,-1.8220629692077637,0.0003,,
5588,11.22,43595,590,11.552816779999999,73,0.013065656647086143,43494,-4.303253173828125,0.7746579647064209,0.8813687562942505,0.0003,,
5592,11.15,43632,590,11.50345484,73,0.013096820563077927,43531,-4.416049003601074,0.9561944603919983,-2.6099770069122314,0.0003,,
5596,11.11,43667,591,11.469994400000001,73,0.013091706670820713,43566,-4.54262638092041,0.8435038328170776,-0.5474634170532227,0.0003,,
5600,11.07,43699,591,11.443108220000001,73,0.013088611885905266,43598,-4.673929691314697,0.9179542660713196,3.8615365028381348,0.0003,,
5604,11.0,43752,592,11.349979020000001,73,0.013072562403976917,43651,-4.041519641876221,0.9564674496650696,0.2924904227256775,0.0003,,
5608,10.88,43791,592,11.294353770000003,73,0.013017977587878704,43690,-4.212281703948975,0.8706230521202087,2.758293390274048,0.0003,,
5612,10.87,43841,593,11.20497625,73,0.012977451086044312,43740,-4.129271507263184,0.9731364846229553,-1.4065059423446655,0.0003,,
5616,10.82,43875,593,11.11213761,73,0.012954197824001312,43774,-3.9242024421691895,0.8689830303192139,1.227559208869934,0.0003,,
5620,10.97,43934,594,11.416135050000001,73,0.013016698881983757,43833,-4.17277717590332,0.9566768407821655,1.4505475759506226,0.0003,,
5624,11.11,43989,595,11.417297999999999,73,0.013109047897160053,43888,-4.373674392700195,0.9937951564788818,2.174640655517578,0.0003,,
5628,11.09,44032,595,11.378344980000001,73,0.013169463723897934,43931,-4.149730205535889,1.023791790008545,0.36829113960266113,0.0003,,
5632,11.03,44080,596,11.403709809999999,73,0.013262883760035038,43979,-4.296001434326172,0.9752094149589539,0.7595158815383911,0.0003,,
5636,11.07,44120,596,11.502359539999997,73,0.013264098204672337,44019,-4.411706924438477,1.0019495487213135,1.2844895124435425,0.0003,,
5640,11.01,44156,597,11.42974144,73,0.01331204455345869,44055,-4.484697341918945,1.1361662149429321,1.900960922241211,0.0003,,
5644,11.07,44197,597,11.391133439999999,73,0.013427479192614555,44096,-4.426521301269531,0.8720780611038208,-3.505032539367676,0.0003,,
5648,11.02,44249,598,11.31084308,73,0.01340420637279749,44148,-4.224815368652344,0.8232998847961426,-1.0346719026565552,0.0003,,
5652,10.96,44285,599,11.289386399999998,73,0.013330712914466858,44184,-4.155707836151123,0.9204233884811401,-0.04247766733169556,0.0003,,
5656,10.93,44338,599,11.169283929999999,73,0.0133050000295043,44237,-4.227218151092529,0.890641987323761,-1.584335207939148,0.0003,,
5660,11.11,44397,600,11.482565980000002,73,0.013248119503259659,44296,-3.881199359893799,1.2320095300674438,0.10435318946838379,0.0003,,
5664,11.35,44456,601,11.89135544,73,0.013206238858401775,44355,-4.441657066345215,1.0518896579742432,0.9920511841773987,0.0003,,
5668,11.42,44500,601,12.022470969999999,73,0.013204400427639484,44399,-4.326719284057617,1.2132813930511475,1.2332221269607544,0.0003,,
5672,11.45,44545,602,11.97556126,73,0.013170015998184681,44444,-4.26228141784668,0.9295780062675476,-1.9439520835876465,0.0003,,
5676,11.29,44586,602,11.789664399999998,73,0.013202864676713943,44485,-4.3280534744262695,1.0007541179656982,-3.12312650680542,0.0003,,
5680,11.24,44621,603,11.69203896,73,0.013191234320402145,44520,-4.504082679748535,1.0360968112945557,3.0558114051818848,0.0003,,
5684,11.23,44667,604,11.666707129999999,73,0.013239668682217598,44566,-4.18596076965332,1.0836701393127441,0.9599330425262451,0.0003,,
5688,11.19,44714,604,11.65394886,73,0.01330231036990881,44613,-4.145932197570801,1.0461293458938599,0.9140247702598572,0.0003,,
5692,11.16,44748,605,11.601216590000002,73,0.013255170546472073,44647,-4.648913383483887,1.0497032403945923,1.0493876934051514,0.0003,,
5696,11.29,44796,605,11.81170396,73,0.013281800784170628,44695,-4.49100923538208,0.8865727782249451,1.9750173091888428,0.0003,,
5700,11.39,44838,606,12.032713440000002,73,0.01328208576887846,44737,-4.523542404174805,0.947512149810791,0.5656856298446655,0.0003,,
5704,11.24,44876,606,11.813580490000001,73,0.013346563093364239,44775,-4.446435928344727,0.887597918510437,1.666767954826355,0.0003,,
5708,11.3,44921,607,11.866345330000001,73,0.013316773809492588,44820,-3.9270949363708496,0.945232629776001,-2.763141632080078,0.0003,,
5712,11.22,44963,607,11.850238939999999,73,0.013301631435751915,44862,-4.216681957244873,0.9175326824188232,-1.378830909729004,0.0003,,
,,45000,,,,0.013276361860334873,44899,-4.308359146118164,0.8061766624450684,-4.225573539733887,0.0003,11.530160472169518,11.0
5716,11.3,45005,608,11.931159990000001,73,0.013273469172418118,44904,-4.40543270111084,1.0202980041503906,-2.436094284057617,0.0003,,
5720,11.17,45051,609,11.79135716,73,0.01328025572001934,44950,-3.958603858947754,1.013930320739746,-0.9510905742645264,0.0003,,
5724,11.11,45100,610,11.91351999,73,0.01330211479216814,44999,-4.801360130310059,0.9703561663627625,3.7859156131744385,0.0003,,
5728,11.1,45142,610,11.9787507,73,0.013332531787455082,45041,-4.165935516357422,1.1855189800262451,3.496155023574829,0.0003,,
5732,10.88,45168,610,11.688906260000001,73,0.013343915343284607,45067,-4.278756141662598,1.024308204650879,0.3195817470550537,0.0003,,
5736,10.86,45206,611,11.63726475,73,0.01330337580293417,45105,-4.037590980529785,0.9702405333518982,1.905641794204712,0.0003,,
5740,10.79,45235,611,11.530919789999999,73,0.013322756625711918,45134,-3.901822090148926,1.153339147567749,0.34267890453338623,0.0003,,
5744,10.83,45280,612,11.686403169999998,73,0.013321835547685623,45179,-4.211058616638184,1.0193369388580322,-1.5124073028564453,0.0003,,
5748,10.71,45320,612,11.64129275,73,0.013372108340263367,45219,-4.20521354675293,0.9763623476028442,1.7776137590408325,0.0003,,
5752,10.69,45354,613,11.581515309999997,73,0.013316272757947445,45253,-4.123047828674316,1.0523202419281006,-3.215444564819336,0.0003,,
5756,10.51,45389,613,11.435781839999999,73,0.013288679532706738,45288,-4.351592063903809,0.8868061304092407,-1.584996223449707,0.0003,,
5760,10.27,45424,614,11.159086880000002,73,0.013286360539495945,45323,-4.346492767333984,0.9926448464393616,0.3287704586982727,0.0003,,
5764,10.18,45474,614,11.10209293,73,0.01328936405479908,45373,-4.892714977264404,1.2656843662261963,4.817888259887695,0.0003,,
5768,10.22,45522,615,11.22156757,73,0.013377209194004536,45421,-4.604275226593018,1.1974401473999023,-0.8458353877067566,0.0003,,
5772,10.18,45563,615,11.335437510000002,73,0.013417879119515419,45462,-4.768909931182861,0.9382040500640869,0.5992187857627869,0.0003,,
5776,10.17,45603,616,11.31899135,73,0.013488070107996464,45502,-4.497316360473633,0.9455848932266235,0.22172826528549194,0.0003,,
5780,10.39,45660,617,11.565162779999998,73,0.013476002961397171,45559,-4.011419296264648,1.0540640354156494,-2.1512277126312256,0.0003,,
5784,10.49,45716,617,11.58735802,73,0.013442130759358406,45615,-4.376106262207031,0.9001108407974243,-3.5921740531921387,0.0003,,
5788,10.59,45773,618,11.76270026,73,0.013467151671648026,45672,-3.875828504562378,1.1131843328475952,1.9858179092407227,0.0003,,
5792,10.71,45819,619,11.992986510000003,74,0.013448759913444519,45718,-4.571906089782715,0.8577166795730591,-2.2185115814208984,0.0003,,
5796,10.65,45861,619,11.898944709999999,74,0.013374811969697475,45760,-3.9046878814697266,1.000065565109253,-0.569485068321228,0.0003,,
5800,10.67,45905,620,11.90197695,74,0.013383514247834682,45804,-4.238103866577148,0.918876588344574,-0.3158451318740845,0.0003,,
5804,10.73,45949,620,12.042845680000001,74,0.013359004631638527,45848,-4.200382232666016,0.9641164541244507,0.7058565616607666,0.0003,,
5808,10.66,45987,621,11.966855810000002,74,0.01339301373809576,45886,-4.395920753479004,1.015165090560913,-2.0065219402313232,0.0003,,
