rollout/ep_len_mean,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/clip_range,train/value_loss,train/entropy_loss,train/loss,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/std,train/explained_variance,train/n_updates,train/approx_kl,eval/mean_ep_length,eval/mean_reward
154.27,658,121,247808,647.97292279,376,0.2,57.877390313148496,-10.612366032600402,16.059040069580078,0.21396484375,0.0003,-0.026208106745616532,0.7005470991134644,0.9887744821608067,1200,0.02766866,,
154.6,663,122,249856,649.4104481200001,376,0.2,56.23372786045074,-10.592609551548957,27.316499710083008,0.246630859375,0.0003,-0.024468490792787633,0.6991770267486572,0.987819105386734,1210,0.03296229,,
,,,250000,,,0.2,53.558247447013855,-10.577295997738839,16.756559371948242,0.2732421875,0.0003,-0.019665639847517014,0.6982628703117371,0.9862623028457165,1220,0.034593113,168.65,788.0696270108223
154.61,671,123,251904,649.85498048,374,,,,,,,,,,,,,
154.42,676,124,253952,650.0357784500002,375,0.2,57.30180276036263,-10.559520891308784,10.641483306884766,0.233837890625,0.0003,-0.027023067462141625,0.6963270306587219,0.985577967017889,1230,0.031127058,,
,,,255000,,,0.2,74.61319423317909,-10.541114056110382,22.778642654418945,0.215087890625,0.0003,-0.024977403209777548,0.6957600712776184,0.9818830657750368,1240,0.02665295,168.3,783.5464190125465
154.14,685,125,256000,649.31204267,373,,,,,,,,,,,,,
153.73,689,126,258048,647.68587123,374,0.2,75.32505632042884,-10.531823986768723,25.2971248626709,0.27060546875,0.0003,-0.022916481489664874,0.6953648924827576,0.9812668804079294,1250,0.04436709,,
,,,260000,,,0.2,61.06048074960709,-10.511688950657845,23.85038185119629,0.29970703125,0.0003,-0.023278896714327858,0.6927184462547302,0.9866044651716948,1260,0.045575537,166.85,770.5253192186356
154.19,698,127,260096,650.9486352800001,372,,,,,,,,,,,,,
154.83,702,128,262144,654.64655164,372,0.2,60.54931542277336,-10.483006867766381,18.064470291137695,0.26103515625,0.0003,-0.021945520053850486,0.6916722655296326,0.9865017104893923,1270,0.03391697,,
154.6,707,129,264192,653.4510886700001,373,0.2,52.03664438128472,-10.474060747027398,17.127338409423828,0.279833984375,0.0003,-0.026628297290881165,0.6907491683959961,0.9855148689821362,1280,0.04048276,,
,,,265000,,,0.2,56.084402525424956,-10.446148866415024,18.487464904785156,0.25166015625,0.0003,-0.027327971917111428,0.6887068152427673,0.9872781131416559,1290,0.030227754,167.6,767.3494427680969
155.87,717,130,266240,659.5861263800001,371,,,,,,,,,,,,,
156.82,721,131,268288,663.62916527,371,0.2,49.80692265033722,-10.419105198979377,31.763980865478516,0.28935546875,0.0003,-0.023375821305671708,0.6867204904556274,0.9879545634612441,1300,0.041828975,,
,,,270000,,,0.2,56.204702717065814,-10.394504684209824,19.526443481445312,0.2904296875,0.0003,-0.018280901314574292,0.6853818297386169,0.9844815339893103,1310,0.04521264,165.9,760.2142315745353
158.19,729,132,270336,670.2987238000001,370,,,,,,,,,,,,,
159.75,734,133,272384,677.50190896,371,0.2,48.851283726096156,-10.381485384702682,9.090815544128418,0.24736328125,0.0003,-0.021738670780905522,0.6851750612258911,0.9874326251447201,1320,0.03223765,,
160.65,738,134,274432,681.8693708400001,371,0.2,44.405690199136735,-10.362838912010194,11.145598411560059,0.2708984375,0.0003,-0.026102866334258578,0.6829732656478882,0.9893886633217335,1330,0.04286359,,
,,,275000,,,0.2,36.738342720270154,-10.347676491737365,23.92540168762207,0.301953125,0.0003,-0.028261105570709332,0.6829057931900024,0.9908738974481821,1340,0.047568534,168.85,782.0637736916542
160.9,747,135,276480,682.89679015,369,,,,,,,,,,,,,
160.78,751,136,278528,681.92179145,370,0.2,52.351058202981946,-10.34467867910862,14.046469688415527,0.274560546875,0.0003,-0.031722533004358414,0.6828474402427673,0.9885677332058549,1350,0.03623393,,
,,,280000,,,0.2,42.89360120892525,-10.3411905169487,13.352010726928711,0.258837890625,0.0003,-0.027477855928009377,0.6824337244033813,0.991054798476398,1360,0.036429867,173.75,807.7336791515351
161.28,760,137,280576,683.60766995,368,,,,,,,,,,,,,
161.34,765,138,282624,684.4143580699998,369,0.2,46.725811743736266,-10.325805392861366,12.91300106048584,0.293310546875,0.0003,-0.021766947527066805,0.6810101270675659,0.9911690698936582,1370,0.041028455,,
162.55,770,139,284672,691.06034624,369,0.2,57.26544842720032,-10.309801024198531,17.591949462890625,0.244287109375,0.0003,-0.017256341929896734,0.6801857352256775,0.9875526912510395,1380,0.03642795,,
,,,285000,,,0.2,50.48550399541855,-10.294765478372573,14.153708457946777,0.262841796875,0.0003,-0.029479035999975166,0.6790013909339905,0.9889184441417456,1390,0.033171892,172.8,814.7026050329208
163.04,779,140,286720,693.45328946,368,,,,,,,,,,,,,
163.54,784,141,288768,696.49086232,368,0.2,46.572327870130536,-10.27493526339531,15.440455436706543,0.2515625,0.0003,-0.031744882371276616,0.6776828169822693,0.9885973930358887,1400,0.03515397,,
,,,290000,,,0.2,43.20566161572933,-10.254778650403022,11.93218994140625,0.29150390625,0.0003,-0.02476102241198532,0.6764428019523621,0.9892663164064288,1410,0.0507425,172.45,809.5636763453483
163.92,793,142,290816,698.4620535299998,366,,,,,,,,,,,,,
164.53,797,143,292864,702.2541686899999,367,0.2,37.11245559155941,-10.236881253123283,13.933979988098145,0.280322265625,0.0003,-0.028924950983491727,0.675571858882904,0.9922460373491049,1420,0.04313778,,
164.97,802,144,294912,704.87627501,367,0.2,43.69126420021057,-10.218632251024246,8.356867790222168,0.238623046875,0.0003,-0.023432154644979164,0.6740111708641052,0.9898812118917704,1430,0.036351882,,
,,,295000,,,0.2,58.41048680543899,-10.200348454713822,22.280366897583008,0.255517578125,0.0003,-0.0267630088259466,0.6730427145957947,0.9887172570452094,1440,0.037048083,174.05,831.6312304973602
165.4,810,145,296960,708.4323807599998,366,,,,,,,,,,,,,
166.69,815,146,299008,715.7229927100001,366,0.2,43.45729264318943,-10.185086008906364,11.444133758544922,0.268994140625,0.0003,-0.021290000196313486,0.6720749735832214,0.9910136424005032,1450,0.043510847,,
,,,300000,,,0.2,36.69960503280163,-10.166485729813576,10.73672103881836,0.2974609375,0.0003,-0.024721666728146373,0.6702348589897156,0.9936886066570878,1460,0.04624691,176.5,841.7917816281318
165.41,824,147,301056,710.1935045100003,365,,,,,,,,,,,,,
165.55,828,148,303104,711.2367877900001,365,0.2,50.88440325260162,-10.156651705503464,20.054107666015625,0.245361328125,0.0003,-0.023421555806999096,0.6707758903503418,0.9857714464887977,1470,0.042404927,,
,,,305000,,,0.2,44.46529016494751,-10.152002623677253,18.332006454467773,0.26181640625,0.0003,-0.02693684525147546,0.6697426438331604,0.9925127434544265,1480,0.03526089,176.05,838.9143340706826
165.71,837,149,305152,712.36994266,364,,,,,,,,,,,,,
166.05,842,150,307200,714.96721562,364,0.2,44.26648333668709,-10.133906999230385,13.28333854675293,0.242333984375,0.0003,-0.021310436126077546,0.6683853268623352,0.9908789787441492,1490,0.034847535,,
166.51,846,151,309248,717.8735491699999,365,0.2,40.97973111867905,-10.108377140760421,20.142024993896484,0.238818359375,0.0003,-0.022470933146541937,0.6667817234992981,0.9931175080128014,1500,0.033762556,,
,,,310000,,,0.2,38.59521773457527,-10.101544761657715,16.06247901916504,0.2259765625,0.0003,-0.017920677995425648,0.6672625541687012,0.9918606067076325,1510,0.034328833,173.45,820.2988931417465
166.63,855,152,311296,719.60104144,363,,,,,,,,,,,,,
167.09,860,153,313344,722.1321401000001,364,0.2,40.769267773628236,-10.101897510886193,18.226097106933594,0.285693359375,0.0003,-0.01878171098942403,0.6667068600654602,0.9916052548214793,1520,0.04133174,,
,,,315000,,,0.2,45.16736391186714,-10.096683305501937,14.681878089904785,0.223095703125,0.0003,-0.01773118159326259,0.6666227579116821,0.99092957098037,1530,0.03198857,175.6,836.9289470791816
166.07,869,154,315392,717.00241064,362,,,,,,,,,,,,,
166.51,873,155,317440,718.9295864899999,363,0.2,50.30704498887062,-10.086471143364907,13.987170219421387,0.219384765625,0.0003,-0.018890650424873458,0.6652090549468994,0.9904098175466061,1540,0.03126175,,
165.78,878,156,319488,715.3045048100003,363,0.2,51.825129854679105,-10.064784601330757,18.754638671875,0.21064453125,0.0003,-0.02286258117383113,0.6642295122146606,0.9901276510208845,1550,0.03203225,,
,,,320000,,,0.2,61.062133103609085,-10.051348716020584,32.20627975463867,0.206640625,0.0003,-0.019940041279187425,0.6632246971130371,0.9912786977365613,1560,0.02973482,176.85,845.2084009408951
165.78,886,157,321536,715.40226899,362,,,,,,,,,,,,,
165.14,891,158,323584,712.0684962400003,362,0.2,39.95140886306763,-10.045192837715149,13.198782920837402,0.230908203125,0.0003,-0.01303524560353253,0.6634091734886169,0.9912852551788092,1570,0.028776543,,
,,,325000,,,0.2,42.143980807065965,-10.025254052877425,13.54916763305664,0.256982421875,0.0003,-0.01968266630137805,0.6608929634094238,0.9919237988069654,1580,0.03341212,175.9,841.7519173502922
164.83,900,159,325632,710.1273213600001,361,,,,,,,,,,,,,
164.53,905,160,327680,708.99460718,361,0.2,63.2087004840374,-10.006807634234429,28.575668334960938,0.24150390625,0.0003,-0.025545856732060203,0.6606664061546326,0.987869587726891,1590,0.043973785,,
164.29,910,161,329728,708.5655515599999,362,0.2,55.2914740562439,-9.994875884056091,17.209644317626953,0.227587890625,0.0003,-0.0253108921344392,0.6597720980644226,0.9885934218764305,1600,0.026852762,,
,,,330000,,,0.2,58.202402371168134,-9.985229721665382,22.48818016052246,0.26015625,0.0003,-0.01898143798171077,0.6592769026756287,0.9873285191133618,1610,0.03758941,175.6,838.9329396486282
164.11,919,162,331776,707.5918297100001,360,,,,,,,,,,,,,
163.66,924,163,333824,705.7352018599998,361,0.2,59.70151245594025,-9.975017446279526,19.039918899536133,0.208203125,0.0003,-0.02046191688568797,0.6584489345550537,0.9883518340066075,1620,0.023516517,,
,,,335000,,,0.2,57.1662930727005,-9.95992479622364,20.87225914001465,0.259619140625,0.0003,-0.0210953723086277,0.6572925448417664,0.989096456207335,1630,0.04876609,174.85,835.5910141944885
165.8,933,164,335872,716.74038661,359,,,,,,,,,,,,,
166.41,938,165,337920,719.5923725200003,360,0.2,43.46355063915253,-9.95505068898201,16.16796875,0.279931640625,0.0003,-0.010714652558090166,0.6576372981071472,0.9929431951604784,1640,0.03787794,,
168.11,942,166,339968,727.68997277,360,0.2,49.12820963859558,-9.943098530173302,17.057754516601562,0.281005859375,0.0003,-0.023772028571693228,0.6557756066322327,0.9901923928409815,1650,0.055667825,,
,,,340000,,,0.2,47.026443153619766,-9.908641204237938,28.94368553161621,0.286962890625,0.0003,-0.017139648804732132,0.6532184481620789,0.991356804035604,1660,0.040182006,176.3,839.6318644165992
167.93,951,167,342016,726.8613711699999,359,,,,,,,,,,,,,
167.11,955,168,344064,722.4832445599999,359,0.2,40.4724712818861,-9.877063298225403,15.211587905883789,0.2859375,0.0003,-0.015443854473414832,0.6516541242599487,0.9904814753681421,1670,0.041514073,,
,,,345000,,,0.2,57.81687517166138,-9.865476414561272,18.832439422607422,0.226416015625,0.0003,-0.02190416862431448,0.6515151858329773,0.9878565026447177,1680,0.03424587,176.5,837.3871392846107
167.02,964,169,346112,720.8828998199999,358,,,,,,,,,,,,,
166.86,969,170,348160,720.4500831400001,358,0.2,56.668240666389465,-9.850996547937394,18.72775650024414,0.2109375,0.0003,-0.01902347866562195,0.6498504877090454,0.9914345871657133,1690,0.025762528,,
,,,350000,,,0.2,52.86925073266029,-9.82939518392086,54.617252349853516,0.22900390625,0.0003,-0.023350316792493685,0.6484159827232361,0.9897987134754658,1700,0.03195383,174.6,818.3881979703904
166.95,978,171,350208,720.4277912700002,357,,,,,,,,,,,,,
166.6,983,172,352256,718.4835000099998,358,0.2,41.879757386446,-9.799263975024223,10.188794136047363,0.232666015625,0.0003,-0.019975503836758435,0.6463362574577332,0.9926583487540483,1710,0.03157638,,
166.37,987,173,354304,717.44615068,358,0.2,41.04899331331253,-9.775132364034652,16.92779541015625,0.204296875,0.0003,-0.026677829335676508,0.6449775695800781,0.9900983329862356,1720,0.031387173,,
,,,355000,,,0.2,50.5671851336956,-9.747039532661438,8.28968620300293,0.23330078125,0.0003,-0.020695436203095597,0.6427611708641052,0.9878199798986316,1730,0.03033847,175.35,833.2668873667717
166.59,996,174,356352,718.8792325299999,357,,,,,,,,,,,,,
166.05,1001,175,358400,716.6066527500001,357,0.2,44.02211127281189,-9.720738399028779,18.467533111572266,0.239404296875,0.0003,-0.022458927604020573,0.6416153311729431,0.9923198516480625,1740,0.030778425,,
,,,360000,,,0.2,54.16770075559616,-9.702336072921753,20.283126831054688,0.235791015625,0.0003,-0.022380634708679282,0.6403859257698059,0.9886472569778562,1750,0.036642797,171.1,815.0847518324852
165.12,1009,176,360448,712.5515151300001,356,,,,,,,,,,,,,
166.18,1014,177,362496,718.6601226900001,357,0.2,58.25238404273987,-9.681853944063187,19.271503448486328,0.23095703125,0.0003,-0.02958685868943576,0.6391047835350037,0.9885505577549338,1760,0.03479901,,
166.14,1018,178,364544,718.8176552500001,357,0.2,50.1824542760849,-9.671044877171516,18.19331932067871,0.251513671875,0.0003,-0.030939722052426077,0.6388694047927856,0.9890362620353699,1770,0.04340092,,
,,,365000,,,0.2,57.43250167965889,-9.663929635286332,23.10405921936035,0.231787109375,0.0003,-0.02525055800942937,0.6382884383201599,0.9875596510246396,1780,0.043047536,169.9,810.6484857201576
166.77,1027,179,366592,722.8659654600001,356,,,,,,,,,,,,,
166.13,1032,180,368640,720.6499235800001,357,0.2,43.243388718366624,-9.652094677090645,12.602709770202637,0.249365234375,0.0003,-0.020713573208195158,0.6373993754386902,0.9921150971204042,1790,0.035801068,,
,,,370000,,,0.2,46.877036198973656,-9.63326678276062,15.45309829711914,0.22783203125,0.0003,-0.02644367051543668,0.6359719634056091,0.9914450654760003,1800,0.026873205,172.35,821.5277808904648
165.73,1041,181,370688,719.7495068100001,355,,,,,,,,,,,,,
163.72,1046,182,372736,709.6761060100001,356,0.2,40.10241306722164,-9.609870105981827,11.698078155517578,0.25146484375,0.0003,-0.026913772197440268,0.6344607472419739,0.9922215105034411,1810,0.047260262,,
164.1,1051,183,374784,711.6506834199997,356,0.2,46.13020238876343,-9.583980241417885,17.386173248291016,0.246826171875,0.0003,-0.022455867030657828,0.6324316263198853,0.9899657648056746,1820,0.03961343,,
,,,375000,,,0.2,47.8031584084034,-9.54841070175171,12.385536193847656,0.2451171875,0.0003,-0.02239826555305626,0.6299864649772644,0.989738998003304,1830,0.04082806,171.1,815.5208980202675
165.75,1060,184,376832,720.6263643999998,355,,,,,,,,,,,,,
165.18,1065,185,378880,717.9166226200001,355,0.2,42.38421231508255,-9.525717386603356,15.540882110595703,0.268603515625,0.0003,-0.029624029694241473,0.6296030282974243,0.9902683086693287,1840,0.048069295,,
,,,380000,,,0.2,38.311888909339906,-9.512869569659234,15.892929077148438,0.276220703125,0.0003,-0.024942672447650693,0.6282706260681152,0.9926645685918629,1850,0.045978513,172.55,820.8348678350449
165.99,1074,186,380928,722.2142762000002,354,,,,,,,,,,,,,
166.39,1079,187,382976,723.8589393700001,354,0.2,29.816242089867593,-9.492944440245628,12.051928520202637,0.254296875,0.0003,-0.022217424685368314,0.6272664070129395,0.9928243020549417,1860,0.03928281,,
,,,385000,,,0.2,28.036994832754136,-9.474557313323022,5.837404251098633,0.26064453125,0.0003,-0.02863218398706522,0.625755250453949,0.9955772436223924,1870,0.039409302,176.4,843.9546444773674
167.25,1087,188,385024,729.07769189,353,,,,,,,,,,,,,
168.1,1092,189,387072,732.84219966,354,0.2,34.84099444746971,-9.453894427418708,9.415756225585938,0.27646484375,0.0003,-0.024939313865615986,0.6246334910392761,0.9946058299392462,1880,0.03737615,,
168.58,1097,190,389120,735.8205550099999,354,0.2,33.67925249040127,-9.436233860254287,8.842583656311035,0.258544921875,0.0003,-0.021493563654075842,0.6237307190895081,0.9940103208646178,1890,0.032397415,,
,,,390000,,,0.2,39.867090228199956,-9.43402632176876,15.250072479248047,0.22158203125,0.0003,-0.012807319447165354,0.6242786645889282,0.9920449471101165,1900,0.0241796,178.15,844.5132370591164
170.08,1106,191,391168,742.8839622900002,353,,,,,,,,,,,,,
169.49,1111,192,393216,739.83002475,353,0.2,40.984760797023775,-9.431706631183625,15.358355522155762,0.21494140625,0.0003,-0.021982409805059434,0.6236394047737122,0.9921546149998903,1910,0.024380311,,
,,,395000,,,0.2,42.48074361681938,-9.4212056517601,8.995390892028809,0.262353515625,0.0003,-0.018364217298221776,0.6224626898765564,0.9869995033368468,1920,0.027557552,177.1,848.1657928586006
169.59,1122,193,395264,740.4982534100001,352,,,,,,,,,,,,,
168.82,1126,194,397312,736.9073473199999,352,0.2,38.99858074784279,-9.392129683494568,8.808269500732422,0.1875,0.0003,-0.01561051471508108,0.6200085878372192,0.9905102737247944,1930,0.028220434,,
167.38,1130,195,399360,730.46396489,353,0.2,41.48042874932289,-9.36991348862648,14.493465423583984,0.217919921875,0.0003,-0.01896537915308727,0.6197074055671692,0.9929938712157309,1940,0.026012164,,
,,,400000,,,0.2,48.8226749509573,-9.364471101760865,19.16668128967285,0.199609375,0.0003,-0.018888994984445164,0.6192898750305176,0.9922843920066953,1950,0.046173263,178.35,854.9371720790863
167.49,1139,196,401408,731.4370279899999,352,,,,,,,,,,,,,
167.38,1143,197,403456,731.8463558399999,352,0.2,42.45107485353947,-9.360067382454872,13.4937162399292,0.252783203125,0.0003,-0.022022377376561052,0.6189917922019958,0.99008799623698,1960,0.029277902,,
,,,405000,,,0.2,42.12421585321427,-9.352630144357681,17.009607315063477,0.259912109375,0.0003,-0.02748780323017854,0.6186732649803162,0.9918816778808832,1970,0.03782525,179.5,864.175901889801
166.74,1153,198,405504,728.41955682,351,,,,,,,,,,,,,
164.62,1157,199,407552,719.20754585,351,0.2,44.14495719075203,-9.341220876574516,19.91192054748535,0.162109375,0.0003,-0.01243766507541295,0.617437481880188,0.9886903557926416,1980,0.02201267,,
164.71,1162,200,409600,719.6910223700002,352,0.2,56.21685873866081,-9.322385767102242,28.327138900756836,0.23037109375,0.0003,-0.024347379902610555,0.6164965033531189,0.9894196297973394,1990,0.029258654,,
,,,410000,,,0.2,43.25786267518997,-9.305199745297433,16.435544967651367,0.25693359375,0.0003,-0.024133846219046972,0.6153691411018372,0.9909432716667652,2000,0.038685568,178.7,856.1371978402137
165.42,1172,201,411648,723.2250099500001,351,,,,,,,,,,,,,
165.7,1176,202,413696,725.02452263,351,0.2,52.3372699201107,-9.290844401717186,24.15345573425293,0.205517578125,0.0003,-0.02576429094769992,0.6148356795310974,0.9882514365017414,2010,0.0273317,,
,,,415000,,,0.2,44.400296229124066,-9.275456920266151,15.109006881713867,0.26416015625,0.0003,-0.03167995053809136,0.6136836409568787,0.9903880469501019,2020,0.035208754,177.5,851.5533163785934
166.93,1185,203,415744,731.07343498,350,,,,,,,,,,,,,
167.97,1190,204,417792,736.7199584100001,351,0.2,29.411836755275726,-9.253635615110397,14.450052261352539,0.2666015625,0.0003,-0.015085325617110356,0.6124562621116638,0.9939564513042569,2030,0.041550722,,
167.78,1194,205,419840,735.46213103,351,0.2,33.954796361923215,-9.22730441391468,12.357404708862305,0.259130859375,0.0003,-0.02390089867694769,0.6105515360832214,0.9943989594466984,2040,0.048670348,,
,,,420000,,,0.2,46.81512410640717,-9.208080899715423,15.196850776672363,0.183056640625,0.0003,-0.015947371372021735,0.6099042892456055,0.9892550762742758,2050,0.02326839,178.85,856.4761702895164
